Instance10	10.73828676	5.471861677	5.229598736	10.2426533225	7.709154696	9.226822258	5.7061424695	10.59585913	6.389484251	5.520745364	10.608597	9.535237036	6.420975498	8.478073	8.156981952	6.207019812	10.69578097	5.170688006	6.25500762033	8.120524476	6.030429783	12.86518429	7.867234137	11.82474013	5.36770548175	10.64603237	7.1441084715	10.84633682	10.89048111	11.70655442	7.740609078	7.592944939	9.9459923505	7.84706811233	6.384356921	8.0508386045	6.810382449	7.559130645	5.524354632	8.821606451	12.50251243	7.317170943	7.32252905833	10.06753558	10.3375133275	9.5799737185	10.736889649	7.2045916485	10.32795428	9.648331121	5.943693543	8.80992016633	9.153799716	6.511243174	6.169236535	5.56228714	5.270746099	8.675799285	6.114997467	10.26474199	5.1004855715	9.754295076	5.499405082	5.08380466067	5.096358059	8.42512265	8.333393374	5.760285377	10.93507131	8.823646775	6.054637553	5.672857555	7.610030295	8.19283079433	11.47931054	10.75364457	8.8337158815	9.010990369	8.7916525815	7.801684717	5.036770978	9.6858681675	5.828143626	9.855028032	8.624224919	5.09060338	5.936999426	10.99939073	8.330638085	8.645767508	8.0296321255	10.32115896	12.93429355	8.551578614	11.10029786	8.06899759867	12.03287579	11.5798723	11.70928645	12.25199131	7.877009719	13.33363132	13.04382794	13.80215118	11.50843622	12.97797754	6.225646687	9.923803275	8.625664425	11.91235316	5.980660139	13.283571	5.980660139	11.96551025	7.656516121	5.57811289	8.694593927	8.023866778	7.5810767716	7.3863176745	9.840100938	8.590662948	6.750811228	11.35860878	11.21306793	8.383500319	8.73795495033	8.44322777467	11.593713005	8.9027815345	7.6300678295	8.011871746	12.69546762	8.46005630567	7.075107731	10.93590557	6.168147417	5.472009433	5.3760172565	14.73243538	9.4034636305	10.61404749	9.387097072	6.888624921	6.021041727	11.62550351	5.431298057	5.076998624	8.984704068	6.773670433	5.1686789575	7.42782175433	6.49954063167	7.716319118	8.322132227	7.88713234333	BRCA
Instance11	11.22708057	5.282536877	5.507882823	10.577858394	7.83342954	9.292000111	5.5280934155	11.31587145	6.452684887	5.678361577	10.48800608	9.616108215	7.033563754	8.829152778	8.448705991	6.365190019	9.046449537	4.939778149	6.45063569733	6.482005732	6.666062996	13.1958974	7.240841706	11.42258795	5.375834054	10.79887295	7.142699094	10.74006345	10.89786457	11.87062298	7.394872347	7.499250204	10.1855376635	8.04620516733	5.944279407	8.7318199905	6.99712619	8.25505351	6.131399777	8.19852639733	12.78963253	7.916556046	6.94397512	8.049958959	10.1060462435	9.126565767	11.30175136	8.3582944345	11.00715715	10.07634836	6.001696	8.000714493	9.461459559	6.999721366	6.2555655945	6.110395744	5.3944289375	9.157436075	5.938762876	10.13755512	5.656614887	10.18105319	6.6385630975	4.83823451267	5.255700175	8.260556316	8.4486174155	5.964932748	10.23684569	8.823479598	6.563429392	6.357820835	7.642396752	8.18064090833	11.8759414	11.046464365	9.4774367275	9.242120816	8.556797319	7.555659435	5.282001999	9.590603746	6.051269448	9.1888399925	8.8590917465	5.384527549	5.892196033	11.39453251	9.223954101	9.149125411	8.0982242125	10.69342622	13.12486126	8.97602061	11.66819594	7.36425835367	12.12322914	12.05268701	11.92020965	12.67639685	7.152236984	13.33363132	13.41920247	14.083072915	11.87114877	13.04382794	6.769312643	10.38269998	9.25143050475	11.9258899	6.615670554	13.37355718	6.760823468	12.01384441	7.455474649	5.8170130865	8.469917638	7.705910749	7.531306061	8.11485924	10.334183228	8.449521268	6.643499529	11.40579844	11.11880178	7.723969969	8.28615040767	8.16934643067	11.25085226	8.5542168845	7.9203007615	7.92617904	12.7003986	8.21155236	7.061023135	11.32592956	6.3320660455	5.678361577	5.612264911	14.39263877	10.00021257	11.21259383	9.342830898	7.227811157	6.309345038	11.4316675	6.012574958	4.94991167	8.519529251	6.487482832	5.0015286385	7.76578908133	6.52906469167	7.83985227125	8.875389304	7.77724799867	BRCA
Instance12	10.75721104	6.176408351	5.559806297	10.984879545	7.923834234	10.07094309	5.693304665	10.59236386	6.67226088033	6.175530214	10.25848981	9.712699428	6.567884319	8.721271075	7.94462587	6.555398701	9.938175917	5.5489587915	6.906373546	8.527478106	6.31361523	12.46516723	6.815707105	11.9861319	5.875020705	11.00516506	7.249309655	11.19671294	10.80972013	11.92126273	7.447085551	7.424378635	9.9526784525	8.068315046	6.459190295	8.704453574	6.457795876	8.344674427	6.466223834	8.12052771933	12.35836419	8.0106371615	7.60228060733	8.699981108	10.4203475115	9.3320368985	11.06146347	6.8883788605	10.66204549	9.327003038	5.731598207	8.527335664	9.340262451	6.638729582	6.1104676455	5.982080404	5.60164872	8.895530694	5.719122676	10.39664254	5.3221996625	9.288163079	6.3681324355	5.16000737133	5.455336468	8.115318276	8.46816614475	5.6790385425	10.57522277	9.037218243	6.078850631	5.853877943	7.234652499	8.88005368833	11.69988051	10.93362771	9.685313076	8.998534812	8.8019921295	7.770260344	5.6427107715	9.630875787	6.130730781	9.342327655	9.021591057	5.453545323	6.4175293455	10.89883964	8.2669635	8.858261675	8.328537455	10.1126777	12.75717127	9.57487227933	11.25407804	7.76925756467	11.90740908	11.23443143	11.88081762	12.32501877	7.373955101	13.13233509	12.99983714	14.491124715	11.80634431	12.91282298	6.286239501	10.46760584	8.9507337465	12.17366339	6.566895523	13.2409799	6.270814486	12.52245777	7.30889377867	6.156556378	8.251128646	7.292669322	7.6724419354	7.2086747845	9.951140842	8.627881407	6.738028485	11.46972335	11.17235267	7.889977115	9.09427385867	8.800541064	11.817863435	8.440677237	8.197683973	8.131935554	12.31595909	7.38821850733	7.009607858	10.72897086	6.164622517	6.215392848	5.488464737	13.80581744	9.521496672	10.83234438	10.01526211	7.045216672	5.967636237	11.31701417	5.59381033	5.0179563465	9.069960645	6.786077228	4.927395526	7.47167449833	6.825976426	8.33626392475	8.240220252	8.399936504	Control
Instance13	10.94214079	5.3936998015	5.51578754	10.736331835	7.972263464	9.900180431	5.312749175	10.61251863	7.06776618533	5.530063912	10.27729935	9.258943514	6.362562487	8.28259169	7.791685689	6.141806358	9.836169177	5.2765605535	6.569347824	8.686203838	5.87488661167	12.56576382	7.013158293	11.95691889	6.012366876	10.93858741	7.1985344885	11.01182496	10.84878354	11.87684316	7.030670239	7.916657455	10.558237562	8.30331445133	6.332041584	8.6445243335	6.760856726	8.184393279	6.06243004	7.93139199867	12.3181333	8.169821621	7.68579571867	8.902586999	10.273987442	8.9337085745	10.9823843865	6.976738588	10.47189392	9.282845833	4.932168974	8.33408606133	9.242734159	6.653135723	6.405395187	5.847302297	5.5250515425	8.423925951	5.694470198	10.52153201	5.4132425305	9.558459519	6.317252555	5.20765402333	5.375918034	7.766050346	8.207394179	5.8916923605	10.53277502	8.776993161	5.928850697	5.687208569	7.041497968	8.880792656	11.27473356	10.770072085	9.488075207	8.571298649	8.5966959745	7.927357864	5.553491048	9.672739215	6.397636666	9.2303162275	9.23359459	5.4495724685	6.049401459	10.91120492	8.351912203	8.502256127	8.1168607075	10.54158093	12.82346582	9.456908841	10.8264931	7.663248618	12.10354363	11.44205205	11.78564057	12.43809276	7.243509918	13.33363132	12.87339418	14.375350355	11.76992885	13.01841933	6.271981767	10.38657417	8.77483141125	11.58132609	6.84768731	13.35753005	6.098827583	11.84964955	7.54116209467	6.078471059	8.542636403	7.777684566	7.6721130478	7.338070516	9.852050299	8.923848251	6.734171472	11.4091179	11.40466276	8.335592591	8.72173289	8.77440562733	11.68167441	8.230366588	8.0188467875	7.875505362	12.40526256	8.586240551	6.68159377	10.82015126	5.96286966	6.436549672	5.398603818	14.41297137	9.3721657175	10.70265129	9.817175993	7.30193311	5.768456458	11.92672973	5.569028668	5.3021520795	9.036579657	6.477965145	5.0111659715	7.97689047067	6.67563750033	8.333818091	8.517188204	8.58775546467	Control
Instance14	11.03306523	5.4837391195	5.301232095	10.333964758	7.836257313	10.42441069	5.42216386	11.27673526	7.528050522	5.907498353	11.10294695	8.79005612	6.360193609	9.492880212	7.185869332	6.272541727	10.03642817	5.386524063	6.48462606567	9.412475177	6.36548448567	12.97797754	7.998450984	12.54945867	5.7033881245	10.89425716	8.2735426285	11.16381336	11.43055462	12.09712198	6.826138897	7.03050472	10.46399412	7.97511554867	5.280781207	7.8468311835	6.775581064	8.889459187	6.312207384	7.87122307133	12.37045183	7.9034055435	7.48501514533	7.568566335	10.227964657	8.8844057575	11.261461695	7.3512728415	10.18746996	9.760229732	5.760494586	8.46409499267	8.091145926	6.910466223	6.6686499785	5.530038439	4.93369213	8.850203347	5.548676475	10.13116281	5.178074018	10.83660293	6.045115622	5.21577904833	5.297201735	8.221926761	7.71164698975	5.7564652345	10.9073904	8.635528703	6.248170117	6.099827094	6.750208278	8.614266504	11.14309317	10.077107125	8.213074375	8.292046787	8.8688822105	7.8765704685	6.1637364725	10.282808745	5.769382488	8.0665732595	9.34814842	5.2188059495	6.040081323	11.29922535	8.940387841	8.762142089	7.960534248	11.0443909	12.72020477	9.322948958	10.41271832	7.756726926	11.79600727	11.54053263	11.524772	12.80254267	6.427443278	13.19318117	12.87039849	14.38538722	11.43412272	12.86518429	6.75301989	10.54450111	8.788515201	11.1392085065	7.183985468	13.17957018	6.623373531	11.26783731	7.11117769333	5.983965667	8.511397989	7.454322173	7.4564646934	7.503212916	10.2376439163	9.276660153	6.721137221	11.35629255	11.05474016	8.03524054	9.00997914267	8.70510697067	11.736023615	8.021123619	8.0498581375	7.649114461	12.89109452	6.82775403067	7.17213025	11.45582051	6.21096189	6.464101029	5.0235434965	14.65508011	9.968680969	11.5968724	9.061938927	7.237642883	5.434637608	11.51973221	5.611033099	5.307312262	9.243103231	6.78934168	5.3561984605	7.67746532633	6.72834066067	8.0622209365	9.237891778	8.719877213	BRCA
Instance15	11.05830992	6.1290616945	5.127438537	9.9233879005	8.687831539	10.5411695	5.4488232435	11.11778287	7.19143122567	6.399859478	10.67176022	9.023353173	7.313837914	10.202265	7.023203016	7.147538525	10.77027594	5.3825520595	7.113628819	9.236840051	6.637250474	12.77497238	7.320735406	12.89668817	6.05792754775	11.12353964	7.3503915655	11.20355006	11.40035929	12.26420808	6.860780106	7.126294382	10.278800405	8.34264872567	4.904256777	8.4265684515	6.88194331	8.879047979	7.90686223	7.80959303467	11.92850738	7.367289616	7.475453937	9.152627806	10.0955035995	9.071601972	10.822579484	7.2258658145	11.00415042	9.462104032	5.598879718	8.306388692	8.212011301	7.90251248	6.7456239415	6.603611074	5.748486976	9.181134316	5.375223015	10.23684569	5.5456977	9.377872676	7.3703947285	4.997930832	5.234397132	9.367917655	7.7951993875	6.1160308275	10.60075877	8.887343342	6.712290114	5.927310565	7.578601249	8.50801697	11.01772728	10.29108096	8.0503769725	8.531830892	9.062980137	8.185189132	6.182162919	9.666771214	5.83390919	8.721028321	9.4083993935	5.323733044	6.3357950755	11.29559693	8.424944257	8.154287916	8.0551081435	10.17550624	12.28120423	9.004298777	10.43684194	7.82128836433	11.26201864	11.91738897	11.38801744	11.92203438	6.166771297	13.36098494	12.6125864	14.256090485	11.43208526	12.36194933	6.939817562	10.54330281	8.44802842625	11.09673553	5.822864756	12.85150121	7.470600158	12.19216651	6.86279506433	6.31989677	7.831973999	7.252431567	7.5603097212	7.143702287	9.77420149833	9.598322922	7.448903273	11.23866464	10.7304916	7.876150279	9.159078751	8.474468248	11.7690989	7.91332957	8.087629099	7.915627146	12.63275562	7.51099557433	7.882430794	11.46815322	6.451393619	7.280448621	5.420394762	14.87548853	9.463868115	10.74539725	9.928363336	8.462748793	5.197719213	11.81855633	5.48527486	5.218927252	9.108740796	6.748599179	5.6994273595	7.38802305667	6.85516244833	8.282341137	8.6137905	8.831702571	BRCA
Instance16	11.09848962	5.8859823405	5.455500867	10.325118734	8.392683551	10.07411507	5.4572331265	11.33541843	6.997489341	6.282537684	10.61144471	8.85611511	7.478852772	9.614636753	7.588285745	6.986527907	10.06438276	5.1623209955	6.70861411467	8.407577013	7.13659903233	13.16637029	8.087530632	12.41967063	6.003512253	11.37070935	8.0410342	10.83660293	11.0799649	11.94573106	6.824675979	7.130624936	10.172389253	7.93769129967	5.579701547	7.78023873	6.65885814	8.624156769	6.972494858	7.78460812933	12.59087361	7.570979119	7.46578830933	8.264326623	9.8952105075	9.457132773	11.456037835	6.993826669	10.9783031	9.955810122	5.634165776	8.45954481	8.383219488	7.521936293	6.617564549	5.9843403035	5.608406244	9.625197931	5.804654588	10.19564323	5.194535574	10.21623692	6.478221035	5.338116437	5.727111263	8.727955437	7.81412830225	6.059438321	10.44328058	8.719338441	6.541565657	6.0664182	7.377863663	8.870571599	11.54370625	10.244801125	8.260593436	8.181178507	8.8336966435	8.2152496215	6.0350335655	10.03856784	6.236019575	8.873191989	9.0628136305	5.415607699	6.1724148015	11.13429814	8.831276461	8.788654005	8.127320089	10.64225055	12.84191128	8.89299942433	10.38522909	7.84278306267	12.04827069	11.75880629	12.03524768	12.98742218	6.689897101	13.25089354	13.10574654	14.371791605	11.35888208	12.9597684	7.214637559	10.28660429	8.6298253915	11.215516436	7.014302633	13.41920247	6.98547517	11.58443655	6.676997339	6.4789699285	8.331657217	7.440414751	7.6894287584	7.332220609	10.1945770437	9.400581223	7.180707637	11.11250811	11.1794428	8.181178507	9.17779723033	8.202123709	11.54137497	7.941049802	8.1553960855	8.533476842	12.76004735	6.629468797	7.527752861	11.05567579	6.2926066845	6.399688614	5.416587214	14.63577141	10.138422425	11.40689869	8.857670911	8.146264608	4.778749175	11.34154956	6.217720863	5.4977472445	8.998534812	6.805457319	5.508073714	7.40432172967	6.79523996967	7.8482021095	8.472671676	8.39322552767	BRCA
Instance17	11.01303318	5.104529074	5.420053896	10.3559830305	8.409720941	10.54993411	5.3677598295	11.26378871	7.12570578567	6.544698369	10.70852807	8.838747853	5.812890452	9.529050369	7.211404375	6.685418538	9.808393548	5.2718243465	6.633475979	9.171240063	6.598788251	13.1007987	8.340875026	12.14106624	5.87648105675	11.23955693	8.120774064	10.88216751	11.08816233	11.72497433	7.016922821	6.94883771	10.128976495	7.7724323	5.507962085	7.762475263	6.489210244	8.503677809	6.383536364	7.798830339	12.07353083	7.910165262	7.300720643	7.7743936	9.8329397695	9.0958669535	11.169296335	7.355475185	10.54074827	9.773436423	4.953976689	8.410838317	8.022646788	6.874616018	6.5216989325	5.704957757	5.332765235	9.405535663	5.51286784	10.18342483	5.055188198	10.83055504	6.1632787955	5.52607265333	5.112503363	8.048542898	7.3984915965	5.906909329	10.92191923	8.496515403	6.259560267	6.240701309	6.972006536	8.944399701	11.28199972	10.031682247	8.1084162645	8.371668982	8.870272829	8.277235617	6.1562532065	10.0152804485	5.853877943	8.1915826825	9.086191469	5.6392806445	6.202425317	11.15202194	9.203617871	8.952028549	8.2623984705	10.77919838	12.89900003	9.17260576333	9.750766068	7.58977611733	11.88149458	11.51681803	11.71972476	12.91025583	6.335038012	13.17478142	13.00770101	14.532993875	11.34861214	13.06490613	7.295978093	10.7780979	8.54955897875	11.2757608715	7.150486375	13.23568448	6.805328332	11.25022455	6.46750461633	6.2501208955	8.449087887	7.505535937	7.2649298594	7.3202222285	10.196065935	9.362470505	6.82683803	11.19567996	10.95100801	8.480246059	9.14382359133	8.527860513	11.71439964	8.0620596875	8.34789167	7.868145216	13.06629278	6.60952083033	7.229566594	11.16548507	6.0477752265	6.40650744	5.313370673	14.52512866	9.985059859	11.21935325	8.667928594	7.325532861	5.049425205	11.63638911	5.726293954	5.243137662	9.406960242	6.87116946	5.062318804	7.63460766867	6.76381618433	7.925123476	8.739789996	8.36016220033	BRCA
Instance18	10.99992623	6.2144387835	5.343062431	10.421853277	8.628829289	10.31880295	5.8071886195	10.85440892	6.915254259	6.815899195	10.503672	8.761435816	8.04360305	9.673230059	7.443588263	7.452943624	9.957331028	5.5155040625	6.39047938133	8.369773038	7.710328124	12.83066776	7.982909641	12.63422915	6.058306143	11.2211885	7.406312567	11.01303318	10.94581345	11.85228967	7.183985468	7.187651778	10.1725128745	7.93653292967	5.968558082	7.754109862	6.855868653	8.93641793	7.91813444	7.22130205967	12.41466417	8.501987071	7.68033708167	7.939580867	9.9305064935	9.5713605475	11.174427615	7.414804518	11.03059147	10.02058454	5.916483362	8.47082142633	8.509835486	7.876242386	6.6082696735	6.002788863	5.676702013	9.897747581	5.57834344	10.34787632	5.409115746	9.271638758	7.074793956	5.24573934267	5.449323037	9.604947496	7.77850126475	5.948946157	10.36162065	8.864341803	6.82706041	6.12918576	7.818200484	8.806744591	11.55392216	10.359469555	8.317625592	8.591598196	8.81904828	8.052770124	6.1577142815	10.19683679	6.310890502	8.244075155	8.9673543045	5.457311479	6.676287527	11.1794428	8.741956615	8.804204546	8.2782737305	10.63522863	13.1007987	8.92405041767	10.31271881	7.695630548	12.14106624	11.90133466	12.24753009	12.76637057	6.158463896	13.34505663	13.34320241	14.528822965	11.63567744	13.35514394	7.46332231	10.49748292	8.913108555	11.3260081805	6.878146348	13.36856584	8.186313757	11.48628211	6.65555068967	6.5540002945	8.415573963	7.656498381	7.6894317488	7.4457350635	10.2603164373	9.630012754	7.366565102	11.51777531	11.18505522	8.085394281	9.109153747	8.05470427767	11.698874855	8.0192290835	7.82838327	8.790626358	13.11037161	7.377204594	7.991665152	11.15959405	6.1351390655	7.003717823	5.2814061675	14.06389305	9.932881007	11.61805062	9.626777286	8.1655868	5.562403668	11.39179686	6.419754289	5.33027443	9.126105027	6.716514688	5.226149755	7.48674032467	6.84822423767	8.08926499075	8.487589977	8.67060928633	BRCA
Instance19	10.96869939	5.4211404715	5.501288856	10.54491829	8.171678619	10.32054705	5.541918502	11.12692078	7.283181094	6.413632688	10.83822324	8.551632448	6.691398504	9.265615706	6.989993665	6.698152917	9.219919401	4.9228143225	6.77627450067	9.317424556	6.82728542	12.74323457	7.914327012	12.41617348	6.03615294425	10.93189375	7.673473406	10.84878354	11.19671294	11.84964955	7.179887014	6.961829129	9.988323	7.80628089467	5.652781349	7.619895415	6.653780629	8.84456543	6.426353347	7.406009218	11.93257475	7.643972117	7.46295412467	7.062696823	10.0772368515	9.345582263	11.13629055	7.610831862	10.53205419	9.657604783	5.113337164	8.71205232367	8.244412747	6.401993573	6.785268335	5.642311985	5.4591438655	9.297742323	5.742552812	10.03764342	5.1760446175	10.49296002	6.425701601	5.31731437867	5.48205062	8.118825763	7.750468579	6.175758788	10.76745641	8.673027334	6.550635693	6.065072081	6.960121065	8.95256539667	11.30388933	10.11792223	8.308170906	8.520521573	8.8903112945	8.651637939	5.943939561	10.22396564	5.997072898	8.2745948045	9.112910055	5.4187384795	5.889507498	11.34028702	9.149125411	8.96276671	8.184550345	10.82382918	12.86051578	9.66285448533	9.958574872	7.601486047	11.82101269	11.48849306	12.26795863	12.88385376	7.049851612	13.13233509	13.25089354	14.343984755	11.60772112	13.08056861	6.891908605	10.34930366	8.3669006075	11.399220835	6.95239509	13.21954598	6.605705905	11.6005403	6.71073238467	6.8608407705	8.253966966	7.566208434	7.3888732006	7.349538107	10.3938326523	9.077110201	6.769477951	11.61752958	10.87818911	7.830675431	9.19832628067	8.62611672467	11.60967717	8.015208768	8.1452787485	7.79902435	13.12486126	6.93058673833	7.244509227	11.28106518	6.035588188	6.524741993	5.0491357555	14.13459319	9.7076462655	11.45443311	8.975526388	7.252739043	4.958159726	11.35404287	5.94872421	5.015087245	9.084543421	6.790580238	5.3464575345	8.00883452333	6.566929743	8.2870787665	8.950804556	8.803648797	BRCA
Instance20	11.17748823	5.4381759105	5.744168665	8.4163495475	7.767226277	9.36270062	5.6665006935	11.49963678	7.292038499	5.797798494	10.58488293	9.228506749	8.235058209	9.62089845	6.360983667	7.503629242	10.82774384	4.9919767715	6.779179558	8.891351684	6.960260146	14.10537413	7.366302814	13.04382794	5.63168805075	11.53100625	9.0298595765	10.00966108	11.45963412	9.195003719	6.501563046	7.956029237	10.783311585	8.12003422267	5.345725686	6.6674845785	7.570673773	8.928326737	5.587673458	7.03454756133	10.47506236	8.2761462235	7.439908406	5.790127717	9.8710179655	8.9400510145	10.579241791	6.4879402955	10.53323265	9.817791564	5.052688948	7.38486775267	8.671807401	6.648469487	6.4826999675	5.9244062965	5.305281151	9.090953388	5.484469475	10.95619846	5.523083033	8.587403553	5.422038474	4.80925090033	5.212385731	9.213761077	7.50139699425	5.6084015315	11.35888208	8.625965515	7.081832585	5.901899413	8.095424881	8.68873067867	11.4763312	9.5161275375	7.80319951	7.915522581	8.157832757	7.8750815875	6.256436713	9.204907435	5.52701656	8.000623785	8.413387993	5.692553597	6.6875045885	11.49398064	9.371014877	8.927023183	7.061064784	10.62937509	13.00161496	8.796986519	6.600325977	6.52162731667	12.45159499	12.20190804	11.19346855	12.52245777	5.290397907	13.83149977	10.61739655	14.572620915	10.79459886	10.15177801	6.855058834	11.35464901	8.68547243025	9.5418326785	8.340140655	12.68048706	7.287022318	8.82991386	6.534943094	5.9114057295	7.100665295	8.081351779	7.204767331	8.07120391	9.88560113	10.15739466	7.347402401	11.90579323	11.89968368	8.667644801	9.038342853	9.02082982733	9.2723260095	8.145928049	7.6670276165	9.133489757	13.32349748	6.741190456	8.253411568	11.87820241	5.829874914	5.823692844	5.081957808	14.79427981	10.046635579	11.5343468	7.570673773	9.009885376	5.212385731	12.2754728	5.852005861	5.1389597755	6.164912581	5.716038325	5.5475311615	7.588837224	6.91194087533	8.181729733	9.451314737	8.30560416167	BRCA
