@relation thedata

@attribute 10084 real
@attribute 10189 real
@attribute 10262 real
@attribute 10285 real
@attribute 10286 real
@attribute 10291 real
@attribute 10450 real
@attribute 10465 real
@attribute 10523 real
@attribute 10569 real
@attribute 10594 real
@attribute 10713 real
@attribute 10772 real
@attribute 10907 real
@attribute 10915 real
@attribute 10929 real
@attribute 10946 real
@attribute 10992 real
@attribute 11017 real
@attribute 11157 real
@attribute 11325 real
@attribute 11338 real
@attribute 144983 real
@attribute 151903 real
@attribute 153527 real
@attribute 1655 real
@attribute 1659 real
@attribute 1665 real
@attribute 220988 real
@attribute 22827 real
@attribute 22916 real
@attribute 22938 real
@attribute 22985 real
@attribute 23020 real
@attribute 23350 real
@attribute 23450 real
@attribute 23451 real
@attribute 23658 real
@attribute 24148 real
@attribute 25766 real
@attribute 25804 real
@attribute 25949 real
@attribute 26121 real
@attribute 27258 real
@attribute 27316 real
@attribute 27339 real
@attribute 29896 real
@attribute 3178 real
@attribute 3183 real
@attribute 3190 real
@attribute 3192 real
@attribute 3303 real
@attribute 3304 real
@attribute 3305 real
@attribute 3306 real
@attribute 3310 real
@attribute 3312 real
@attribute 4116 real
@attribute 4670 real
@attribute 4686 real
@attribute 4809 real
@attribute 5093 real
@attribute 51340 real
@attribute 51362 real
@attribute 51503 real
@attribute 51639 real
@attribute 51645 real
@attribute 51690 real
@attribute 51691 real
@attribute 51729 real
@attribute 5356 real
@attribute 55110 real
@attribute 55119 real
@attribute 55696 real
@attribute 56259 real
@attribute 56949 real
@attribute 57187 real
@attribute 57461 real
@attribute 57819 real
@attribute 58517 real
@attribute 6426 real
@attribute 6427 real
@attribute 6428 real
@attribute 6429 real
@attribute 6430 real
@attribute 6431 real
@attribute 6432 real
@attribute 6434 real
@attribute 653884 real
@attribute 6625 real
@attribute 6626 real
@attribute 6627 real
@attribute 6628 real
@attribute 6629 real
@attribute 6631 real
@attribute 6632 real
@attribute 6633 real
@attribute 6634 real
@attribute 6635 real
@attribute 6636 real
@attribute 6637 real
@attribute 7307 real
@attribute 7919 real
@attribute 8175 real
@attribute 83443 real
@attribute 84321 real
@attribute 8449 real
@attribute 84844 real
@attribute 84950 real
@attribute 84991 real
@attribute 8559 real
@attribute 8683 real
@attribute 8896 real
@attribute 9092 real
@attribute 9128 real
@attribute 9129 real
@attribute 9343 real
@attribute 9410 real
@attribute 9416 real
@attribute 9716 real
@attribute 9775 real
@attribute 9785 real
@attribute 9879 real
@attribute 988 real
@attribute 9939 real
@attribute 9984 real
@attribute DependentVariable {BRCA,Control}

@data
8.71934424267,8.22629228433,10.88615784,8.706980396,5.618081393,7.0436771605,9.440681042,10.23861107,8.90929393,9.831679796,11.7044031,10.88698849,6.245646113,6.494260087,6.90741831967,10.43647761,12.16730219,12.45248586,9.874758982,6.056481245,8.976124817,8.8176146935,5.847564024,11.69370922,11.56412699,13.45145845,8.064205358,11.29653841,9.03001262,12.79847895,7.79970309167,7.321885546,10.91785336,9.70697128,9.665123195,10.43916109,8.32536594533,9.194060441,9.084237789,6.284205605,11.28265136,9.423892277,11.80678735,11.1705545,11.4353683,10.76058089,9.542955006,7.2120204945,9.3853204015,9.631810874,9.9827365075,12.01315176,12.216605,8.031123768,8.139763042,9.305993955,13.60992767,9.900855914,9.8841075105,8.627160965,10.3654309477,13.02343475,8.75759096,10.5358394,11.30872029,10.288257045,8.324744376,11.83915468,8.562873108,8.180192492,11.14152621,6.94398321,7.418318837,12.58150432,11.37640504,10.58194931,8.040570222,8.80157023875,12.10010062,10.55708099,11.59799678,12.21133327,7.159423477,12.35583566,13.165696105,13.18898907,11.37306376,11.60131362,5.063515075,10.3454840987,10.67862239,11.15778289,11.64638017,10.6877391985,9.6251874875,7.105230531,10.2180718405,8.635646596,6.250587993,12.123937315,12.81545941,9.470052751,8.24996801767,10.44673727,11.88601099,8.2594568202,10.95523962,9.417663408,8.1430100805,10.98390052,7.550787421,12.75717127,11.40803792,6.73853522,10.70897201,10.87078104,11.2302278,10.59389087,10.95307261,8.0178925075,12.01615373,9.413057256,8.641727659,8.358795271,6.658286918,9.946446178,BRCA
8.195936721,8.04211853267,11.30718958,8.953397026,5.4382978325,7.5492409965,9.11433240775,9.676230874,8.038481623,9.219919401,11.38871439,10.60627128,6.9524476514,6.727822201,7.43055415933,11.45329393,11.89497319,11.53336151,10.29527565,5.543891185,8.825235331,9.471872742,5.97292448567,11.3345919,11.45906284,13.57945564,7.044561126,11.435288555,9.189046878,12.376995,8.12538379433,7.707602652,10.44933468,8.849265223,9.436337353,9.942089671,8.71738420633,8.875620703,8.492885781,5.6919020225,11.25294051,9.78348029767,10.90476277,11.56247895,11.97142151,10.09588524,9.839944288,7.794067543,9.677574201,10.5203005245,9.942444886,11.48354892,12.7295762,7.092337284,9.207237709,9.414337005,13.09917276,10.05503195,10.3427971665,8.94526175,10.7561628917,13.31590529,8.126008927,10.30263925,11.38801744,10.707208044,8.700908799,11.59917377,8.913054791,8.0366759675,11.13223641,6.870460665,7.154972811,12.44065386,10.50605987,10.27665401,8.1060649605,8.9055802705,11.94030819,11.00415042,11.69911488,12.66384721,7.84153763,12.42907592,13.527799245,13.074006,11.36217961,11.62261253,5.213358218,9.73742023733,10.1244836,11.26201864,11.625661435,11.341499225,9.257510202,7.591674041,10.257335515,9.073720587,5.695027274,12.533700195,13.06098469,8.847168067,8.46787438767,10.09798967,11.42512686,7.9728525534,10.51346635,9.461368613,7.8460281065,10.77919838,7.465772744,13.0583047,11.18404796,5.80517071,10.42688875,10.33465909,10.62399145,10.72598418,10.3180516,8.2654643565,12.05932765,8.215534365,9.439405556,8.129207177,6.411854672,9.330839099,Control
8.18478136733,7.90933980433,11.11911153,8.678284212,5.511644936,7.5318164065,8.9481840735,9.583572263,8.122285912,9.426946689,11.5155078,10.75081188,6.7932745254,6.679413681,7.505643708,11.16600002,11.9729763,11.88601099,10.08429722,6.030066347,8.7118595325,9.4681403765,5.70153059167,11.34672441,11.44004913,13.64479198,7.341988248,11.20424244,9.347572166,12.63995684,7.94777078533,7.390665805,10.44156469,8.868005407,9.731803154,10.22337462,8.59660525833,8.9592916965,8.40571707,5.8678835525,11.18114933,9.75288039733,10.8875331,11.282103985,11.60575973,10.01526211,9.810861239,8.0077252005,9.189064928,10.414272081,9.835657767,10.45621094,12.76703924,7.815000755,8.801356788,9.232271688,12.982725195,10.0481807,10.304503741,8.413100175,10.545250775,13.43392773,8.076656792,10.2159337,11.36386113,10.493467176,8.826676485,11.41291396,8.426129627,8.515904648,10.96223109,6.919134835,7.250869519,12.36549278,10.61404749,10.56803712,8.1092002055,8.940794028,11.68152186,10.4663776,11.36448778,12.53522562,8.100447105,12.44389288,13.544191545,13.17957018,11.17748823,11.12745936,5.069542407,9.85575963633,10.11467972,10.94976857,11.53159418,11.11871584,9.135863983,7.412868569,9.8911802455,9.179325131,5.025484272,12.34653506,12.80741335,8.9851584535,8.167342191,10.30642947,11.51246655,8.3242653246,10.76359024,9.2427161355,7.833732652,10.8133766,7.396906827,12.83993603,11.15153369,5.884360575,10.49469589,10.5070268,10.69211442,10.67884903,10.29642331,8.0706920685,11.88931963,8.640083234,9.340440499,8.224557807,6.517083235,9.309226859,Control
8.246285339,7.565709867,11.61638815,6.350944152,5.6375958805,7.5625464675,9.32598676825,10.19263222,8.930930318,9.563520973,11.77806492,11.04119731,6.8588425306,6.684962905,7.660005269,11.41782366,12.20624983,12.33906368,9.266611536,5.115003321,8.8393241195,9.8524245665,5.812886648,11.39833769,11.79461296,13.85629375,7.309069579,10.809142205,9.968674397,13.05669872,7.86579001867,6.775581064,11.34473713,8.995541845,10.1786123,10.98390052,8.309480267,8.1282657085,8.065202205,6.484484077,11.36386113,9.588165416,10.77336613,11.259062085,11.59917377,10.37177151,10.91276982,8.3949148965,8.745670996,10.3079602855,9.628922111,9.138598914,13.279028,8.351249698,8.0667841815,9.13253901,13.20710406,9.880571175,10.5618128605,8.634194938,10.9227277437,13.60583775,8.112141195,10.36439217,11.48278541,9.711992858,9.632332352,11.72159494,8.490450922,8.2369197305,11.0196222,6.278733439,7.896016165,12.67947906,10.87994333,11.60457421,7.267971464,8.60965297625,12.09842044,10.12919321,11.09730811,13.12663112,7.403304156,12.6218253,14.16852811,13.591191,11.81310789,9.689378285,5.237842121,11.0440848817,10.37394209,10.85788793,11.900405455,11.15899039,9.2755697255,7.03149755,10.350627979,8.184182491,5.301232095,12.190939155,12.53234503,8.0691422925,9.02742552833,11.16040108,11.95778233,8.612782042,10.97310559,8.9977844955,7.895139978,11.50205123,6.32224872,13.04201932,11.48413324,5.983399097,10.82235197,11.48988071,11.24778827,11.04849558,10.72254311,7.7890051145,12.22921997,9.461173034,9.567718992,6.278733439,6.073504957,9.446194768,BRCA
7.66317427267,7.87444804233,10.4306776,6.710362624,5.784431887,7.101744613,8.7232184595,9.281014944,8.888919105,8.927023183,11.93859466,11.21644291,6.8137561756,7.282836206,8.010599343,11.07740677,12.13502955,12.04827069,9.212740233,5.292055848,9.206062861,8.935019442,5.839407714,11.01404508,11.01054579,14.02134875,7.872784328,11.322395405,9.423662793,13.10298289,7.92189120167,7.041580102,10.93533103,9.357783524,10.57487757,11.06986277,8.91396736533,7.264096159,8.193218709,5.8282498515,10.94581345,9.63912755633,11.16548507,10.426390775,12.02968073,10.17005684,10.88922276,8.2073525535,8.6194691085,10.0610516075,8.963946686,8.07586835,11.99120482,7.156465194,7.9827875395,9.043848309,13.766019795,8.702805674,10.336884971,8.7754466,10.082422721,13.60139652,8.20072837,10.76155147,11.06028744,9.1176722785,8.886520521,11.18554156,8.319504051,8.0167698915,11.34599024,6.668959864,7.706221655,13.04989878,10.49590526,10.257176,7.806673757,8.47477815975,11.48188533,11.40257259,11.22892405,12.97797754,7.445891568,12.83366697,13.91978853,14.17314893,11.70152102,9.863923404,5.421737703,10.1481021253,9.379173172,10.96869939,11.596109925,10.2699583685,8.6109385525,7.216336329,10.1494174885,9.428957399,4.702259784,11.091923185,12.12152875,7.7611686765,8.271822598,10.61326715,11.05567579,8.7252260394,10.86047424,8.621000851,7.695021623,11.17614527,6.603630517,13.18229429,10.53323265,6.279801496,10.45289528,10.64178559,11.34727825,10.51730058,10.49245938,7.9578261305,11.96367651,9.19777027,9.599439206,6.339320583,5.964982644,9.494776162,BRCA
8.07438190433,7.957705743,11.61281105,6.645878602,5.272833213,7.170061611,9.389160191,10.35235277,9.004881345,9.445093046,11.92978186,11.07460497,6.8577905504,7.391761545,7.58326909233,11.22892405,12.30875149,11.92269971,9.140153069,5.193979903,9.2441783885,9.341754095,5.957275433,11.90894245,11.76435133,13.28849775,7.488404794,10.8743919,8.948652767,13.03973478,7.704054153,7.023868337,10.95206435,9.527897792,9.892501503,10.8409276,8.28805577267,8.081798243,7.46332231,5.8469817725,11.60957135,9.54866310133,10.82171841,11.34893977,11.75195417,10.4715739,10.12558819,8.311717942,8.392677918,10.1388079565,9.56719054,8.892854791,13.01334802,8.288302177,8.220173896,8.66705043,12.883636945,9.861979055,9.938015449,8.217813694,10.9765418417,13.32090986,8.550055208,10.39216207,11.67278344,9.8817326245,9.439779534,12.05932765,8.68353955,8.3368268805,11.12822333,6.63205414,7.305699546,12.64120964,10.68877508,11.15959405,7.4350664265,8.5737802715,12.23703672,10.25831902,11.08223906,13.14121392,7.528725991,12.72627038,13.76499321,13.48222565,11.64198185,9.520157575,5.613981872,10.209151315,10.62285742,11.01054579,12.35089878,11.470671725,9.4764910815,6.90394547,10.3826481615,9.200470222,5.893308357,12.33433984,12.58650212,8.3163910215,8.83120415933,10.95031916,12.13864308,8.3649315842,10.82290958,9.074699978,7.761090158,11.34727825,6.206433829,13.09561052,11.53336151,6.470744782,10.82797402,11.21152349,11.31728698,10.73380366,10.49035982,7.7113771775,12.44183936,9.211511834,9.612896653,6.72451769,6.215781112,9.091846003,BRCA
8.30078256333,7.59650558,11.55865044,6.270113663,5.471757618,7.263764947,9.4309410985,10.39579682,9.18625115,9.587637423,11.90740908,11.10921707,6.5923766556,6.786077228,7.49909835033,11.34927862,12.19216651,12.27401999,9.423531492,5.045717348,8.681768135,9.724109558,6.026012268,11.61973409,11.56243576,13.47574423,7.300400897,10.632263005,9.557291911,13.03258307,8.021174851,6.718707958,11.14152621,9.42725057,10.06753558,10.39216207,8.32009508533,8.054315355,8.005934842,6.1457860575,11.72339443,9.50332058367,10.80014785,11.563577495,11.57190206,10.14206911,10.83114513,8.282171868,8.3470542775,10.3154866485,9.590133938,8.651124474,12.90226493,8.540884674,8.5062361755,8.6137905,12.77225221,9.852381692,10.335740921,8.266787858,11.0399392867,13.37610779,8.148528855,10.74815115,11.62203593,9.864539634,9.589014912,11.80861644,8.410399542,8.6888206365,10.8703264,6.767724723,7.349748135,12.74140174,10.83409988,11.68668229,7.238032131,8.71657190225,12.14165544,10.07372021,10.81174016,13.03973478,7.802191444,12.48900128,14.007905805,13.55093015,11.64933041,9.580847928,4.765417294,11.0526538427,10.38358581,10.72951477,12.277163725,11.50938669,9.38917153,6.967344797,10.3627597125,8.17452767,5.439300032,12.263711105,12.8471739,8.1233197735,8.73974096067,10.72254311,12.16626519,8.1836947834,11.04074197,8.905283371,7.8338041045,11.50749997,6.429202197,13.19976669,11.96427598,5.715077403,11.20780763,11.48233544,11.15310882,10.98307218,10.55539466,7.655042665,12.40276968,9.151492997,9.780614043,6.331325098,6.251156317,8.969718285,BRCA
8.26129693267,8.01162467867,11.60634056,6.765173778,5.5836844455,7.362973922,9.175847835,10.43742988,9.086203331,9.261978018,12.03792277,11.15503025,6.8375020644,7.040018762,7.51293610067,11.54164129,12.41104094,12.01701203,9.662659976,5.35439155,8.9041037895,9.321718893,5.65285546233,11.9684077,11.70725139,13.57553219,7.437775215,10.837171495,9.343852558,13.08056861,7.97594459867,7.090221279,10.87078104,9.05331578,9.898586698,11.23756269,8.31866725367,8.406988321,7.314427184,5.861386237,11.92203438,9.47677250567,11.34799239,11.83439895,11.95919971,10.44381412,10.46377241,8.5350388165,8.735602428,10.2309074115,9.304569574,8.163449829,11.70381504,8.099428195,8.2113438665,8.514478475,13.08508924,10.04336266,9.9414282995,8.794043061,11.0984179767,13.46969908,8.314969639,10.65453335,11.79269688,9.9837311075,9.605924446,12.28299001,8.178442174,8.393579787,10.91921737,6.811538864,7.489167837,12.53395999,10.59995958,11.12792359,7.455206284,8.5952903775,12.33120955,9.762835094,11.06502412,12.97187766,7.8530890995,12.35733627,13.35941783,13.58212966,11.68740205,9.822077285,5.159378163,10.2692655413,10.74874028,11.08706186,12.475071945,11.453289155,9.772489968,7.180110866,10.7617411185,8.517965696,4.844249122,12.496295565,12.72471214,8.166182069,8.66013989733,10.71430158,12.44065386,8.7840044206,10.63866242,8.935370081,7.750420775,11.17261832,6.418785008,13.2860567,11.83572685,6.132685436,10.85195222,10.84981969,11.17035717,10.93699877,10.21367569,7.9770463635,12.13864308,9.164744253,9.78453716,6.300403471,6.173632793,8.928474794,BRCA
8.609039475,7.53985346133,11.67803681,6.471761062,5.4693504585,7.817830275,9.549947425,10.56208048,8.888401653,9.534264516,11.94781234,10.95031916,6.7296889102,6.933959475,7.44966871033,11.48554018,11.66148208,12.26689494,9.586361839,5.226808337,8.530904252,9.9694334985,5.69514885333,11.4521693,11.90213211,13.33363132,6.972006536,10.754975555,9.957508785,12.82863739,8.11810553467,6.782084567,11.16291071,9.134683726,9.610268718,10.52730133,8.36286453467,8.109459033,8.724600075,5.7693304405,12.0199261,9.558835708,11.53806051,11.66995446,12.10963326,10.44103033,10.46596965,8.548070986,8.4616170495,10.6138481405,9.324127636,8.047588997,11.01840556,8.177096982,8.327610717,9.351425774,13.231075175,9.546605663,10.4461685,8.485971282,11.2646723167,13.42739342,8.367503347,10.48064156,11.57911804,9.901903569,9.758490207,11.81753744,8.379054618,8.4774251585,10.81469083,6.327153462,7.413672616,12.28299001,11.0724812,11.86027624,7.2204108565,8.70957175125,12.22921997,9.680166591,10.80850192,13.0288437,7.3846553455,12.29328779,13.62724298,13.45687162,11.37148006,9.405897257,4.944168843,10.7448573883,10.75691093,10.72897086,12.121456355,11.31452808,9.6638076875,6.608850353,10.498601419,7.928875304,4.8589896,12.377151645,12.70943395,7.8261510905,9.01276269433,11.0791816,12.1820747,8.3036168842,10.74066222,9.101775205,7.698986413,11.30872029,6.239556166,13.40233131,11.78375755,5.599177363,10.75938913,11.31701417,11.14309317,11.1050886,10.61845,7.699718348,12.01512763,8.877515073,9.327003038,6.533334113,6.109888752,8.847011233,BRCA
8.120560585,7.63561587967,11.67763169,6.149041474,5.0134825815,7.2832205535,8.54879539925,10.38738762,10.08386525,8.817064493,12.45867582,11.46815322,7.7890115262,8.260556316,8.09872216933,11.05137569,13.44437567,12.00209605,9.163725849,4.96556642,8.6392672425,9.957873685,5.70993320267,13.05207472,12.43809276,13.19114487,9.141232957,10.376921275,9.370252094,14.17314893,7.85652075367,7.276057213,11.10294695,9.039673824,10.38218389,11.54310931,8.89172003633,7.7854302755,6.725949438,5.4852736105,11.9164133,8.71385423433,6.974761956,11.379702185,11.2444532,8.681871868,9.614958763,8.61770872,9.0397068175,10.375311717,8.483183932,9.159127807,9.672182718,8.209186643,8.0155718405,7.960988197,11.966247995,10.41961292,10.3869902465,8.170802781,11.8348992767,13.25616376,8.561709067,10.45645738,12.03029651,10.543174628,8.87169823,9.065962091,8.891351684,8.610212245,11.55023948,6.057131398,6.573348488,12.65135565,11.00930747,8.971091653,8.7566404745,9.1582011845,12.29328779,6.546204289,11.18378596,12.61421528,7.454799409,12.45954952,13.882006925,13.91614961,11.6604752,8.198299076,5.377654117,10.695971082,10.80671094,8.023686617,13.25966858,12.04234402,9.395923663,6.097511381,10.129139805,9.364802828,5.222467693,12.1397195,12.9597684,8.621319833,7.40948764133,11.86074569,12.82346582,8.4122590946,10.88375084,9.679733995,6.2536370035,7.353634535,7.339318078,10.21801255,11.36547782,6.472573571,11.30008097,10.90030477,10.69711551,11.59444371,11.05451294,8.0098603755,11.22788531,9.969027107,10.10111594,6.638874358,6.501563046,6.58304938,BRCA
