@relation thedata

@attribute 10392 real
@attribute 10454 real
@attribute 10910 real
@attribute 114548 real
@attribute 1147 real
@attribute 1432 real
@attribute 22861 real
@attribute 22900 real
@attribute 23118 real
@attribute 257397 real
@attribute 260434 real
@attribute 29108 real
@attribute 2919 real
@attribute 2920 real
@attribute 329 real
@attribute 330 real
@attribute 331 real
@attribute 3320 real
@attribute 3326 real
@attribute 3551 real
@attribute 3553 real
@attribute 3569 real
@attribute 3576 real
@attribute 3606 real
@attribute 4210 real
@attribute 4671 real
@attribute 4790 real
@attribute 4792 real
@attribute 4793 real
@attribute 55914 real
@attribute 5594 real
@attribute 5595 real
@attribute 5599 real
@attribute 5600 real
@attribute 5601 real
@attribute 5602 real
@attribute 5603 real
@attribute 58484 real
@attribute 59082 real
@attribute 5970 real
@attribute 6300 real
@attribute 6347 real
@attribute 6352 real
@attribute 64127 real
@attribute 64170 real
@attribute 6885 real
@attribute 7124 real
@attribute 7128 real
@attribute 7184 real
@attribute 7189 real
@attribute 7205 real
@attribute 834 real
@attribute 838 real
@attribute 841 real
@attribute 84674 real
@attribute 8517 real
@attribute 8767 real
@attribute 9051 real
@attribute DependentVariable {BRCA,Control}

@data
8.822173358,6.73906535867,8.473788053,7.37217168033,8.670710349,5.5612686795,7.61479670867,8.863978026,6.506414513,5.0222848205,5.599623716,9.6226627765,5.773740066,9.169637639,9.181680732,9.10786861,6.25333282,10.8381684493,13.91975024,7.53597724,8.823033698,9.620715209,6.926763588,13.88385421,5.583064149,5.6717533546,12.2590489,13.43573605,6.53208433767,5.321237547,8.06297051567,11.573459625,5.9065229025,7.8209172285,7.597317289,6.3734932246,9.821790372,5.86512158,5.099517451,8.687254178,7.123193151,11.15310882,11.71759959,6.86802345,10.08234238,8.596587527,6.992205122,9.453435848,13.8269571,6.56440695667,12.08543106,8.743875793,5.015706349,5.3816807882,6.573727177,10.6073352,9.326666054,7.427399015,BRCA
7.613994069,6.67560015067,8.234603256,7.104037111,8.807082076,6.791169903,7.24442400067,8.999958525,6.132729324,5.6053692185,5.196539425,8.8457119795,6.663490948,10.07813116,9.602668372,9.64187447267,6.249355857,11.034315424,13.62077142,7.4402145165,8.814719539,10.86030351,8.7833788245,13.86848405,5.1846051795,5.7022584158,12.38541089,14.39776555,6.30944562733,6.3337680295,8.197304519,11.32136754,5.767601547,7.3186471095,8.0098633265,6.7192971842,10.00036666,6.263556184,5.035416341,8.875473781,6.222800335,11.70867451,11.10224867,7.027300946,9.687454914,9.0816140535,7.871691396,10.33092839,13.62992806,6.78874329567,11.21588197,8.754096497,4.968564562,6.0308489854,5.905935245,10.68519142,10.08591759,6.040569875,Control
8.692023592,6.53137599367,8.404546734,7.88560797367,9.155780297,6.935865955,7.224484427,9.065564991,6.0027082745,5.678623081,5.400718297,8.6184712625,6.021819068,10.62223972,9.748937848,8.950697414,6.358963769,10.7678923323,13.44751595,7.3412959795,7.972263464,11.58397843,7.1443881845,13.42739342,5.2253672705,5.8487188642,12.24889125,14.10537413,6.83411040533,6.5525037025,8.151507585,11.488573795,6.1670985755,7.67532014,7.822857961,7.4496009772,9.110118593,6.154216227,5.092980397,8.978067698,6.621469955,11.67671314,10.75883654,6.532827816,9.687271185,9.1999885685,6.162699096,9.956354783,13.39071447,7.02586490967,11.08816233,8.56053966633,5.036295892,5.9638642464,6.452822423,10.55664043,9.621557925,6.663135106,Control
9.27132361,7.05252053933,8.103853136,7.49066244667,9.260861404,6.23780006725,7.27416927667,9.166370949,5.9528423095,5.949517696,5.427447991,8.9235963455,5.40889121,7.51147817,9.3641773755,8.831709234,6.810768024,10.9296346363,14.10257573,7.5914915015,7.25221866,8.333559164,6.1489128,13.44910353,5.778838139,5.3812655508,12.29388695,14.13459319,7.043476808,6.531043393,8.08129530567,11.695521545,5.967633391,8.0652644275,7.8440908905,6.4529665452,10.87659774,6.568492472,4.840980873,9.226388785,7.464997224,9.808852038,11.25100072,6.546204289,9.396541167,8.733092931,5.841225451,9.396830118,13.11183912,7.215576291,12.17272761,8.28682068367,4.840980873,6.0564723368,5.8736971,10.78787423,9.511861902,6.755458873,BRCA
9.513140888,7.01209387333,8.361407734,7.70896959533,9.241179451,6.155251749,7.503676925,8.073955593,6.2009150755,5.5721343885,5.379907907,8.71461948,6.328500469,7.95691498,9.745757925,9.59777171733,6.819320511,10.482276888,13.51553049,7.946295334,7.254369939,7.561137318,7.8549517575,13.2860567,5.527360406,5.804486012,12.41257918,13.98232431,6.31386063533,6.5431073815,7.95451796533,11.206231375,5.329465727,7.6098380195,7.5531159175,6.5996740378,10.82965558,5.844116484,4.889487232,8.761435816,7.090538878,9.567718992,10.4463144205,7.729163775,9.778964625,9.2660120735,5.923868951,9.887921655,14.48484431,6.78915135733,11.95691889,8.48400985467,5.472171943,5.9408978668,6.328500469,10.64411791,10.34583797,6.65155807,BRCA
8.911093174,7.22201205233,8.463423345,7.503515895,9.022833232,6.273689165,7.304357598,8.843419494,6.024113024,5.9976789215,5.524197895,9.428105962,6.068999232,7.786875865,9.24265747,8.328009681,6.387332919,10.592174145,14.11030021,7.791459439,8.923402608,6.535668564,6.814024793,13.09148337,5.716767444,5.3905659266,12.40655986,13.70909946,6.96648824367,6.339171583,8.00665617633,11.49634678,5.656097949,7.0284721055,7.5935132445,6.4103000694,10.6792956,5.928199303,4.838209635,8.629266563,6.615413078,10.68519142,11.40510188,6.831880803,9.789998625,8.692934023,7.264445239,9.222928376,13.283571,7.091595276,12.26909023,8.18762801967,4.858119355,5.9484693628,5.60822617,10.70804518,9.785984134,6.432797115,BRCA
9.022964969,7.39735229933,8.133426259,7.094546241,9.175650046,6.46315116575,7.49803245333,9.058871908,5.8797644155,5.8526834815,5.726293954,9.180100807,5.57547212,7.593430574,9.106913703,8.109536,6.924400193,10.5236420607,13.76528768,7.9501379685,10.52528127,10.18060575,6.874510871,13.15586736,5.62432779,5.7644040062,12.32574401,13.58466312,6.88625381767,6.402196373,7.86577453733,11.796022585,6.071716146,7.455521977,7.244024888,6.3663407464,10.91211486,5.609999602,5.038272922,9.515749664,7.250987916,12.2091488,11.242388695,7.541408601,9.279059817,8.4734774435,6.665268844,9.424193129,13.25798962,7.36477082733,12.19704319,8.031631214,5.341284192,5.7945629282,6.278315288,10.68956587,10.0173308,6.536756683,BRCA
9.005807769,7.19601476967,8.305675466,7.25284944767,9.44260202,6.3805448535,7.34788084033,8.898284795,6.013518634,5.852284372,5.413637447,9.527467399,6.156442756,7.862360143,9.221711435,8.50859886567,6.65900091,10.635449282,14.03490428,7.5558305855,7.974186731,8.411575733,7.2343726315,12.49153253,5.453971357,5.6184010892,12.39966386,13.75810714,7.059851597,6.007967832,8.01917131267,11.46459896,6.259376137,6.6752901625,7.5582124195,6.4518559062,11.25835125,6.119050697,5.358089615,8.496794995,7.043631926,11.36056745,11.42642399,8.441389196,9.905748433,8.580432115,7.183985468,9.698383942,13.80946823,7.06833791633,12.4865699,8.333495253,5.259471408,5.8306412028,6.275198572,10.59472841,10.39270411,6.903824995,BRCA
9.173715311,7.43260419933,7.983821782,6.93489706967,8.973504462,6.522968526,7.57022937067,9.078098174,6.1177243565,5.9427897325,5.849756153,9.2536178585,6.029900759,7.368945369,9.2950823285,7.88922588267,6.207605557,10.359324125,14.45371146,7.8335949455,8.186474713,7.543536723,6.843036893,12.50251243,5.7035531215,5.6236372882,12.00382718,12.88068749,7.14134063733,6.3760262535,7.890844983,11.5411915,6.1648761405,7.151868078,8.134159504,6.2563490298,11.43596985,5.967578602,4.70654785,9.61434228,7.101978624,10.16961223,11.010045625,7.938816713,9.478648863,8.5357374825,6.778573689,9.016321592,12.96626215,6.99678506233,12.32769025,8.16641873333,5.163510053,5.884185454,5.789345348,10.6432567,9.923613888,6.565753762,BRCA
9.534634151,7.189092449,8.20567246,7.36834324067,8.965922146,6.65967948325,7.31647451767,8.11816389,6.0495366965,5.560376996,5.657076342,9.327064108,5.088959125,8.490170098,9.853083913,8.26887307167,7.406483789,9.11059015067,13.81715158,7.9784806655,6.824675979,8.685494426,6.3321564655,11.01241872,5.2303954395,5.524217886,12.05629403,10.54750216,6.82896955467,5.6852998295,8.742530249,12.52079595,5.593235253,7.830943777,7.835265585,6.6932167248,11.1404753,5.505264734,4.85575461,9.315772892,5.606894664,9.266219144,11.72497176,6.989880165,11.04491678,7.348718546,5.97155002,9.899274258,13.7606441,7.079701867,12.09904539,8.18503615367,4.659234823,5.3899325582,6.369994768,10.36475876,9.687087433,7.093499766,BRCA
