Instance10	8.532338834	7.866013317	5.316518	5.992208309	7.9356885615	4.441438586	6.031666056	4.067773563	9.015945424	8.884385094	6.329935892	11.71789713	4.671880991	10.95951862	5.8513197535	5.665486041	6.746114963	11.77144213	6.17874161233	5.091923254	5.431298057	4.607083101	9.681765982	8.872952717	6.563963185	8.934008606	5.619861398	8.399665163	6.135253322	6.489380715	8.717951507	11.67867508	11.6604752	4.958159726	6.083910741	11.61491238	7.211063618	7.016310012	7.599297253	5.5754035815	6.3457281585	5.3589494338	6.995387545	8.352640608	5.913135501	9.718061075	8.55731348	8.628081972	5.527496062	11.06141864	13.02126635	8.1503973525	5.2972995515	6.023594275	8.468869519	8.349370945	10.29902603	8.489166708	4.854508448	5.312893162	7.469827229	5.659004925	7.555818311	8.633940747	6.432879816	5.4987246975	10.0619138165	5.707228834	7.247645413	6.39658479233	5.308713308	5.586623085	8.01888328	6.072647808	4.95673649633	7.1430110225	6.4923185605	4.35562555	5.797150007	6.75049318733	5.18470015175	5.048771569	5.4601186915	5.741744206	5.034976365	5.139972076	6.069643769	5.2712024945	6.591071042	5.538702079	5.190230876	6.271748387	6.031666056	5.822354928	4.049108953	5.838328613	5.215689515	6.955141721	6.666902575	5.748737112	5.892477104	5.778347403	7.038153897	5.790974804	4.233626673	9.320462748	9.608828239	6.090647705	5.871604195	11.551814785	7.74245236133	5.308713308	4.435394156	9.017365988	11.44285036	9.67905828	5.488652576	8.350852048	11.36752411	7.3344224225	5.527954892	5.570775033	5.717272857	5.130942449	8.594083007	BRCA
Instance11	8.635494506	9.813909876	5.167429435	5.970630084	7.5026355755	5.880937246	6.394724735	4.987561048	9.789998625	9.272280513	7.555933317	11.54965727	4.364995254	10.53462901	5.870386066	4.990967619	5.920180882	11.5968724	5.94488913233	5.515077886	5.357737827	5.452703528	9.226485123	8.442664802	6.530878866	9.350724377	6.298205225	8.521216589	5.346435058	6.097670028	8.286304921	11.98415862	12.94317143	5.704879743	5.994246645	12.17610621	7.365471921	7.091120961	6.45574924	5.07159617	6.5859397695	5.0578073466	6.97244898767	6.808774778	6.287994543	7.8996332745	8.86041017833	8.276218788	5.31994319167	10.77988986	13.00161496	7.672602519	5.2577980105	6.698083445	9.35965136	8.976865608	10.85764037	8.928622835	5.112086282	5.71081418	7.616550911	6.134894093	6.977855527	8.179201405	6.4844860445	5.7057907255	10.29987056	5.923036985	7.499250204	6.39932068633	5.564234295	5.199683385	8.202296649	6.551751032	5.318776946	6.8672911265	5.887125938	4.928502089	5.799094593	5.84987190033	5.06934056475	5.224977213	5.592759756	5.236694705	5.091711732	5.996621069	6.062214149	5.3939285795	6.37665759367	6.065341406	5.735529792	5.911818141	5.659219053	7.31944887	4.924350826	6.313976471	6.366720539	6.649923825	7.242319362	6.522938973	6.92420295	6.316422399	6.385522173	5.507882823	5.272033689	9.182655756	10.90371263	5.488652576	5.061140288	11.573459625	8.06297051567	5.028581582	4.795729695	8.91139283	9.330368553	8.417642766	4.378950559	7.23239964	11.41782366	7.1793537375	5.324280698	5.007208117	5.364757352	5.364757352	9.092031069	BRCA
Instance12	9.4336288705	8.016559171	6.039089716	5.665486041	7.2400353085	5.313437469	5.977000087	5.529517425	9.291228915	9.119292054	6.597162874	11.73142947	5.537304804	10.19872162	6.093682064	5.110416751	6.470053303	11.78113439	6.91717498833	5.130530665	5.75402647	5.285412622	9.260367468	9.163298157	6.225261069	8.378404463	6.055397005	8.191637632	5.478819157	6.6687748565	9.92562903	12.06588572	12.82636383	5.291135005	6.187456621	12.72821502	8.135274649	7.103762836	6.928720816	5.661461823	6.027160675	5.3421536938	6.389883566	9.546605663	5.822227442	9.5259282035	9.172881566	8.495976037	5.67424901833	10.62563148	13.04989878	7.4082496475	4.810665055	6.358392415	8.862560746	8.287990648	11.04098356	9.550891589	5.887897624	5.75402647	7.210454923	6.137304345	6.762286105	8.316509092	6.6696596965	5.3330482725	9.8796694575	5.615454001	7.346604868	6.68769140167	4.921497326	5.628781795	8.474558864	5.868767777	5.34439414933	6.6906065225	5.72459314	5.163711306	5.894763964	5.416846144	5.16107644725	5.151586144	5.8305587395	5.693634181	5.551986008	5.507010655	6.063778625	5.3262067895	6.09051144533	6.024591871	4.932877618	6.174282191	6.199285243	6.461320332	4.553801017	5.476714818	5.733904229	6.461902157	6.719187291	5.67215039	5.947406878	6.436299805	6.462547771	5.213358218	4.960014967	9.072093152	10.62174996	5.434637608	5.895794131	11.32136754	8.197304519	5.352274105	4.946744016	8.491693915	10.4353997	9.772677934	5.182504847	10.07238089	11.31639767	7.4303730355	4.79910194	5.440463287	5.186868206	5.711089607	8.590438399	Control
Instance13	8.996983102	7.80732453	5.465820435	5.928850697	7.055096439	4.802724808	6.223234887	4.913979924	9.562295439	9.004881345	6.898030318	11.8233355	5.085988894	10.34930366	6.2344696845	5.51854399	6.023816023	11.47029296	6.95718533533	5.190823476	5.655216748	5.293711886	8.825389039	9.04801075	6.362562487	8.616586634	5.650485447	8.1047122775	5.550447635	7.184102984	10.33248729	12.19850959	13.11366653	5.465820435	6.122264392	12.31128435	8.384871286	7.148098063	6.6365159435	5.677618038	6.4244788405	5.4913025734	6.757115983	9.998851701	5.416511492	9.1981747965	8.796592193	8.069988244	5.34585836067	10.16436051	13.26893746	7.5105573045	5.035664131	6.190817922	8.559712748	8.529255941	11.48969968	9.060480541	5.741339733	5.97717186	7.225668073	6.679413681	7.08974475	8.597597398	6.8308282135	5.3096305665	10.337719898	5.494264588	7.516962875	6.24070564267	5.266422307	5.637792259	8.584390499	6.993564335	5.03728557767	6.47943359	5.9968463795	5.269043668	6.128361072	5.27432904233	5.136413995	5.082799703	5.575339441	5.140994603	5.238988625	5.499695432	5.448414727	5.556205022	6.40003173433	5.582263377	5.790388412	6.073504957	6.000006339	8.973741217	5.510179653	5.605339686	5.748871259	6.097897329	6.816699294	5.612950486	6.581196782	6.040569875	6.943836736	6.012127959	5.550447635	9.404258726	10.76919343	5.281801394	5.615159695	11.488573795	8.151507585	4.748208435	5.096779711	8.626522298	10.86238187	9.630713575	5.047354342	10.16363116	11.73097541	7.50153016	4.341403747	5.014814152	4.818149175	5.806975681	9.145690907	Control
Instance14	9.633092911	8.667440791	5.990904529	5.500970312	5.9799251475	4.945808121	4.945808121	5.139972076	10.13925432	8.965922146	6.665410981	10.92879244	4.741752353	11.86074569	6.6836249165	4.643595993	6.880995006	12.30526243	7.123131955	5.470546015	5.810321792	5.119782831	10.09517319	9.210939846	6.798118982	9.333972157	6.389270486	9.115932728	5.149758548	5.4787995935	10.07411507	12.44264168	11.61680165	5.973617732	6.768981971	12.08630553	6.997860083	6.757360421	7.5681815995	5.251839337	6.619283011	5.4387987878	6.61616787567	9.061277435	5.237842121	10.332380691	8.711268495	7.185869332	5.51542661367	8.233656972	13.29995283	6.91471303	4.9468519455	5.427447991	9.181625078	9.137978063	12.422020285	9.537636355	5.558735431	5.779332779	8.314312607	5.930152602	7.474701951	9.210044899	6.0566410755	4.836007053	10.5431463085	5.280781207	7.537142914	6.35314852433	4.46547938	5.427447991	7.646632733	6.859476161	5.30844086067	6.1256933725	6.6031039135	5.078643187	6.01436157	5.95027385967	5.5027803985	5.211315238	6.1284606735	6.000795094	5.827953159	5.292792099	6.511361788	6.0113239085	6.431251972	5.715352018	5.818269799	6.152087694	5.932280461	5.998088995	4.877021802	5.276507133	5.90527342	6.44613859	7.919550328	5.576606219	6.012950244	6.448988165	7.505218329	5.689307023	4.961404834	9.749233029	12.10567621	5.538857248	5.573201246	11.695521545	8.08129530567	4.988243006	5.047899594	9.406067387	11.40394419	9.432772131	5.073403866	9.560920839	11.62683849	6.8933171905	5.094670216	5.196047562	5.254944744	5.611033099	8.421119265	BRCA
Instance15	9.3009119345	8.861708159	5.476876799	5.693076567	6.9163256205	4.73499642	5.950124992	5.133205159	9.726252704	9.424665541	7.933190677	11.9029781	4.819682582	11.20858205	6.1187618665	5.027807878	6.2085325	12.12065594	6.16098730433	5.139153532	5.892033495	5.44062939	9.531343017	7.763878152	7.068028862	8.807251164	5.614423668	9.223319527	6.121642945	6.159811817	10.34356359	11.06323009	11.8968755	6.049636893	5.93841004	12.52742331	9.073024297	6.790319577	8.248473233	4.738973163	6.1288615465	5.8117429202	6.60558999133	9.803614982	5.913135501	9.164339132	9.207844615	8.076790383	5.42576550867	8.939344959	13.17700839	6.907104035	5.3036086635	5.403021612	9.677900683	8.625965515	11.209724865	10.01630727	5.65306808	6.319315918	7.715929611	5.826428522	6.819320511	8.774277353	6.1713175965	4.490885708	10.581626049	5.383886777	7.828646059	6.73899581333	4.600710013	5.661643617	7.883225397	6.528184984	5.61488154967	7.150427771	6.370547311	5.30196368	5.865430938	5.289244372	5.54851116875	5.292055848	5.8213655825	6.518854253	5.706262025	5.670168482	6.444605472	5.243544883	6.06765298567	6.307980018	5.917259434	6.347670638	6.073504957	5.670168482	5.805041697	5.421737703	6.805328332	6.6108966225	7.855929176	5.627687994	6.18777042067	7.795846682	7.44226163	6.347670638	5.332807495	8.783359349	10.84257057	5.39352882	4.788047896	11.206231375	7.95451796533	5.528267534	4.765152047	9.826628375	10.55627639	10.64514978	5.23994335	9.949207023	12.04715639	7.408146448	5.46712559	5.229790979	5.812184526	5.245658467	8.272374492	BRCA
Instance16	9.077616027	8.8371715	4.858119355	5.641409649	6.976093136	5.2515404	5.974191571	4.762629799	9.678499404	8.899841107	6.502239591	11.4461297	5.6227922	11.52169626	6.234057094	5.304521308	7.276545808	11.98934847	6.29472331167	5.276693226	5.593063327	5.110625549	10.26174268	8.979483163	6.86950478	9.157436075	6.663917843	8.596734373	5.995773509	5.6032236615	9.641921287	12.03914706	11.32190853	5.732683853	6.655642073	11.98243759	6.821203566	7.210990588	7.7603213985	5.294109989	6.5537420015	5.3283454926	6.784302337	8.90929393	5.754627826	9.444091362	8.61201467833	7.526814397	5.90680015067	8.208394259	13.33363132	7.043698385	5.3467148335	5.301049141	9.203752442	9.170414035	10.52191292	9.68790976	5.313800226	5.971837379	8.095424881	5.809164401	6.811667297	9.115954722	6.211869299	5.345289379	9.8093092945	5.401571806	7.272725709	6.39469361333	5.047899594	5.276693226	8.420129842	6.908335947	5.03946166433	6.6456791705	6.472312803	5.307438771	5.890696716	5.70802041367	5.37826363175	5.139767484	5.948140696	6.647750264	5.641409649	5.558582385	6.681523496	5.8757305245	6.69733073267	5.976599205	5.710400941	6.201051201	5.61707161	5.511128997	4.936651187	4.909306588	5.859106883	6.5907075025	7.990970633	5.826873374	5.74485056067	6.407527489	6.957105307	6.072969298	5.542111953	8.626659179	10.00516175	5.404810541	5.5828655	11.49634678	8.00665617633	5.602001935	5.02526278	9.589941868	11.43117909	10.02677279	5.03519637	8.788074828	11.78825759	7.1208014865	5.386130858	5.16953547	5.154019343	5.470383322	8.506447554	BRCA
Instance17	9.043616128	8.368507689	5.520431088	5.734852697	5.6412905805	5.293527975	5.436887444	4.657378453	10.00443156	8.48420977	6.869196295	10.69211442	5.069542407	11.69911488	6.549194233	5.07383228	6.930799789	11.82192354	6.21967069467	5.307438771	5.561487483	5.023045997	9.81791145	9.24482828	7.120059311	9.539954171	6.132685436	8.4342113255	5.836183727	5.6081323905	9.90199107	12.10567621	11.52829551	5.542111953	6.354827336	11.37035382	6.808678261	6.696275996	8.9607456695	5.079366726	6.61609541	5.4065428568	6.51405773367	8.5896522	5.634165776	10.0231609285	8.82288182267	7.296712346	5.72491249667	7.943937621	13.36856584	7.1263689325	5.385376513	5.726293954	8.916223677	9.258413586	11.355721405	9.006810724	5.612508238	5.922204539	8.03491053	5.495384375	7.297744257	9.223803305	5.8868527975	5.234054595	10.2967908845	4.949548063	6.904728314	6.135427533	5.549831826	4.800655715	7.621284726	6.506728574	5.15199959933	6.090948927	6.6769127285	5.404129306	6.260971855	7.105988345	5.3290165685	5.316518	5.859451387	6.080237268	5.59381033	5.391811746	6.460542414	5.3924217755	6.463463362	5.773740066	5.738640345	6.166118507	6.60526143	5.771893004	5.015929312	5.034316149	5.985791427	6.7546778495	7.396478754	5.533727829	5.51445043833	6.052139389	9.367917655	5.930034295	5.088323162	8.375008062	10.70640129	5.51286784	5.545204861	11.796022585	7.86577453733	5.782022708	5.536061644	9.255879016	11.63501532	10.62223972	4.957695542	8.870851027	11.72922572	6.752537335	4.876285177	5.547674422	5.214524337	5.704879743	8.27586973	BRCA
Instance18	9.233802037	8.907447372	5.406342144	6.136996877	6.3980360365	4.868157375	5.406342144	4.903774919	9.577046919	8.986710369	7.155352377	10.78663743	4.931459981	10.51325413	6.1807120225	5.172938736	7.362340844	11.43832419	6.39954323533	4.555946662	5.705018031	5.24660879	10.64035818	9.252961701	6.63161771	9.306620611	6.202227307	9.083914411	5.527642182	5.800661023	10.08386525	11.80901857	11.49170796	5.655216748	6.385522173	12.05450776	8.086854242	6.830360313	8.247227253	5.501397992	6.6313943815	5.5295343186	6.433898499	8.886520521	5.620154746	8.945087855	9.12620744833	7.53251397	5.747383259	8.015862602	13.36355512	6.7347825315	5.0383568275	4.91887665	9.373311685	9.003209471	10.49645933	9.243103231	5.810900139	6.303055223	7.95691498	5.626885346	7.10418233	8.75759096	6.0972822555	4.8948125815	10.2833042595	5.460751776	7.245317684	6.82794277033	4.96464266	5.321757891	7.779918143	6.567237875	5.53071663233	6.3105461925	6.0807440325	4.931459981	6.143235875	5.50039798633	5.594494205	4.969831133	5.7998022125	6.415746521	6.083006551	5.446761787	6.098669702	5.8821249775	6.33787006533	5.872835683	6.20007038	6.202227307	6.015700078	6.263978634	5.255511354	5.172938736	6.615670554	6.676818663	7.439417699	5.705018031	6.028551065	7.085714437	7.412868569	5.774530941	5.371568663	8.437316311	10.12880025	5.549831826	5.534350549	11.46459896	8.01917131267	5.456815387	4.808399575	9.489206292	10.51995589	10.68629503	4.385153631	8.673027334	11.42322901	7.0698721725	4.613574062	5.094670216	5.204484334	5.321757891	8.447910911	BRCA
Instance19	9.8875535535	8.741467934	4.988243006	5.452374073	5.8819921345	4.465794865	5.428285837	5.460587974	9.812915765	8.832511198	7.436255814	10.70365297	5.032554093	10.99848485	6.616753136	5.193782829	7.685521692	11.71457622	6.92947668667	5.072332275	6.303055223	4.808142121	10.08672709	9.485326755	7.036891003	9.583727381	6.371171674	8.888639558	5.981059894	5.52926424	10.49650957	12.54827894	11.7674087	6.118635505	6.586919049	11.82446468	7.432878264	6.904427271	9.5775018565	5.1174393135	6.8628717035	5.4814391052	6.36224381667	8.45292188	5.341284192	8.8697426415	9.14021016267	6.843359327	5.37597226133	7.765321119	13.29267684	6.5993611955	5.254165354	5.593959684	8.860614559	9.219919401	11.10049604	8.825389039	6.002202513	6.070878328	8.341164221	5.584068992	6.951433713	9.221769032	6.0356141115	5.034703099	10.2474442945	5.766470106	7.331949525	6.69079792733	5.069757204	5.532793245	7.098719371	6.427820369	5.09641045	6.1597871345	6.5919798505	5.098675623	5.746589057	5.73331585533	5.3777293845	5.350860747	5.725509714	6.298892537	5.938762876	5.836562468	6.349573719	5.538030721	6.217912006	6.126297286	6.252954533	6.027691096	6.426353347	6.621286787	5.057462456	5.501288856	6.772153303	6.4789415485	7.662634777	5.935819934	6.02698255067	6.927781295	7.65665926	6.144052107	5.414483349	8.341998113	10.77554879	5.529517425	5.952165364	11.5411915	7.890844983	5.402254249	4.927198693	9.71030757	10.92093732	9.595686927	5.371045856	9.538005127	11.4712435	6.9466844905	5.14395584	5.372961888	5.604820987	5.503198645	8.586728275	BRCA
Instance20	9.4699694695	9.487689892	5.19062597	5.823692844	5.8308617525	4.632300425	7.331770425	4.537176254	10.43684194	9.196332326	7.03100122	9.868745837	5.002940155	12.04611629	6.2767002425	5.893915038	8.723576586	8.747421913	6.15430791467	4.879597034	5.567280188	5.077041333	8.329326713	9.799800123	6.360983667	9.930146364	5.59724157	8.5131320015	5.052688948	5.47662364	7.075401932	12.35457868	12.75033439	5.537615426	5.687628504	8.501728854	6.412997934	7.048353701	6.364286878	5.322765098	6.2169798845	5.1210123436	6.073822667	9.284894137	6.445516183	8.494548967	8.17602958933	8.285946739	5.51468784233	8.168184609	13.38150649	6.4303488795	5.023764488	5.451714936	9.440475292	9.795618068	11.122465375	9.897543398	5.088959125	5.279110251	8.136146677	5.980260273	8.85164062	9.31063614	5.0579964415	5.150672428	10.35590611	5.441376616	8.493075988	6.127634878	4.364995254	5.255700175	7.791197286	7.081832585	5.513277102	7.305777696	5.814431777	4.537176254	6.445516183	5.41323831033	5.26922363075	5.334149236	5.278196221	7.542337622	6.034420016	5.91922759	6.369994768	5.447428457	7.094015865	5.408721412	5.64689077	6.684051207	5.606894664	5.706262025	4.632300425	5.167730486	4.904256777	6.532037439	7.26692969	6.232090496	6.60218528067	5.290397907	6.528966337	5.388199225	5.901899413	9.529333489	12.03158587	5.505264734	5.388199225	12.52079595	8.742530249	5.52701656	4.830371028	10.15138482	10.58930965	10.11297736	5.408721412	9.576399845	12.28769659	7.9529606385	4.891432858	5.616777635	5.123512303	5.20184089	8.263599169	BRCA
