@relation thedata

@attribute 10000 real
@attribute 1017 real
@attribute 1026 real
@attribute 1027 real
@attribute 10488 real
@attribute 1147 real
@attribute 1385 real
@attribute 1387 real
@attribute 148327 real
@attribute 1499 real
@attribute 1869 real
@attribute 1870 real
@attribute 1871 real
@attribute 1950 real
@attribute 1956 real
@attribute 2033 real
@attribute 2064 real
@attribute 207 real
@attribute 208 real
@attribute 2260 real
@attribute 2263 real
@attribute 2308 real
@attribute 23533 real
@attribute 2475 real
@attribute 2885 real
@attribute 2932 real
@attribute 2950 real
@attribute 3265 real
@attribute 3320 real
@attribute 3326 real
@attribute 3479 real
@attribute 3480 real
@attribute 354 real
@attribute 3551 real
@attribute 3630 real
@attribute 3645 real
@attribute 367 real
@attribute 369 real
@attribute 3845 real
@attribute 4193 real
@attribute 468 real
@attribute 4790 real
@attribute 4792 real
@attribute 4824 real
@attribute 4893 real
@attribute 51176 real
@attribute 5154 real
@attribute 5155 real
@attribute 5156 real
@attribute 5159 real
@attribute 5170 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5594 real
@attribute 5595 real
@attribute 56034 real
@attribute 5604 real
@attribute 5605 real
@attribute 572 real
@attribute 5728 real
@attribute 5894 real
@attribute 5925 real
@attribute 595 real
@attribute 596 real
@attribute 5970 real
@attribute 64764 real
@attribute 6654 real
@attribute 6655 real
@attribute 6716 real
@attribute 673 real
@attribute 6932 real
@attribute 6934 real
@attribute 7039 real
@attribute 7157 real
@attribute 7184 real
@attribute 80310 real
@attribute 83439 real
@attribute 842 real
@attribute 84699 real
@attribute 8503 real
@attribute 8517 real
@attribute 898 real
@attribute 90993 real
@attribute 9134 real
@attribute 9586 real
@attribute DependentVariable {BRCA,Control}

@data
5.4786784915,8.5614408535,8.836754421,10.1640382545,7.173305173,8.670710349,11.005151922,8.6873024975,8.01924478,6.27534299943,6.357820835,7.227811157,9.342830898,6.522938973,6.71360662325,8.279449386,7.93639420467,9.592833039,5.479142629,6.09726277333,5.424427713,11.12353964,5.758230711,10.36865954,9.153599552,9.583290187,13.62353635,8.198599078,10.8381684493,13.91975024,7.5228200195,6.94204856,5.75016563833,7.53597724,6.062214149,5.154829498,6.10123016767,10.54691402,6.7499434665,5.125223824,10.0119242083,12.2590489,13.43573605,6.300861017,8.359597076,7.304534698,6.364402101,7.130408023,10.661861475,12.67483341,6.4696508394,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,8.06297051567,11.573459625,8.0576684,9.736317839,11.94944384,8.04104994467,9.658595819,10.23292486,6.142419181,13.46367638,7.66150020625,8.687254178,11.75528414,6.507481989,7.055014278,5.784969309,6.461320332,5.250613486,7.713010325,6.932390265,8.06060289,13.8269571,9.6433810925,9.302171157,8.198860636,5.083225336,6.759359347,10.6073352,6.179762227,5.290950766,4.956437318,6.6511921908,BRCA
5.7708818765,8.893995041,9.0515115425,10.0441681905,6.230458223,8.807082076,10.78322175,9.023964326,7.953790677,7.131665281,5.853877943,7.045216672,10.01526211,6.776897268,6.904091352,9.378501395,7.69659012467,9.66262953467,6.97372929,6.47069063367,6.008659014,11.03306523,6.146498034,9.964760013,9.5256586835,9.857779317,13.1958974,7.4409667175,11.034315424,13.62077142,8.087964069,7.723969969,6.55712038833,7.4402145165,5.773212576,5.511287161,6.81788073467,10.41792663,6.5565791765,5.5617899825,10.1390444913,12.38541089,14.39776555,7.457957688,8.700336649,8.1736588475,6.21373216567,7.81350201967,10.824399575,12.56790862,7.150559257,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,8.197304519,11.32136754,8.404206095,9.990983614,11.38105635,7.56627437633,10.53537772,10.11618835,9.062316786,12.99332148,7.69919135975,8.875473781,12.25427582,8.512524314,7.958945778,5.62600922,6.276408844,5.32864704483,9.421265976,7.2477123515,9.069960645,13.62992806,9.8342997435,8.292691032,7.692121379,5.115003321,6.988744679,10.68519142,6.16318161475,5.363706598,5.8926450975,6.1810404658,Control
5.8854976,9.195934583,9.93093261,9.813364775,6.891483363,9.155780297,10.4041484903,8.87704806,7.122986165,7.29151062114,5.687208569,7.30193311,9.817175993,6.832703733,6.94855824675,9.675384217,7.61830501433,9.935713008,7.400262798,6.565694096,6.001358226,11.53060643,5.937527571,10.29122283,9.597360232,9.894916689,13.17478142,7.6537280945,10.7678923323,13.44751595,8.090572707,7.678848562,5.43501730633,7.3412959795,5.252865266,5.221887952,6.82303113133,10.64948099,7.0758260015,5.7278366545,10.0956083517,12.24889125,14.10537413,7.03656137,8.782311189,7.115647436,6.15490403367,7.99630453833,10.677614845,12.74323457,7.2121520398,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,8.151507585,11.488573795,8.354713444,10.29596436,11.33166731,7.59129591867,10.73844933,10.13087976,8.997758931,13.31043176,8.09596774125,8.978067698,11.93792927,8.640083234,8.326250965,5.564234295,6.674054967,5.24435827317,9.843207033,6.668032648,8.376018051,13.39071447,9.746464017,8.734558167,7.8122716905,5.333791561,7.010810952,10.55664043,5.667146432,5.30707441,5.76232492,6.2641767912,Control
5.6707063705,9.7479615385,9.024549301,8.716991196,7.034031682,9.260861404,10.5074705227,8.924929238,8.303599401,6.59111954886,6.099827094,7.237642883,9.061938927,6.0664182,6.51319229175,9.604664936,7.976917062,10.2127518167,6.998819226,5.96088606667,6.000795094,11.71011775,6.646238725,11.20290453,9.06038523,9.243632862,13.87701905,8.1909422715,10.9296346363,14.10257573,5.899641789,7.84580541,6.177330719,7.5914915015,5.69544494,5.391639926,6.87769503533,10.56653005,6.6476128175,5.53215868525,9.26197813267,12.29388695,14.13459319,6.097932696,8.647099619,8.4425651375,5.8424588,7.66686941333,9.297859121,12.07757191,6.5523992454,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,8.08129530567,11.695521545,7.642216221,10.01433476,11.29445435,7.66188804867,9.656380672,10.76657469,9.187897079,13.18898907,8.2876995905,9.226388785,12.11865571,7.7584583,7.997872605,5.966252363,6.855868653,5.540993142,9.094889963,6.7453006775,8.641980482,13.11183912,8.99780787,8.912530956,8.7262881565,5.38008113,6.396738021,10.78787423,6.11855449125,5.790779367,5.9750921845,6.4680598564,BRCA
5.6644220515,9.3160147545,8.423284332,8.4863279555,6.866664227,9.241179451,9.90083481867,8.787588937,8.308704351,6.82356085529,5.927310565,8.462748793,9.928363336,6.807100898,6.77269984975,9.80990119,8.20196223633,10.3303371883,6.457877938,6.59467230567,5.43588795,10.80422,6.131451225,11.0078229,9.5800955565,10.71182636,12.90439101,7.2806843915,10.482276888,13.51553049,8.452876529,7.737992796,5.84326879267,7.946295334,5.133205159,5.185877691,6.77691842667,10.45621094,7.0204037355,5.59239170375,8.49149394467,12.41257918,13.98232431,5.564996371,8.81729638,8.1233901535,6.864827898,7.50329381,10.2596695795,13.7365584,6.8318493608,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.95451796533,11.206231375,8.083161667,9.712540381,11.28106518,7.66703628367,10.45510657,10.37973064,9.308988054,14.23655206,7.76711974975,8.761435816,12.62053951,7.8511886,8.051101686,5.909299837,6.771559209,5.5553266305,9.093867222,7.052826668,7.522171761,14.48484431,10.23418205,8.710342497,8.6813768815,5.443947436,6.924132926,10.64411791,6.4922561955,5.307438771,6.339199616,6.2731222318,BRCA
5.4935537865,9.532128788,8.254945825,8.9933055285,6.915763256,9.022833232,10.2584479883,8.856661681,8.00674841,6.36337954043,6.0664182,8.146264608,8.857670911,6.406592471,6.93725355825,9.987029866,8.116889369,10.0295226957,6.272541727,6.169953993,5.391983545,11.05212667,6.30204996,10.76808942,9.0393998015,9.940739781,13.97885659,8.539009948,10.592174145,14.11030021,5.929829729,7.440414751,5.69805436367,7.791459439,5.247843274,5.694748763,7.14666915833,10.37355608,7.1398498025,5.290656016,8.98498628567,12.40655986,13.70909946,6.529825337,8.541833388,8.298430784,7.08695119167,7.713451135,9.9400371915,12.37045183,6.9033787788,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,8.00665617633,11.49634678,7.464425521,9.812386363,11.36168902,8.02569258867,9.799419701,10.55366796,8.652093075,13.61588998,7.94296329425,8.629266563,12.26420808,7.192690117,7.815353072,5.997919695,6.67359573,5.5918056555,9.133181475,7.1159930625,8.151525421,13.283571,9.314327017,9.428837044,8.248373031,5.29242402,6.641730707,10.70804518,6.27371824275,5.362129031,5.978608276,5.9699885564,BRCA
5.65532370625,9.817272827,9.9223698205,8.896381156,6.82683803,9.175650046,10.0323493423,9.171450661,8.779424816,6.422985035,6.240701309,7.325532861,8.667928594,6.185475721,6.51560473275,9.985543523,8.200041692,10.1231177773,7.39763426,6.115956461,5.069542407,10.68460862,6.244797292,10.72173602,8.9731778835,9.388491534,13.87385551,8.146852134,10.5236420607,13.76528768,5.5987233425,8.081511566,5.654574798,7.9501379685,5.034316149,5.476876799,7.02022383733,10.29305807,6.9933104255,5.601343453,9.07986003567,12.32574401,13.58466312,6.259560267,8.366847964,10.0216627,6.03008672167,8.147819264,8.6710485955,12.18956987,6.5092008916,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,7.86577453733,11.796022585,8.234483507,9.916141133,11.42163372,7.95110622133,9.411691645,10.73881029,8.567082519,13.2267238,8.49738614725,9.515749664,12.045241,7.688986551,7.672568764,5.850631456,6.936287895,5.53038510583,8.946965563,7.1246937615,8.650083401,13.25798962,8.758498251,9.073834372,8.6068554675,4.949548063,6.351827612,10.68956587,6.19627768275,5.252865266,5.9935611775,6.149615173,BRCA
5.5028216445,9.1966010805,8.2659789275,8.753016755,7.30834159,9.44260202,9.692770319,8.4836949415,8.377114121,6.66300284714,6.12918576,8.1655868,9.626777286,6.300403471,6.4814821935,9.618225404,8.184794248,10.182290716,6.554209422,5.87493411433,5.463697036,10.66477195,5.921609641,10.52528127,8.9213733295,9.946226836,14.0020375,8.041917075,10.635449282,14.03490428,7.409838005,7.606499831,6.007434664,7.5558305855,5.636777762,5.678784095,6.63520465067,10.26043183,6.9654454415,5.51402988,8.95132230367,12.39966386,13.75810714,5.549831826,8.850844048,8.068034868,6.640448691,7.39704252667,9.7923303465,12.7584086,6.667640262,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,8.01917131267,11.46459896,8.093867965,10.0322459,11.31587145,7.89435356167,9.922525358,10.51457134,8.774162024,14.16199356,8.0343733815,8.496794995,12.35457868,7.192172276,7.588473151,5.726293954,6.811538864,5.39309260383,9.04801075,8.7891777375,8.873068105,13.80946823,9.4628266165,9.115226496,8.073461174,5.132382766,6.63862099,10.59472841,6.47813675725,5.86431694,6.0609072685,5.8423494772,BRCA
5.267785966,9.742178486,8.414155895,9.089847459,6.941461789,8.973504462,9.570767933,8.813489955,8.591467298,6.42648938771,6.065072081,7.252739043,8.975526388,6.672075676,6.70888373325,9.505712886,7.907871456,10.3257906717,7.681310676,6.07785737067,5.699614961,10.80972013,6.431794783,10.75721104,9.111304808,9.355059844,13.37131522,7.888636145,10.359324125,14.45371146,6.4844522785,8.357443276,5.76771998767,7.8335949455,5.780317481,5.836562468,6.83982913833,9.881695635,6.6035671485,5.597352566,9.24075260667,12.00382718,12.88068749,5.582714993,8.687831539,8.8582775665,5.76705920233,8.13440753333,9.3331986965,12.53119874,6.6051129444,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,7.890844983,11.5411915,8.532863482,9.833428205,11.57272404,8.071594068,9.905613067,10.54450111,8.989423683,14.14434519,8.36146716375,9.61434228,12.03158587,7.574595656,7.816841466,5.928021599,6.9630149,5.8409395135,8.848717702,7.8693773315,9.477151683,12.96626215,8.6627160135,8.560448556,8.5559423875,5.104558131,6.452698896,10.6432567,6.1333137935,5.599177363,6.0148292565,6.3082972356,BRCA
5.47877633725,9.453635543,8.570169323,8.921795507,6.918031734,8.965922146,10.2933462963,8.456160299,7.418614,6.69586688229,5.901899413,9.009885376,7.570673773,6.877625017,7.023639895,10.42139193,7.75563836833,10.2867156497,5.687628504,5.950336121,5.088959125,11.27473356,6.345277161,7.276057213,10.2970447,10.72853303,14.3269231,8.85628218,9.11059015067,13.81715158,6.797392804,7.732169334,5.55457372067,7.9784806655,5.123512303,5.077041333,6.439209887,11.76503338,7.564460333,5.2990189695,9.07764866567,12.05629403,10.54750216,5.953737396,8.961436038,8.770284653,6.197947513,6.916482833,9.8106380045,13.21419392,6.5489813434,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,8.742530249,12.52079595,7.353634535,9.724718956,11.3119244,8.530428344,9.850777208,5.97155002,9.119292054,13.03513077,6.96857569025,9.315772892,12.40071944,8.480033951,8.635646596,5.823692844,5.771893004,5.59168486833,8.753869513,7.1672391155,7.632470217,13.7606441,8.5926981495,9.95810357,8.6535305615,5.323740468,6.352798794,10.36475876,5.9634582625,5.052688948,5.334162259,6.0107537932,BRCA
