Instance10	7.469827229	5.312893162	6.965931792	5.659004925	6.432879816	8.633940747	10.0619138165	12.487072675	10.28660429	6.39658479233	7.247645413	8.01888328	5.586623085	6.072647808	7.1430110225	4.35562555	5.4053195205	6.198941611	9.0638624115	11.53000404	6.189237109	6.659179352	5.139972076	11.42963442	7.250680065	11.64681981	11.77144213	9.69476318	7.51244247967	8.2748452015	9.608828239	14.08845827	8.271931157	9.70078824	11.551814785	5.838328613	7.14491598	5.12202186933	6.691964128	10.342553279	5.416909793	7.4960371	7.646128672	4.795210185	7.74245236133	5.636546836	8.148239231	5.723088359	9.633999665	11.44285036	11.08816233	6.30061577025	9.67905828	8.409816389	6.1985753455	12.53965448	5.841099622	6.79717879	8.399665163	10.02058454	6.489380715	10.06785821	11.67867508	4.715635629	5.582714993	5.550755441	5.2209212	6.097511381	5.34483848	11.61491238	7.016310012	8.819932474	7.599297253	12.98742218	9.574496847	6.973025285	5.211996552	6.83351091333	7.30480703767	10.182966585	6.3457281585	8.352640608	5.3589494338	5.913135501	8.55731348	8.628081972	9.4820278265	11.991282385	7.381040729	7.904094356	BRCA
Instance11	7.616550911	5.71081418	7.055014278	6.134894093	6.4844860445	8.179201405	10.29987056	13.477480985	10.23292486	6.39932068633	7.499250204	8.202296649	5.199683385	6.551751032	6.8672911265	4.928502089	5.220752803	5.316518	9.6433810925	12.49153253	5.427950757	7.529725554	5.996621069	12.67483341	7.413524535	11.94944384	11.5968724	9.736317839	7.62381642833	8.495320568	10.90371263	14.25942553	8.359597076	9.153599552	11.573459625	5.150368004	6.23055429	5.36454502767	6.87186987967	9.083050877	5.3645141865	6.507481989	8.803244092	5.75248853	8.06297051567	6.402173659	8.198599078	4.990967619	9.698028099	9.330368553	11.12745936	6.71360662325	8.417642766	8.0576684	6.7499434665	11.36612562	6.039363934	6.522938973	8.521216589	9.881695635	6.097670028	10.53801698	11.98415862	5.287261033	4.771636575	6.406337361	5.896944624	7.187973374	5.720286161	12.17610621	7.091120961	8.773914859	6.45574924	13.60771409	9.2557188495	6.89592443067	5.199683385	6.364402101	7.130408023	10.661861475	6.5859397695	6.808774778	5.0578073466	6.287994543	8.86041017833	8.276218788	10.2875579975	12.64000882	6.5459354385	6.988574279	BRCA
Instance12	7.210454923	5.75402647	7.958945778	6.137304345	6.6696596965	8.316509092	9.8796694575	12.81391672	10.11618835	6.68769140167	7.346604868	8.474558864	5.628781795	5.868767777	6.6906065225	5.163711306	6.0055657725	6.086885249	9.8342997435	11.19443078	5.945216293	8.064030165	5.507010655	12.56790862	6.236115272	11.38105635	11.78113439	9.990983614	7.12510379067	8.8216678695	10.62174996	14.25434036	8.700336649	9.5256586835	11.32136754	5.338612717	7.662634777	5.363127183	6.80618221367	10.4082624365	5.383915257	8.512524314	6.98248348	5.179920282	8.197304519	6.0848206195	7.4409667175	5.704879743	9.833285308	10.4353997	11.15310882	6.904091352	9.772677934	8.404206095	6.5565791765	11.23978961	6.10392311	6.776897268	8.191637632	10.29060673	6.6687748565	10.5789154	12.06588572	5.695027274	5.079816751	6.117285305	5.043094288	6.714524154	5.6098519	12.72821502	7.103762836	8.000255161	6.928720816	13.62684124	10.6342641535	6.98144085767	5.161294412	6.21373216567	7.81350201967	10.824399575	6.027160675	9.546605663	5.3421536938	5.822227442	9.172881566	8.495976037	9.819936678	12.44734266	7.0793982415	8.625289784	Control
Instance13	7.225668073	5.97717186	8.326250965	6.679413681	6.8308282135	8.597597398	10.337719898	13.1265014	10.13087976	6.24070564267	7.516962875	8.584390499	5.637792259	6.993564335	6.47943359	5.269043668	6.0129300215	5.650485447	9.746464017	11.58824628	6.733086946	7.157223442	5.499695432	12.74323457	7.241842864	11.33166731	11.47029296	10.29596436	7.04601875633	8.703233007	10.76919343	14.1941174	8.782311189	9.597360232	11.488573795	5.358089615	7.492256043	5.56363487033	7.13682015067	10.366966484	5.348668962	8.640083234	7.621998953	5.246418775	8.151507585	6.2876641315	7.6537280945	5.388974098	9.895151964	10.86238187	11.65775177	6.94855824675	9.630713575	8.354713444	7.0758260015	11.54241539	6.340567275	6.832703733	8.1047122775	9.940020302	7.184102984	9.974988515	12.19850959	5.127851204	5.15826759	6.493139426	5.605339686	7.317731701	5.057679059	12.31128435	7.148098063	7.832955068	6.6365159435	13.63630348	10.5492218925	6.75905554167	5.162100493	6.15490403367	7.99630453833	10.677614845	6.4244788405	9.998851701	5.4913025734	5.416511492	8.796592193	8.069988244	10.736435525	12.42259212	7.268244413	9.137978063	Control
Instance14	8.314312607	5.779332779	7.997872605	5.930152602	6.0566410755	9.210044899	10.5431463085	12.712837	10.76657469	6.35314852433	7.537142914	7.646632733	5.427447991	6.859476161	6.1256933725	5.078643187	5.5090344575	5.504788206	8.99780787	12.28574906	4.911225686	6.795036757	5.292792099	12.07757191	6.838514169	11.29445435	12.30526243	10.01433476	7.00195296933	8.199145447	12.10567621	14.02134875	8.647099619	9.06038523	11.695521545	5.463533568	7.534071575	5.80929278067	7.63109708367	9.833185716	5.314734314	7.7584583	6.32224872	5.723839243	8.08129530567	6.679659985	8.1909422715	5.706676451	10.342622705	11.40394419	12.09367844	6.51319229175	9.432772131	7.642216221	6.6476128175	11.88448737	6.256732941	6.0664182	9.115932728	9.705624234	5.4787995935	7.444106148	12.44264168	5.63307605	4.92221123	5.818269799	5.309259193	6.045055885	5.445106951	12.08630553	6.757360421	6.23333746	7.5681815995	13.75481291	10.4135940135	6.82951290367	5.434637608	5.8424588	7.66686941333	9.297859121	6.619283011	9.061277435	5.4387987878	5.237842121	8.711268495	7.185869332	10.0573814895	12.25892191	6.720317067	8.088683742	BRCA
Instance15	7.715929611	6.319315918	8.051101686	5.826428522	6.1713175965	8.774277353	10.581626049	12.38147315	10.37973064	6.73899581333	7.828646059	7.883225397	5.661643617	6.528184984	7.150427771	5.30196368	5.6287591775	5.640759188	10.23418205	11.38910174	5.281523233	7.539858901	5.670168482	13.7365584	6.763946394	11.28106518	12.12065594	9.712540381	7.16184858733	9.5532608535	10.84257057	14.35837925	8.81729638	9.5800955565	11.206231375	5.229790979	7.90593017	5.80833712733	7.16731786533	10.7947163275	5.041107287	7.8511886	6.668959864	5.292055848	7.95451796533	8.249354429	7.2806843915	5.760760691	9.7321726875	10.55627639	10.79813582	6.77269984975	10.64514978	8.083161667	7.0204037355	11.6188926	6.466142245	6.807100898	9.223319527	10.32860793	6.159811817	7.812114918	11.06323009	5.946269564	5.102250005	6.938347917	5.102250005	7.309115066	5.109163334	12.52742331	6.790319577	6.350855776	8.248473233	13.66928817	10.369165622	6.91208436433	5.287261033	6.864827898	7.50329381	10.2596695795	6.1288615465	9.803614982	5.8117429202	5.913135501	9.207844615	8.076790383	9.826966287	13.13859582	7.0148852725	8.58214304	BRCA
Instance16	8.095424881	5.971837379	7.815353072	5.809164401	6.211869299	9.115954722	9.8093092945	12.3901302	10.55366796	6.39469361333	7.272725709	8.420129842	5.276693226	6.908335947	6.6456791705	5.307438771	5.441586912	5.178327476	9.314327017	12.0980404	5.661429849	6.987721977	5.558582385	12.37045183	6.477196153	11.36168902	11.98934847	9.812386363	7.530035751	8.2361185825	10.00516175	13.94334633	8.541833388	9.0393998015	11.49634678	5.76235629	7.129157097	5.93747284333	7.513620188	10.7933292205	5.5127359245	7.192690117	6.772153303	5.258529523	8.00665617633	5.406919983	8.539009948	5.824775011	9.8506343605	11.43117909	12.30040269	6.93725355825	10.02677279	7.464425521	7.1398498025	12.24637996	7.285959595	6.406592471	8.596734373	9.571573066	5.6032236615	7.53348767	12.03914706	4.853011634	5.310713879	5.162201222	5.909299837	6.213741562	5.507962085	11.98243759	7.210990588	6.342701959	7.7603213985	13.60771409	9.915014037	7.22720437133	5.439300032	7.08695119167	7.713451135	9.9400371915	6.5537420015	8.90929393	5.3283454926	5.754627826	8.61201467833	7.526814397	9.698860734	12.74414655	6.6800095955	7.56274065	BRCA
Instance17	8.03491053	5.922204539	7.672568764	5.495384375	5.8868527975	9.223803305	10.2967908845	12.280089825	10.73881029	6.135427533	6.904728314	7.621284726	4.800655715	6.506728574	6.090948927	5.404129306	5.6210469815	5.520431088	8.758498251	12.02968073	5.624694033	7.215923955	5.391811746	12.18956987	6.686679539	11.42163372	11.82192354	9.916141133	7.46005707467	7.9677128605	10.70640129	13.62077142	8.366847964	8.9731778835	11.796022585	5.759829109	7.147258675	6.17034745467	7.367541703	9.7563207925	5.1437083085	7.688986551	7.115254705	5.183299167	7.86577453733	10.0343344085	8.146852134	5.634165776	10.44557702	11.63501532	11.85273637	6.51560473275	10.62223972	8.234483507	6.9933104255	12.05836733	6.316422399	6.185475721	8.4342113255	9.586061538	5.6081323905	7.47856968	12.10567621	7.014079418	5.169936271	5.636632776	5.609999602	5.619861398	4.700180125	11.37035382	6.696275996	5.963596221	8.9607456695	13.85125179	9.9526370045	7.35444662233	4.640418217	6.03008672167	8.147819264	8.6710485955	6.61609541	8.5896522	5.4065428568	5.634165776	8.82288182267	7.296712346	9.4097189055	12.331116085	6.7736433005	9.233003119	BRCA
Instance18	7.95691498	6.303055223	7.588473151	5.626885346	6.0972822555	8.75759096	10.2833042595	12.113930285	10.51457134	6.82794277033	7.245317684	7.779918143	5.321757891	6.567237875	6.3105461925	4.931459981	5.8102462945	5.259471408	9.4628266165	11.85273637	5.127954352	7.478529234	5.446761787	12.7584086	6.300403471	11.31587145	11.43832419	10.0322459	7.485793253	8.931947463	10.12880025	13.95556321	8.850844048	8.9213733295	11.46459896	5.658433761	7.034802057	5.827537825	7.37085903833	10.563856947	5.3743260885	7.192172276	7.055610869	5.159378163	8.01917131267	6.701339488	8.041917075	5.514288973	9.9351132785	10.51995589	11.19715849	6.4814821935	10.68629503	8.093867965	6.9654454415	11.74635698	7.487440374	6.300403471	9.083914411	9.566906045	5.800661023	7.985131975	11.80901857	5.503993644	5.259471408	6.162799782	5.9029245	6.314293769	5.024043971	12.05450776	6.830360313	6.694953735	8.247227253	13.74060563	9.9950352	7.03736704367	5.233822166	6.640448691	7.39704252667	9.7923303465	6.6313943815	8.886520521	5.5295343186	5.620154746	9.12620744833	7.53251397	9.4946495545	13.023144375	6.7996665995	7.696100127	BRCA
Instance19	8.341164221	6.070878328	7.816841466	5.584068992	6.0356141115	9.221769032	10.2474442945	12.36866559	10.54450111	6.69079792733	7.331949525	7.098719371	5.532793245	6.427820369	6.1597871345	5.098675623	5.34095673	5.730919264	8.6627160135	12.11639279	5.631403539	7.5151501	5.836562468	12.53119874	6.2260322	11.57272404	11.71457622	9.833428205	7.40763134667	8.6672910705	10.77554879	13.82037647	8.687831539	9.111304808	11.5411915	5.562403668	7.354251862	6.15482887567	7.474173093	10.61544299	5.1623883885	7.574595656	6.982198234	5.14395584	7.890844983	7.430270574	7.888636145	5.456322582	10.1797675	10.92093732	11.99463462	6.70888373325	9.595686927	8.532863482	6.6035671485	11.79550409	6.414605436	6.672075676	8.888639558	9.672500978	5.52926424	7.982111044	12.54827894	5.95855924	5.214135735	6.116193835	5.694400549	5.89561239	4.847259412	11.82446468	6.904427271	6.364402262	9.5775018565	14.48484431	10.0681032395	7.07743364033	5.052688948	5.76705920233	8.13440753333	9.3331986965	6.8628717035	8.45292188	5.4814391052	5.341284192	9.14021016267	6.843359327	9.427715021	12.88120986	6.6833910795	7.908033966	BRCA
Instance20	8.136146677	5.279110251	8.635646596	5.980260273	5.0579964415	9.31063614	10.35590611	11.19253328	5.97155002	6.127634878	8.493075988	7.791197286	5.255700175	7.081832585	7.305777696	4.537176254	5.46625573	4.916728914	8.5926981495	9.933019721	4.916728914	7.728262586	5.91922759	13.21419392	7.100665295	11.3119244	8.747421913	9.724718956	7.46145073167	7.9882343	12.03158587	10.81892586	8.961436038	10.2970447	12.52079595	5.334149236	7.466833308	5.393541636	7.65359668867	8.8984646665	5.666093635	8.480033951	6.412997934	5.334149236	8.742530249	5.2414990245	8.85628218	6.018707189	10.513332762	10.58930965	11.84647188	7.023639895	10.11297736	7.353634535	7.564460333	11.7820728	6.264447878	6.877625017	8.5131320015	5.886130184	5.47662364	7.533176158	12.35457868	4.990286948	5.113545539	5.734852697	5.334149236	6.360983667	4.71233763	8.501728854	7.048353701	5.696558124	6.364286878	13.7210223	8.66799885	6.94510312533	5.039808741	6.197947513	6.916482833	9.8106380045	6.2169798845	9.284894137	5.1210123436	6.445516183	8.17602958933	8.285946739	11.07069537	11.344050735	6.1855424725	6.198696109	BRCA
