Instance10	9.513254412	7.082364963	7.699539704	7.162394161	5.391983545	4.821979637	5.983491492	4.889243844	11.68597092	12.08864757	7.56242597833	6.107798352	11.13950677	5.4176929334	6.894093582	5.894885198	10.97266949	6.1008998075	8.946522269	6.841040654	5.269484953	5.913804198	9.642308618	6.698430771	6.917524621	5.0372040865	9.397268784	6.444771098	5.373245961	6.29866347	9.801199537	5.524354632	6.112705996	7.47656521825	11.47663498	12.38431166	7.134300849	10.29950601	5.241850906	8.930486858	6.962234136	5.336114869	7.170979399	9.2963027245	7.27123219	7.986440979	11.25995523	13.96600025	9.128046616	7.452973135	11.17484162	7.029483599	5.488490067	11.29724747	12.911595045	BRCA
Instance11	9.699746436	7.711014946	8.083640375	7.841880566	6.278129404	4.866180084	6.1321228465	4.541969328	12.16828986	12.33906368	7.354414826	6.361948707	10.81621191	5.4778574062	6.888746673	5.372961888	11.530394835	7.180655551	8.8805531315	7.44349857425	5.991302987	6.990745361	9.558860226	5.387510099	7.952451696	5.1366445505	10.83822324	7.75815845	5.10876104267	7.904907218	9.094098227	5.338612717	6.120399247	9.34151206875	11.95147243	12.91282298	7.910644417	10.84714372	5.515077886	9.158313751	6.966104888	5.545359333	9.202485753	10.722396093	8.138925953	10.13161943	12.29067992	14.6085367	10.42491714	8.6908543205	11.93949851	6.771493183	5.108431835	12.12065594	13.336444535	BRCA
Instance12	9.822443813	7.953456048	7.288638004	8.411956995	5.65306808	5.094670216	6.4093690345	4.645902559	12.69228318	12.30321003	6.92513195533	6.244559471	11.30951346	5.5325586518	7.202983612	5.812248716	12.19832114	6.451446086	8.629169544	7.7881341515	5.2742827075	6.644969464	9.3921496365	5.257964097	8.747254058	4.9496146385	11.43314739	7.606111137	5.33171452	7.224631509	8.994976437	6.267072826	6.240701309	8.74101390175	10.96190926	13.49077697	8.695855636	11.67143283	5.447257868	5.420222366	6.942165885	5.26866948	7.790610985	10.9989298065	7.938625611	10.28695653	12.18670552	13.69550076	9.778192608	8.74075082525	12.2764444	7.792759594	5.195554997	12.13760287	14.133262905	Control
Instance13	9.650073918	7.021260744	6.995431166	7.931344923	6.003552345	5.212774804	6.1956474775	4.822489599	12.18670552	12.51214052	6.94477606833	5.850881445	11.59893427	5.5947367508	7.310297228	5.790388412	11.42839688	6.218541505	8.100279525	7.682896992	5.7697544585	6.57234976067	8.7147983615	5.431465218	8.296206296	5.3288477625	10.4353997	6.391291392	5.43919162867	7.594774559	9.503095822	7.355331548	6.832703733	9.3153513945	10.97151861	13.12486126	8.086509293	11.58870072	5.279110251	5.457225929	7.243509918	5.011016147	7.996531569	10.931997676	7.366718081	9.936741399	11.8407859	14.21113545	9.674130959	8.549802914	12.2764444	7.843106264	4.79497450133	11.35464901	13.717874695	Control
Instance14	9.942749483	8.077191083	8.137837934	7.658516996	5.726293954	4.628370421	6.846104412	4.961404834	12.32890637	12.74633592	7.12812225267	6.534112683	11.63838852	5.2789079548	6.136433016	5.190823476	11.88734111	6.4561918425	8.0593538555	7.27590876525	5.467905727	6.19467678467	10.631558985	5.431298057	7.340698283	5.321801176	7.780213504	7.928579257	5.244861722	7.238694025	9.507299682	5.774135558	6.209166382	8.04091731275	11.61592857	13.36098494	8.864968521	12.06323168	5.333791561	10.3670273	7.40476079	4.911225686	7.831973999	10.4345328875	7.392148078	9.100032254	12.1278268	12.05151325	9.521183826	7.8958760305	12.23300553	7.854963612	5.203892012	5.168332398	13.99859808	BRCA
Instance15	8.978768455	7.638474153	7.298133898	8.468217878	6.147312423	5.089806641	6.1840915005	4.850638494	11.98345514	12.46516723	6.58506398933	6.678216748	10.68336774	5.7051782334	6.418700692	4.772692515	12.562740285	6.4224940225	8.1004276705	7.38399020125	5.0452076385	6.52577850267	8.9144644015	12.3181333	8.066023413	4.897927172	9.120018232	7.68828725	5.892500193	7.288638004	9.933580429	5.224784328	6.472573571	7.80982781925	11.92346873	12.89109452	7.920890416	11.34473713	5.297201735	8.485971282	7.156465194	5.021047975	8.593597591	10.481846613	7.935682389	9.202638794	11.82578773	12.81758135	9.220572483	8.507325823	11.74966846	7.47228696	5.12373846333	10.46950983	13.808752855	BRCA
Instance16	9.262635828	8.117164017	7.850469917	8.093432255	5.870618247	5.571078532	6.5878355685	4.762629799	11.75625619	12.2754728	7.05195908067	6.332936692	11.56651327	5.4598011604	6.07692847	5.748737112	11.681747475	6.021561813	8.34204317	7.076605583	5.662349564	6.239507039	8.7313364485	12.4899797	6.884235019	5.269284468	8.861467793	7.687552619	5.01693401867	6.677300776	9.727627431	5.449157932	6.165716644	7.9815661525	11.33767223	13.08056861	8.101399429	11.41646783	5.555211263	8.63870843	7.20735878	4.873457956	7.802356618	10.1697156285	7.423160304	8.429700821	11.51777531	12.11192472	8.932112213	7.6698976835	11.73619062	7.665551106	4.95714582967	10.19314989	13.981464	BRCA
Instance17	9.503239959	7.258898404	7.978912229	7.412995553	6.067010094	5.208879341	6.542603195	4.688758955	11.64347756	12.43084983	6.947229223	5.998653184	11.62476132	5.325793402	5.965386767	5.337899487	11.055174395	6.1419538545	7.8964651425	6.9884888315	5.3331597535	5.87926644467	9.449604418	5.472171943	6.776041872	4.9827071295	9.566249648	6.953646832	5.221348673	6.353416478	9.47543003	5.551986008	5.984140004	7.61933031375	11.87463956	13.05207472	8.205061485	11.61752958	6.078210195	9.87752231	6.970109127	5.274831217	7.440414751	9.3507208175	7.107455434	8.501002294	11.0083938	12.21001994	8.290607702	7.78074875825	11.31639767	7.534071575	5.390620698	4.91887665	14.06575512	BRCA
Instance18	9.574726497	8.263599169	7.88932314	8.044026739	6.381807349	4.95444207	6.0728105175	5.066101302	11.65676462	12.23093318	6.686415364	6.239556166	11.52829551	5.2999294774	5.835804886	5.43213367	11.80706946	6.184383749	7.6852114755	6.9832139785	5.2235448575	6.33805474767	10.225497431	6.025976276	7.605629752	4.8173149925	7.643335147	6.225935832	6.427978353	7.049089233	9.214671934	5.242517955	5.782219336	8.15839313775	10.65984455	13.41513704	8.03068248	11.60575973	5.57834344	8.920911903	7.167872523	5.119367849	8.219411924	9.9387440065	7.535860745	9.230429477	11.65066148	13.7976418	9.494236145	7.51695507925	11.88705885	7.465038051	5.033824754	5.394901009	13.712322535	BRCA
Instance19	10.12959893	8.503548623	7.960988197	7.836809583	6.298892537	4.729297003	6.466986139	4.37083793	11.71129928	12.13138765	6.617224494	6.275477956	11.59208337	5.2013286924	5.593959684	5.501288856	11.67906498	6.5925688045	7.728983218	7.15521475375	5.2628979625	6.65366873933	8.854760398	13.57316849	7.088605737	4.7493426685	7.749066799	6.584515816	5.34856477533	7.426665477	9.024766466	6.09909068	6.81458607	7.70107984425	11.58622772	13.40512953	8.137965979	11.84476863	5.238988625	5.599177363	7.52958892	5.375657441	7.768880894	10.2054917615	7.249542819	9.226111776	12.09904539	13.49883304	9.431989105	7.9804653435	12.17862448	7.615631706	5.216817016	11.24502395	14.275570095	BRCA
Instance20	10.25507022	8.173903359	8.527849483	7.747456426	6.482691508	5.418874061	6.1119349785	4.779274646	12.69058957	14.1941174	6.93348699633	6.886279205	12.46042141	5.670954472	6.396866433	5.312983894	11.705440355	6.6876859255	7.9403482215	7.44290993975	5.724226245	6.38951030433	10.338725997	4.977521783	7.586916939	5.0695983035	5.377654117	7.223135616	5.01021263533	6.247932852	9.68371449	6.924786158	6.924786158	8.58187666875	11.50276234	14.28224325	8.876978171	9.385733612	5.441376616	11.32825714	7.406483789	4.817893448	8.423285204	10.7857803675	9.103957277	9.522278016	10.90995328	11.94385185	10.04412807	7.6711712305	12.22983432	8.645767508	5.47215116333	5.039808741	13.81356339	BRCA
