@relation thedata

@attribute 10000 real
@attribute 10297 real
@attribute 1499 real
@attribute 1630 real
@attribute 207 real
@attribute 208 real
@attribute 2353 real
@attribute 23533 real
@attribute 26060 real
@attribute 2932 real
@attribute 2956 real
@attribute 324 real
@attribute 332 real
@attribute 369 real
@attribute 3725 real
@attribute 3845 real
@attribute 387 real
@attribute 4087 real
@attribute 4088 real
@attribute 4089 real
@attribute 4292 real
@attribute 4436 real
@attribute 4437 real
@attribute 4609 real
@attribute 51176 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 54205 real
@attribute 5594 real
@attribute 5595 real
@attribute 5599 real
@attribute 5601 real
@attribute 5602 real
@attribute 5604 real
@attribute 572 real
@attribute 581 real
@attribute 5879 real
@attribute 5880 real
@attribute 5881 real
@attribute 5894 real
@attribute 5900 real
@attribute 595 real
@attribute 596 real
@attribute 673 real
@attribute 6932 real
@attribute 6934 real
@attribute 7040 real
@attribute 7042 real
@attribute 7043 real
@attribute 7046 real
@attribute 7048 real
@attribute 7157 real
@attribute 8312 real
@attribute 8313 real
@attribute 83439 real
@attribute 836 real
@attribute 842 real
@attribute 8503 real
@attribute DependentVariable {BRCA,Control}

@data
5.4786784915,5.272033689,6.27534299943,4.987561048,9.592833039,5.479142629,14.20597115,5.758230711,7.468178286,9.583290187,10.77184043,5.8736971,5.282536877,10.54691402,14.17314893,6.7499434665,12.64120964,6.421738015,10.87489706,10.75143132,9.210769422,5.72646772,12.0870711375,10.829470512,7.304534698,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,9.025071112,8.06297051567,11.573459625,5.9065229025,7.597317289,6.3734932246,9.736317839,8.04104994467,7.20416888733,8.92818876867,10.24211452,8.489006101,10.23292486,9.1529017865,13.46367638,7.66150020625,6.461320332,5.250613486,7.713010325,6.147057976,5.609704182,10.31728008,6.183690582,10.3983485903,8.06060289,7.921745226,10.07526224,9.302171157,8.021098551,8.198860636,6.759359347,BRCA
5.7708818765,5.232671547,7.131665281,5.056378954,9.66262953467,6.97372929,14.15265365,6.146498034,7.433003499,9.857779317,10.66644619,5.697670451,6.176408351,10.41792663,13.87385551,6.5565791765,12.30040269,6.454770335,10.17969799,11.09442761,9.697411184,5.3818095085,11.978244211,11.023407075,8.1736588475,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,8.530173307,8.197304519,11.32136754,5.767601547,8.0098633265,6.7192971842,9.990983614,7.56627437633,6.94434709133,8.97755484267,10.19163332,8.120718857,10.11618835,9.5842430075,12.99332148,7.69919135975,6.276408844,5.32864704483,9.421265976,5.382071697,7.247787805,9.979768545,6.995289824,10.9433576167,9.069960645,7.4731272815,10.17919413,8.292691032,8.158617651,7.692121379,6.988744679,Control
5.8854976,5.006310647,7.29151062114,5.655216748,9.935713008,7.400262798,14.61254488,5.937527571,7.166366791,9.894916689,10.6672848,5.394901009,5.3936998015,10.64948099,14.67256817,7.0758260015,12.38074251,6.5529715385,10.27293332,10.65306923,9.42871668,5.127037207,12.05938529,11.5313713,7.115647436,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,8.84381204,8.151507585,11.488573795,6.1670985755,7.822857961,7.4496009772,10.29596436,7.59129591867,7.12759723067,8.882604615,9.450943738,8.303485245,10.13087976,9.648764126,13.31043176,8.09596774125,6.674054967,5.24435827317,9.843207033,5.502084908,7.420152085,9.655880007,6.460910954,10.957163474,8.376018051,7.895531788,9.887921655,8.734558167,8.264536249,7.8122716905,7.010810952,Control
5.6707063705,5.250403832,6.59111954886,5.163510053,10.2127518167,6.998819226,13.61588998,6.646238725,6.723971888,9.243632862,9.274157466,5.915766617,5.4837391195,10.56653005,13.48222565,6.6476128175,11.64892389,6.1525984655,10.40859541,10.79459886,9.79703776,5.1151742725,11.60414923,9.689899517,8.4425651375,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,9.447156147,8.08129530567,11.695521545,5.967633391,7.8440908905,6.4529665452,10.01433476,7.66188804867,7.73389730333,8.867882958,10.66919979,8.504323566,10.76657469,9.4849334175,13.18898907,8.2876995905,6.855868653,5.540993142,9.094889963,5.115003321,7.131628387,10.35287964,6.352798794,10.7426136877,8.641980482,8.398572355,9.746657544,8.912530956,7.961727034,8.7262881565,6.396738021,BRCA
5.6644220515,5.224784328,6.82356085529,5.358529231,10.3303371883,6.457877938,12.35733627,6.131451225,6.577055359,10.71182636,9.92732654,6.201639374,6.1290616945,10.45621094,13.17144427,7.0204037355,11.744773,6.874519166,10.55937736,10.92510768,10.05503195,5.3075359765,11.7884350815,10.043318064,8.1233901535,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,8.66705043,7.95451796533,11.206231375,5.329465727,7.5531159175,6.5996740378,9.712540381,7.66703628367,6.94164396633,8.552349278,10.08289785,8.576806602,10.37973064,9.4691263995,14.23655206,7.76711974975,6.771559209,5.5553266305,9.093867222,4.924350826,7.112546695,11.69149721,6.43304759,10.852317469,7.522171761,7.751475952,10.75450781,8.710342497,8.3844099225,8.6813768815,6.924132926,BRCA
5.4935537865,4.843621187,6.36337954043,5.738235001,10.0295226957,6.272541727,13.96294256,6.30204996,6.488889022,9.940739781,9.723008609,5.650485447,5.8859823405,10.37355608,14.09890062,7.1398498025,11.37964115,6.627057127,10.55420777,10.7377039,9.778192608,5.078882895,11.3824779985,9.7187563365,8.298430784,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,9.108133102,8.00665617633,11.49634678,5.656097949,7.5935132445,6.4103000694,9.812386363,8.02569258867,7.79771900533,8.787767491,10.46394351,8.583911209,10.55366796,9.406931471,13.61588998,7.94296329425,6.67359573,5.5918056555,9.133181475,5.605710071,6.735729052,10.24482795,6.665126693,10.211321263,8.151525421,8.3398054485,10.56633026,9.428837044,8.1522695415,8.248373031,6.641730707,BRCA
5.65532370625,5.417862005,6.422985035,4.995271094,10.1231177773,7.39763426,13.92451704,6.244797292,6.649188353,9.388491534,9.24901928,5.742822246,5.104529074,10.29305807,14.01211384,6.9933104255,11.16916418,6.402383265,10.66841992,10.63715491,9.874282541,5.331143243,11.2438182915,9.654362623,10.0216627,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,9.377341303,7.86577453733,11.796022585,6.071716146,7.244024888,6.3663407464,9.916141133,7.95110622133,7.605231151,8.934366304,10.18465258,8.80453531,10.73881029,9.534231038,13.2267238,8.49738614725,6.936287895,5.53038510583,8.946965563,5.66449084,7.229566594,10.86671119,6.174232248,9.906558606,8.650083401,8.4801333975,10.00415062,9.073834372,8.071465941,8.6068554675,6.351827612,BRCA
5.5028216445,5.075544663,6.66300284714,5.233822166,10.182290716,6.554209422,12.40276968,5.921609641,6.68832419,9.946226836,9.652809633,5.127954352,6.2144387835,10.26043183,13.34674991,6.9654454415,11.66819594,6.587465623,10.44034522,10.67427198,9.940218561,4.6903635765,11.30056434,10.1255478285,8.068034868,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,9.400581223,8.01917131267,11.46459896,6.259376137,7.5582124195,6.4518559062,10.0322459,7.89435356167,7.74259440933,9.01840760867,11.04774441,9.040674063,10.51457134,9.308902558,14.16199356,8.0343733815,6.811538864,5.39309260383,9.04801075,5.37574431,6.535085305,10.95634187,6.817882628,10.012841776,8.873068105,8.154137598,10.32396703,9.115226496,8.4046207015,8.073461174,6.63862099,BRCA
5.267785966,5.540872931,6.42648938771,5.357737827,10.3257906717,7.681310676,13.08977243,6.431794783,6.707224951,9.355059844,8.873598775,5.838328613,5.4211404715,9.881695635,12.76004735,6.6035671485,11.52630619,6.5239716815,10.53098201,10.66574031,9.821790372,4.923423621,11.5526318515,9.668764921,8.8582775665,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,9.046251708,7.890844983,11.5411915,6.1648761405,8.134159504,6.2563490298,9.833428205,8.071594068,7.86039151,9.258466301,10.98249473,9.362086899,10.54450111,9.061057539,14.14434519,8.36146716375,6.9630149,5.8409395135,8.848717702,5.19062597,6.862206886,10.24378721,6.449607283,10.0676639323,9.477151683,8.514460111,10.41605359,8.560448556,8.161427938,8.5559423875,6.452698896,BRCA
5.47877633725,5.408721412,6.69586688229,5.290397907,10.2867156497,5.687628504,8.405238411,6.345277161,7.57557919,10.72853303,7.43588092,5.461734198,5.4381759105,11.76503338,12.03663478,7.564460333,9.38829779,6.867288967,10.55871514,10.11653277,9.736317839,5.1983691245,11.983982535,8.9745205145,8.770284653,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,9.54766629,8.742530249,12.52079595,5.593235253,7.835265585,6.6932167248,9.724718956,8.530428344,7.466076476,8.91017192567,10.06457475,9.248788083,5.97155002,10.538921337,13.03513077,6.96857569025,5.771893004,5.59168486833,8.753869513,5.716038325,6.989880165,10.70345182,6.861555705,9.30348832867,7.632470217,8.2867215315,11.03926027,9.95810357,9.1174736295,8.6535305615,6.352798794,BRCA
