@relation thedata

@attribute 10327 real
@attribute 124 real
@attribute 125 real
@attribute 126 real
@attribute 127 real
@attribute 128 real
@attribute 130 real
@attribute 130589 real
@attribute 131 real
@attribute 160287 real
@attribute 1737 real
@attribute 1738 real
@attribute 2023 real
@attribute 2026 real
@attribute 2027 real
@attribute 217 real
@attribute 218 real
@attribute 219 real
@attribute 220 real
@attribute 2203 real
@attribute 221 real
@attribute 222 real
@attribute 223 real
@attribute 224 real
@attribute 226 real
@attribute 229 real
@attribute 230 real
@attribute 2538 real
@attribute 2597 real
@attribute 26330 real
@attribute 2645 real
@attribute 2821 real
@attribute 3098 real
@attribute 3099 real
@attribute 3101 real
@attribute 3939 real
@attribute 3945 real
@attribute 3948 real
@attribute 441531 real
@attribute 501 real
@attribute 5105 real
@attribute 5106 real
@attribute 5160 real
@attribute 5161 real
@attribute 5162 real
@attribute 5211 real
@attribute 5213 real
@attribute 5214 real
@attribute 5223 real
@attribute 5224 real
@attribute 5230 real
@attribute 5232 real
@attribute 5236 real
@attribute 5313 real
@attribute 5315 real
@attribute 55276 real
@attribute 55902 real
@attribute 57818 real
@attribute 669 real
@attribute 7167 real
@attribute 80201 real
@attribute 83440 real
@attribute 84532 real
@attribute 8789 real
@attribute 92483 real
@attribute DependentVariable {BRCA,Control}

@data
10.307823289,12.63275562,10.19503414,10.38874414,6.592045787,7.040183193,5.58030474,9.701311282,5.787779337,6.086619917,8.907237045,8.409445169,14.16199356,9.347167964,8.054317228,12.8865864,7.408968939,6.611018322,11.329687575,10.12919321,6.2640646265,7.82566560567,13.65917147,10.128269179,9.3263654105,6.715210855,12.15241487,4.8068625875,13.38075223,5.234034486,5.520952032,11.66763062,7.0127930545,8.3253168705,7.01100671,12.80741335,11.89497319,5.52705926167,7.9394264885,11.25552666,6.777279282,7.67853256367,10.30739469,5.192264187,11.88529801,7.968132296,9.918028798,10.80184598,9.101076985,7.771029062,10.3429898955,4.803057983,12.53965448,5.4747015372,9.48670272667,7.656963092,8.288257174,4.98680422733,5.968653041,12.709175695,5.203799462,9.708558488,10.23384167,5.127128959,5.153618256,BRCA
10.5097592477,13.33171827,10.55403266,9.113990271,5.938127412,7.447581521,5.620081415,9.812691194,4.549507972,5.326799101,9.174452064,9.388491534,14.07822256,8.531830892,7.127591822,11.97837451,6.901292687,6.7433195595,11.82766261,10.37334401,6.325598804,10.654760924,13.95556321,9.58347497767,9.2539445035,6.186565552,11.45733998,4.720882052,12.9782093367,4.885039006,5.419747676,10.82171841,7.20574551525,8.033782948,5.895794131,13.01560762,11.20749043,5.56164275433,7.5922370515,11.91318746,6.542964077,8.198871326,9.872567588,5.633848861,12.09587508,7.833925056,9.67905828,10.25166618,10.385450336,5.468429566,10.537062895,4.869593136,12.55486108,5.2807451622,9.195560001,8.54296522,8.440843213,5.45480635833,6.23189360933,12.55312885,4.79000478,9.509661764,9.258413586,5.243375136,5.090277651,Control
9.752925744,14.08516788,11.35660343,8.737501821,6.0505347045,7.578148344,5.836309985,9.399940699,4.963024656,5.550447635,9.151968584,9.668318219,13.92451704,8.766463584,7.525066413,12.97619003,7.493217251,6.7407980685,11.776292095,9.25541878,6.6684637565,7.723910518,14.15265365,10.3245622923,9.345662943,6.754490456,12.10791023,5.189829705,12.84124692,4.695180462,5.49564778167,11.2498099,7.229572549,8.8292487585,6.846528182,13.14975193,11.32848436,5.56277725067,7.910348538,11.16129661,7.4641024005,8.21715890633,10.15313434,5.6617910205,12.26503342,7.7488304595,9.708558488,10.02390718,10.0489230955,7.026996771,10.49601531,5.060507607,13.09148337,5.437678959,9.30140069767,8.474406762,8.5004139464,4.921678458,6.34070482067,12.45224766,5.383886777,9.463432989,9.087993892,5.151586144,4.956658847,Control
10.1085519397,11.17659722,8.628446565,7.023674317,5.141764623,7.676100105,5.511287161,8.655656942,5.149758548,5.497142287,7.657106049,7.457342143,14.35403309,10.08069134,8.427364945,10.97440404,8.381198053,5.9521494595,11.72177862,11.64430934,6.097793866,10.775074747,13.29757193,9.80908143033,9.54160512575,7.377039403,10.97395222,4.900918755,12.9832074433,5.025179949,5.18523056133,10.90219441,7.270700089,6.694170416,6.646238725,13.37355718,8.774738578,6.30796184933,6.862318535,11.56956062,5.814687283,7.781624593,9.643279504,5.5051511495,12.04345466,8.0659608755,9.657095607,11.33112984,9.7655558655,6.487080811,10.0404666825,5.1630980395,12.26010515,5.0367210076,10.7196695833,8.658881899,8.4106566408,5.45886911633,6.42284477233,12.7948595,5.525059738,10.34618159,10.40449794,4.734861022,5.3060840105,BRCA
9.82645417633,11.33246195,9.13733773,8.073955593,5.246647124,7.802615113,5.734581769,8.758548971,4.683996719,5.844116484,8.318408504,7.951271782,14.49088818,8.334453331,7.9228118275,11.44340995,6.089535888,5.5304508875,11.66778647,10.16363116,6.2382323125,9.45464799067,14.08516788,9.764585554,9.24964886925,6.953850502,11.11828268,5.347227247,13.29910101,4.99733848,5.39372571767,11.36247141,7.44888365275,7.5124677965,7.029787251,12.78522262,10.03764342,5.77395944733,7.18011999,12.000347935,6.019516084,7.37750700233,9.580372172,5.230000023,12.23639105,8.388644412,10.12134609,10.4004902,10.1755793975,5.421737703,10.052479598,4.926066684,12.60813011,5.1866950352,9.17349975667,9.240493895,8.3187473884,4.96082012467,6.15493951867,12.335373285,5.327517838,10.39899511,10.12682742,5.05203679,5.328622852,BRCA
10.1829440397,11.34542758,9.4656486,8.595435709,6.277338049,7.78903004,5.890696716,8.70009385,5.467451694,5.280781207,7.786875865,7.419983608,14.41536846,9.898586698,7.7424971865,11.22221848,7.522544507,5.5671182975,11.175740485,11.63567744,6.595907434,10.230830949,13.68697704,9.70899110833,9.30465203825,6.640176686,11.63297943,4.789568581,13.3958873067,5.405369226,5.55735813,11.15594258,7.3205492105,7.276306071,6.399688614,13.30755735,9.909222241,5.37740239933,6.8023719035,12.03718381,5.446513976,7.799000873,9.521183826,5.426128999,12.21001994,8.104052414,9.664350002,11.04074197,9.442624464,6.787253282,10.054922528,4.6775701055,12.44988381,5.1393267096,10.135420629,8.631396377,8.270755784,4.96522432633,6.695544505,12.89503667,5.362129031,10.21059864,10.51117475,5.06588596,5.3249937335,BRCA
10.129414216,10.66204549,8.758990275,7.668390635,5.274938286,7.666474566,5.589247584,8.743488986,5.551986008,5.780317481,7.566608027,6.982255287,14.08845827,9.80247643,8.1993781325,11.05105615,8.064569153,5.6450569395,11.546869285,12.29172622,6.6272888075,9.43820420067,13.591191,9.685554668,9.73198662975,6.821139774,11.19380271,4.954846726,13.26413214,4.942819753,5.276280094,10.89955162,7.32107004825,7.100523053,5.946152572,13.34320241,8.864867955,6.93665678067,6.7285345255,11.810188385,5.8678732615,8.26637811633,9.290422748,5.406066977,12.12241722,8.073393062,9.34775485,10.19564323,9.864515267,6.404976011,10.110630198,4.788899468,12.12695617,5.1429804608,10.6199372103,8.409052632,8.034374776,5.31183834767,6.65187325633,12.883676395,5.277437357,10.28617686,10.29486801,5.154424477,4.841841897,BRCA
10.2124122297,11.85143099,9.428140886,7.589615804,5.1571038305,8.00718306,6.153811034,8.645920584,4.832144764,5.810900139,8.156868221,7.377494973,14.75649535,8.545892254,8.099684686,11.73537632,7.010447332,5.6243045,10.636796265,11.3345919,6.473916165,9.765289825,14.11502538,9.57290826833,9.43448568775,6.50922523,11.97755909,5.40001935,13.56340191,5.1235822865,5.31023041433,11.53030527,6.87693023475,7.6689614285,6.771129989,13.50065522,10.03764342,6.807941416,6.7629888745,12.54199003,5.9673170555,7.864735013,9.570249982,5.063704791,12.40655986,7.9960170675,9.810082001,10.64717983,9.425735618,7.11681471,10.2906216975,5.006675003,12.66507944,5.3052654106,9.96691141567,9.014202627,8.2234021498,5.174095116,5.90326349533,12.95196407,5.849756153,10.12252426,10.05069253,4.832144764,5.2901473175,BRCA
10.5976657407,10.66287331,8.284894788,7.874076306,5.541454166,7.500047382,5.644873832,8.425458387,4.725212151,5.577890454,7.92292794,7.371343498,14.7817055,9.157246578,7.9640858885,10.84509426,7.385001972,5.4255808035,10.763373605,11.15565329,6.335985751,9.31578716567,13.27502674,9.49687799433,9.62476860925,6.5890186,10.94914844,4.900515266,13.5598272267,5.1411577435,5.49999523867,11.39624368,7.4105530975,7.227761339,7.091438361,13.58212966,9.553725818,6.88189247667,7.1296153125,12.12512938,5.321784583,8.21781843067,9.210939846,5.331850376,12.41257918,8.2116986575,9.480144491,10.61460429,10.2208606765,5.95687633,10.2719336385,5.251111566,12.29242381,5.3401858144,11.3658591167,8.500534316,8.3888758708,5.21789256333,6.436134112,13.185500905,5.469732364,10.19503414,10.23556586,4.988243006,4.9023138645,BRCA
9.838533738,9.442057669,7.136430133,8.486876366,6.3488353595,7.406483789,5.80517071,7.753770191,5.255700175,5.927666126,6.198696109,6.114372881,14.58875125,10.09131343,7.207625284,9.486151779,9.445243095,5.8563706055,11.1898475635,6.779394753,6.594969646,8.094740531,11.35147224,9.71543501233,9.5501818735,6.482691508,13.0331107,4.718715087,13.6582169367,4.781459781,5.32017902367,9.521345799,6.4837760045,7.2606614885,6.903553889,12.67947906,10.23767339,5.76131709167,6.84212969,10.3607049955,6.5614672555,7.75966795533,9.968177578,5.9293003155,12.27191972,8.1835855075,9.892869539,10.89786457,10.073199747,6.130936659,9.0693429085,4.9715441015,12.51068142,5.0637061424,9.90022087867,8.305048399,8.6304832702,5.12715174267,5.948568284,11.1259818395,5.901899413,10.28587065,10.4516596,4.891432858,5.157631815,BRCA
