@relation thedata

@attribute 1975 real
@attribute 1977 real
@attribute 1978 real
@attribute 1981 real
@attribute 208 real
@attribute 2475 real
@attribute 29904 real
@attribute 51422 real
@attribute 51719 real
@attribute 53632 real
@attribute 5494 real
@attribute 55437 real
@attribute 5562 real
@attribute 5563 real
@attribute 5564 real
@attribute 5565 real
@attribute 5571 real
@attribute 57521 real
@attribute 6009 real
@attribute 6194 real
@attribute 6198 real
@attribute 64223 real
@attribute 6794 real
@attribute 7248 real
@attribute 7249 real
@attribute 81617 real
@attribute 92335 real
@attribute DependentVariable {BRCA,Control}

@data
13.67421216,5.6362406355,7.601327189,8.61824620425,5.479142629,10.36865954,10.77455876,7.18064892933,11.79042803,4.888513434,6.05982317025,9.710479778,9.497007081,5.14385383,9.958339241,8.645614417,10.115223719,5.770968585,10.80572395,14.576325285,10.51995589,9.467392148,7.776533581,7.782313495,7.5150055545,7.23658378233,8.46961349833,BRCA
13.60139652,4.9107340725,6.67299497,8.126741237,6.97372929,9.964760013,11.04774441,7.998957331,12.02694363,5.191909277,7.141201734,10.28274128,9.6887289995,5.275017526,9.953964008,8.646217683,9.808880693,6.194762393,11.48988071,14.25599975,10.94695398,8.49777314,7.020344194,7.83297538875,7.0080930265,7.82499511933,7.97221161867,Control
13.62077142,5.521543841,6.979857081,8.09491549125,7.400262798,10.29122283,11.05586894,8.05180494067,11.78825759,5.32446073,7.2561729365,10.80480483,9.823832831,5.263044971,9.948801991,8.231642555,9.917648454,5.870864797,11.31960737,14.413640505,10.51147622,8.822380524,7.237977421,7.80621293675,7.1460675305,8.07721299967,7.97485260333,Control
13.59555882,5.296964961,6.928136739,8.5641207665,6.998819226,11.20290453,11.47190394,7.903697422,12.10010062,5.241850906,7.2253107355,9.700548577,9.931363831,5.139972076,10.60435889,8.389826114,9.757834043,5.802329755,11.51908594,13.95530667,10.31178269,9.353169505,7.26964363,7.59638411825,7.550712611,7.732074878,8.444059081,BRCA
13.91975024,5.107609878,6.685803961,8.65826985425,6.457877938,11.0078229,11.50429776,7.42184551367,12.43530962,5.342706958,7.01962737925,10.42763004,10.302850045,4.858492381,10.51810261,8.008150036,9.854883019,5.989145395,11.76197512,14.16842824,10.97955044,9.276311202,7.467791224,7.92036271475,7.16160132,7.19766327067,8.27402094633,BRCA
13.80581744,5.2643122405,7.355551793,8.2623949255,6.272541727,10.76808942,11.7240492,7.726489395,12.00289948,5.102250005,6.92261746825,10.00609851,9.872683438,4.695733745,10.60049397,8.619102198,9.921195836,5.985962156,11.58695951,14.05339857,10.24904266,9.223954101,7.657892063,7.7012155005,7.4861186035,7.898108693,8.205931789,BRCA
13.83906107,4.7722227,7.137660093,8.31187329725,7.39763426,10.72173602,11.49398064,7.57545454367,12.13138765,5.428620839,7.2947847085,10.73701092,9.744406916,5.272033689,10.4984955,7.896318968,9.7498872995,6.18913825,11.26252082,13.91533815,10.35443153,9.397546894,7.766050346,7.98706931475,7.34171602,7.950395831,8.518646532,BRCA
13.94334633,5.5008898215,7.761021136,8.358305307,6.554209422,10.52528127,11.4075202,7.534000256,11.91235432,4.850263431,6.99127913,10.35090635,9.706149146,5.4095702,10.33465909,8.131935554,9.908543862,5.735529792,11.41529827,13.943996395,10.70897201,9.328529711,7.51710071,7.23429106825,7.2558065975,7.507311824,8.058566633,BRCA
14.02134875,5.5432517045,7.431583526,8.26751803975,7.681310676,10.75721104,11.46692035,7.81716739833,11.78664344,5.196441066,7.50323180475,10.43012873,9.577511154,5.252865266,10.67767365,7.750842834,10.0830347715,5.908699592,11.34154956,13.599646315,10.08429722,9.589014912,8.143537712,7.578121022,7.6189136335,7.71508568667,8.54069253933,BRCA
13.74850791,5.0158799165,7.975462708,8.31909203125,5.687628504,7.276057213,6.966133735,7.16584306967,9.100426551,5.356153716,7.18955600975,10.46800313,7.68134271,4.085614282,10.48176693,5.935702091,9.4812362635,5.666764579,10.09874638,11.871924085,10.88129775,10.2392289,7.293842046,7.37965143875,7.146158321,8.79332774067,8.31919331333,BRCA
