Instance10	13.30755735	12.71572616	4.799361019	5.168332398	8.0537247955	12.22921997	6.663490948	9.8941227365	9.20272449	6.732544377	9.532397347	7.841531879	6.456564386	5.8213620425	5.118745153	5.714253246	11.1110274023	6.512368537	6.805747499	10.71430158	5.703911357	8.271931157	6.38882046	6.1985753455	8.399665163	6.489380715	11.67867508	11.61491238	8.922124336	7.016310012	7.599297253	4.858741012	6.801250569	4.482788153	7.9155472442	6.59589787525	8.3082798515	6.3457281585	5.3589494338	8.352640608	5.913135501	8.55731348	8.628081972	5.527496062	6.151935758	9.331471853	6.744904877	12.57561022	7.469827229	5.659004925	8.633940747	6.432879816	10.0619138165	7.247645413	6.39658479233	10.28660429	5.586623085	8.01888328	7.1430110225	6.072647808	8.72987657	5.859603891	6.648891045	5.139972076	7.966233073	5.495064524	8.823646775	9.392157003	11.64681981	9.69476318	11.438815735	9.416323125	5.868546834	9.608828239	5.052797613	6.325445444	5.651490354	11.551814785	5.292395849	7.74245236133	9.445998278	8.148239231	5.488652576	9.827664684	11.10846093	5.2209212	5.9866957335	5.3123810235	4.240367614	5.622938584	8.23715154	8.057817296	6.66799436186	6.347936335	6.002821343	12.29564706	6.835675032	8.92018991	5.918954243	8.780097726	5.442621133	BRCA
Instance11	13.38150649	12.72208073	4.951647528	5.290950766	7.80882705	11.94030819	6.885272729	9.6950491915	8.108081551	7.173305173	8.6873024975	7.304534698	8.631178079	6.4536458925	5.03343539	6.034309958	11.005151922	6.529762925	7.192591495	10.30881145	6.484948231	8.359597076	7.00538986675	6.7499434665	8.521216589	6.097670028	11.98415862	12.17610621	9.955032716	7.091120961	6.45574924	5.083225336	6.8632386525	4.893133131	6.6343243228	6.093509969	8.432536035	6.5859397695	5.0578073466	6.808774778	6.287994543	8.86041017833	8.276218788	5.31994319167	6.2087691455	8.258590913	6.00641655	12.59449147	7.616550911	6.134894093	8.179201405	6.4844860445	10.29987056	7.499250204	6.39932068633	10.23292486	5.199683385	8.202296649	6.8672911265	6.551751032	8.01924478	7.519284627	6.17835145033	5.996621069	8.427575926	5.830490646	8.626175475	9.532322378	11.94944384	9.736317839	10.94243784	7.696934717	6.03305001167	10.90371263	4.961289063	6.816347305	6.13976173	11.573459625	5.250613486	8.06297051567	7.713010325	8.198599078	4.502465777	8.279449386	9.583290187	5.39078052	5.876340674	5.474794685	4.842238769	7.378774139	6.746249355	6.600809135	6.27534299943	6.568682467	6.336020558	11.75528414	6.505419075	9.302171157	6.86449527033	9.25541878	5.561334729	BRCA
Instance12	13.60583775	12.77087865	5.281337762	5.363706598	8.782406804	12.26909023	6.979742782	10.0016043095	8.466587485	6.230458223	9.023964326	8.1736588475	7.626222141	6.167923973	5.487045126	5.778675937	10.78322175	6.4818257435	6.312797321	11.40309208	5.698920794	8.700336649	6.9143130865	6.5565791765	8.191637632	6.6687748565	12.06588572	12.72821502	8.659524242	7.103762836	6.928720816	5.115003321	6.79371113	5.487045126	7.4279636484	6.32819879025	8.398001158	6.027160675	5.3421536938	9.546605663	5.822227442	9.172881566	8.495976037	5.67424901833	6.017396045	7.980483962	5.656361397	12.7232493	7.210454923	6.137304345	8.316509092	6.6696596965	9.8796694575	7.346604868	6.68769140167	10.11618835	5.628781795	8.474558864	6.6906065225	5.868767777	7.953790677	6.668037994	6.964616148	5.507010655	8.352927454	5.245278163	9.582490673	9.175650046	11.38105635	9.990983614	11.84616055	9.056218477	6.30310518733	10.62174996	4.684838305	7.420867895	5.890331925	11.32136754	5.32864704483	8.197304519	9.421265976	7.4409667175	5.123305363	9.378501395	9.857779317	5.029465308	5.823256252	5.3393295195	5.458456855	6.340389243	6.746114963	7.454383868	7.131665281	6.064641058	6.282259665	12.25427582	6.719187291	8.292691032	6.33056441267	8.453765639	5.302694893	Control
Instance13	13.47298527	12.97797754	5.232863381	5.30707441	7.9823760225	12.7003986	7.160832288	9.8129005215	8.573941684	6.891483363	8.87704806	7.115647436	7.560621583	5.814478485	4.47767756	5.521373712	10.4041484903	6.5398413255	7.852281561	11.49398064	5.479789356	8.782311189	6.7976455465	7.0758260015	8.1047122775	7.184102984	12.19850959	12.31128435	6.415070431	7.148098063	6.6365159435	5.333791561	6.287331222	5.032994809	6.2234283246	6.3057024235	8.5689651635	6.4244788405	5.4913025734	9.998851701	5.416511492	8.796592193	8.069988244	5.34585836067	6.1293165415	7.190568257	5.416511492	12.52742331	7.225668073	6.679413681	8.597597398	6.8308282135	10.337719898	7.516962875	6.24070564267	10.13087976	5.637792259	8.584390499	6.47943359	6.993564335	7.122986165	6.183690582	7.09072693133	5.499695432	7.779737614	5.372613708	9.635165386	9.177283189	11.33166731	10.29596436	11.925697635	9.609179258	6.204755088	10.76919343	5.544123097	7.395536545	5.908159158	11.488573795	5.24435827317	8.151507585	9.843207033	7.6537280945	5.48205062	9.675384217	9.894916689	4.947562426	5.918965218	5.418171094	4.913979924	6.262194115	6.619013562	8.084544168	7.29151062114	5.886800847	6.216945275	11.93792927	7.56254987	8.734558167	6.47165402333	8.214150462	5.844744204	Control
Instance14	12.16391545	12.99135537	4.80453284	5.790779367	8.0231768845	11.7369009	5.139972076	9.7692839355	8.262613	7.034031682	8.924929238	8.4425651375	6.878728789	5.9355579795	5.507962085	5.669814283	10.5074705227	6.481848172	6.908275894	11.00268162	6.24317934	8.647099619	6.580641495	6.6476128175	9.115932728	5.4787995935	12.44264168	12.08630553	8.179338273	6.757360421	7.5681815995	5.38008113	7.0992925535	5.825792781	7.3891393726	5.77084102	8.8803822835	6.619283011	5.4387987878	9.061277435	5.237842121	8.711268495	7.185869332	5.51542661367	5.843950442	9.583882482	5.493944489	13.2860567	8.314312607	5.930152602	9.210044899	6.0566410755	10.5431463085	7.537142914	6.35314852433	10.76657469	5.427447991	7.646632733	6.1256933725	6.859476161	8.303599401	6.608369881	6.53377900667	5.292792099	8.806945181	5.532169853	10.55163644	9.759697278	11.29445435	10.01433476	10.835858679	9.559434991	6.600485567	12.10567621	4.474484323	6.963766347	6.328500469	11.695521545	5.540993142	8.08129530567	9.094889963	8.1909422715	5.325000691	9.604664936	9.243632862	5.376091736	5.4491986755	5.2254965945	4.783733416	6.615155557	6.81214882	7.744835729	6.59111954886	6.929468878	5.88722747	12.11865571	6.348821638	8.912530956	6.12416487533	7.742243953	5.930152602	BRCA
Instance15	12.44601199	13.22427159	4.867539763	5.307438771	8.5428355785	11.91473092	5.207903829	10.2987612425	7.947726236	6.866664227	8.787588937	8.1233901535	7.680255999	5.903309135	6.248312457	5.234397132	9.90083481867	7.134710379	6.719358443	11.15565329	6.137919084	8.81729638	7.414331295	7.0204037355	9.223319527	6.159811817	11.06323009	12.52742331	8.639920497	6.790319577	8.248473233	5.443947436	6.747541207	6.622202397	7.102716789	6.31097129675	9.045054579	6.1288615465	5.8117429202	9.803614982	5.913135501	9.207844615	8.076790383	5.42576550867	6.025797328	9.387974825	5.021047975	13.16228672	7.715929611	5.826428522	8.774277353	6.1713175965	10.581626049	7.828646059	6.73899581333	10.37973064	5.661643617	7.883225397	7.150427771	6.528184984	8.308704351	6.780346602	6.62046090167	5.670168482	8.464710252	4.702259784	10.45584633	9.104717417	11.28106518	9.712540381	11.352022576	9.670085752	6.03520188333	10.84257057	4.683996719	7.45762943	5.920954969	11.206231375	5.5553266305	7.95451796533	9.093867222	7.2806843915	4.750622	9.80990119	10.71182636	5.281523233	5.7634367085	5.064237359	5.069757204	8.502256127	7.763014999	8.457258896	6.82356085529	6.683560055	5.873451033	12.62053951	6.260313286	8.710342497	6.41206292033	10.24318622	5.560417864	BRCA
Instance16	12.2076581	12.53522562	4.969485815	5.362129031	8.131757636	11.4035182	5.445769113	10.1522327235	9.641465253	6.915763256	8.856661681	8.298430784	7.150689453	6.81850367	5.799094593	5.76235629	10.2584479883	6.301954408	6.672358598	9.774293365	6.382066833	8.541833388	6.57615410425	7.1398498025	8.596734373	5.6032236615	12.03914706	11.98243759	9.341202521	7.210990588	7.7603213985	5.29242402	7.2794952975	5.504788206	6.7947153724	6.125065043	8.936266678	6.5537420015	5.3283454926	8.90929393	5.754627826	8.61201467833	7.526814397	5.90680015067	5.8842297615	8.224316626	5.349622922	13.15138292	8.095424881	5.809164401	9.115954722	6.211869299	9.8093092945	7.272725709	6.39469361333	10.55366796	5.276693226	8.420129842	6.6456791705	6.908335947	8.00674841	6.455455146	6.40224870033	5.558582385	8.74951845	6.169479726	10.31060174	9.673075436	11.36168902	9.812386363	11.307009595	9.458212357	6.205131597	10.00516175	4.879474508	7.278150027	7.064395519	11.49634678	5.5918056555	8.00665617633	9.133181475	8.539009948	5.371568663	9.987029866	9.940739781	5.264922245	6.313245427	5.4406478095	5.03519637	6.040679456	7.784227701	7.772976173	6.36337954043	6.497337423	6.070771017	12.26420808	6.093502736	9.428837044	6.32478746733	9.233320757	5.561792943	BRCA
Instance17	12.15610687	12.56790862	5.290397907	5.252865266	8.32681881	11.33051934	5.9893725	9.680304742	8.145615208	6.82683803	9.171450661	10.0216627	7.143998237	5.7376293825	5.825665599	5.922204539	10.0323493423	6.362537976	7.154719711	9.489507374	6.220383769	8.366847964	6.3864960675	6.9933104255	8.4342113255	5.6081323905	12.10567621	11.37035382	7.609956448	6.696275996	8.9607456695	4.949548063	6.9690304965	5.487527549	7.080579106	5.8364187005	9.0825127945	6.61609541	5.4065428568	8.5896522	5.634165776	8.82288182267	7.296712346	5.72491249667	6.0276079115	8.224798947	5.469732364	13.15138292	8.03491053	5.495384375	9.223803305	5.8868527975	10.2967908845	6.904728314	6.135427533	10.73881029	4.800655715	7.621284726	6.090948927	6.506728574	8.779424816	5.66903474	6.55049845767	5.391811746	9.404673855	6.314973461	10.54494056	9.762698087	11.42163372	9.916141133	10.429204229	9.68543261	6.59718884033	10.70640129	4.529113485	6.756893607	6.635722201	11.796022585	5.53038510583	7.86577453733	8.946965563	8.146852134	5.45517205	9.985543523	9.388491534	5.321938238	6.0800210445	5.639177679	4.462587481	6.152087694	7.79623616	7.569572974	6.422985035	6.818521864	5.595899883	12.045241	5.984140004	9.073834372	6.27341329533	8.549747253	6.099195905	BRCA
Instance18	12.43207997	12.61931219	5.36458228	5.86431694	8.796076253	11.90213211	5.500970312	9.986661721	8.54352597	7.30834159	8.4836949415	8.068034868	8.177096982	6.263350646	5.880692411	5.895672973	9.692770319	6.627591379	7.086696537	10.07853816	6.054908832	8.850844048	7.14151275275	6.9654454415	9.083914411	5.800661023	11.80901857	12.05450776	11.08324847	6.830360313	8.247227253	5.132382766	7.4482063235	5.612213331	7.7021154506	5.76965114525	8.845940063	6.6313943815	5.5295343186	8.886520521	5.620154746	9.12620744833	7.53251397	5.747383259	6.213713265	9.580758442	5.722337084	13.08540943	7.95691498	5.626885346	8.75759096	6.0972822555	10.2833042595	7.245317684	6.82794277033	10.51457134	5.321757891	7.779918143	6.3105461925	6.567237875	8.377114121	6.694953735	6.29979290467	5.446761787	7.824005841	5.636777762	10.00630543	9.460835271	11.31587145	10.0322459	11.168251102	9.31409667	6.141437552	10.12880025	5.301597934	9.578693995	6.60674248	11.46459896	5.39309260383	8.01917131267	9.04801075	8.041917075	5.334685584	9.618225404	9.946226836	5.534350549	5.3777796455	5.435751762	4.129898917	7.523956144	7.295863332	7.240984771	6.66300284714	6.847624679	6.156442756	12.35457868	6.793834528	9.115226496	6.26664673267	9.399502844	5.735529792	BRCA
Instance19	12.39881323	12.52524557	5.01915841	5.599177363	9.042138984	11.28700256	5.43213367	9.995823897	7.537570051	6.941461789	8.813489955	8.8582775665	7.293727115	5.7407432605	6.140170887	5.764547362	9.570767933	6.5209414985	6.247980308	9.442912986	6.716240295	8.687831539	6.98129775625	6.6035671485	8.888639558	5.52926424	12.54827894	11.82446468	9.460589575	6.904427271	9.5775018565	5.104558131	7.2877662535	5.718300827	7.6402182504	5.6454289565	9.010547562	6.8628717035	5.4814391052	8.45292188	5.341284192	9.14021016267	6.843359327	5.37597226133	6.1696709125	8.416397618	5.511603435	13.04201932	8.341164221	5.584068992	9.221769032	6.0356141115	10.2474442945	7.331949525	6.69079792733	10.54450111	5.532793245	7.098719371	6.1597871345	6.427820369	8.591467298	6.385522173	6.30377776967	5.836562468	8.114745876	5.520745364	10.32819838	9.717843953	11.57272404	9.833428205	11.45912886	9.376527597	6.72762246567	10.77554879	5.519094648	7.99421358	6.536834375	11.5411915	5.8409395135	7.890844983	8.848717702	7.888636145	5.522472662	9.505712886	9.355059844	5.292608072	5.5270008575	5.4141436195	4.878003385	7.605148206	6.943455835	7.713319706	6.42648938771	6.981399243	6.166419831	12.03158587	6.172133063	8.560448556	6.203845832	8.712992169	5.742552812	BRCA
Instance20	8.929717871	12.50816376	4.659234823	5.052688948	8.96173673	12.46861139	5.19062597	9.4762495195	9.962509666	6.918031734	8.456160299	8.770284653	7.586916939	6.3361014115	5.636777762	6.232090496	10.2933462963	6.273903983	7.542337622	8.245625344	5.244707519	8.961436038	7.20770893	7.564460333	8.5131320015	5.47662364	12.35457868	8.501728854	5.953737396	7.048353701	6.364286878	5.323740468	7.1120861125	4.953976689	6.6682021408	6.17753520375	9.6265515845	6.2169798845	5.1210123436	9.284894137	6.445516183	8.17602958933	8.285946739	5.51468784233	6.5917279505	9.284894137	5.505264734	10.82365605	8.136146677	5.980260273	9.31063614	5.0579964415	10.35590611	8.493075988	6.127634878	5.97155002	5.255700175	7.791197286	7.305777696	7.081832585	7.418614	6.271561655	6.661048608	5.91922759	8.209186643	5.980260273	7.376236382	10.33896506	11.3119244	9.724718956	11.036194835	9.657792328	5.932295714	12.03158587	5.537615426	9.382548986	6.319586888	12.52079595	5.59168486833	8.742530249	8.753869513	8.85628218	5.696558124	10.42139193	10.72853303	5.178725843	6.950277433	5.465695403	4.299415583	6.600325977	9.320829383	7.608238417	6.69586688229	6.618095924	5.771893004	12.40071944	6.207019812	9.95810357	6.55938515167	8.687437909	5.657076342	BRCA
