Instance10	13.15952927	9.6128480035	6.685803961	9.646010114	4.441438586	13.56248158	9.015945424	11.71789713	5.472009433	8.0537247955	5.582714993	12.22921997	6.663490948	9.8941227365	8.9650452595	9.20272449	7.841531879	9.532397347	6.456564386	10.44822244	6.7018312715	7.897680799	9.103925795	5.118745153	5.714253246	8.2594653565	8.281119949	11.34836753	8.186177549	4.327000131	9.658345892	8.9430429875	6.512368537	6.805747499	5.703911357	5.1700491625	5.431298057	8.1695430465	5.841099622	9.615184128	7.48523644667	9.975804059	6.956640784	7.705001504	10.79666855	6.110306469	8.086490535	10.0974339573	7.6296535984	6.6715821615	8.399665163	8.7247164775	7.71503952475	11.1379023	12.41833894	8.78443234275	5.4998273845	6.801250569	13.40233131	4.482788153	7.370646272	7.9155472442	6.59589787525	8.3082798515	6.3457281585	4.883390185	5.3589494338	5.913135501	6.151935758	10.1246744055	12.29172622	6.8668802995	7.69052771967	11.66871985	4.4572839285	6.0078154565	12.79544315	7.469827229	6.432879816	5.163048975	6.39658479233	5.586623085	8.01888328	7.1430110225	7.035764447	10.94417051	6.673685678	12.28213433	10.13811214	5.139972076	7.524249938	6.6645194764	5.495064524	8.823646775	9.886672502	9.392157003	8.620294181	5.685170903	9.416323125	7.807807505	5.868546834	5.961861317	9.078305028	6.325445444	5.651490354	10.53162541	10.84298691	5.292395849	9.23513699733	6.7272770485	9.445998278	5.5839936855	5.488652576	9.827664684	11.10846093	5.2209212	5.81416326725	5.9866957335	5.3123810235	4.240367614	5.622938584	8.23715154	8.057817296	6.66799436186	6.347936335	8.44322777467	11.593713005	12.69546762	11.54370625	8.46005630567	5.177231401	12.275687156	6.002821343	6.835675032	8.350852048	8.92018991	7.575934857	11.36752411	6.45550527467	7.766597025	7.3344224225	11.62550351	11.84795592	7.42782175433	7.716319118	8.322132227	8.780097726	5.211996552	7.643659871	8.594083007	BRCA
Instance11	14.17314893	9.4485420005	6.854497924	12.18459653	5.880937246	13.08540943	9.789998625	11.54965727	5.701556853	7.80882705	5.272033689	11.94030819	6.885272729	9.6950491915	8.7376194635	8.108081551	7.304534698	8.6873024975	8.631178079	11.2498099	6.200043289	6.841316277	9.177038476	5.03343539	6.034309958	8.4015435235	9.801199537	11.810464005	7.445637999	5.347376453	9.387097072	8.596587527	6.529762925	7.192591495	6.484948231	5.9678824755	5.357737827	7.921745226	6.1022441	10.07526224	6.10896946733	10.829470512	7.541486042	7.49544647233	10.72425827	7.073876788	7.625895131	9.68199218	7.1477918822	6.3808690505	8.521216589	8.5155267275	7.33887043175	11.01901053	12.51068142	8.14866125225	5.2567734525	6.8632386525	13.46367638	4.893133131	6.973413606	6.6343243228	6.093509969	8.432536035	6.5859397695	5.8736971	5.0578073466	6.287994543	6.2087691455	8.8237252205	11.28858078	7.4120484705	7.63439200267	11.625566415	5.077444067	7.27521674725	12.43207997	7.616550911	6.4844860445	5.3941380875	6.39932068633	5.199683385	8.202296649	6.8672911265	6.116037843	10.980761	6.427849316	12.64120964	10.15177801	5.996621069	7.597317289	6.3734932246	5.830490646	8.626175475	10.24211452	9.532322378	8.489006101	4.9548585205	7.696934717	6.68096118	6.03305001167	6.059404628	9.395936323	6.816347305	6.13976173	10.87489706	10.75143132	5.250613486	8.92818876867	6.421738015	7.713010325	5.9065229025	4.502465777	8.279449386	9.583290187	5.39078052	5.51524345425	5.876340674	5.474794685	4.842238769	7.378774139	6.746249355	6.600809135	6.27534299943	6.568682467	8.16934643067	11.25085226	12.7003986	10.25881955	8.21155236	5.86512158	12.123539839	6.336020558	6.505419075	8.792953849	9.302171157	8.15260831167	11.41782366	6.52656973	8.06060289	7.1793537375	11.4316675	10.89385156	7.76578908133	7.83985227125	8.875389304	9.25541878	4.223320438	9.675216295	9.092031069	BRCA
Instance12	13.87385551	8.88010715	6.827314517	12.14356347	5.313437469	13.78998546	9.291228915	11.73142947	6.086885249	8.782406804	5.232671547	12.26909023	6.979742782	10.0016043095	8.9778490945	8.466587485	8.1736588475	9.023964326	7.626222141	10.97854265	6.813925001	8.010333857	9.44750814967	5.487045126	5.778675937	8.426744989	9.461004162	13.26562921	8.372278642	5.5195944975	9.040674063	9.0816140535	6.4818257435	6.312797321	5.698920794	6.340088298	5.75402647	7.4731272815	6.951054812	10.17919413	6.93719176833	11.023407075	8.83966135	8.17481472767	10.72853303	6.433089331	8.07302137867	9.742582051	7.3725677436	6.557225406	8.191637632	8.653065744	7.81356074025	11.44340995	12.26341894	8.86069519775	5.490701902	6.79371113	12.99332148	5.487045126	6.547554419	7.4279636484	6.32819879025	8.398001158	6.027160675	5.697670451	5.3421536938	5.822227442	6.017396045	10.2571049255	10.88698849	6.607569924	7.82974372633	11.59706918	5.346357517	6.19438472475	12.41967063	7.210454923	6.6696596965	5.507071176	6.68769140167	5.628781795	8.474558864	6.6906065225	8.062911124	10.88188657	6.2255614705	12.30040269	10.25218676	5.507010655	8.0098633265	6.7192971842	5.245278163	9.582490673	10.19163332	9.175650046	8.120718857	5.529673041	9.056218477	6.140273158	6.30310518733	5.612213331	9.151207569	7.420867895	5.890331925	10.17969799	11.09442761	5.32864704483	8.97755484267	6.454770335	9.421265976	5.767601547	5.123305363	9.378501395	9.857779317	5.029465308	6.0186927045	5.823256252	5.3393295195	5.458456855	6.340389243	6.746114963	7.454383868	7.131665281	6.064641058	8.800541064	11.817863435	12.31595909	10.30479083	7.38821850733	5.582714993	12.134661438	6.282259665	6.719187291	8.853856214	8.292691032	7.87116972967	11.31639767	6.59196449433	9.069960645	7.4303730355	11.31701417	11.32802988	7.47167449833	8.33626392475	8.240220252	8.453765639	4.809043025	8.62725411	8.590438399	Control
Instance13	14.67256817	9.632942426	6.96538352	11.59733576	4.802724808	13.69061737	9.562295439	11.8233355	6.104866695	7.9823760225	5.006310647	12.7003986	7.160832288	9.8129005215	9.093935031	8.573941684	7.115647436	8.87704806	7.560621583	10.72139426	6.674475652	8.228615647	9.439095197	4.47767756	5.521373712	8.4426593445	9.386563697	11.526321615	8.532395986	5.065619085	8.861467793	9.1999885685	6.5398413255	7.852281561	5.479789356	6.3621655345	5.655216748	7.895531788	5.798835466	9.887921655	7.184025705	11.5313713	10.05503195	8.22907692933	10.87439376	5.97717186	8.27069704433	9.73822734833	7.3957099914	6.93128269	8.1047122775	8.538210579	7.63144377075	10.8843253	12.40857396	8.84889439275	5.343178821	6.287331222	13.31043176	5.032994809	6.410752897	6.2234283246	6.3057024235	8.5689651635	6.4244788405	5.394901009	5.4913025734	5.416511492	6.1293165415	10.11485023	11.0443909	6.645107875	7.58471869367	11.855013655	5.298679987	6.7272117865	12.53119874	7.225668073	6.8308282135	5.046962442	6.24070564267	5.637792259	8.584390499	6.47943359	7.330919398	10.88785292	6.432941824	12.38074251	9.758864923	5.499695432	7.822857961	7.4496009772	5.372613708	9.635165386	9.450943738	9.177283189	8.303485245	5.7467748545	9.609179258	6.879249722	6.204755088	5.786080904	9.271043421	7.395536545	5.908159158	10.27293332	10.65306923	5.24435827317	8.882604615	6.5529715385	9.843207033	6.1670985755	5.48205062	9.675384217	9.894916689	4.947562426	6.37093082475	5.918965218	5.418171094	4.913979924	6.262194115	6.619013562	8.084544168	7.29151062114	5.886800847	8.77440562733	11.68167441	12.40526256	10.4760984	8.586240551	5.639963781	12.160273944	6.216945275	7.56254987	8.167745694	8.734558167	7.86766520033	11.73097541	6.20023802133	8.376018051	7.50153016	11.92672973	11.22892405	7.97689047067	8.333818091	8.517188204	8.214150462	4.674283766	9.201857113	9.145690907	Control
Instance14	13.48222565	9.218941369	6.671191186	10.00927618	4.945808121	14.06996075	10.13925432	10.92879244	6.086089107	8.0231768845	5.250403832	11.7369009	5.139972076	9.7692839355	9.421344375	8.262613	8.4425651375	8.924929238	6.878728789	9.733261595	6.2704231965	6.165666403	9.37656151	5.507962085	5.669814283	8.502591316	8.883827838	13.078985395	9.065564991	5.264627765	10.11844835	8.733092931	6.481848172	6.908275894	6.24317934	5.427651771	5.810321792	8.398572355	6.251819079	9.746657544	6.333306097	9.689899517	9.157726588	8.002619778	10.51857476	6.801647336	7.81618583167	10.0282831797	7.2288002188	6.967238401	9.115932728	8.7809175425	7.8862143455	9.547965054	12.8554292	8.62252955	5.059640222	7.0992925535	13.18898907	5.825792781	4.530196957	7.3891393726	5.77084102	8.8803822835	6.619283011	5.915766617	5.4387987878	5.237842121	5.843950442	8.4140127835	11.14357791	7.496342345	8.07862118333	11.12952345	4.997642808	6.759633327	13.11936595	8.314312607	6.0566410755	5.221139628	6.35314852433	5.427447991	7.646632733	6.1256933725	7.340030607	10.47248806	6.6184412235	11.64892389	9.99050151	5.292792099	7.8440908905	6.4529665452	5.532169853	10.55163644	10.66919979	9.759697278	8.504323566	5.0849879625	9.559434991	7.244699493	6.600485567	7.054037506	9.785984134	6.963766347	6.328500469	10.40859541	10.79459886	5.540993142	8.867882958	6.1525984655	9.094889963	5.967633391	5.325000691	9.604664936	9.243632862	5.376091736	5.9011386295	5.4491986755	5.2254965945	4.783733416	6.615155557	6.81214882	7.744835729	6.59111954886	6.929468878	8.70510697067	11.736023615	12.89109452	10.64514978	6.82775403067	6.127793825	10.9667634565	5.88722747	6.348821638	10.80616717	8.912530956	8.137677799	11.62683849	6.77281269933	8.641980482	6.8933171905	11.51973221	10.67907563	7.67746532633	8.0622209365	9.237891778	7.742243953	4.720295008	7.147697081	8.421119265	BRCA
Instance15	13.17144427	8.799714684	7.173030276	12.68048706	4.73499642	14.26763347	9.726252704	11.9029781	5.7540933	8.5428355785	5.224784328	11.91473092	5.207903829	10.2987612425	9.40519805	7.947726236	8.1233901535	8.787588937	7.680255999	11.40035929	6.4096315335	6.754958049	9.66988220033	6.248312457	5.234397132	8.648530992	9.929872764	12.397707585	9.373953267	5.281116385	9.631495907	9.2660120735	7.134710379	6.719358443	6.137919084	5.7699047995	5.892033495	7.751475952	5.771166725	10.75450781	8.082588347	10.043318064	8.812242398	8.40329123233	10.33365884	7.602329794	8.36074882267	9.70681769467	7.5048108894	6.908983272	9.223319527	8.470445127	7.764354966	8.9294146	12.26503342	8.57914253825	5.2454624165	6.747541207	14.23655206	6.622202397	5.219566658	7.102716789	6.31097129675	9.045054579	6.1288615465	6.201639374	5.8117429202	5.913135501	6.025797328	8.654121147	11.14107911	7.00556394	8.02611192067	12.551416785	5.0933444835	6.23406257875	13.00646289	7.715929611	6.1713175965	5.4934012855	6.73899581333	5.661643617	7.883225397	7.150427771	8.809937806	10.42517423	6.757047628	11.744773	10.44996396	5.670168482	7.5531159175	6.5996740378	4.702259784	10.45584633	10.08289785	9.104717417	8.576806602	5.5480757335	9.670085752	7.126294382	6.03520188333	5.805041697	9.682152382	7.45762943	5.920954969	10.55937736	10.92510768	5.5553266305	8.552349278	6.874519166	9.093867222	5.329465727	4.750622	9.80990119	10.71182636	5.281523233	5.53542732525	5.7634367085	5.064237359	5.069757204	8.502256127	7.763014999	8.457258896	6.82356085529	6.683560055	8.474468248	11.7690989	12.63275562	10.64647346	7.51099557433	5.31307462	11.161025592	5.873451033	6.260313286	10.59472841	8.710342497	8.35278146867	12.04715639	6.55719314667	7.522171761	7.408146448	11.81855633	11.29285667	7.38802305667	8.282341137	8.6137905	10.24318622	4.939004665	9.6053370625	8.272374492	BRCA
Instance16	14.09890062	9.3042934195	6.686679539	10.72139426	5.2515404	14.29129845	9.678499404	11.4461297	6.331369889	8.131757636	4.843621187	11.4035182	5.445769113	10.1522327235	9.172135025	9.641465253	8.298430784	8.856661681	7.150689453	10.75314175	6.500884954	6.390947607	9.035936206	5.799094593	5.76235629	8.8499503845	8.905538281	12.66193196	8.986710369	5.1357290265	10.22573799	8.692934023	6.301954408	6.672358598	6.382066833	5.244674581	5.593063327	8.3398054485	7.141496974	10.56633026	7.14021701333	9.7187563365	7.65578315	8.04410134333	10.98552909	7.275615009	7.814208945	9.98868459367	7.3174860408	7.011914339	8.596734373	8.661565791	7.65979869575	9.70200863	13.21182067	8.67814162575	5.2958441445	7.2794952975	13.61588998	5.504788206	5.784249584	6.7947153724	6.125065043	8.936266678	6.5537420015	5.650485447	5.3283454926	5.754627826	5.8842297615	8.318278089	11.39833769	7.2595933045	7.756733772	11.093729415	5.159575836	6.007950882	13.06098469	8.095424881	6.211869299	5.417313892	6.39469361333	5.276693226	8.420129842	6.6456791705	7.939698393	10.6428823	6.829664591	11.37964115	10.33984475	5.558582385	7.5935132445	6.4103000694	6.169479726	10.31060174	10.46394351	9.673075436	8.583911209	5.7875962065	9.458212357	7.237164838	6.205131597	6.342701959	9.669098149	7.278150027	7.064395519	10.55420777	10.7377039	5.5918056555	8.787767491	6.627057127	9.133181475	5.656097949	5.371568663	9.987029866	9.940739781	5.264922245	5.8757640215	6.313245427	5.4406478095	5.03519637	6.040679456	7.784227701	7.772976173	6.36337954043	6.497337423	8.202123709	11.54137497	12.76004735	10.94153205	6.629468797	5.867656354	10.9770287015	6.070771017	6.093502736	10.54580458	9.428837044	8.15652655533	11.78825759	6.51675757067	8.151525421	7.1208014865	11.34154956	10.71141341	7.40432172967	7.8482021095	8.472671676	9.233320757	4.158655473	7.000594483	8.506447554	BRCA
Instance17	14.01211384	9.2726088875	6.824325931	9.694854572	5.293527975	14.1577113	10.00443156	10.69211442	5.887958531	8.32681881	5.417862005	11.33051934	5.9893725	9.680304742	9.5225865085	8.145615208	10.0216627	9.171450661	7.143998237	9.693043071	6.360987341	5.819036642	9.01508774233	5.825665599	5.922204539	8.82991168	8.471615397	12.698029995	8.966845087	5.243753939	10.46989643	8.4734774435	6.362537976	7.154719711	6.220383769	5.2145106815	5.561487483	8.4801333975	6.813207606	10.00415062	6.49497810067	9.654362623	9.188268082	7.69877329	10.79503739	7.049334327	7.57056973233	10.0540961177	7.37350411	7.212498348	8.4342113255	8.8643007825	7.75610253775	9.439930137	13.04989878	8.6249446815	5.7833027055	6.9690304965	13.2267238	5.487527549	5.245658467	7.080579106	5.8364187005	9.0825127945	6.61609541	5.742822246	5.4065428568	5.634165776	6.0276079115	8.3265699745	10.99685144	7.6026453885	7.799394218	11.108364475	4.8457210545	6.538599406	12.5708958	8.03491053	5.8868527975	5.3850131395	6.135427533	4.800655715	7.621284726	6.090948927	6.090435997	10.10719782	6.8910778525	11.16916418	9.974156834	5.391811746	7.244024888	6.3663407464	6.314973461	10.54494056	10.18465258	9.762698087	8.80453531	5.4079693295	9.68543261	7.615631706	6.59718884033	7.168424231	9.695411499	6.756893607	6.635722201	10.66841992	10.63715491	5.53038510583	8.934366304	6.402383265	8.946965563	6.071716146	5.45517205	9.985543523	9.388491534	5.321938238	5.93850058825	6.0800210445	5.639177679	4.462587481	6.152087694	7.79623616	7.569572974	6.422985035	6.818521864	8.527860513	11.71439964	13.06629278	10.76621026	6.60952083033	5.728744494	10.812047926	5.595899883	5.984140004	9.977545082	9.073834372	8.01232981433	11.72922572	6.72310725533	8.650083401	6.752537335	11.63638911	10.45470056	7.63460766867	7.925123476	8.739789996	8.549747253	4.557165562	7.025299869	8.27586973	BRCA
Instance18	13.34674991	9.3046324235	6.518460881	11.15088665	4.868157375	14.67555382	9.577046919	10.78663743	6.209263877	8.796076253	5.075544663	11.90213211	5.500970312	9.986661721	9.248119949	8.54352597	8.068034868	8.4836949415	8.177096982	10.05176671	6.1558860595	6.462793134	9.18050363167	5.880692411	5.895672973	8.79480217	9.200470222	12.724387515	9.135722831	5.075503735	10.09430243	8.580432115	6.627591379	7.086696537	6.054908832	5.338919168	5.705018031	8.154137598	5.769382488	10.32396703	6.87188385067	10.1255478285	7.793800193	8.05336789633	10.84652096	6.966797061	7.40731726167	9.91231828033	7.4063725076	6.794849191	9.083914411	8.5207602765	7.70664773925	10.07000053	13.17478142	8.5682732905	5.4064573025	7.4482063235	14.16199356	5.612213331	5.420727655	7.7021154506	5.76965114525	8.845940063	6.6313943815	5.127954352	5.5295343186	5.620154746	6.213713265	8.308183109	10.75503384	7.0890055305	7.889026123	11.940891065	5.0687373255	6.491152042	12.37838706	7.95691498	6.0972822555	5.214489735	6.82794277033	5.321757891	7.779918143	6.3105461925	8.191739213	10.80365511	6.8375883865	11.66819594	10.41474895	5.446761787	7.5582124195	6.4518559062	5.636777762	10.00630543	11.04774441	9.460835271	9.040674063	4.941615524	9.31409667	7.454507251	6.141437552	6.363088376	9.77763387	9.578693995	6.60674248	10.44034522	10.67427198	5.39309260383	9.01840760867	6.587465623	9.04801075	6.259376137	5.334685584	9.618225404	9.946226836	5.534350549	5.5046755875	5.3777796455	5.435751762	4.129898917	7.523956144	7.295863332	7.240984771	6.66300284714	6.847624679	8.05470427767	11.698874855	13.11037161	10.63147746	7.377204594	5.159378163	10.6804132185	6.156442756	6.793834528	9.82934264	9.115226496	8.373028345	11.42322901	6.54138533733	8.873068105	7.0698721725	11.39179686	10.79360354	7.48674032467	8.08926499075	8.487589977	9.399502844	4.78399527	7.2369138215	8.447910911	BRCA
Instance19	12.76004735	9.335538666	6.43304759	9.789346622	4.465794865	14.65913186	9.812915765	10.70365297	5.961861317	9.042138984	5.540872931	11.28700256	5.43213367	9.995823897	9.3236546435	7.537570051	8.8582775665	8.813489955	7.293727115	9.191306713	6.3120253845	6.132068463	9.95826945533	6.140170887	5.764547362	9.1655281925	9.05145444	12.30673163	9.115954722	5.21839228	10.18382799	8.5357374825	6.5209414985	6.247980308	6.716240295	5.212133385	6.303055223	8.514460111	7.29048229	10.41605359	6.17612883267	9.668764921	8.034470399	8.29788210633	11.00957517	6.658643958	7.116586758	9.96881107433	7.2996578948	7.0478061705	8.888639558	8.6142271055	7.63347774075	9.702554146	13.14121392	8.5916026615	5.6789152825	7.2877662535	14.14434519	5.718300827	5.517599514	7.6402182504	5.6454289565	9.010547562	6.8628717035	5.838328613	5.4814391052	5.341284192	6.1696709125	8.634433739	10.54016222	7.478335808	7.944687504	11.844809665	4.958492937	6.4121055595	12.85954552	8.341164221	6.0356141115	5.241412186	6.69079792733	5.532793245	7.098719371	6.1597871345	8.516705752	10.15299179	6.611066093	11.52630619	10.49325532	5.836562468	8.134159504	6.2563490298	5.520745364	10.32819838	10.98249473	9.717843953	9.362086899	5.63106038	9.376527597	7.616091382	6.72762246567	6.393867165	9.547357825	7.99421358	6.536834375	10.53098201	10.66574031	5.8409395135	9.258466301	6.5239716815	8.848717702	6.1648761405	5.522472662	9.505712886	9.355059844	5.292608072	6.1245275735	5.5270008575	5.4141436195	4.878003385	7.605148206	6.943455835	7.713319706	6.42648938771	6.981399243	8.62611672467	11.60967717	13.12486126	9.510275173	6.93058673833	5.438302209	10.7327467605	6.166419831	6.172133063	10.6333906	8.560448556	8.32999554	11.4712435	6.53415913633	9.477151683	6.9466844905	11.35404287	10.21758854	8.00883452333	8.2870787665	8.950804556	8.712992169	4.764223297	8.379215929	8.586728275	BRCA
Instance20	12.03663478	9.8084109765	7.276057213	11.19346855	4.632300425	13.43573605	10.43684194	9.868745837	6.190817922	8.96173673	5.408721412	12.46861139	5.19062597	9.4762495195	7.8530605675	9.962509666	8.770284653	8.456160299	7.586916939	12.0416524	7.163336457	5.833276737	8.59544088967	5.636777762	6.232090496	8.89449893	10.28695653	10.70570206	8.49613587	5.051998189	9.92433417	7.348718546	6.273903983	7.542337622	5.244707519	5.603295687	5.567280188	8.2867215315	7.223135616	11.03926027	7.41247668367	8.9745205145	7.706221655	8.10439908967	10.89955162	8.426328841	7.24082247333	9.65971951733	7.1446693556	7.585967543	8.5131320015	8.737638612	8.0985882585	7.250253703	13.37355718	7.95459820225	6.083130157	7.1120861125	13.03513077	4.953976689	5.039808741	6.6682021408	6.17753520375	9.6265515845	6.2169798845	5.461734198	5.1210123436	6.445516183	6.5917279505	7.3833046985	10.81201905	5.793535497	8.54523315133	11.310421865	5.2986916435	5.81851615	12.22502371	8.136146677	5.0579964415	5.675815166	6.127634878	5.255700175	7.791197286	7.305777696	5.587673458	6.627136678	6.921420153	9.38829779	9.875749783	5.91922759	7.835265585	6.6932167248	5.980260273	7.376236382	10.06457475	10.33896506	9.248788083	5.078965245	9.657792328	7.844362309	5.932295714	7.455781587	10.54330281	9.382548986	6.319586888	10.55871514	10.11653277	5.59168486833	8.91017192567	6.867288967	8.753869513	5.593235253	5.696558124	10.42139193	10.72853303	5.178725843	5.94066521875	6.950277433	5.465695403	4.299415583	6.600325977	9.320829383	7.608238417	6.69586688229	6.618095924	9.02082982733	9.2723260095	13.32349748	11.63008747	6.741190456	5.484469475	10.274589591	5.771893004	6.207019812	7.951840009	9.95810357	8.31388023033	12.28769659	7.061802655	7.632470217	7.9529606385	12.2754728	9.289062759	7.588837224	8.181729733	9.451314737	8.687437909	5.388199225	8.812973886	8.263599169	BRCA
