Instance11	7.616550911	6.134894093	13.38150649	6.4844860445	8.179201405	10.29987056	6.39932068633	7.499250204	8.202296649	5.199683385	12.72208073	6.551751032	6.8672911265	9.701844069	9.282845833	7.6843879584	5.79314661725	5.6100631305	7.4138458835	10.45793763	5.10371924	5.996621069	5.457062317	6.113175002	11.04264453	11.5968724	5.90665689	11.66834406	10.90371263	5.8736971	7.819701908	5.846274992	9.521846327	4.288422074	8.7024416265	9.330368553	8.417642766	8.521216589	6.097670028	11.98415862	7.787443455	12.17610621	5.729492441	4.892793774	9.955032716	7.091120961	6.45574924	8.211646355	14.7048191133	7.720331698	4.951647528	5.14385383	4.893133131	4.9004374265	6.6343243228	6.093509969	8.432536035	6.5859397695	6.808774778	5.0578073466	6.287994543	8.86041017833	5.156108117	8.276218788	4.979352307	5.52447521833	8.258590913	5.73154196175	12.53395999	5.696140781	4.911345545	12.59449147	4.956069723	5.561334729	BRCA
Instance12	7.210454923	6.137304345	13.60583775	6.6696596965	8.316509092	9.8796694575	6.68769140167	7.346604868	8.474558864	5.628781795	12.77087865	5.868767777	6.6906065225	8.107192387	9.088311981	7.9574093308	6.53205204975	5.584965896	7.2579839665	11.30856091	4.688199455	5.507010655	5.3435016595	5.858112355	11.538548	11.78113439	5.986189763	12.04524015	10.62174996	6.151834088	9.77172101	5.7202800815	8.827978656	5.208391667	9.4840886445	10.4353997	9.772677934	8.191637632	6.6687748565	12.06588572	9.08050051933	12.72821502	6.02879635	5.01466723067	8.659524242	7.103762836	6.928720816	8.987293239	15.05796349	6.739109305	5.26866948	4.859610883	5.487045126	4.987779893	7.4279636484	6.32819879025	8.398001158	6.027160675	9.546605663	5.3421536938	5.822227442	9.172881566	5.27059851975	8.495976037	5.213358218	5.611148434	7.980483962	5.658038916	12.49990449	5.950008312	5.382071697	12.7232493	5.696419023	5.302694893	Control
Instance13	7.225668073	6.679413681	13.47298527	6.8308282135	8.597597398	10.337719898	6.24070564267	7.516962875	8.584390499	5.637792259	12.97797754	6.993564335	6.47943359	8.722390135	9.278752093	7.9878450618	7.31253039825	5.0853848005	8.1353456495	11.2772303167	5.470871348	5.499695432	5.464162518	5.724657944	11.62848212	11.47029296	6.077355838	11.6217527633	10.76919343	6.469890553	8.778603769	5.36417017675	8.672779895	4.401824661	9.556057553	10.86238187	9.630713575	8.1047122775	7.184102984	12.19850959	9.62072910933	12.31128435	6.658286918	5.393112502	6.415070431	7.148098063	6.6365159435	9.77172101	14.93219218	6.645158085	5.397898131	5.620154746	5.032994809	5.62421077	6.2234283246	6.3057024235	8.5689651635	6.4244788405	9.998851701	5.4913025734	5.416511492	8.796592193	4.9917757235	8.069988244	5.333791561	5.48894581833	7.190568257	5.85057311425	12.46600514	5.888141239	4.849513012	12.52742331	4.721935965	5.844744204	Control
Instance14	8.314312607	5.930152602	12.16391545	6.0566410755	9.210044899	10.5431463085	6.35314852433	7.537142914	7.646632733	5.427447991	12.99135537	6.859476161	6.1256933725	9.360694098	8.714658623	7.0894307086	6.35747010225	6.257402161	8.1693599245	11.218616671	5.459768685	5.292792099	5.205655936	5.815070224	12.06042414	12.30526243	5.83390919	12.4328424233	12.10567621	6.575694758	6.887498235	5.82491335875	8.424776339	5.301232095	8.4750678465	11.40394419	9.432772131	9.115932728	5.4787995935	12.44264168	8.49734289867	12.08630553	5.83390919	5.07782403367	8.179338273	6.757360421	7.5681815995	9.498889648	15.0187098367	6.766797629	5.333791561	5.566671523	5.825792781	5.2592366955	7.3891393726	5.77084102	8.8803822835	6.619283011	9.061277435	5.4387987878	5.237842121	8.711268495	5.015645543	7.185869332	5.760494586	5.694459798	9.583882482	5.60547841775	13.54043264	6.337002435	4.756504979	13.2860567	4.982321965	5.930152602	BRCA
Instance15	7.715929611	5.826428522	12.44601199	6.1713175965	8.774277353	10.581626049	6.73899581333	7.828646059	7.883225397	5.661643617	13.22427159	6.528184984	7.150427771	8.760105424	8.357740164	7.322166587	6.2507251685	5.6200932275	7.2440159025	11.3597607767	5.43588795	5.670168482	5.527774845	6.21830228	12.28023003	12.12065594	5.197719213	11.9507093633	10.84257057	6.368031123	5.39352882	5.4646553635	7.939933417	7.201587612	10.626510165	10.55627639	10.64514978	9.223319527	6.159811817	11.06323009	8.274334497	12.52742331	6.405231362	5.387487457	8.639920497	6.790319577	8.248473233	9.339176992	14.8884804533	6.490494419	5.337721125	5.219566658	6.622202397	5.250070398	7.102716789	6.31097129675	9.045054579	6.1288615465	9.803614982	5.8117429202	5.913135501	9.207844615	5.25105163125	8.076790383	5.545977053	5.26721231367	9.387974825	5.6504572	13.2433667	6.186416987	5.569484446	13.16228672	5.268856586	5.560417864	BRCA
Instance16	8.095424881	5.809164401	12.2076581	6.211869299	9.115954722	9.8093092945	6.39469361333	7.272725709	8.420129842	5.276693226	12.53522562	6.908335947	6.6456791705	9.025562565	8.891541557	6.8611236482	6.67828052125	6.2913648945	7.570003319	11.5555045387	4.31370602	5.558582385	5.6125361585	5.851131391	12.18956987	11.98934847	6.219222378	12.04236405	10.00516175	6.09149423	6.425472417	5.457133202	8.209186643	5.139767484	8.3731808305	11.43117909	10.02677279	8.596734373	5.6032236615	12.03914706	9.17804262733	11.98243759	6.246413431	5.07365194867	9.341202521	7.210990588	7.7603213985	9.791114496	14.9774764867	6.711636433	5.342529189	5.813660159	5.504788206	5.3140501615	6.7947153724	6.125065043	8.936266678	6.5537420015	8.90929393	5.3283454926	5.754627826	8.61201467833	5.261766816	7.526814397	5.729968205	5.380834901	8.224316626	5.730254804	13.27753228	6.279105026	5.074902758	13.15138292	5.520666802	5.561792943	BRCA
Instance17	8.03491053	5.495384375	12.15610687	5.8868527975	9.223803305	10.2967908845	6.135427533	6.904728314	7.621284726	4.800655715	12.56790862	6.506728574	6.090948927	9.152627806	9.02738156	6.865177778	5.96066528625	5.9229246365	6.5782292765	11.30625711	5.529361248	5.391811746	5.3083221415	6.383536364	11.75528414	11.82192354	5.582263377	12.2801851067	10.70640129	5.942814302	6.053334703	5.86484047725	8.20821134	5.186868206	12.50335564	11.63501532	10.62223972	8.4342113255	5.6081323905	12.10567621	8.42402514667	11.37035382	6.152087694	5.264602225	7.609956448	6.696275996	8.9607456695	9.005344631	15.0132487467	6.536756683	5.280688427	5.517599514	5.487527549	5.3279647165	7.080579106	5.8364187005	9.0825127945	6.61609541	8.5896522	5.4065428568	5.634165776	8.82288182267	5.097910756	7.296712346	5.564081832	5.541306107	8.224798947	5.71693308475	13.56689425	5.617218576	5.077041333	13.15138292	5.038272922	6.099195905	BRCA
Instance18	7.95691498	5.626885346	12.43207997	6.0972822555	8.75759096	10.2833042595	6.82794277033	7.245317684	7.779918143	5.321757891	12.61931219	6.567237875	6.3105461925	8.890272733	9.151613494	7.0036304332	6.5140652315	5.6212629585	7.2710918765	10.474957662	5.492022402	5.446761787	5.419315781	6.452822423	12.05538931	11.43832419	5.417355711	12.2207445933	10.12880025	6.442492064	6.907675223	5.84203533725	8.156160361	5.921609641	9.451807344	10.51995589	10.68629503	9.083914411	5.800661023	11.80901857	7.96689849	12.05450776	7.35297282	5.24755366933	11.08324847	6.830360313	8.247227253	9.173715311	14.9657466367	7.119877807	5.705018031	5.217920145	5.612213331	5.5706699935	7.7021154506	5.76965114525	8.845940063	6.6313943815	8.886520521	5.5295343186	5.620154746	9.12620744833	5.188488755	7.53251397	5.722337084	5.54108927633	9.580758442	5.797558219	13.09870741	5.919167989	5.109581261	13.08540943	5.159378163	5.735529792	BRCA
Instance19	8.341164221	5.584068992	12.39881323	6.0356141115	9.221769032	10.2474442945	6.69079792733	7.331949525	7.098719371	5.532793245	12.52524557	6.427820369	6.1597871345	9.354090183	8.902843217	7.003788491	6.4444002805	5.523099184	7.155014513	10.95210528	5.281523233	5.836562468	5.562825879	6.699819243	11.55392216	11.71457622	5.501288856	12.3922982933	10.77554879	6.088635217	6.204870044	5.7439396925	7.484865429	5.463697036	11.89811934	10.92093732	9.595686927	8.888639558	5.52926424	12.54827894	8.16545528467	11.82446468	6.369122367	5.475885483	9.460589575	6.904427271	9.5775018565	8.443276277	14.4411317433	6.811538864	5.267920811	5.513657531	5.718300827	4.907659915	7.6402182504	5.6454289565	9.010547562	6.8628717035	8.45292188	5.4814391052	5.341284192	9.14021016267	5.043358259	6.843359327	5.744303238	5.59362178967	8.416397618	5.75867206475	13.36355512	6.255600457	4.674989884	13.04201932	5.609556449	5.742552812	BRCA
Instance20	8.136146677	5.980260273	8.929717871	5.0579964415	9.31063614	10.35590611	6.127634878	8.493075988	7.791197286	5.255700175	12.50816376	7.081832585	7.305777696	8.360530123	9.845502253	6.7185464612	5.46565814775	5.4083628385	7.854699178	9.95170859933	4.700180125	5.91922759	5.234704165	5.823692844	12.54548466	8.747421913	6.565182543	11.3822101803	12.03158587	7.527987381	6.918031734	5.83350349325	8.219411924	5.19062597	7.47269696	10.58930965	10.11297736	8.5131320015	5.47662364	12.35457868	8.01304877233	8.501728854	5.59724157	5.26226887433	5.953737396	7.048353701	6.364286878	10.77554879	14.7567013667	6.931184045	5.823692844	5.027033758	4.953976689	5.264649008	6.6682021408	6.17753520375	9.6265515845	6.2169798845	9.284894137	5.1210123436	6.445516183	8.17602958933	5.22149370725	8.285946739	5.587673458	5.45859653133	9.284894137	5.88856636675	14.12251745	6.824675979	5.20184089	10.82365605	5.178725843	5.657076342	BRCA
