Instance10	5.689586587	5.98664487	5.970169897	5.159075364	6.730983353	5.546594509	10.1931478575	7.61152564367	4.854508448	5.303973626	7.921991334	13.47298527	5.476390801	7.076818602	8.22060742933	6.609773888	6.627610941	6.60637236	5.48548137333	7.550383421	5.495064524	6.472573571	5.4576375785	13.36098494	5.800260087	7.292380092	5.034665276	4.73770262	5.787909903	4.958159726	4.981865493	4.618426738	4.656520763	4.799361019	4.71463742167	5.557663769	10.27226269	7.2922838314	4.607083101	5.856743757	8.197955209	7.187503325	5.2209212	5.408721412	7.564418422	5.4861945155	5.438884356	4.790265497	9.6444656875	5.888750097	11.77448187	8.53381039433	5.5971585195	6.45814549825	6.387905425	BRCA
Instance11	5.182703468	5.648042042	6.427778475	5.398069207	7.725027274	5.305068782	10.152498349	7.50228760633	5.083225336	6.086619917	9.177744123	13.49469877	5.970630084	8.104338134	8.04748584467	8.022452603	6.520348088	5.947438964	5.56133875533	7.787839114	5.263890047	6.264916969	4.9864844825	12.86854581	5.545359333	8.0997323895	4.727758549	4.399365004	4.990967619	4.924350826	5.868150426	4.313881619	5.259471408	5.099517451	4.61709260833	5.312711681	10.65113269	7.163065772	4.979352307	8.159670966	10.39480059	7.392491577	5.56971228	5.784969309	7.825199103	4.942571063	5.944279407	5.099517451	9.717226957	5.71081418	10.794201555	8.639412074	5.729465955	5.7598949785	5.5690297595	BRCA
Instance12	6.252765353	6.018929689	5.532793245	5.241088186	13.34055118	6.598615041	10.3382031205	7.062655843	4.32324994	5.451879748	7.408841599	13.18229429	5.2278674	8.304922952	7.52307281167	8.713129681	6.475656937	6.000457109	5.494171808	6.802196852	5.664419727	5.981059894	5.3912241155	12.41355925	6.638729582	13.45875072	4.622356738	4.915773338	5.432467779	4.461934912	5.425938643	5.30707441	5.527642182	5.229790979	4.99146069233	5.531078267	10.00315284	7.7055501842	5.361953639	5.535906174	10.23019795	6.508314253	5.236886004	5.62600922	10.44646331	5.330975331	5.406852318	5.028139516	11.7979114495	9.701844069	11.474245225	11.7220646317	5.7741947575	5.67693137575	5.3504690505	Control
Instance13	6.167423791	5.992094983	5.939585825	5.337364334	5.914690831	5.175436026	10.34488444	7.13481121533	5.346257748	5.457225929	8.031385719	13.25089354	5.766072507	6.785652306	8.794511906	8.36716477	6.140477679	6.132068463	5.51675636433	7.958293333	5.485435883	6.289378595	5.477321663	12.04345466	6.108059818	6.606693953	5.184895689	5.321757891	5.968097233	4.827579315	5.795397636	4.79482043	5.242898987	5.32446073	4.887923041	5.59052062	10.04312339	7.2812160208	4.497410098	5.702942321	9.374290255	7.521111852	5.15826759	5.564234295	7.542531093	4.572181593	5.788040457	5.164817697	9.663585797	5.043313058	11.556144305	7.44836663133	5.5181136965	5.75778513	5.655860989	Control
Instance14	5.737491574	5.7012796	5.652064272	5.729288494	5.731598207	5.349976695	10.510039684	7.792488139	5.172738766	5.507962085	7.804520085	10.44599799	5.250403832	8.219678124	6.503350174	8.351249698	7.349106756	6.942283201	5.425696196	6.139198949	5.545359333	5.619861398	4.674861496	11.97488965	6.485431355	6.6699357665	5.3291006545	5.401230463	5.831124321	4.854508448	5.815070224	4.680625393	4.202081312	5.078643187	4.93610003867	5.206341637	9.93067493	6.2759618544	4.693784032	6.167423791	8.657212253	6.056481245	5.18190882	5.966252363	8.361528363	5.115486711	5.317422789	5.196047562	9.8470855375	4.847259412	10.80632001	7.00704151733	5.5523504485	5.35621693575	5.323490159	BRCA
Instance15	5.224784328	6.043635001	5.297201735	5.603041174	7.702901859	5.12102706	9.906874891	6.95653344	4.981066318	5.461570507	8.260238737	12.1006805	6.263556184	9.174302247	6.509952234	8.556449653	7.162394161	6.300952509	5.48049904433	6.227958227	5.179522246	5.666480557	4.800635275	10.87078104	6.43650803	9.0691229195	4.9109703175	5.179522246	5.537460123	4.917683858	5.456979618	4.819682582	5.149758548	5.109163334	5.20830034733	5.064162066	9.192268846	6.6335222358	5.318146211	5.718232318	10.02857645	7.164230976	5.760760691	5.909299837	8.66705043	5.082368334	5.203016352	5.083225336	9.757492651	5.44808429	11.016489595	9.01621344367	5.384625629	6.2902303295	6.1461996255	BRCA
Instance16	5.859106883	6.078850631	4.816870089	5.589622123	11.65369613	5.65306808	10.673181142	7.865568211	4.816870089	5.579701547	8.323506447	11.29699664	5.719191142	7.518970032	6.91971665333	10.01751175	6.805457319	6.661710859	5.57420269633	6.262569987	5.352627229	5.738235001	5.3730539435	11.72191743	7.142160998	11.32870583	5.001851644	4.959899085	5.829222461	5.178327476	5.217435519	5.205559906	4.713162871	4.742021934	5.09290961133	5.619861398	10.02914955	6.7254362962	4.879474508	5.401571806	8.874183054	6.097511381	5.573807162	5.997919695	9.333972157	5.5729777865	5.398154738	4.618426738	10.498127208	6.332936692	10.898516955	10.7580498313	5.256080676	6.0592160015	5.533068037	BRCA
Instance17	5.603041174	5.773740066	5.603041174	5.460260315	7.10972914	5.376612718	10.3810840935	7.81995743933	5.666764579	5.744774144	7.756141175	10.63082706	5.666764579	7.592533888	6.394154058	9.444694564	7.054091788	7.145578432	5.16198559333	6.115985842	5.122477305	5.785165535	4.817268527	11.87820241	6.314973461	10.0298261845	5.1740683305	5.677234257	5.249456007	4.898705674	5.559423936	4.739053821	5.027254978	5.088323162	5.14548719033	5.895551805	10.55250607	6.2172933592	5.156650685	5.357737827	7.670764447	5.797020275	5.86196234	5.850631456	8.024850336	5.153023985	5.559423936	4.894103816	9.6026864805	5.179920282	10.71192918	9.43377691133	5.555276293	6.04835388725	6.105862067	BRCA
Instance18	5.217920145	5.442621133	5.50716927	5.817118769	6.421480524	5.50716927	10.658958812	7.62520270833	5.391639926	5.334685584	8.568812243	11.88931963	5.238415487	8.729128822	7.705209556	9.13363103	6.076287179	6.390302791	5.743690292	6.923033642	5.123512303	5.810900139	5.1865139995	11.01352875	6.571150131	7.8302061435	5.486255987	4.492329381	5.666480557	4.673294659	5.636777762	5.109581261	5.36790503	5.070616072	4.78111573167	5.687348561	10.53480407	6.612634301	4.96464266	5.897368259	9.933580429	6.591900502	5.547365958	5.726293954	9.286604614	4.7671928475	5.651777341	4.91887665	9.335142456	5.541027867	11.092929385	7.891347881	5.0699161965	5.605852588	5.095472868	BRCA
Instance19	5.383886777	5.67822071	5.597539553	5.639529738	6.667328462	5.553138713	10.6134680925	8.06640516067	5.499376536	5.888750097	7.962261434	10.71219619	5.671018204	8.559856117	6.22160426733	8.988515078	6.225020007	6.476872244	5.583055926	6.147515948	5.335221732	6.116193835	5.133775527	11.28654637	6.169930636	8.6318400445	5.0997240195	5.31307462	5.402254249	4.558695017	5.975682485	4.505933891	5.003390009	5.041123858	4.899158506	5.440131024	10.70238075	6.263877934	5.082267485	5.737829543	8.976679481	6.009443054	5.818908863	5.928021599	8.158661595	4.7936445115	5.406001929	5.379907907	9.3504105795	5.404129306	10.689885565	8.42737447133	5.380945835	5.66121578	6.0923372425	BRCA
Instance20	4.766875281	6.256213996	5.088959125	5.636777762	5.167730486	5.244707519	11.1827494435	7.67737799	5.377654117	4.941119518	8.920026109	9.009885376	5.64689077	8.320689015	7.87564522033	7.493457452	7.100665295	6.174082407	5.49712143033	6.877625017	5.113545539	5.666764579	5.234068039	11.49594259	5.666764579	5.236568653	5.180509672	4.616223203	4.953976689	5.26763996	4.379943219	5.356153716	5.19062597	5.870494956	4.78205714967	5.301415026	10.56613044	6.7782331156	5.636777762	6.130936659	7.19165425	6.436841129	5.870494956	5.823692844	8.329326713	4.8861924	5.052688948	4.415681682	8.8998082855	5.015037253	9.298626965	5.502132457	5.675354702	5.23868839375	4.99195193	BRCA
