@relation thedata

@attribute 11224 real
@attribute 1915 real
@attribute 1933 real
@attribute 1936 real
@attribute 1937 real
@attribute 1938 real
@attribute 1964 real
@attribute 1965 real
@attribute 1967 real
@attribute 1968 real
@attribute 1973 real
@attribute 1974 real
@attribute 1975 real
@attribute 1977 real
@attribute 1978 real
@attribute 1981 real
@attribute 1983 real
@attribute 2107 real
@attribute 2197 real
@attribute 23521 real
@attribute 23708 real
@attribute 25873 real
@attribute 26986 real
@attribute 27335 real
@attribute 3646 real
@attribute 3921 real
@attribute 4736 real
@attribute 51121 real
@attribute 6122 real
@attribute 6123 real
@attribute 6124 real
@attribute 6125 real
@attribute 6128 real
@attribute 6129 real
@attribute 6130 real
@attribute 6132 real
@attribute 6133 real
@attribute 6134 real
@attribute 6135 real
@attribute 6136 real
@attribute 6137 real
@attribute 6138 real
@attribute 6139 real
@attribute 6141 real
@attribute 6142 real
@attribute 6143 real
@attribute 6144 real
@attribute 6146 real
@attribute 6147 real
@attribute 6152 real
@attribute 6154 real
@attribute 6155 real
@attribute 6156 real
@attribute 6157 real
@attribute 6158 real
@attribute 6159 real
@attribute 6160 real
@attribute 6161 real
@attribute 6164 real
@attribute 6165 real
@attribute 6167 real
@attribute 6168 real
@attribute 6169 real
@attribute 6170 real
@attribute 6171 real
@attribute 6173 real
@attribute 6175 real
@attribute 6176 real
@attribute 6181 real
@attribute 6187 real
@attribute 6188 real
@attribute 6189 real
@attribute 6191 real
@attribute 6192 real
@attribute 6193 real
@attribute 6194 real
@attribute 6201 real
@attribute 6203 real
@attribute 6204 real
@attribute 6205 real
@attribute 6206 real
@attribute 6207 real
@attribute 6208 real
@attribute 6209 real
@attribute 6210 real
@attribute 6217 real
@attribute 6218 real
@attribute 6222 real
@attribute 6223 real
@attribute 6224 real
@attribute 6227 real
@attribute 6228 real
@attribute 6229 real
@attribute 6230 real
@attribute 6231 real
@attribute 6232 real
@attribute 6233 real
@attribute 6234 real
@attribute 6235 real
@attribute 7311 real
@attribute 7458 real
@attribute 8661 real
@attribute 8662 real
@attribute 8663 real
@attribute 8664 real
@attribute 8665 real
@attribute 8666 real
@attribute 8667 real
@attribute 8668 real
@attribute 8669 real
@attribute 8890 real
@attribute 8892 real
@attribute 8893 real
@attribute 8894 real
@attribute 9045 real
@attribute 9349 real
@attribute 9669 real
@attribute DependentVariable {BRCA,Control}

@data
14.05456466,14.7314657267,11.6343847843,11.1555160577,14.8465158,14.83944618,7.15454072767,8.700908799,10.95382925,12.02694363,14.36769016,13.7606441,13.67421216,5.6362406355,7.601327189,8.61824620425,7.1416488745,9.718379725,14.65075364,12.78039731,10.46394351,10.924416154,11.6297132135,12.87602003,13.96951021,10.3566941195,12.419988523,9.2266641845,14.493174245,4.785826897,14.57158262,13.76528768,11.828032944,10.90148185,9.886123752,12.3157750155,12.65144637,5.425924888,14.477898855,14.95604237,9.448955895,14.05962798,13.50364318,14.566856,14.4302921467,14.82357723,12.22228482,13.05456028,10.10738747,14.13723793,11.97755909,15.20465253,14.55278737,14.3830917,8.517650813,7.3862106165,12.24439068,8.19471882833,10.014908065,14.45371146,8.2028565635,10.603445035,14.928466305,13.78618183,10.9718717915,6.032982146,10.1944946,13.1115995067,14.72004222,14.58802614,15.02279519,13.942461405,14.52105188,5.334685584,14.79865761,14.576325285,7.689528579,15.11026186,14.98417233,14.90539078,15.00968454,14.23655206,14.6724388,11.217339658,13.4969739433,14.61254488,13.399425015,14.07409548,14.29545473,14.03833906,11.01124493,12.79680929,11.0653972525,15.06752912,8.7749030545,14.39263877,13.86313743,12.69058957,13.546586955,12.1927180025,10.085335454,10.60335306,12.3868685633,7.3429965865,13.52332736,13.37889296,13.51771248,12.88951828,12.55918115,8.413195399,9.6215956,10.49490585,10.67427198,8.469917638,10.8510075,12.13864308,9.329427,BRCA
13.826603225,14.33388577,11.9804691565,10.2250916467,14.76008817,14.83944618,7.402280551,8.798262085,10.86805107,12.34260121,14.81202536,13.96600025,13.60139652,4.9107340725,6.67299497,8.126741237,7.76869199125,9.9007833915,14.75233937,12.62053951,10.31838495,10.778985442,11.641617918,12.33201704,14.46406102,10.3818445185,12.209456375,9.915365335,14.51135406,5.37574431,14.76343364,13.73047547,11.83675748,10.434936,9.28073663,12.19339013,12.25607178,5.2529865265,14.402486065,14.55659977,9.0868961285,14.29890208,13.746723005,14.50739028,13.9616188167,14.99189227,12.28491381,13.16228672,9.762390812,14.20487602,12.5850741,15.20465253,15.02279519,14.59707808,8.044696186,7.790516361,12.13262834,8.27206586167,10.316180275,14.71052532,7.7660229655,10.1046314055,14.66132929,14.600699,10.365650873,6.2638754435,10.4234335673,13.0218759733,14.64352734,14.692679185,14.99984525,13.470077995,14.90869492,5.463533568,14.96942161,14.25599975,8.047039689,15.09455403,14.72492149,14.74286599,14.18150639,14.48484431,14.89775512,11.0931200585,13.6005127633,14.03142469,13.50958791,13.93264756,14.06389305,14.10257573,11.37148006,12.14240395,11.157043204,14.58875125,9.2166733695,13.80581744,13.69362951,12.40419699,13.480691875,12.23276295,10.8360868257,10.32396703,11.7029016793,6.262386045,12.93579034,13.01183005,12.76915812,12.68497545,12.04611629,9.077897964,9.469288839,10.21491439,10.36808656,7.889977115,8.63992061,11.75195417,9.191664504,Control
14.01026198,14.6624771067,11.7398470315,10.256984342,14.360357195,14.68689306,7.37679594167,8.735937695,10.99053322,12.51631937,14.29545473,13.94334633,13.62077142,5.521543841,6.979857081,8.09491549125,7.99378231275,9.6017452265,14.56668795,12.80095353,10.11070551,10.556304452,11.266543636,12.2610269,14.08845827,10.194117024,12.448803439,9.575018786,14.510466905,4.822489599,14.35837925,13.51771248,12.0566978365,10.1365686,9.447156147,12.1648603425,11.9655563967,5.21120389,14.40428553,14.79865761,8.8657040845,14.11030021,13.799998705,14.51505462,14.5457321033,14.65508011,12.1857598,13.10877685,9.447915494,14.189627075,12.5173582,15.02279519,14.85146139,14.33042537,8.280795269,7.685662393,12.72627038,8.097557624,9.7092458955,14.61638775,7.8763100095,10.0703652335,14.89645089,14.18150639,10.651524433,6.1264291135,10.3823599557,12.4753978697,14.45988849,14.634211915,14.96942161,13.021080025,14.470003945,5.465820435,14.42653276,14.413640505,8.1398513245,14.69079602,14.94673156,15.05985438,14.93557532,14.16456092,14.68467749,10.6157770125,13.3323721633,14.43231028,13.727391515,13.72609363,14.04206419,13.95556321,11.01529328,12.44726543,11.3685597875,15.04650697,9.277258795,14.41297137,13.81883279,11.99021932,13.4957046775,12.4906704915,10.819526326,9.540118894,11.712241593,6.0901417335,13.00468928,13.07861622,12.80568549,12.59315889,12.15122597,8.733728122,9.54517899033,10.16250498,10.44585319,7.772530879,9.531049568,11.03904603,9.274833037,Control
13.86557769,14.79328702,11.6176448057,10.5969637747,14.62740391,14.42653276,5.949464551,7.356850554,11.59799678,12.65253473,14.33042537,14.04206419,13.59555882,5.296964961,6.928136739,8.5641207665,7.8614020395,8.965020818,14.48484431,12.84191128,10.04015309,10.8185768465,10.2053931195,11.97407764,13.84737503,9.7265377325,12.982388755,9.7382934905,14.34977055,4.783733416,14.11030021,11.67696982,12.2741324425,7.87986062,9.345865995,12.093848216,11.277393055,5.6066941415,14.16028149,14.72492149,9.4510117165,14.28672959,13.66344743,14.62541285,14.64744488,14.66897057,11.11250811,13.77694807,8.237808818,14.184594045,12.47196608,15.04650697,14.30686595,14.36402692,8.886611969,7.3715863255,12.93044173,8.27078872,9.993581338,14.5197155,7.97621206,9.5076926875,14.768271975,14.12586144,10.9691922095,6.165333609,10.1454986093,11.889107357,14.3830917,14.75895393,15.15765011,12.27665083,14.61226133,5.63307605,14.74286599,13.95530667,7.7703854775,14.81988894,14.81202536,14.65913186,14.95604237,13.38150649,14.591313615,10.6639811885,12.8888692233,14.62729222,13.791603525,12.93836212,13.89003007,13.56248158,9.732337522,12.50386679,11.057877401,14.70026172,9.0156279615,14.65508011,13.524654285,9.134080446,13.4866808525,12.362669239,10.7561408353,7.504801363,12.0951006,5.7655104585,13.52549699,12.95454627,13.26439572,12.79680929,12.15241487,8.85784972,9.92931727,10.90549628,10.95523962,8.091145926,8.293556458,8.433503159,8.645920584,BRCA
13.785268215,15.08994499,11.2382368145,10.4716750173,14.62461347,14.86071456,6.23907221867,8.580617665,11.34927862,12.26795863,14.27361389,14.34873163,13.91975024,5.107609878,6.685803961,8.65826985425,7.2235006385,9.08841546,14.00874508,13.36626624,9.980300667,10.2667171925,10.3790157535,11.42211092,14.46406102,9.7707182095,12.41765395,9.0013230785,14.527934535,5.746051543,14.6085367,12.39041358,12.056461651,7.573630384,9.101470918,11.4428258475,11.0167882213,5.645335267,14.368261345,14.75233937,8.8323917345,14.46865842,13.31959001,14.490161505,15.0167440767,14.61254488,10.50407936,13.77286407,8.566540366,13.90217829,11.93178472,14.64660991,14.20597115,14.18524172,8.484058683,7.0057557065,12.43809276,7.78007380567,9.620439525,14.33991264,8.133852779,9.489941848,14.552165375,13.75481291,10.4972576705,6.089144021,10.302482941,11.910754601,14.37721665,14.903197465,14.87892073,12.97155563,14.457644915,5.577890454,14.56106625,14.16842824,7.3148579825,14.59249268,14.81202536,14.70026172,14.95604237,13.53124563,14.438661025,10.004776569,12.72542842,14.70323068,13.62206834,13.08977243,14.36402692,13.97428464,9.892717783,13.35270561,10.639018973,14.94179249,8.3867433405,14.87548853,13.578505435,9.108283416,13.5405357975,12.3748699375,10.562462912,8.431853925,12.2835782367,5.7488140055,13.99825372,13.16916718,13.10574654,13.1007987,12.70249961,9.173128136,9.62846827367,10.21155408,11.15442592,8.334453331,6.77507575,8.697628863,8.991529729,BRCA
13.947097605,14.8142739967,11.620774419,10.758935456,14.828822415,14.43231028,6.38720504767,7.698359359,11.74013292,12.94317143,14.17314893,14.08054111,13.80581744,5.2643122405,7.355551793,8.2623949255,7.7918103,8.8213434635,14.88287635,13.36355512,10.391695,11.0878298855,10.27975169,12.51448113,13.96600025,10.234758241,12.84782756,9.927221225,14.237994055,5.173738339,14.37721665,12.18834321,12.2191618185,8.278079008,9.546885359,12.210087283,11.4722006763,5.3143863025,14.202260425,14.78587057,9.6481431285,14.30686595,13.727308245,14.705757705,14.59001622,14.79427981,11.55186698,13.75810714,8.839582623,14.39914814,12.80365393,15.20465253,14.49643721,14.1577113,9.489507374,7.6987848275,13.07564465,8.14433167867,10.49510681,14.7141304,8.228506618,9.7676588435,14.8635223,14.40827668,11.1679839555,6.1210396605,10.3821423877,12.4406215013,14.52934516,14.69957735,14.90539078,12.548379965,14.757617165,5.605710071,14.86071456,14.05339857,8.085131732,14.99189227,14.96339624,14.64660991,14.82766698,13.8269571,14.792517495,10.727593127,13.2791870967,14.63055838,14.096551825,13.26600764,14.06996075,13.91975024,10.69211442,13.19114487,11.129325346,14.93557532,9.161839473,14.63577141,13.578109385,10.15620355,13.6876696275,12.3135269275,10.676398518,7.578488036,12.0185825167,5.7172924965,13.83906107,13.16411975,13.35270561,13.00320258,12.43700564,8.65664038,9.84971994,10.6161723,10.72626524,8.11816389,8.848828769,9.125000832,8.929969316,BRCA
13.959686915,14.8283203433,11.720170163,10.7959444337,14.707098565,14.53323483,6.192455052,7.382107644,11.62416272,12.89271362,14.21113545,13.96294256,13.83906107,4.7722227,7.137660093,8.31187329725,7.83154808125,8.6124598155,14.76848987,12.82483353,10.19263222,11.0324654105,10.0762471735,12.14532727,13.7976418,10.044315389,12.78476068,10.105206072,14.24700007,5.462388774,14.40827668,11.79550409,12.2759109035,7.838512397,9.304511683,12.0852365435,11.2344625993,5.4153464585,14.07465874,14.86071456,9.273924442,14.42029878,13.640428085,14.500953295,14.55953742,14.7817055,11.45071911,13.8452715,8.063666235,14.44864523,12.79544315,15.15765011,14.62098412,14.22362506,8.895212575,7.765321295,12.65463721,8.271831637,10.33866888,14.79865761,8.3679745975,9.5757317265,14.57403681,14.54707076,11.2010914635,6.2958782715,10.3316997893,12.1699111563,14.6085367,14.62973159,14.89547873,12.21358358,14.86803285,5.641409649,14.9176553,13.91533815,8.1096297365,15.20465253,15.02279519,14.79427981,14.81202536,13.69550076,14.862556205,10.896748151,13.0184884033,14.6054234,13.82021347,12.96853095,13.78304532,13.53124563,10.7004573,12.38541089,11.2103236545,14.57970693,9.615943196,14.52512866,13.41987342,9.692598558,13.5677507075,12.372145738,11.126796985,7.660568443,11.94985429,5.3286058865,13.76961631,13.09870741,13.32947056,12.94803322,12.42339047,8.979097265,9.81801840933,10.48418878,10.76332881,8.043931078,6.9333937445,8.56188087,8.517650813,BRCA
13.999736975,14.55115067,11.8058766077,10.5117527127,13.84734568,14.72963536,6.20491623067,7.86996565,11.37751302,13.02126635,14.66423422,13.99825372,13.94334633,5.5008898215,7.761021136,8.358305307,7.5914202035,9.033888926,14.97508152,13.24583793,10.15222181,11.2185814655,10.606262274,12.61090263,13.98649851,10.1184810485,12.97928279,10.324687806,14.29999482,4.924350826,14.8317704,12.1820747,12.2051322725,8.325497867,9.757207108,11.884895729,11.444202703,5.1482500675,14.115288015,14.53323483,9.609041859,14.57543497,13.65032188,14.68663216,14.4106722967,14.83944618,11.28922369,13.90556143,9.189182815,14.46969392,12.83574159,14.91163964,14.69079602,14.42029878,9.545148439,8.330104102,12.78963253,8.19725905033,11.00892245,14.72004222,8.050969159,9.9227630315,14.351226105,14.86491883,10.79483116,6.453609699,10.5101040443,12.3537563523,14.87892073,14.67054531,14.81650173,12.56410699,15.08034745,6.098669702,14.68320465,13.943996395,8.57355247,15.15765011,14.98417233,14.88287635,14.71052532,13.87385551,14.94898418,11.197238313,13.2660202367,14.64352734,13.896729515,13.42972648,13.85629375,13.81715158,10.77472553,13.29757193,11.3007185185,14.18524172,10.013719563,14.06389305,13.60011512,10.19314989,13.81721283,12.3510904895,10.6683929167,7.966939601,12.3173743267,5.8996369945,13.90066922,13.17144427,13.41290062,13.15586736,12.69058957,9.171077398,9.72344819033,10.62124171,10.68336774,8.28785217,9.071302833,8.993193953,8.755572891,BRCA
14.030660405,14.4637265633,11.9889254222,10.7817372683,14.462582705,15.02279519,6.22312114833,7.437629589,11.58210918,12.90226493,14.97957035,14.03833906,14.02134875,5.5432517045,7.431583526,8.26751803975,7.67109926025,8.9253292545,14.73243538,13.39071447,10.29412707,11.050213425,10.4569383835,12.22015014,13.78618183,10.113143896,13.187562655,10.043344848,14.342610485,5.616777635,14.99984525,11.99956504,12.01951375,8.304535141,9.493320655,11.686057244,11.5081768203,5.3647931505,13.86155448,14.79223109,9.484706296,14.95162692,14.03388666,14.04548634,14.3482210767,14.29545473,11.74892461,14.00655359,8.80369615,14.642884815,13.04549694,15.05985438,15.0419763,14.55278737,9.253576363,8.1131703605,12.49390804,8.43182690033,10.86398614,14.08516788,8.07693443,9.6879215895,14.40557039,14.66897057,10.795199578,6.369729693,10.412229001,12.2959400563,14.97508152,14.778345945,14.45988849,12.325355415,15.009182335,5.991301456,14.1941174,13.599646315,8.4419232955,14.23655206,14.55659977,14.52934516,14.54707076,13.72609363,14.60280442,11.183421075,13.0526659333,14.54282634,13.706466475,13.22888561,13.94334633,13.56689425,10.96248777,12.26381357,11.02203123,14.24390588,10.3601259375,14.13459319,13.42690519,9.988805779,13.798075705,12.2223061315,10.8788119037,7.737756253,12.1941623033,5.6768842575,13.90556143,13.34505663,13.47944813,13.08540943,12.47414328,9.168829493,9.947900308,10.3854637,10.4984955,8.063477494,8.672821293,8.760105424,8.253411568,BRCA
14.46550019,14.8852306733,11.287216515,10.6930666183,14.38255781,14.5197155,6.564269378,8.730980488,11.92126273,12.90606669,14.07409548,13.83559602,13.74850791,5.0158799165,7.975462708,8.31909203125,7.97831046975,8.876203128,14.65913186,13.27502674,9.807017204,11.7754170115,8.549825384,8.136146677,13.46017433,10.1777678575,11.794392576,10.31280332,12.823157435,4.314354848,14.72004222,10.4582172,12.240485725,9.110118593,7.466833308,12.80059655,10.666212588,5.267426877,14.4507595,14.96942161,8.0794234185,14.43740197,13.82361067,14.68767897,15.0516793133,12.66384721,11.90213211,13.58212966,6.072862143,13.03000816,13.10574654,15.04650697,15.01930687,14.13459319,8.977123283,9.2320541025,13.70221547,8.07959139267,9.0798379915,14.94673156,8.059410935,8.710010109,13.345428475,14.23655206,10.3933611945,6.3690824855,9.88394153733,10.1842107567,11.95778233,14.640454655,14.99189227,10.340873011,15.0075063,5.706262025,14.70026172,11.871924085,8.73868349,15.15765011,12.32890637,14.86071456,14.77756767,10.87780964,14.92360748,11.0896472625,12.2939376257,13.01334802,13.56639955,14.00655359,10.90400629,11.23729977,11.25703878,12.23514149,10.383902505,14.86491883,9.343338271,14.79427981,13.424631615,10.04462674,12.763521508,12.990454355,11.188426623,5.002940155,11.9354915367,5.45682001,13.09870741,12.97797754,13.63244094,13.13233509,12.13760287,8.257825211,9.049555476,10.61443405,11.2089234,8.704639545,8.3443434125,7.848921971,10.19143901,BRCA
