@relation thedata

@attribute 10000 real
@attribute 1154 real
@attribute 207 real
@attribute 208 real
@attribute 23368 real
@attribute 2885 real
@attribute 3376 real
@attribute 3561 real
@attribute 3565 real
@attribute 3566 real
@attribute 3597 real
@attribute 3635 real
@attribute 3716 real
@attribute 3717 real
@attribute 3718 real
@attribute 5266 real
@attribute 5267 real
@attribute 5290 real
@attribute 6198 real
@attribute 6464 real
@attribute 6654 real
@attribute 6655 real
@attribute 6714 real
@attribute 6778 real
@attribute 7297 real
@attribute 8431 real
@attribute DependentVariable {BRCA,Control}

@data
5.4786784915,8.59931884,9.592833039,5.479142629,10.65416187,9.153599552,7.4854985945,5.954668163,5.4767379555,7.573889673,11.77322176,8.631178079,8.551815066,7.660782339,5.372961888,10.24134003,5.746387512,6.657000843,10.51995589,8.62624266567,6.507481989,7.055014278,6.89592443067,9.880571175,11.57353372,4.649498512,BRCA
5.7708818765,8.721869154,9.66262953467,6.97372929,10.7998525,9.5256586835,8.2352696815,5.584068992,4.9594614325,7.829537058,12.29564706,7.791425228,10.93235154,7.948076801,5.313437469,9.328529711,5.695027274,6.822223857,10.94695398,8.601359139,8.512524314,7.958945778,6.98144085767,9.486775264,11.18554156,5.321036278,Control
5.8854976,8.354404912,9.935713008,7.400262798,10.67254493,9.597360232,7.9993884385,5.131148296,5.0479553105,7.343454662,12.39294532,7.924992273,11.03036559,7.573687183,4.716458988,9.551728025,5.428285837,6.672535396,10.51147622,8.523978557,8.640083234,8.326250965,6.75905554167,10.12558819,11.45329393,5.316336975,Control
5.6707063705,6.475494819,10.2127518167,6.998819226,10.99212422,9.06038523,7.8896963735,5.831124321,5.1469376925,8.2605585175,12.21133327,8.194979796,10.52922583,8.115591386,5.186075849,9.282845833,5.532169853,4.904979261,10.31178269,9.16094315833,7.7584583,7.997872605,6.82951290367,10.54330281,12.30980751,5.438302209,BRCA
5.6644220515,8.916656615,10.3303371883,6.457877938,11.86989657,9.5800955565,8.2344835435,5.790388412,5.1417521165,7.5265620785,11.92740031,8.236482005,10.46394351,8.41854957,5.421737703,8.743270176,5.822864756,5.472171943,10.97955044,8.789516499,7.8511886,8.051101686,6.91208436433,10.22614155,12.32769025,4.693784032,BRCA
5.4935537865,7.825374032,10.0295226957,6.272541727,10.79624673,9.0393998015,7.740725834,5.967520965,4.942154083,8.0140964065,12.35101106,8.360837347,9.622015717,7.821265561,5.43205013,9.395331225,5.492022402,4.944168843,10.24904266,8.419142242,7.192690117,7.815353072,7.22720437133,9.612141036,12.03792277,5.01168711,BRCA
5.65532370625,7.754388358,10.1231177773,7.39763426,10.78864516,8.9731778835,8.2116940625,5.159680898,4.8414910265,7.9397725765,11.91937371,7.506587513,10.1691111,8.145615208,5.476876799,9.933019721,5.428620839,5.538546893,10.35443153,8.58330978467,7.688986551,7.672568764,7.35444662233,10.13755512,12.05450776,5.31868854,BRCA
5.5028216445,9.037520272,10.182290716,6.554209422,10.86989475,8.9213733295,8.159683056,5.488491912,5.141070657,7.982761652,11.81929108,8.303724962,9.546605663,7.912322211,5.35439155,8.016392025,5.35439155,5.070616072,10.70897201,8.49027171233,7.192172276,7.588473151,7.03736704367,10.09760788,11.744773,4.795729695,BRCA
5.267785966,8.849390342,10.3257906717,7.681310676,10.87885198,9.111304808,8.275306213,5.551524668,4.993426328,7.9352348665,11.95442182,8.375496855,10.84149381,8.111841355,5.16642548,7.858231463,5.525764499,5.353156751,10.08429722,8.95843216133,7.574595656,7.816841466,7.07743364033,10.19263222,11.59290561,4.971786376,BRCA
5.47877633725,8.3077144,10.2867156497,5.687628504,11.58252909,10.2970447,8.2040992425,5.027033758,4.634263323,7.958005403,12.31729538,8.848717702,9.58528234,6.034420016,4.953976689,11.77183206,4.755170033,5.027033758,10.88129775,8.67313689733,8.480033951,8.635646596,6.94510312533,10.74747575,12.55486108,5.027033758,BRCA
