@relation thedata

@attribute 10302 real
@attribute 10621 real
@attribute 11128 real
@attribute 11178 real
@attribute 171568 real
@attribute 2971 real
@attribute 2972 real
@attribute 2975 real
@attribute 2976 real
@attribute 4774 real
@attribute 4781 real
@attribute 4782 real
@attribute 4784 real
@attribute 5435 real
@attribute 5437 real
@attribute 5440 real
@attribute 5441 real
@attribute 5451 real
@attribute 55290 real
@attribute 55703 real
@attribute 55814 real
@attribute 661 real
@attribute 6617 real
@attribute 6618 real
@attribute 6619 real
@attribute 6621 real
@attribute 6741 real
@attribute 6908 real
@attribute 7702 real
@attribute 9328 real
@attribute 9329 real
@attribute 9330 real
@attribute DependentVariable {BRCA,Control}

@data
7.227811157,8.446464186,9.7997208475,7.363480204,7.722346902,12.14532727,6.10968114167,9.789998625,9.4444225305,10.47290939,12.08918571,6.3468523595,11.86917365,12.18094263,11.13855038,6.755291951,9.66947024,7.128126143,9.645469809,9.409094477,6.360281414,7.94040335,8.3309963405,10.1723466,6.8100585525,11.26765739,8.1146325505,9.676966886,8.487841164,11.05900997,5.986815498,9.461173034,BRCA
6.508314253,7.066307529,9.5382640275,8.38961104,7.330861195,11.79117929,6.300815594,8.767655729,9.772207463,10.63394452,13.1577646,6.69408557125,12.08864757,12.08367055,11.28537059,6.326074949,8.91062109,7.236973576,8.97289446,9.407990591,7.137147737,6.76042431,7.4802312675,9.423032438,6.9832696555,10.67301333,8.090204516,9.878403925,8.734380341,9.873298423,6.342790836,9.890925851,Control
6.56544914,6.957917862,9.570559114,7.635901506,7.472307713,11.74013292,6.28532725467,9.006284785,9.363165591,10.70122439,13.07191821,7.23602894675,12.26689494,12.19128143,10.97608812,6.547978484,9.180550154,7.466833308,9.667227381,9.302502487,6.563429392,7.353303715,7.7476943415,9.714864166,7.284517841,10.91021194,8.362054383,9.64691917,8.710471653,10.02337358,5.816478911,9.572511293,Control
5.868520868,6.41304026,9.711409994,8.799930061,7.62766303,11.77876926,6.66407784667,9.377037573,9.9886083205,8.483292932,13.55973441,7.15108605675,12.6473067,12.38074251,11.73219511,6.114268757,9.410849402,7.941753554,9.531693909,9.363686411,6.693908988,7.190271935,7.6089198205,10.47900747,6.545646509,11.19478472,7.7597070265,10.21839405,9.363303128,10.90604899,5.862706313,9.359277986,BRCA
5.631549051,7.032489697,9.3314084195,9.14693845,7.61842720033,11.80267601,6.26573375467,9.663176089,9.882119588,9.810861239,12.96419289,7.79669424325,11.42710081,11.50362218,11.25995523,6.092128797,8.426475613,7.959395068,9.420834547,9.605924446,6.663028337,7.770583167,7.574063618,9.995046727,7.3714070015,11.68668229,7.721481723,9.772562477,8.916223677,9.956354783,6.591937891,9.682327984,BRCA
5.930625731,6.626516252,9.6882536075,9.948907821,7.577433657,11.97142151,6.530096174,9.174302247,10.201313868,8.641854076,13.49469877,7.798493913,12.67947906,12.54548466,11.67585684,6.016480301,9.227195422,8.550055208,10.02026505,9.544095621,7.509302192,7.011174481,7.6034758595,10.51648826,6.831979564,11.17150852,7.6520896425,10.26730203,9.164851081,10.42231215,6.043088135,9.247975637,BRCA
5.549831826,6.338607704,9.7609210625,8.957966184,7.87828070533,11.95691889,6.716571483,9.499816557,10.3151018415,8.176099734,13.36626624,6.97364478375,12.78963253,12.57220763,11.58990637,6.083857569,9.319763063,8.568052181,10.0322459,9.361450983,6.557621173,7.218856528,7.4984698615,10.50202152,6.862000309,11.24731951,7.899892268,10.29166028,9.534634151,10.79813582,6.139198949,9.420287182,BRCA
5.784903894,6.665624161,9.604040251,9.405897257,7.73119283,12.17610621,6.54506681733,9.240064511,10.2548934475,8.922629835,13.19781415,7.4518485125,12.90606669,12.69228318,11.66436963,6.67359573,9.38991153,8.112857951,9.661938889,10.03976938,6.531931626,7.685521692,7.592630633,10.2800983,6.801980999,10.88922276,7.9055237105,10.09627409,9.092810729,10.42665293,5.982201443,9.437263702,BRCA
6.046584505,6.43304759,9.2983458215,8.921179767,7.886893522,12.23565236,6.65048836033,9.723687019,10.2741650235,8.260967887,13.20290364,6.909866511,13.26600764,12.51339458,11.62683849,6.104132849,9.598481115,7.817720976,9.713610388,9.607700708,6.152189124,7.489448856,7.21206631,10.73313846,6.6826531905,10.97395222,7.9990522475,10.30144507,9.475125996,10.83473198,5.968558082,9.631113891,BRCA
5.244707519,7.880044356,9.332634508,9.424439853,7.24501045767,11.48554018,6.42372347733,9.195003719,8.543095775,7.03100122,9.625618044,8.21729084325,12.07353083,12.94317143,11.67585684,7.371212794,9.391867114,8.85164062,10.04737654,10.34632843,8.657381985,7.934385467,6.9542046565,11.11942121,7.094412382,12.11321645,7.755627252,8.402085935,9.591550922,10.44253953,5.567280188,5.893915038,BRCA
