@relation thedata

@attribute 1022 real
@attribute 11335 real
@attribute 126961 real
@attribute 2068 real
@attribute 2071 real
@attribute 25885 real
@attribute 2965 real
@attribute 2966 real
@attribute 2967 real
@attribute 2968 real
@attribute 3020 real
@attribute 3021 real
@attribute 4331 real
@attribute 51082 real
@attribute 5437 real
@attribute 5440 real
@attribute 653604 real
@attribute 7343 real
@attribute 8350 real
@attribute 8352 real
@attribute 8354 real
@attribute 8355 real
@attribute 8356 real
@attribute 8357 real
@attribute 8358 real
@attribute 84172 real
@attribute 8968 real
@attribute 9013 real
@attribute 9014 real
@attribute 9015 real
@attribute 902 real
@attribute 9533 real
@attribute DependentVariable {BRCA,Control}

@data
9.6014742,6.32084025133,4.761566465,9.204131621,10.65722043,6.749605076,6.858718118,5.171538364,7.676452764,10.34768534,14.22653269,12.39411974,7.173305173,11.1655531365,11.13855038,6.755291951,5.796890531,7.034116831,6.270534198,6.255883662,6.283556631,5.817118769,5.758230711,4.874319002,5.465983644,7.420939128,5.69300685,8.253742878,7.8010773155,6.275122917,8.174296834,10.3078102555,BRCA
9.65659519,7.06848874567,5.21024395,7.815256994,10.16944939,6.076073353,6.7861813475,5.37574431,8.933248873,9.399502844,14.777237275,12.8619748,7.443588263,11.340439262,11.28537059,6.326074949,5.972009767,6.73484059675,6.42114386,5.664419727,5.780186226,6.389055329,5.20340796,6.035630095,4.87013196,7.2235212355,6.175530214,8.463351853,7.7885119,6.07402072133,8.4740299995,10.1234981025,Control
9.597587563,7.34345814933,4.985740915,8.343586732,10.08514084,5.937527571,6.421656707,4.988697465,8.832795987,9.933941823,14.434166235,12.33286882,7.108370574,11.236048345,10.97608812,6.547978484,6.26697916,7.0738854935,6.026031625,5.440131024,5.784118687,6.059945345,5.343062431,5.599028548,5.275762522,7.0414556755,5.850881445,8.301721586,7.703693316,6.00027574333,8.5940360615,10.139819903,Control
9.617614907,7.00460608433,4.184130008,9.167193021,10.93024227,6.249592888,5.456076664,5.292792099,8.194979796,10.39216207,14.30850224,12.16931758,5.771628945,11.49067027,11.73219511,6.114268757,6.222655455,7.03665479875,6.301867109,5.919942619,5.598582011,5.932280461,5.037614213,5.988861462,4.810457607,7.30090884,6.060323727,8.84651938833,7.1833058445,6.08398569467,7.1655308455,10.4328007225,BRCA
10.07000053,6.937769136,5.114899242,9.101470918,11.10864878,6.322338866,5.544020716,4.788047896,8.73696091,10.23091542,14.078392295,11.41782366,5.902683368,11.49199224,11.25995523,6.092128797,5.865430938,6.78032995575,6.083219352,5.528267534,5.44808429,6.192791506,5.398154738,5.577890454,4.795469964,7.5037990705,6.104971499,8.91495973567,7.9457875545,5.89107082267,7.126664761,9.977652487,BRCA
10.12919321,7.08878339567,4.518505219,9.228344402,10.88769302,6.083219352,5.44209646,5.258529523,8.461204311,10.54330281,14.42230459,12.36089516,6.196042028,11.89898438,11.67585684,6.016480301,6.449524749,6.9761376035,6.044837379,6.006192112,5.834541365,5.981059894,5.602001935,5.722063796,5.732683853,7.6144518565,6.332936692,8.655959016,7.188564005,5.96521717667,7.207971487,10.631508046,BRCA
10.19591385,7.04498453333,4.907144547,9.230129219,10.61346285,5.809035744,5.5223939415,5.533727829,8.260097569,10.42417183,14.46353493,12.59087361,6.101719008,11.748239575,11.58990637,6.083857569,6.56605832,7.0457302765,6.435466602,6.209166382,6.035904971,5.474445169,5.07383228,5.472171943,5.361251859,6.8204785685,6.090435997,8.91885998767,6.9114605075,6.19171393233,7.3753302775,10.3998119245,BRCA
10.21780056,7.330458587,5.547365958,9.21184032,10.55979796,6.160482208,5.5364636575,5.358089615,8.26545228,10.32995358,14.56971402,12.28213433,5.913853554,11.955401795,11.66436963,6.67359573,6.098669702,7.08638995375,6.344212118,6.204870044,5.684966848,6.081089922,4.813795654,5.899786645,4.942762263,7.3582236615,5.986986106,8.28497994467,7.096072553,6.34640435,7.5514060975,10.675982486,BRCA
10.13564553,7.287345077,5.274831217,8.758440706,10.83660293,6.2370719,5.15457292,5.286429541,8.169525606,10.54869216,14.65142302,12.16391545,5.669530862,12.062593435,11.62683849,6.104132849,6.121280311,7.135224371,6.353063548,6.128154826,5.79507289,5.780317481,5.410164055,5.920419107,5.353156751,6.6423657785,6.182946122,8.73884436867,6.915839721,5.97900323333,7.2303432025,10.504905595,BRCA
8.777182254,7.96284330067,5.065239741,9.785984134,10.83158062,5.636777762,5.321608753,5.052688948,8.512346531,10.32910148,14.354524465,9.376896534,5.781235931,11.95464399,11.67585684,7.371212794,6.674372814,7.1764395195,5.878732237,5.726021414,6.472573571,5.716038325,5.312983894,5.687628504,5.244707519,6.9069378855,6.404890884,8.934095437,6.85131509,6.02592797767,7.3442798615,11.04747778,BRCA
