@relation thedata

@attribute 11254 real
@attribute 126969 real
@attribute 204962 real
@attribute 23446 real
@attribute 340024 real
@attribute 348932 real
@attribute 51458 real
@attribute 54716 real
@attribute 55117 real
@attribute 57127 real
@attribute 57153 real
@attribute 6005 real
@attribute 60482 real
@attribute 6529 real
@attribute 6530 real
@attribute 6531 real
@attribute 6533 real
@attribute 6534 real
@attribute 6536 real
@attribute 6538 real
@attribute 6539 real
@attribute 6540 real
@attribute 6563 real
@attribute 6570 real
@attribute 6571 real
@attribute 6582 real
@attribute 80736 real
@attribute 8170 real
@attribute 9152 real
@attribute DependentVariable {BRCA,Control}

@data
5.534039223,8.183475504,4.832651143,10.7160475175,5.770968585,6.187852475,6.225839456,5.74666885667,5.421140053,5.019714421,12.09243847,5.095725349,5.958907183,5.65241538,5.729492441,5.628781795,5.729492441,5.713978422,5.59943154667,6.255883662,6.8817904,7.745844253,5.9780235595,5.860737045,4.47893856,4.968836814,9.66209372733,6.477843753,4.643018696,BRCA
5.735258992,8.31858927,5.526155885,11.2422826,5.507010655,5.586773185,6.121487542,5.842769706,5.782139694,4.87971955,12.24043517,4.769786816,5.10518698,5.795965063,5.715283369,5.414821571,6.090806466,5.038053386,6.25337976667,5.758230711,5.624840225,7.89731777,5.9797499025,6.034429654,5.517914408,5.424835412,9.842400304,5.599028548,5.292976103,Control
6.095719417,8.527849483,5.494264588,11.32753472,5.200860606,6.036894093,5.902080364,5.52940968167,5.62354919833,5.235737827,12.24985722,5.100463921,5.297385178,5.657600735,5.612950486,5.378521376,5.899786645,5.577437325,6.16018639433,6.028133299,5.59052062,8.067946709,6.2338152545,5.882912875,5.349622922,5.090023549,9.570838651,6.102769,4.880699299,Control
5.115003321,9.305059161,6.040679456,11.980335455,5.371568663,6.254372596,6.429453296,5.61971027133,5.53746415833,4.92221123,12.06724789,5.325000691,5.341906825,5.655539776,5.776637824,5.69836522,5.912716471,6.081303006,7.16589861,5.85773923,6.923657663,7.961422381,5.6828653375,6.0531239275,5.518229233,5.303633852,10.2005054937,5.745513828,5.119782831,BRCA
5.884360575,9.052718239,6.11894691,11.42239851,5.709987583,5.693076567,6.871046216,5.27332523067,5.66765230167,4.172528836,12.3196976,5.292055848,5.443947436,5.6986833185,5.873451033,5.869940017,6.347670638,5.7540933,6.714587052,5.456979618,6.782674344,7.502038402,6.7561411575,5.9426895035,4.209457899,5.62884727533,10.090914774,6.062214149,4.850638494,BRCA
5.182107523,8.867858732,6.128670385,11.37496732,6.06243004,6.296921367,6.533022567,5.673218446,5.672888566,5.144465785,12.06768485,5.102250005,4.789744015,5.291572876,5.971837379,5.619861398,6.06243004,5.964751666,6.376819097,6.425472417,6.161792599,7.79246679,6.330371243,5.930878981,4.936651187,5.34851970633,10.123956098,6.013915124,5.479950992,BRCA
5.485113819,9.72319211,6.128257952,12.04195902,5.38371401,6.408122185,6.256638601,5.387709859,5.425410505,4.619453945,11.92269971,5.094670216,5.515077886,5.675351829,5.899786645,5.789866974,6.175530214,6.007089656,7.89802417167,5.467614719,6.862392884,7.941753554,5.9861521,6.5318263225,4.842992979,5.45087253167,10.7505556367,5.722200446,5.337899487,BRCA
6.071897384,8.749652525,5.040356852,11.250759735,5.541027867,5.982201443,6.698361313,5.35104813667,5.59195736033,5.013474821,12.08496374,4.980495207,4.808399575,5.5650538935,5.971090125,5.711227301,6.003664774,5.807812937,6.504746974,5.562403668,6.675890452,8.011871746,5.9351009165,6.1029094855,5.467614719,5.33291500633,10.2323919327,6.124799193,4.95444207,BRCA
5.914511455,10.07218659,5.888750097,11.488757795,5.390092626,5.525764499,6.252954533,5.51694806167,5.788768394,5.495704155,11.60364502,5.22439848,5.711089607,5.3042852515,6.126297286,5.495704155,5.628490196,6.007650337,6.54817036967,6.188050361,7.132322675,7.750474403,6.0152820665,5.981425738,5.236886004,5.49075257967,10.402795699,5.577890454,5.113337164,BRCA
5.666764579,8.93376524,5.356153716,11.219366755,4.537176254,5.726021414,5.537615426,5.78472351667,5.86324810967,5.505264734,8.294162511,4.616223203,5.027033758,5.8086383075,5.814429456,5.19062597,5.726021414,6.018707189,6.53560094933,6.00360856,6.239651629,9.061628468,4.8633392805,6.1856526715,5.587673458,5.58523821167,10.154949894,6.00360856,5.088959125,BRCA
