@relation thedata

@attribute 10113 real
@attribute 10130 real
@attribute 10134 real
@attribute 10273 real
@attribute 10277 real
@attribute 10294 real
@attribute 10299 real
@attribute 10427 real
@attribute 10477 real
@attribute 10483 real
@attribute 10484 real
@attribute 10525 real
@attribute 10802 real
@attribute 10808 real
@attribute 10905 real
@attribute 10952 real
@attribute 10956 real
@attribute 10960 real
@attribute 10961 real
@attribute 10970 real
@attribute 11231 real
@attribute 11253 real
@attribute 118424 real
@attribute 1388 real
@attribute 1409 real
@attribute 1410 real
@attribute 143630 real
@attribute 1603 real
@attribute 1649 real
@attribute 1650 real
@attribute 1965 real
@attribute 201595 real
@attribute 2081 real
@attribute 22824 real
@attribute 22872 real
@attribute 22926 real
@attribute 23193 real
@attribute 23471 real
@attribute 23480 real
@attribute 23640 real
@attribute 23645 real
@attribute 25956 real
@attribute 26232 real
@attribute 26270 real
@attribute 267 real
@attribute 27102 real
@attribute 27248 real
@attribute 285126 real
@attribute 2923 real
@attribute 29927 real
@attribute 29978 real
@attribute 29979 real
@attribute 30001 real
@attribute 3300 real
@attribute 3301 real
@attribute 3303 real
@attribute 3304 real
@attribute 3305 real
@attribute 3306 real
@attribute 3309 real
@attribute 3310 real
@attribute 3312 real
@attribute 3320 real
@attribute 3326 real
@attribute 3337 real
@attribute 3703 real
@attribute 3998 real
@attribute 4121 real
@attribute 4217 real
@attribute 4287 real
@attribute 440275 real
@attribute 468 real
@attribute 4780 real
@attribute 5034 real
@attribute 50613 real
@attribute 5071 real
@attribute 51009 real
@attribute 51128 real
@attribute 51360 real
@attribute 51465 real
@attribute 51619 real
@attribute 51726 real
@attribute 54431 real
@attribute 54788 real
@attribute 55176 real
@attribute 55432 real
@attribute 55666 real
@attribute 55741 real
@attribute 55757 real
@attribute 55768 real
@attribute 55829 real
@attribute 5589 real
@attribute 55968 real
@attribute 5599 real
@attribute 5601 real
@attribute 5602 real
@attribute 5609 real
@attribute 5610 real
@attribute 5611 real
@attribute 56605 real
@attribute 56681 real
@attribute 56886 real
@attribute 56893 real
@attribute 57134 real
@attribute 573 real
@attribute 578 real
@attribute 581 real
@attribute 5886 real
@attribute 5887 real
@attribute 596 real
@attribute 6048 real
@attribute 6184 real
@attribute 6185 real
@attribute 6238 real
@attribute 6400 real
@attribute 64215 real
@attribute 64374 real
@attribute 6500 real
@attribute 6745 real
@attribute 6746 real
@attribute 6747 real
@attribute 6748 real
@attribute 7095 real
@attribute 7184 real
@attribute 7186 real
@attribute 7321 real
@attribute 7322 real
@attribute 7323 real
@attribute 7324 real
@attribute 7325 real
@attribute 7326 real
@attribute 7327 real
@attribute 7353 real
@attribute 7415 real
@attribute 7466 real
@attribute 7494 real
@attribute 7841 real
@attribute 79139 real
@attribute 79748 real
@attribute 7991 real
@attribute 80267 real
@attribute 80331 real
@attribute 80700 real
@attribute 811 real
@attribute 81567 real
@attribute 821 real
@attribute 823 real
@attribute 824 real
@attribute 84447 real
@attribute 8454 real
@attribute 85479 real
@attribute 8720 real
@attribute 91319 real
@attribute 92552 real
@attribute 9373 real
@attribute 9451 real
@attribute 9601 real
@attribute 9632 real
@attribute 9695 real
@attribute 9709 real
@attribute 9871 real
@attribute 9978 real
@attribute DependentVariable {BRCA,Control}

@data
9.041851538,9.992241287,13.06629278,11.297165145,9.708299824,11.51195041,11.395711,6.7046497975,6.57229079414,10.1842491335,6.117901784,9.5504776335,5.851693612,10.72053523,7.076585562,12.09587508,10.02337358,8.21383465,9.76361163733,11.92604216,6.8491632505,11.56243576,6.650715825,6.698083445,5.294263476,13.77286407,6.690979665,12.84430567,10.33946621,12.04072818,8.700908799,7.615171883,7.463299098,6.195943635,9.80168366733,9.821790372,8.938984917,12.76915812,12.519115185,7.559168526,13.02515173,5.573777106,9.477526124,9.334698502,9.350890911,12.20870084,11.33166731,5.500173644,4.956069723,13.2092074,10.98687328,9.07173273067,8.358795271,9.783829521,12.83366697,12.01315176,12.216605,8.031123768,8.139763042,10.55803347,9.305993955,13.60992767,10.8381684493,13.91975024,11.77806492,11.95215345,6.29205067,8.489327297,8.979483163,8.275816218,10.19263222,10.0119242083,10.62017425,12.79544315,6.58271076,5.65506281,9.976643281,7.803610284,5.973388132,10.70238075,9.843207033,11.48554018,7.890550197,7.8077062338,5.973388132,6.762136974,10.24263856,10.02441981,9.205567925,8.963691671,9.90797603067,10.0049386335,10.95667705,5.9065229025,7.597317289,6.3734932246,8.324744376,10.24482795,6.276501899,6.1698712095,9.533899652,6.110797219,10.93447616,9.405535663,6.234631245,8.001071937,7.20416888733,11.59972937,8.811375597,7.66150020625,7.415632318,13.41082367,10.16928652,10.076128532,6.844709294,7.075187974,9.74002810333,8.5155267275,11.66916423,8.872466289,7.349615459,13.88031822,8.871921501,13.8269571,8.81368591,5.681316606,7.82229318133,8.67281078,9.4450322135,11.16161393,8.527796509,7.7884943065,6.315258235,11.57831621,12.45159499,13.075939965,9.540980965,10.6432567,5.859479655,7.539814261,6.981596027,8.472905172,11.73537632,10.31821829,7.921488241,10.0897202935,11.72339443,8.647873119,8.8270280605,9.395936323,4.552267191,10.619811364,6.9309492345,5.146911012,6.64213168567,6.640538236,8.870627591,9.8372498535,7.952451696,11.34944839,7.39008537,11.01901053,BRCA
8.207808835,9.779251973,12.73257984,10.3814782,9.603918899,11.38620755,11.95919971,7.11756177817,6.63414429914,10.735239995,6.5242439965,9.034591641,6.53263304,10.80248428,7.2264421315,12.43809276,8.838022945,7.560315875,9.95994553933,11.37562067,6.8673440545,10.96541655,6.42393055975,6.868332186,5.62600922,13.21954598,6.794841869,12.87039849,9.000388183,11.73344556,8.798262085,9.440278022,7.4829284445,7.235514366,9.99470860367,10.35594598,8.731846049,13.19318117,12.729987275,6.50807305333,12.34365079,5.62536308,8.605610193,8.787544391,9.4474123775,12.40187556,11.41099996,5.578645352,5.420222366,12.83212363,10.76359024,9.89495072767,8.943043048,9.2275693925,12.64885307,11.48354892,12.7295762,7.092337284,9.207237709,10.81946085,9.414337005,13.09917276,11.034315424,13.62077142,10.8703264,11.66377168,7.107455434,8.992443519,9.584314798,8.9409907955,10.23091542,10.1390444913,10.76306733,12.75418295,7.112650943,6.2955402935,9.708088546,8.431124864,6.76964324,11.02281185,9.650397092,11.67233485,8.1086999355,7.5994849868,6.390001778,6.9891316185,9.33928279,9.194486708,9.396102279,9.139993254,9.983063631,9.2922041625,10.904045115,5.767601547,8.0098633265,6.7192971842,8.037891629,11.23218123,6.7151422,7.0258596845,9.024046137,6.45067019933,10.262932,8.922875086,6.161591078,7.075187974,6.94434709133,10.99101531,9.612141036,7.69919135975,7.537335102,13.19976669,9.531518473,9.728806524,7.150486375,6.102769,9.029486873,8.653065744,11.52775569,8.70857145267,7.370253934,13.66590217,8.892012333,13.62992806,7.562397229,5.760760691,7.754225299,8.9353793825,10.5384406405,11.41450305,9.822182036,7.6333984255,6.4602822375,11.23932421,11.51973221,13.770088675,8.760305061,10.59307853,5.982315548,7.7856263805,6.80716198,8.341520074,10.50506251,10.15378036,8.3476764898,10.57145911,11.72339443,8.219678124,8.9622049595,9.151207569,4.723301869,10.3350944335,6.3523359155,5.205950825,6.37681272433,7.138018634,8.5741215,9.307883741,8.667644801,12.50134667,7.546163524,11.44340995,Control
8.576390928,9.905883786,13.13820464,10.55370384,9.576569907,11.31639767,12.08864757,7.1363841355,6.74226794686,10.25597356,6.758193439,8.7337567685,6.015923042,10.42504569,7.3633967115,11.91853169,8.848295187,7.424861481,9.62654443033,11.38494305,6.6579392615,11.02068851,6.74425980025,7.139298411,5.574866903,14.16199356,6.388366612,12.94317143,8.687621616,11.41853536,8.735937695,9.038590591,7.595934146,7.218299555,9.86962144833,10.38589505,8.920911903,13.10574654,12.505654105,7.014964847,13.37131522,5.9184114515,8.964529406,8.749350839,9.4897933265,12.37149904,11.24731951,5.284580064,6.560757459,12.78963253,10.3670273,10.097909607,8.595538276,9.347340433,12.67386451,10.45621094,12.76703924,7.815000755,8.801356788,10.6537276,9.232271688,12.982725195,10.7678923323,13.44751595,11.19124141,11.49848788,6.972351251,9.10928293,9.571942743,8.9540364605,10.09430243,10.0956083517,10.40839904,12.63275562,6.981855863,6.2359320525,9.686645457,7.87933236833,7.045817327,10.53344682,10.02877671,11.71243039,7.877402114,7.7668220622,6.133764505,6.6480133445,9.868360018,9.059061252,9.348673457,8.762399584,9.88542968767,9.2122617115,10.94689124,6.1670985755,7.822857961,7.4496009772,7.957045617,11.28265136,6.749739143,6.799790444,9.136145956,6.77887711867,10.54095891,8.688303753,6.132068463,6.998762823,7.12759723067,11.22961513,9.769565608,8.09596774125,7.260315536,13.19114487,9.361291961,10.1001594887,6.888746673,6.177524808,9.233147317,8.538210579,11.46565582,8.51362297,7.580750611,13.16411975,9.096149247,13.39071447,7.489328426,5.162100493,7.42794862167,8.8008051175,10.0739134865,11.41099996,9.6655202105,7.917858832,6.3993488705,11.4373387,11.89889998,13.26715357,9.108851852,10.76745641,6.265057667,7.4314882505,7.1288649825,8.360672771,10.77656897,10.38826519,8.1657876912,10.682337815,11.83377967,8.53685052,8.944771353,9.271043421,4.971326557,10.430188576,6.1470024725,4.605605389,6.501102534,6.579923533,7.541331155,9.482210917,8.058737407,11.749633165,6.79103628,10.8843253,Control
8.874874659,10.46181223,12.73133712,10.4496243205,8.634194938,10.54691402,12.18670552,6.96116454667,6.770606229,10.5536604255,6.725626211,9.9690685165,5.91013976,11.08626249,6.9901270475,11.04382723,9.401200125,8.703991036,9.846512753,11.34861214,6.475518216,11.56729791,6.56390658,6.994752598,6.116245828,13.8452715,8.325036822,13.22219118,9.4642502,11.45478009,7.356850554,9.07661596,7.098701627,7.485348582,9.455113779,10.52777537,8.955120332,13.02515173,12.1868358,6.90003112367,12.31128435,6.5937478165,10.50876069,8.284085072,9.431628561,12.72020477,11.2551704,5.467207123,5.953970144,12.83993603,8.836256425,10.0472801167,8.669204969,9.6992560205,12.58150432,9.138598914,13.279028,8.351249698,8.0667841815,10.5046306,9.13253901,13.20710406,10.9296346363,14.10257573,11.32299579,11.42842837,7.25903969,8.176623375,8.411459216,8.7766444565,9.510448266,9.26197813267,9.961283683,13.01334802,6.775581064,5.815153873,9.480144491,7.571114731,6.800256447,9.9831294,9.4537342,11.43790563,6.752196965,7.5261571404,7.501560808,6.6887918885,10.15284924,9.311414064,9.572823899,8.449087887,10.191038039,9.887549337,10.893131025,5.967633391,7.8440908905,6.4529665452,8.007981913,9.608310793,6.303603253,7.205995891,6.686224305,6.252931647,11.57272404,8.684697016,7.280866154,7.578601249,7.73389730333,11.268855,9.021133451,8.2876995905,7.5985448335,13.09561052,7.066738055,9.70521213033,6.780838691,5.486401644,9.04479167367,8.7809175425,10.8507848,8.79808963133,6.837442263,13.32947056,8.99655902,13.11183912,8.174789799,4.458724733,7.40645877033,9.05184921075,9.534909619,11.30974934,9.8820598115,8.2856878575,6.4490964305,10.67109897,11.9684077,14.44160157,9.555356578,9.650235514,6.795036757,7.4667288735,6.256186245,8.555491333,10.66176054,10.59585913,7.6400490788,9.7306214785,11.82848969,7.897514422,9.2406734455,9.785984134,5.037614213,11.003723854,6.4082358485,5.268482349,6.25698697033,5.932280461,7.610288733,9.5654921645,8.855757038,11.93395368,5.068037933,9.547965054,BRCA
9.191664504,10.68061031,12.41355925,9.979022027,9.660094472,10.89259805,11.45792732,6.89304706733,6.84206504071,11.221295955,7.346118296,9.4292933955,5.412113573,11.01714614,7.6208619815,10.72120199,8.849515449,8.44605057,9.418093405,12.23463043,6.757022826,12.03792277,6.9163099475,6.912054382,4.571466258,12.52393564,7.00660975,12.63872105,8.739789996,11.90654314,8.580617665,9.282324614,6.93315708,7.353766841,10.639687886,10.34983164,9.204339515,13.21954598,11.5258215,6.59628880367,11.49325267,6.1405274375,8.754354011,8.584023998,9.8761629485,12.94317143,11.49535553,4.988243006,5.923868951,14.00655359,9.127130976,9.79681189767,9.293081393,9.286459914,12.70768381,8.07586835,11.99120482,7.156465194,7.9827875395,10.86754538,9.043848309,13.766019795,10.482276888,13.51553049,10.77860308,12.08741818,7.116034918,8.099599142,9.186362588,8.9149096745,9.779383313,8.49149394467,10.13386823,13.6548665,6.418700692,5.8209363925,10.04695043,7.662994498,7.003211842,11.14027398,9.327205191,11.31049934,6.9850055925,8.0518766238,6.710362624,6.854293002,9.943694688,9.82342342,10.55539466,8.577127724,9.89537150833,9.056194965,10.1866302,5.329465727,7.5531159175,6.5996740378,7.711014946,10.70308623,7.318228986,7.0345393915,8.079939554,7.647707438,11.14654022,9.273866174,6.477965145,7.602329794,6.94164396633,10.4306776,8.796235248,7.76711974975,7.165988052,13.80179072,8.239957816,10.7894470913,7.375346026,4.939004665,9.81469174433,8.470445127,11.48468963,8.16717480667,6.615155557,13.26968852,9.272076349,14.48484431,8.260238737,5.808521004,7.51340684567,9.25615006925,9.627403237,11.01272599,9.689767702,8.0076190875,6.5093187385,11.54446475,12.60023009,14.37559347,8.633432232,10.68877508,6.276781031,7.5751840445,6.477269701,8.343364653,10.75872522,10.11913603,8.8344638618,10.60058774,11.81753744,8.871474925,8.872704434,9.682152382,5.114899242,11.0575678005,6.208415314,4.904256777,5.91003391767,6.26697916,7.970941527,9.5335342315,9.061783706,12.094885645,5.877014897,8.9294146,BRCA
9.281014944,9.977409132,12.70456839,10.6130577665,8.935983517,11.04568478,11.35725248,6.76489421133,6.58291268771,10.522953735,6.3882314955,9.710896597,6.053008806,10.3731319,6.9438015965,11.33938254,9.080092085,8.133631753,10.0050699173,11.61973409,6.7852282305,11.52544754,6.663953069,6.672358598,5.2515404,13.89003007,7.811938374,13.43392773,9.836003445,11.6188926,7.698359359,8.75759096,7.3573912935,6.898755926,9.29805232867,10.29711147,8.963539961,12.86051578,12.446553695,6.671556262,12.16626519,6.324223579,11.03823333,8.622849041,9.445372361,12.70768381,10.97474459,5.182107523,5.507962085,12.91499054,8.896991628,9.58087414533,8.576542096,9.575814504,12.22502371,8.892854791,13.01334802,8.288302177,8.220173896,10.02737426,8.66705043,12.883636945,10.592174145,14.11030021,11.53000404,11.70471109,6.583989574,8.421003517,9.156570504,8.7361903905,9.328193084,8.98498628567,9.912478141,13.17297049,6.604001341,5.5299997345,9.547357825,7.34603514267,6.446591737,10.14854685,9.302171157,10.91120492,6.68681825,7.8768972532,7.072966285,7.275488767,9.899825581,9.473772265,9.571942743,8.22222873,9.87755455733,9.875526471,11.15657478,5.656097949,7.5935132445,6.4103000694,7.832100626,10.03126048,6.829726302,6.910254097,7.29283034,6.73738264667,11.1007545,9.181476004,7.051402352,7.869811465,7.79771900533,11.35404287,8.960915006,7.94296329425,7.7031267915,13.40015501,7.818472134,9.92680122333,7.260592921,5.837698095,9.33699791267,8.661565791,10.7254091,8.87410009433,6.075164235,13.78053775,8.965922146,13.283571,8.569372533,4.931459981,7.47686312933,8.80098146275,9.4849852965,11.21374538,9.8235481775,7.884113495,6.410174187,10.74828954,11.73537632,14.0535701,9.272712079,10.09447069,6.499212576,7.440062166,6.152721943,8.225136475,10.89883964,10.48064156,7.7410713376,9.7214464495,11.77387079,7.959829733,9.051100026,9.669098149,4.124284632,10.4156850965,7.098526988,4.931459981,6.11095550267,5.856494782,7.823018666,9.532287049,8.391319992,11.866506705,5.221114603,9.70200863,BRCA
8.910778468,10.40712464,12.75717127,10.469869788,8.671931209,10.45510657,12.00209605,6.721584142,6.789858256,10.685529725,6.1348840765,9.623355576,5.173738339,10.43366919,6.845763179,11.10798549,9.417336261,8.346271186,10.0887008397,11.45963412,6.2579161825,11.64755074,6.70009068425,7.020344194,5.449900755,13.26893746,7.799671995,13.35514394,9.959060514,11.72083647,7.382107644,8.462748793,7.512256486,7.101637274,9.15217523433,10.45584633,8.94526175,13.00161496,12.541525235,6.78811310267,12.63536109,6.3160234135,9.809149576,8.96608803,7.889165429,12.92133986,11.39179686,5.080669653,6.037388399,12.71111204,8.532395986,9.74459651667,8.575275572,9.723430366,12.42106423,8.651124474,12.90226493,8.540884674,8.5062361755,10.7354251,8.6137905,12.77225221,10.5236420607,13.76528768,11.76197512,11.24631027,6.638439986,7.915731704,8.088816224,8.7482848445,9.43507698,9.07986003567,9.89228519,13.30220126,6.520190915,5.6331966225,9.424891195,7.56706898767,6.641730707,10.2082347,9.540845393,11.19255807,6.6605444445,7.6232593998,7.289352945,6.8716596405,9.981439248,9.130307434,9.584981814,7.982196629,10.0854094113,9.9942429665,11.172932365,6.071716146,7.244024888,6.3663407464,8.014301064,9.948228915,6.531268867,7.6914262545,6.517949338,6.43338782367,11.16291071,8.811150785,7.193577412,7.647370504,7.605231151,11.12692078,9.282585247,8.49738614725,7.7710148425,13.10877685,7.065796113,9.882184345,6.991921791,5.559423936,9.263079237,8.8643007825,10.76808942,8.95391581267,6.268570655,13.55580301,9.269501407,13.25798962,8.554263753,5.226519366,7.35522983767,9.11244812125,9.5077570325,10.91815534,10.079614741,8.0848721875,6.3029661775,10.51539952,11.54053263,14.497203905,9.963792397,9.735649574,6.276781031,7.706534888,5.841270123,8.426129627,10.94344908,10.57663577,7.785414589,9.707562215,11.538548,7.763878152,9.239497773,9.695411499,4.842992979,10.9463146845,6.684316354,5.045717348,6.371322324,6.0290173,7.877393233,9.6942152805,9.0669241,11.977481075,5.337899487,9.439930137,BRCA
9.161296382,10.48746854,12.76637057,10.6241487,8.909121384,11.04382723,11.42477793,6.69324179867,6.88417505471,10.87671408,6.320594691,10.034358528,5.537770712,10.85845918,7.333267151,11.81462063,9.310772449,8.280493715,9.92402815267,12.28023003,6.9623527185,11.62550351,6.82577844675,6.826170683,5.69836522,13.59555882,6.992998152,13.37131522,9.708429162,11.92740031,7.86996565,8.530075742,7.409586555,7.278986303,9.34012159467,10.60821349,9.506506502,13.11510467,12.702861265,6.84332204033,11.74013292,6.17802086,9.706155431,8.947652369,8.7265260405,13.00161496,11.5958287,5.168332398,6.29655434,13.12486126,8.798262085,9.708496724,8.965222336,9.181420095,12.20536419,8.163449829,11.70381504,8.099428195,8.2113438665,10.96317807,8.514478475,13.08508924,10.635449282,14.03490428,10.9757443,11.47254884,6.890510912,8.104338134,8.515996551,8.349259582,9.675216591,8.95132230367,10.0362427,13.78998546,6.544273338,5.6620449575,9.558607795,7.74813468167,6.667115534,10.62579584,10.0776573,11.38023121,7.1403918705,7.7870596072,7.092205125,6.8293735775,9.795618068,9.350100012,9.690993683,8.140166573,10.266834568,9.994983985,10.68022673,6.259376137,7.5582124195,6.4518559062,7.922348208,9.881236778,6.471354636,7.071465661,7.269924091,6.96129533367,11.24731951,9.2670448,6.890510912,7.625345612,7.74259440933,11.32409911,9.377476876,8.0343733815,7.626913981,13.5121695,7.813237874,10.371532648,7.44692019,5.678784095,9.45489529433,8.5207602765,11.35006362,8.710564122,6.421480524,14.27762815,9.327744125,13.80946823,8.466179598,5.406342144,7.53089776967,8.94346215275,9.4693136665,11.32848436,9.8894883835,8.11355973,6.3923285555,11.21084804,11.71363365,14.263134545,9.319187261,9.979593509,6.390302791,7.6926918245,6.5958986645,8.249565187,10.68917271,10.98871684,8.023876207,10.347924085,11.6923846,7.849156615,9.2080427385,9.77763387,4.435721265,10.5439642575,6.9998032295,5.69000583,6.13609347467,6.300403471,8.474254645,9.6144007695,8.778718744,11.99642328,5.741339733,10.07000053,BRCA
9.098625049,10.93533103,12.80254267,10.6136429115,8.801402107,10.73380366,11.62476132,6.78411452767,7.01498498914,11.13779566,6.603254762,10.330195065,4.875302424,10.55758842,7.120810881,11.66436963,9.826628375,8.370623252,10.3849372417,11.97837451,6.7099656265,11.85690996,6.72264949325,6.768320398,4.826562806,13.78053775,7.243843098,13.52332736,9.431613101,11.76903417,7.437629589,9.210598979,7.237681147,7.184233486,9.28541737333,10.85521521,9.037835962,13.05207472,12.72398072,7.10753364067,11.38890808,5.969680789,9.663318432,8.662473563,7.795216317,12.92639149,11.6604752,5.440131024,6.136843119,12.99461955,8.673875375,9.84757313667,8.748277668,9.621031171,12.30758799,8.047588997,11.01840556,8.177096982,8.327610717,10.549732,9.351425774,13.231075175,10.359324125,14.45371146,11.61103415,11.88931963,7.375736982,7.969416922,7.816185482,8.295234663,9.160905775,9.24075260667,10.00910118,13.79334119,6.721034659,5.8605753525,9.540516092,7.88041309033,6.749739143,9.967975921,9.673698244,11.05745385,6.898598804,7.7531778606,7.445389701,6.5848588475,10.05901354,9.321353791,9.389707223,8.23728302,10.25843301,10.2069354325,10.939701205,6.1648761405,8.134159504,6.2563490298,8.115760429,9.489090861,6.91701733,7.820377977,6.605705905,6.485622812,11.15153369,8.87920118,6.909896458,7.659783886,7.86039151,11.27653172,9.100820741,8.36146716375,7.7838624595,13.23377623,7.331591303,10.0966331993,7.159369648,5.755429245,9.25819884,8.6142271055,11.31049934,8.991832553,6.675961001,14.41536846,9.277171797,12.96626215,8.512702074,5.250593322,7.30377295933,9.0846237905,9.7536543305,11.13901746,10.275228285,8.007178026,6.4171359465,10.56679164,11.84160377,14.097245615,9.907022508,8.785862025,6.25432535,7.379266053,6.0828163385,8.714298008,11.11469255,11.00891197,8.285302837,9.9696929445,11.59733576,7.798052338,9.351090857,9.547357825,4.96556642,11.001257587,6.869019922,5.26941776,6.40689737133,6.170932156,8.606979886,9.5006677375,8.792335721,12.30812348,5.825411201,9.702554146,BRCA
9.950483405,9.948696154,13.00770101,10.0087489045,7.159924617,8.980611679,12.41784995,6.82544710667,6.54075775186,8.8402380735,6.7372086465,9.790844641,4.522411849,8.334754988,6.5303261925,9.222222012,10.06406609,9.327744125,9.64927865433,10.43253958,6.9849263765,11.13950677,7.51134298575,7.393628831,5.312983894,14.08845827,7.406483789,12.86051578,10.28587065,12.44183936,8.730980488,8.943233566,6.0593970625,7.798862394,7.71190506767,10.72951477,9.590110341,12.04072818,12.37052348,6.02027403267,13.05669872,6.844596438,10.73515005,9.436774581,9.462122405,12.50573969,10.82887651,4.977521783,5.861404108,13.63630348,7.747456426,10.2087027717,6.957163362,9.587363706,9.766156644,9.159127807,9.672182718,8.209186643,8.0155718405,11.06573943,7.960988197,11.966247995,9.11059015067,13.81715158,11.22708057,11.33696411,6.369994768,8.711702352,9.55587899,9.4391018035,9.920397939,9.07764866567,10.30197086,13.19781415,6.492658877,5.239553158,5.113545539,7.486697622,7.46131803,7.680959203,9.205757288,11.63107485,5.7500555675,8.066298919,5.814429456,6.4726339405,10.92649636,6.427778475,9.562863034,6.692549685,9.03588897933,10.367118355,11.61550337,5.593235253,7.835265585,6.6932167248,9.015708527,7.690401599,5.334149236,6.549949837,6.239651629,7.10482965933,10.86064494,9.183164615,4.842490216,7.136430133,7.466076476,10.384293,8.38506549,6.96857569025,8.0524604875,13.46367638,6.798831822,11.0715181367,6.215101582,5.113545539,8.78450240267,8.737638612,10.64717983,8.81367775467,6.957163362,13.92451704,8.791424313,13.7606441,8.362997044,5.377654117,8.12176428033,8.627349539,10.187024593,11.77608148,8.0861422385,8.35992879,6.265765897,12.3148028,12.18335943,12.46853796,9.269968858,8.46734177,5.279110251,7.5339197455,6.8821614685,9.142611992,11.45122414,11.34672441,7.654760343,10.780674405,12.0344036,9.139993254,9.162619805,10.54330281,4.149921358,10.290895068,6.6159875715,5.19062597,6.32235521433,5.577739426,6.750007239,10.169600467,9.004881345,11.578331505,5.886130184,7.250253703,BRCA
