@relation thedata

@attribute 10005 real
@attribute 10455 real
@attribute 10478 real
@attribute 10654 real
@attribute 10901 real
@attribute 11001 real
@attribute 11264 real
@attribute 1384 real
@attribute 1610 real
@attribute 189 real
@attribute 1891 real
@attribute 1962 real
@attribute 196743 real
@attribute 2053 real
@attribute 215 real
@attribute 2180 real
@attribute 2181 real
@attribute 2182 real
@attribute 225 real
@attribute 23305 real
@attribute 23417 real
@attribute 23600 real
@attribute 255027 real
@attribute 25824 real
@attribute 26061 real
@attribute 26063 real
@attribute 30 real
@attribute 3155 real
@attribute 3295 real
@attribute 3417 real
@attribute 3418 real
@attribute 373156 real
@attribute 390916 real
@attribute 4358 real
@attribute 4598 real
@attribute 4843 real
@attribute 5052 real
@attribute 51 real
@attribute 51179 real
@attribute 51268 real
@attribute 51703 real
@attribute 5189 real
@attribute 5190 real
@attribute 5191 real
@attribute 5192 real
@attribute 5193 real
@attribute 5194 real
@attribute 5195 real
@attribute 5264 real
@attribute 54363 real
@attribute 54677 real
@attribute 55670 real
@attribute 55711 real
@attribute 55825 real
@attribute 570 real
@attribute 5824 real
@attribute 5825 real
@attribute 5826 real
@attribute 5827 real
@attribute 5828 real
@attribute 5830 real
@attribute 6342 real
@attribute 6647 real
@attribute 6648 real
@attribute 7498 real
@attribute 8309 real
@attribute 8310 real
@attribute 83594 real
@attribute 84188 real
@attribute 8443 real
@attribute 847 real
@attribute 8504 real
@attribute 8528 real
@attribute 8540 real
@attribute 8799 real
@attribute 8800 real
@attribute 92960 real
@attribute 9409 real
@attribute DependentVariable {BRCA,Control}

@data
7.686537513,8.767011303,7.88932314,10.22929384,11.434775735,6.227958227,7.5642851995,6.7629465605,5.305068782,6.590404128,13.16411975,6.893365624,7.991256468,9.757407147,7.94040335,10.31060174,8.441744119,7.52022192567,5.34494418,5.47048291225,8.70527048,6.57899015267,6.86505622,13.2332464233,10.98249473,9.512790391,11.23443143,9.384881469,10.94417051,9.825005875,11.30129057,13.08801473,5.50470877,10.48044719,8.054687235,5.58811651867,13.214300195,6.50628927267,5.2952785925,5.312711681,6.9714797502,8.110550027,9.313099074,8.720330736,7.38928099333,5.4777048505,6.3350197155,7.941137313,9.066850893,5.583758738,9.633676921,6.2203379765,6.930232099,9.153894694,5.011910695,10.60154822,8.18589271,5.89991669,8.07499141733,9.895132608,11.89221086,6.1855141455,13.39262134,8.68197894233,7.831198166,10.2712474,9.733261595,5.944279407,9.979171906,10.58546987,10.5092383925,4.324247579,5.52711569133,8.160162778,11.2413041,7.626933929,6.863260557,9.73263515367,BRCA
6.954723045,8.73894513833,8.655871568,8.970279295,11.0503378975,10.01166444,9.3276512855,6.6800809935,5.110416751,5.709849771,12.66081938,7.504284952,7.350311705,9.661123894,7.323440159,10.26978741,10.7044667177,7.66696488767,5.371269016,5.1876200215,8.104482291,7.72611715267,7.709361509,12.7577963233,11.34287486,9.186139703,10.79163118,9.029729718,11.25727898,11.284900865,11.29816872,13.07191821,6.086885249,10.86107549,8.651824084,5.54010262667,13.50888465,6.98107631233,5.313156365,5.501129593,7.3720344072,8.770384018,8.288475219,9.379173172,7.72345101367,5.609665501,6.825661803,8.086164262,9.22422851467,5.4951859305,9.424891195,6.525878148,7.8928532945,9.178491272,4.977292804,11.05900997,9.42646454,6.0055040145,7.81882124433,10.75653988,11.7240492,8.2746413025,13.44910353,10.236238508,7.178966366,10.13811214,9.91481157,6.001358226,9.680491885,10.50744312,10.6140443335,5.305251227,5.75943133167,8.841423708,11.32848436,7.745003865,6.61574411,8.860045922,Control
6.984051329,8.02746528067,8.117021121,9.558756055,10.7854829135,7.693802512,8.3804468325,6.933023639,4.951647528,6.11187183,12.94056784,8.589277669,7.54637551567,9.6014742,7.938816713,10.58692916,9.13160411233,7.707486156,5.4045391405,5.16337776925,8.489327297,7.31500335067,6.259560267,12.73478958,11.05050869,9.65912677,10.72360146,8.988642886,11.3989816,11.5160328,10.75902287,12.91499054,6.358963769,10.89823124,7.834630836,5.381457097,13.05391941,6.84816379133,4.8813347825,5.051601854,7.2807470448,8.543902903,8.481356592,9.307770672,7.30147713667,5.4113171395,6.510331407,7.873968686,9.73584219233,5.57185433,8.944376143,6.535687184,6.36682336,10.6623838,5.602298936,11.40257259,8.918297617,5.7593204375,8.32930281967,10.44446134,11.7674087,7.187060127,13.34055118,9.780426115,7.619781863,10.62352057,9.444332211,5.473633714,9.861979055,10.35884378,10.879544902,5.032994809,5.90776678433,8.949703533,11.13223641,8.254711101,6.29131404,8.965345793,Control
6.935197837,7.841324957,8.306290867,9.811222598,10.725431316,6.738636546,8.0412265655,6.891937221,5.371568663,5.551986008,13.46969908,7.410368932,7.42968274233,10.01669727,7.756474804,6.983452897,9.56452529433,7.09319289067,5.309259847,5.27746700825,8.281861801,7.316624831,6.339988588,13.1122274967,10.62822705,10.47980075,11.3345919,8.427963455,11.71363365,10.622085571,10.6953025,13.49883304,5.825792781,11.39369628,8.368005605,5.24729020433,13.544395215,6.65011322267,5.1247047285,5.470546015,7.2930871032,8.608976566,7.982196629,9.247619677,7.49652717,5.428693713,6.360474097,9.154932713,8.245686433,5.624549366,9.716982805,5.914250335,5.999618456,8.106564412,4.933113756,10.63274105,9.026247551,6.45745097425,7.90316730533,10.80480483,11.31960737,7.3284529625,13.13613647,8.45792254367,7.434004992,9.77458988,10.22411057,6.550058455,9.841761329,10.09410116,9.528066778,4.216301189,6.701066817,8.744658219,12.24637996,7.955622484,6.998819226,9.13707985467,BRCA
6.951521137,7.514088179,8.323461411,9.201879552,10.4427690035,6.930918032,8.340817103,6.931669968,4.795469964,6.058971908,12.84571551,7.124305192,7.55037535933,10.02278431,6.907795377,7.924042155,9.574957418,7.05760898567,5.2201493975,4.828153098,8.395942279,7.72856936133,5.532793245,11.9687905167,10.77656897,9.972305339,10.92649636,8.62826428,11.47374394,10.885403125,11.22675553,12.76915812,6.073504957,10.73458709,7.518498011,5.659962881,12.83148953,6.513235533,5.4569317225,5.431214469,7.2217786102,9.117046373,9.125523977,8.752398314,7.63279733133,5.2050090665,6.468186389,7.50652801,8.83401937833,5.375793065,10.01669727,6.3152958165,6.3189005815,8.266506786,5.586322838,10.99101531,9.150477886,6.0633627195,8.00062900267,10.95739975,12.11445497,6.7016055775,12.44183936,8.52162648333,8.328238603,10.38826519,10.31705674,6.365365018,10.53205419,10.16341103,9.399790577,4.392949938,6.292065736,9.157436075,11.78113439,7.136276314,6.877256905,8.64930260333,BRCA
7.289606548,7.53994281533,8.44605057,9.944646595,10.8904418995,7.220840508,8.411227171,7.01534359,5.719191142,5.561792943,13.29757193,7.131705547,7.50986284433,10.08776153,7.453087713,6.826488506,9.43730651733,7.16658235167,5.066498322,5.18299034725,8.455040631,7.64084558367,6.791101418,13.1192602933,10.80162574,10.17427692,11.38446015,8.54156239,11.33051934,10.8016164685,11.23866464,13.54172225,5.707366897,11.6659178,8.599095633,5.78350582667,13.55553321,6.27521312633,5.513639741,5.13566953,7.1045582952,8.406238095,8.303599401,9.653660683,7.796333305,5.174940317,6.1217367375,8.86238252,8.163300333,5.6054573795,10.06056798,6.1679192615,6.2214108215,7.916657455,4.518505219,10.49079602,8.297754429,5.94149376625,8.04556423433,10.92031584,11.91053229,7.098526773,13.30220126,8.28868104867,7.646560735,10.20855784,10.22118263,6.783656769,9.988053059,9.947264757,9.3935564255,4.618426738,6.014479536,8.535684722,12.29684318,8.299278004,7.181378708,9.24060394933,BRCA
7.41208525,7.98098324667,8.797613807,9.912028972,10.8824744535,8.262201898,8.1691555055,6.736934115,5.193979903,6.008883069,13.43914135,7.615631706,7.52732460167,9.849022335,7.827566793,6.427610886,9.490530077,6.64404849,5.3613663535,5.391386763,8.254711101,7.60587163467,6.202227307,13.41231636,10.94976857,9.879085849,11.49170796,8.871474925,11.49113672,10.76343432,10.71141341,13.64083637,5.648473532,11.40976762,8.381695567,5.48929581033,13.548306795,6.68017163467,5.065752802,4.688758955,6.9802194248,8.550709395,8.078592657,9.787348029,7.594416158,5.700658327,6.813993809,9.167431397,8.12189785167,5.5794815545,10.06266044,5.78476593,5.638110549,8.118034076,5.077041333,10.97151861,8.777617896,6.2702173405,7.987432653,11.23218123,11.27249582,7.272190563,13.17957018,8.41047459767,7.580147605,9.854642896,10.21981018,6.184285874,9.827664684,10.06332804,9.3974011635,4.551346068,6.77293841733,8.311181937,12.32080063,7.775645051,6.983110824,9.32185587967,BRCA
7.560621583,7.62964032333,8.58662508,10.02803075,10.8791171135,7.847622917,7.748788127,6.840371121,5.0188247,6.284112117,13.22888561,7.627171113,7.42567560667,9.799419701,7.484583516,7.325982508,9.51971275833,7.19699937667,5.400696239,5.15577675575,8.316667472,7.580803739,6.415746521,13.15224744,11.12462557,10.1304744,11.17208697,8.682653285,11.55940591,10.819271146,11.54684638,13.52808598,5.541027867,11.44994835,8.216504732,5.788918829,13.522904925,6.42639375067,5.391413887,5.119367849,7.0310589932,8.25505351,8.612961657,10.03270048,7.62843083767,5.499515672,6.600393775,8.919743136,8.40873511133,5.5688868575,9.525129802,6.116190432,5.997020395,8.559569365,4.931459981,10.88462103,8.52620688,5.9069426075,8.47504451,10.61826186,11.57831621,6.793055989,13.01183005,9.119475133,6.923657663,9.733261595,10.24134003,6.239556166,9.765178804,10.05680742,9.474038371,4.492329381,6.14480939033,8.613551105,12.01615373,7.982196629,7.475006074,9.245182336,BRCA
7.489448856,7.74452825967,8.656086161,10.0676969,10.900295626,7.581616992,7.929865533,6.929548323,5.255511354,5.726293954,13.01334802,7.545198345,7.42606416633,9.922057,7.808161583,6.383665956,9.33564773167,7.21209633833,5.1410144,5.279307203,8.31008005,7.885073374,6.28540742,13.4314803033,10.72173602,10.37757418,11.11317258,8.718910517,11.56371361,11.365658795,11.03059147,13.48222565,5.660574459,11.53965212,8.286605263,5.68083145433,13.975828965,6.316915038,5.5954175945,4.645902559,7.0205460784,8.49613587,8.504820105,9.690059592,7.458129587,5.2686199385,6.944463688,9.180550154,8.33206383067,5.6193614105,8.46734177,5.593888944,6.302189782,7.771689394,5.456322582,10.31119801,8.643478447,6.23864125475,8.325655858,11.45657274,11.1050886,7.2507504755,13.02515173,8.09457324233,7.386080459,9.524248408,9.969768236,6.715554084,9.696285616,10.15470456,9.5158384225,4.978894894,6.27365794,8.727649179,12.27191972,7.949915873,7.100560177,9.30244420233,BRCA
6.482691508,6.452434167,6.089482923,10.14269778,9.619907216,5.666764579,9.0599745105,6.9639051555,5.345725686,6.482691508,12.91594524,6.610216975,7.572149874,10.05275181,6.256213996,8.251531081,9.17565474933,7.075941367,5.6548359285,5.21184304675,9.745191577,6.394622927,5.398154738,12.69831994,11.4521693,10.95345098,10.63147746,8.842940443,11.08484843,10.67711418,11.1005262,13.04549694,5.852005861,10.91120492,9.128046616,5.42148128867,13.10431486,5.81274333933,5.398760317,5.039808741,7.100780489,7.90344675,8.75727426,9.692742386,7.84048640833,5.7001627455,6.759823055,8.727649179,9.31114707767,5.5427663485,5.878732237,6.890261589,6.576875134,9.507299682,4.586234078,11.33938254,8.201463713,6.3421244555,8.74395906767,10.87936138,12.05538931,7.1556732325,13.1007987,9.25168226733,9.459309233,9.590793393,10.15739466,5.962960332,9.697567565,9.987875473,8.8543384035,4.830371028,6.206562018,8.635646596,12.00076422,8.140089864,7.173979696,9.380347965,BRCA
