Instance10	6.021041727	5.557663769	4.585033079	4.821979637	5.970169897	8.647873119	4.490583929	14.29890208	9.091846003	6.021041727	4.963487128	6.228150688	5.233822166	5.822354928	9.033320526	9.05864872	5.022158329	5.3371000785	6.367550714	6.9170906935	5.853503721	11.551814785	5.745379368	5.946971318	5.275576309	4.981865493	5.224977213	5.072117861	5.259094728	5.250782787	10.4183642	6.723152797	5.2209212	6.320850743	4.421060285	5.229598736	5.422747045	5.279296008	6.408334517	5.476390801	5.634020526	5.360725299	7.713525923	4.937593039	7.7151803595	12.22983432	7.94413342067	12.75620088	14.77735648	6.582936515	10.2223433115	5.279296008	12.26341894	8.2864551	4.42789603	6.090647705	BRCA
Instance11	5.69300685	5.364757352	5.194964872	5.154829498	5.920180882	7.261815502	5.190823476	13.67776426	9.166565528	5.361251859	5.681316606	6.624543716	5.272033689	5.488652576	8.826803578	8.374019108	4.761566465	5.776494472	6.270534198	7.034116831	5.817118769	11.573459625	4.87013196	6.283556631	6.255883662	5.773740066	5.465983644	4.874319002	5.758230711	4.974542217	10.37700472	5.956702124	5.294263476	5.66903474	4.522568122	5.576228285	5.186868206	5.130942449	6.603037	5.259471408	5.218210843	6.366720539	6.971345601	5.272033689	8.1824276685	12.2658041	7.35042085667	12.39411974	14.22653269	5.796890531	9.7660141615	5.462225158	11.78113439	6.930030968	5.331106163	5.741070021	BRCA
Instance12	6.175530214	4.586084011	5.017266367	4.859610883	9.595365248	8.105084975	5.144465785	13.95892379	10.51955791	5.937704108	5.596198143	10.29642331	4.946744016	6.441786907	8.650783516	9.64111297	5.21024395	5.553066382	6.42114386	6.73484059675	6.389055329	11.32136754	5.115003321	5.780186226	5.664419727	5.216077698	4.87013196	6.035630095	5.20340796	4.835433068	11.03470976	9.221497177	5.062651968	5.572595075	4.670748652	5.261165252	4.818149175	6.674196241	5.943869327	5.123305363	5.963018152	6.308435168	7.502913581	5.464840793	7.7048200875	12.65463721	8.22423822633	12.8619748	14.777237275	5.972009767	11.03101716	5.372961888	12.73980492	9.564845477	4.971556485	5.494104547	Control
Instance13	5.850881445	5.674412098	4.569650312	4.688758955	5.388974098	7.56483756	5.287630431	13.80946823	9.510601559	5.842357415	5.368952732	6.72451769	4.773747658	6.396267078	9.197893105	9.532570767	4.985740915	5.617263028	6.026031625	7.0738854935	6.059945345	11.488573795	5.437137209	5.784118687	5.440131024	5.279110251	5.275762522	5.599028548	5.343062431	5.664704155	10.68061031	6.425178655	5.151586144	5.718917257	4.481986893	5.602298936	5.741339733	5.383886777	6.030066347	4.8729657	5.411605257	6.118843116	7.462300066	5.051601854	7.6203130365	12.24439068	7.56668640033	12.33286882	14.434166235	6.26697916	10.3554384715	5.1717385	12.11639279	8.642251314	5.062004299	6.054637553	Control
Instance14	6.060323727	5.398154738	4.285723506	5.337721125	6.695023358	8.172653928	5.305068782	12.50573969	9.94572954	5.636197729	5.229406468	7.475573601	5.032113243	5.676811285	8.738464816	9.326475062	4.184130008	5.58016537625	6.301867109	7.03665479875	5.932280461	11.695521545	5.186075849	5.598582011	5.919942619	5.177530413	4.810457607	5.988861462	5.037614213	6.107798352	9.522812543	6.790319577	5.280781207	5.903165591	5.104558131	5.062436111	5.139972076	5.268482349	6.464101029	5.337721125	4.796249019	5.8736971	6.924993942	5.119782831	8.5565489965	12.19058871	8.272745429	12.16931758	14.30850224	6.222655455	9.210895542	5.272033689	11.9164133	9.746943004	5.037614213	6.1476177	BRCA
Instance15	6.104971499	5.46712559	5.027807878	4.710961176	5.837193482	7.207676014	4.945808121	13.2267238	9.341019005	5.501686937	5.537460123	7.093182818	4.683996719	5.297201735	8.533243212	8.738371924	5.114899242	5.4574363275	6.083219352	6.78032995575	6.192791506	11.206231375	5.045935721	5.44808429	5.528267534	5.322839634	4.795469964	5.577890454	5.398154738	4.702259784	8.802121408	6.144052107	5.245658467	5.771166725	4.471592908	5.168332398	4.683996719	5.30196368	6.062214149	5.706262025	5.472171943	5.734581769	7.199282482	4.626473668	7.973477668	11.77544785	7.373276538	11.41782366	14.078392295	5.865430938	8.1433122955	5.569484446	11.30718958	8.831656493	4.917683858	5.537460123	BRCA
Instance16	6.332936692	5.408721412	4.379281551	5.43205013	7.849156615	7.845617261	5.15826759	14.11502538	9.858665306	5.673211007	5.201056716	8.485387705	4.993460669	6.266557588	8.833563055	8.9542553	4.518505219	5.6461575365	6.044837379	6.9761376035	5.981059894	11.49634678	5.06588596	5.834541365	6.006192112	5.398154738	5.732683853	5.722063796	5.602001935	5.507962085	10.13087976	7.272725709	4.800655715	6.241654902	4.944168843	5.240515881	4.944168843	5.313800226	6.529825337	5.579701547	5.362129031	5.911578492	6.23007389	4.742021934	8.842111226	12.34682957	7.82207301767	12.36089516	14.42230459	6.449524749	9.8544198415	5.262105418	11.86567539	8.501002294	4.488522104	5.829222461	BRCA
Instance17	6.090435997	5.357737827	5.118952748	4.808914358	6.780838691	7.604462652	4.974542217	12.66850837	9.735196839	5.646026713	5.212385731	6.397636666	4.650791135	6.037388399	8.710996765	9.594101148	4.907144547	5.492776536	6.435466602	7.0457302765	5.474445169	11.796022585	5.214524337	6.035904971	6.209166382	5.25928308	5.361251859	5.472171943	5.07383228	6.124799193	10.0579109	7.389762805	4.490426825	6.619857273	5.205168882	5.538546893	4.77031556	5.122477305	6.449813597	5.409230745	5.441791574	5.564081832	6.682015342	4.907144547	8.658799007	12.17054643	7.943711831	12.59087361	14.46353493	6.56605832	9.687734615	5.744774144	11.46435444	8.954364367	5.045717348	5.88179384	BRCA
Instance18	5.986986106	5.164314897	5.338790969	5.061788345	7.151983404	9.016439995	5.277437357	13.77694807	10.30654055	6.198008483	5.18190882	7.419920424	4.680625393	5.460751776	8.676081478	8.847089556	5.547365958	5.4174324275	6.344212118	7.08638995375	6.081089922	11.46459896	5.338790969	5.684966848	6.204870044	5.810900139	4.942762263	5.899786645	4.813795654	5.678784095	10.18060575	6.96538352	5.172938736	5.934641074	5.104558131	5.090018442	4.607083101	4.959319531	6.442492064	5.695862485	4.75276401	6.104237707	6.950646655	5.090018442	8.7678165095	12.35961925	7.94815195633	12.28213433	14.56971402	6.098669702	9.7393383155	5.204484334	12.30206775	9.02738156	4.607083101	6.034750138	BRCA
Instance19	6.182946122	5.544895869	5.279296008	4.767934712	6.73924435	9.599160216	5.15826759	11.9866439	10.55366796	5.883872025	4.65723556	7.37334615	4.863456876	5.507803557	8.599978956	9.746943004	5.274831217	5.68924529375	6.353063548	7.135224371	5.780317481	11.5411915	5.488973851	5.79507289	6.128154826	5.115835678	5.353156751	5.920419107	5.410164055	6.149448008	9.885826425	7.27246912	5.301415026	6.044728113	5.286429541	5.581058376	5.127644885	5.80723335	6.41971216	5.452374073	5.201742891	5.651059765	7.116398873	5.31307462	8.9229703645	12.51448113	8.42506028633	12.16391545	14.65142302	6.121280311	9.864035051	5.638081984	11.90369558	10.14135395	5.652781349	6.020708453	BRCA
Instance20	6.404890884	5.233438728	4.71233763	5.64689077	5.823692844	8.87169823	5.20184089	14.56106625	10.28302499	4.659234823	4.916728914	5.762422735	4.379943219	5.901899413	8.313088371	8.786074471	5.065239741	5.4134862655	5.878732237	7.1764395195	5.716038325	12.52079595	5.027033758	6.472573571	5.726021414	5.145688916	5.244707519	5.687628504	5.312983894	4.817893448	11.1356742	6.232090496	4.891432858	5.636777762	5.065239741	5.472659365	4.791828801	5.027033758	5.626739362	5.495224459	5.408721412	5.587673458	7.282372907	4.904256777	8.6437751455	8.334754988	6.45453368433	9.376896534	14.354524465	6.674372814	10.153905865	4.904256777	12.25579879	7.599468671	4.671880991	6.855058834	BRCA
