@relation thedata

@attribute 1050 real
@attribute 10746 real
@attribute 11183 real
@attribute 11184 real
@attribute 1147 real
@attribute 1326 real
@attribute 1385 real
@attribute 1386 real
@attribute 1432 real
@attribute 1616 real
@attribute 2002 real
@attribute 2353 real
@attribute 2872 real
@attribute 2885 real
@attribute 3265 real
@attribute 3551 real
@attribute 369 real
@attribute 3725 real
@attribute 4149 real
@attribute 4205 real
@attribute 4207 real
@attribute 4208 real
@attribute 4209 real
@attribute 4214 real
@attribute 4215 real
@attribute 4216 real
@attribute 4217 real
@attribute 4293 real
@attribute 4294 real
@attribute 4296 real
@attribute 4609 real
@attribute 4790 real
@attribute 4792 real
@attribute 5058 real
@attribute 5062 real
@attribute 5594 real
@attribute 5595 real
@attribute 5596 real
@attribute 5597 real
@attribute 5598 real
@attribute 5599 real
@attribute 5600 real
@attribute 5601 real
@attribute 5602 real
@attribute 5603 real
@attribute 5604 real
@attribute 5605 real
@attribute 5606 real
@attribute 5607 real
@attribute 5608 real
@attribute 5609 real
@attribute 5871 real
@attribute 5879 real
@attribute 5894 real
@attribute 5970 real
@attribute 6195 real
@attribute 6196 real
@attribute 6197 real
@attribute 6198 real
@attribute 6199 real
@attribute 6300 real
@attribute 6416 real
@attribute 6464 real
@attribute 6667 real
@attribute 673 real
@attribute 6772 real
@attribute 6885 real
@attribute 7040 real
@attribute 7042 real
@attribute 7043 real
@attribute 7046 real
@attribute 7186 real
@attribute 7786 real
@attribute 7867 real
@attribute 8491 real
@attribute 8550 real
@attribute 8569 real
@attribute 8717 real
@attribute 8737 real
@attribute 8986 real
@attribute 9020 real
@attribute 9064 real
@attribute 9175 real
@attribute 9252 real
@attribute 9261 real
@attribute 9448 real
@attribute DependentVariable {BRCA,Control}

@data
12.78740681,6.5459354385,8.193920294,8.233561828,8.670710349,9.476058165,11.005151922,7.29034405,5.5612686795,10.1781672,9.68790976,14.20597115,11.097645965,9.153599552,8.198599078,7.53597724,10.54691402,14.17314893,6.2691573984,6.186218877,6.248597096,8.155224442,9.972685879,11.22161448,7.589149038,8.318065147,8.979483163,7.358060212,4.371626648,10.00852706,10.829470512,12.2590489,13.43573605,9.29724939,7.58494976267,8.06297051567,11.573459625,6.327627348,9.905109092,6.87186987967,5.9065229025,7.8209172285,7.597317289,6.3734932246,9.821790372,9.736317839,11.94944384,5.63874470533,7.62381642833,5.64379041867,8.324744376,11.28307404,8.92818876867,10.23292486,8.687254178,7.288835508,7.09722914933,5.9896451145,10.51995589,10.0985898065,7.123193151,7.974032126,8.62624266567,9.685818029,6.461320332,9.93530678933,8.596587527,6.147057976,5.609704182,10.31728008,6.183690582,8.81368591,6.549981473,10.84003064,6.648325671,8.7937986075,7.5839049945,8.26798057567,9.933705821,8.627160965,8.101189293,10.76460648,5.796890531,6.9194271435,7.82250581,7.588677508,BRCA
12.06681079,7.0793982415,8.4146054255,7.3092094575,8.807082076,10.11872735,10.78322175,8.450346395,6.791169903,8.637042439,9.524248408,14.15265365,10.5190084835,9.5256586835,7.4409667175,7.4402145165,10.41792663,13.87385551,6.7864949062,7.641421617,6.1476177,9.539333865,10.20167708,11.05015324,6.9964711445,7.7876886765,9.584314798,6.685173215,5.325000691,9.196486021,11.023407075,12.38541089,14.39776555,9.270109064,7.93261710267,8.197304519,11.32136754,6.2664066885,10.57985358,6.80618221367,5.767601547,7.3186471095,8.0098633265,6.7192971842,10.00036666,9.990983614,11.38105635,5.63836021117,7.12510379067,6.10103173667,8.037891629,10.46466855,8.97755484267,10.11618835,8.875473781,7.194930658,7.64534915633,6.67480979075,10.94695398,9.9276756755,6.222800335,8.704684954,8.601359139,10.0436019,6.276408844,10.334999682,9.0816140535,5.382071697,7.247787805,9.979768545,6.995289824,7.562397229,6.091917306,11.04264453,8.8976497,8.5231431435,7.617020006,7.74767978867,9.477151683,8.074544404,7.320667722,10.70522655,6.979742782,7.9433269225,7.457900782,7.53359513233,Control
12.83735302,7.268244413,7.8984843265,6.888946511,9.155780297,10.8824484,10.4041484903,8.394260237,6.935865955,8.718842038,9.844219734,14.61254488,10.7640195565,9.597360232,7.6537280945,7.3412959795,10.64948099,14.67256817,7.0140243452,7.717524135,6.380249461,9.778192608,10.38477057,10.77967445,7.630412058,8.3066038545,9.571942743,6.674054967,5.795397636,9.502454489,11.5313713,12.24889125,14.10537413,9.21638279,7.94302709167,8.151507585,11.488573795,5.983725974,10.05611985,7.13682015067,6.1670985755,7.67532014,7.822857961,7.4496009772,9.110118593,10.29596436,11.33166731,6.10693756767,7.04601875633,5.82446156933,7.957045617,10.70917239,8.882604615,10.13087976,8.978067698,6.833435745,7.42531964067,6.649787867,10.51147622,9.9225039835,6.621469955,8.3498677015,8.523978557,10.24730484,6.674054967,10.3450320487,9.1999885685,5.502084908,7.420152085,9.655880007,6.460910954,7.489328426,6.912743039,11.0724812,8.553227169,8.748337153,7.919252636,7.976421966,9.882639658,8.347622614,7.585039752,10.58265505,6.738298766,7.443962143,7.747843835,7.823407238,Control
10.08386525,6.720317067,7.5389196075,8.692567757,9.260861404,9.425793456,10.5074705227,8.687726581,6.23780006725,9.243103231,10.24378721,13.61588998,11.018610315,9.06038523,8.1909422715,7.5914915015,10.56653005,13.48222565,6.6285157292,7.653026194,6.847374124,8.108238405,10.21758854,9.313711317,7.6667872165,8.3682502305,8.411459216,7.022426421,5.912716471,9.913346139,9.689899517,12.29388695,14.13459319,10.06933601,7.87233796567,8.08129530567,11.695521545,6.6110066935,9.821032966,7.63109708367,5.967633391,8.0652644275,7.8440908905,6.4529665452,10.87659774,10.01433476,11.29445435,5.68339117333,7.00195296933,6.17992307233,8.007981913,11.03904603,8.867882958,10.76657469,9.226388785,7.428771926,7.18948982933,6.13687965425,10.31178269,10.572813026,7.464997224,8.5569316505,9.16094315833,9.603413599,6.855868653,10.6552894147,8.733092931,5.115003321,7.131628387,10.35287964,6.352798794,8.174789799,7.364881259,10.76712945,9.023512585,7.999156742,8.2782480705,8.60516057033,10.43762494,9.311414064,7.964616852,11.03947449,6.798831822,7.4277413705,8.0739560435,7.52726122533,BRCA
10.82131183,7.0148852725,7.9475405585,7.938179434,9.241179451,9.413776593,9.90083481867,8.685117683,6.155251749,9.088689621,9.913970625,12.35733627,10.6046041865,9.5800955565,7.2806843915,7.946295334,10.45621094,13.17144427,6.4296669984,8.24541143,6.368031123,9.473467881,10.55758842,9.683047729,7.206289205,8.3055656955,9.186362588,6.674831803,6.001133,9.657604783,10.043318064,12.41257918,13.98232431,9.423032438,7.52928093467,7.95451796533,11.206231375,6.122293201,10.77439198,7.16731786533,5.329465727,7.6098380195,7.5531159175,6.5996740378,10.82965558,9.712540381,11.28106518,5.76476224117,7.16184858733,6.406842111,7.711014946,11.28411575,8.552349278,10.37973064,8.761435816,7.665607022,7.22974910533,6.3478008495,10.97955044,10.352881859,7.090538878,8.5497894345,8.789516499,9.911706981,6.771559209,10.5797653207,9.2660120735,4.924350826,7.112546695,11.69149721,6.43304759,8.260238737,7.758041825,11.83915468,8.816600606,8.648821783,8.082186565,7.70289810533,10.76657469,8.598556076,7.194562656,10.39480059,7.577298762,7.5290493795,7.467041959,8.22749930033,BRCA
11.21226855,6.6800095955,7.2647003685,8.3957564855,9.022833232,8.175026923,10.2584479883,8.420129842,6.273689165,9.463954014,10.00415062,13.96294256,10.629985417,9.0393998015,8.539009948,7.791459439,10.37355608,14.09890062,6.6200403206,7.364180901,6.411812312,9.134080446,10.06840584,9.206422917,7.431226568,8.257624521,9.156570504,6.837536875,5.754627826,9.844219734,9.7187563365,12.40655986,13.70909946,9.880142578,7.75599573933,8.00665617633,11.49634678,6.8923026485,9.526636716,7.513620188,5.656097949,7.0284721055,7.5935132445,6.4103000694,10.6792956,9.812386363,11.36168902,5.51281927767,7.530035751,6.318598458,7.832100626,10.54939991,8.787767491,10.55366796,8.629266563,7.3860315285,7.40587247233,6.2124689205,10.24904266,10.396165934,6.615413078,8.480919728,8.419142242,9.953964008,6.67359573,9.828262008,8.692934023,5.605710071,6.735729052,10.24482795,6.665126693,8.569372533,6.781330613,11.10921707,8.455307825,8.2832770915,8.027067605,7.81029065433,10.39270411,9.082608877,8.287667511,10.35987613,7.252620791,7.334669802,7.7812287505,7.47569818667,BRCA
10.80140547,6.7736433005,7.4430706155,8.3021809055,9.175650046,9.367327993,10.0323493423,8.480952861,6.46315116575,9.329651235,10.22872886,13.92451704,10.73720125,8.9731778835,8.146852134,7.9501379685,10.29305807,14.01211384,6.6788927582,7.200950391,6.976538706,8.150027916,10.26648823,9.06544382,7.546302448,8.277976672,8.088816224,7.235514366,5.742822246,9.976772145,9.654362623,12.32574401,13.58466312,10.12536217,7.607699735,7.86577453733,11.796022585,6.763086918,9.690993683,7.367541703,6.071716146,7.455521977,7.244024888,6.3663407464,10.91211486,9.916141133,11.42163372,5.7480082465,7.46005707467,6.132790906,8.014301064,10.83055504,8.934366304,10.73881029,9.515749664,7.6297769445,7.49295514767,6.1028603775,10.35443153,10.4544465325,7.250987916,8.4390426745,8.58330978467,9.999429686,6.936287895,9.85565975467,8.4734774435,5.66449084,7.229566594,10.86671119,6.174232248,8.554263753,7.167019468,11.01508764,8.768549192,8.2627517945,7.98897492,8.33003132667,10.31328586,8.873744867,7.912531798,9.701844069,6.998762823,7.6448167215,7.8494133085,7.365569323,BRCA
11.64430934,6.7996665995,7.400550669,8.359283725,9.44260202,8.490831953,9.692770319,8.212765231,6.3805448535,9.24711525,10.30881145,12.40276968,10.7828298825,8.9213733295,8.041917075,7.5558305855,10.26043183,13.34674991,6.5438948864,6.776041872,6.410159284,8.700336649,10.00702766,9.805889394,7.237215557,8.0063206985,8.515996551,6.836117042,5.823119603,9.748503635,10.1255478285,12.39966386,13.75810714,10.00810682,7.474927603,8.01917131267,11.46459896,7.394775633,9.869833293,7.37085903833,6.259376137,6.6752901625,7.5582124195,6.4518559062,11.25835125,10.0322459,11.31587145,5.4970801105,7.485793253,6.31258353867,7.922348208,10.78710288,9.01840760867,10.51457134,8.496794995,7.5643569095,6.76555037667,6.0448145055,10.70897201,10.38110283,7.043631926,8.551370553,8.49027171233,9.758490207,6.811538864,10.041403703,8.580432115,5.37574431,6.535085305,10.95634187,6.817882628,8.466179598,7.318997181,11.49963678,8.571090032,8.310783391,7.5779578615,7.89650067567,10.26978741,8.760820662,7.609328588,10.00680332,6.7030769,7.6536816935,8.0462685015,7.63636184067,BRCA
10.70522655,6.6833910795,7.3033630635,8.194408215,8.973504462,8.556928575,9.570767933,8.550709395,6.522968526,9.549178746,10.45750942,13.08977243,10.975866825,9.111304808,7.888636145,7.8335949455,9.881695635,12.76004735,6.9912099028,7.392920835,7.000397602,7.013297895,9.827843283,9.17185302,7.668523899,8.076680504,7.816185482,7.338137177,5.649336125,10.2398733,9.668764921,12.00382718,12.88068749,10.13367562,7.58342234833,7.890844983,11.5411915,6.2322813735,9.931240244,7.474173093,6.1648761405,7.151868078,8.134159504,6.2563490298,11.43596985,9.833428205,11.57272404,5.73544914683,7.40763134667,6.56668181467,8.115760429,10.62450788,9.258466301,10.54450111,9.61434228,7.519177108,7.20381425033,6.08165818225,10.08429722,10.272812775,7.101978624,8.655247477,8.95843216133,9.318317477,6.9630149,9.72583582933,8.5357374825,5.19062597,6.862206886,10.24378721,6.449607283,8.512702074,7.189036605,11.05606207,9.080631767,8.4695684015,7.897005192,8.82616985867,9.880004788,9.152627806,7.653205378,10.12536217,5.893611729,7.7716617215,8.1239601125,7.59245424033,BRCA
11.42322901,6.1855424725,5.3619660515,7.5562259225,8.965922146,8.917029734,10.2933462963,9.242996091,6.65967948325,9.867028148,10.01669727,8.405238411,10.907543785,10.2970447,8.85628218,7.9784806655,11.76503338,12.03663478,7.2119411558,7.508688368,6.648469487,8.817064493,11.37824759,6.536717836,7.892026592,8.405898909,9.55587899,6.709397913,5.823692844,10.38358581,8.9745205145,12.05629403,10.54750216,9.841965701,7.32187888267,8.742530249,12.52079595,6.750540557,8.59931884,7.65359668867,5.593235253,7.830943777,7.835265585,6.6932167248,11.1404753,9.724718956,11.3119244,5.95434088933,7.46145073167,5.459774314,9.015708527,11.09923621,8.91017192567,5.97155002,9.315772892,7.7140739065,7.04919297067,6.424485401,10.88129775,10.984450649,5.606894664,8.821488149,8.67313689733,11.17596133,5.771893004,8.84918642867,7.348718546,5.716038325,6.989880165,10.70345182,6.861555705,8.362997044,7.965295308,12.34771002,8.302274634,8.5186787305,8.2374680655,7.901426815,10.94323478,9.222222012,9.165749378,10.16961223,7.997322226,7.9021186325,7.935994932,7.952182773,BRCA
