@relation thedata

@attribute 142 real
@attribute 1676 real
@attribute 1677 real
@attribute 3725 real
@attribute 397 real
@attribute 4000 real
@attribute 4001 real
@attribute 4214 real
@attribute 5058 real
@attribute 5062 real
@attribute 5591 real
@attribute 5599 real
@attribute 5925 real
@attribute 6416 real
@attribute 6709 real
@attribute 6885 real
@attribute 7124 real
@attribute 7132 real
@attribute 7186 real
@attribute 835 real
@attribute 836 real
@attribute 841 real
@attribute 84823 real
@attribute 8567 real
@attribute 8717 real
@attribute 8737 real
@attribute 8738 real
@attribute 8772 real
@attribute 9530 real
@attribute DependentVariable {BRCA,Control}

@data
11.64095449,8.76886181,6.934380171,14.17314893,13.19114487,12.561351905,6.869597313,11.22161448,9.29724939,7.58494976267,7.39819177333,5.9065229025,6.142419181,7.974032126,11.91473092,8.596587527,6.992205122,11.97837451,8.81368591,7.969587837,8.021098551,5.3816807882,10.08928532,7.644013583,8.26798057567,9.933705821,8.863978026,10.44646331,6.890428139,BRCA
11.53930922,8.949474907,6.92664681,13.87385551,13.70909946,11.3968287,7.122157924,11.05015324,9.270109064,7.93261710267,7.63884425833,5.767601547,9.062316786,8.704684954,11.23612501,9.0816140535,7.871691396,11.79193625,7.562397229,9.577835713,8.158617651,6.0308489854,9.844918005,7.09360032067,7.74767978867,9.477151683,10.40794251,10.4522647,6.978671921,Control
11.37964115,8.91830832267,6.6713305865,14.67256817,13.69550076,12.16234867,7.016922821,10.77967445,9.21638279,7.94302709167,7.20925881333,6.1670985755,8.997758931,8.3498677015,11.30449979,9.1999885685,6.162699096,11.70928645,7.489328426,9.65785015033,8.264536249,5.9638642464,9.881236778,7.312713191,7.976421966,9.882639658,9.577046919,10.26227726,8.1261586565,Control
11.63638911,8.54817031567,7.0811017145,13.48222565,13.95892379,11.9623243,7.066738055,9.313711317,10.06933601,7.87233796567,7.039196716,5.967633391,9.187897079,8.5569316505,12.001308,8.733092931,5.841225451,12.32501877,8.174789799,9.218579978,7.961727034,6.0564723368,10.30071322,7.63293525233,8.60516057033,10.43762494,9.301393948,9.334318613,6.3861084835,BRCA
11.62261253,8.93271200033,7.1032022225,13.17144427,13.68255687,12.40541646,8.403450013,9.683047729,9.423032438,7.52928093467,7.372662538,5.329465727,9.308988054,8.5497894345,11.95277228,9.2660120735,5.923868951,12.15610687,8.260238737,9.15270035067,8.3844099225,5.9408978668,10.78710288,7.78461788533,7.70289810533,10.76657469,9.122000391,9.828898548,7.3731095315,BRCA
11.39624368,9.04826869333,7.20994475,14.09890062,13.88385421,11.647604995,7.730879578,9.206422917,9.880142578,7.75599573933,7.31420825667,5.656097949,8.652093075,8.480919728,11.49745034,8.692934023,7.264445239,12.03603115,8.569372533,9.203106719,8.1522695415,5.9484693628,10.30716697,7.75377668467,7.81029065433,10.39270411,9.755664213,10.02000108,6.9491101965,BRCA
11.35948893,8.354139225,7.35871524,14.01211384,14.03490428,11.383564795,7.267655467,9.06544382,10.12536217,7.607699735,7.10521543533,6.071716146,8.567082519,8.4390426745,11.84327345,8.4734774435,6.665268844,11.81753744,8.554263753,9.50173641667,8.071465941,5.7945629282,10.12152741,7.88731868833,8.33003132667,10.31328586,9.575955699,9.304157994,6.685090749,BRCA
11.69454954,8.76855890367,6.720818415,13.34674991,13.86848405,11.723080655,8.138247638,9.805889394,10.00810682,7.474927603,7.03236477533,6.259376137,8.774162024,8.551370553,11.67059663,8.580432115,7.183985468,11.86989657,8.466179598,9.16349008167,8.4046207015,5.8306412028,10.54993411,7.59595390167,7.89650067567,10.26978741,9.764714513,9.892717783,6.8357319225,BRCA
11.35243538,7.991196569,7.03899017,12.76004735,13.97428464,11.326520465,7.343099362,9.17185302,10.13367562,7.58342234833,6.94611728633,6.1648761405,8.989423683,8.655247477,12.06768485,8.5357374825,6.778573689,12.24889125,8.512702074,9.17481815033,8.161427938,5.884185454,9.88281158,7.48697089533,8.82616985867,9.880004788,9.372463054,9.408563868,6.488642528,BRCA
11.21874199,9.373615846,6.8742708525,12.03663478,14.29890208,13.403975805,6.894972708,6.536717836,9.841965701,7.32187888267,7.14913478267,5.593235253,9.119292054,8.821488149,11.59972937,7.348718546,5.97155002,12.56790862,8.362997044,9.451404955,9.1174736295,5.3899325582,10.55163644,7.92175309167,7.901426815,10.94323478,10.09760788,8.136146677,7.5373189165,BRCA
