@relation thedata

@attribute 1022 real
@attribute 1025 real
@attribute 10762 real
@attribute 11097 real
@attribute 11198 real
@attribute 129401 real
@attribute 2068 real
@attribute 2071 real
@attribute 22916 real
@attribute 23165 real
@attribute 23225 real
@attribute 23279 real
@attribute 23511 real
@attribute 23636 real
@attribute 25920 real
@attribute 2957 real
@attribute 2958 real
@attribute 2959 real
@attribute 2960 real
@attribute 2961 real
@attribute 2962 real
@attribute 2963 real
@attribute 2965 real
@attribute 2966 real
@attribute 2967 real
@attribute 2968 real
@attribute 348995 real
@attribute 4331 real
@attribute 4686 real
@attribute 4927 real
@attribute 4928 real
@attribute 51497 real
@attribute 53371 real
@attribute 5430 real
@attribute 5431 real
@attribute 5432 real
@attribute 5433 real
@attribute 5435 real
@attribute 5436 real
@attribute 5437 real
@attribute 5438 real
@attribute 5439 real
@attribute 5440 real
@attribute 5441 real
@attribute 55746 real
@attribute 57122 real
@attribute 5901 real
@attribute 5902 real
@attribute 5903 real
@attribute 5905 real
@attribute 6749 real
@attribute 6827 real
@attribute 6829 real
@attribute 6872 real
@attribute 6874 real
@attribute 6875 real
@attribute 6877 real
@attribute 6878 real
@attribute 6880 real
@attribute 6881 real
@attribute 6882 real
@attribute 6883 real
@attribute 6884 real
@attribute 6908 real
@attribute 6917 real
@attribute 6921 real
@attribute 6923 real
@attribute 6924 real
@attribute 7175 real
@attribute 7469 real
@attribute 7514 real
@attribute 79023 real
@attribute 7936 real
@attribute 79902 real
@attribute 8021 real
@attribute 8086 real
@attribute 8178 real
@attribute 81929 real
@attribute 8480 real
@attribute 8731 real
@attribute 8732 real
@attribute 902 real
@attribute 904 real
@attribute 9150 real
@attribute 9631 real
@attribute 9688 real
@attribute 9818 real
@attribute 9883 real
@attribute 9972 real
@attribute DependentVariable {BRCA,Control}

@data
9.6014742,10.73155687,6.713243056,9.4877935725,11.87223249,6.9314624695,9.204131621,10.65722043,7.79970309167,10.46181223,8.006874612,9.292000111,9.222372974,9.818578763,9.11777579,6.18872641367,10.325896,9.938499406,8.110550027,11.62774602,10.79666855,10.90796116,6.858718118,5.171538364,7.676452764,10.34768534,8.5542168845,7.173305173,8.627160965,10.52622073,6.452684887,11.162488095,8.677037688,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,11.22708057,10.38269998,9.35588024,10.50080989,6.309345038,11.32592956,8.845098843,10.82924727,11.63348356,8.001455187,8.613551105,5.603041174,8.228339065,7.902886268,5.8706972455,11.29445435,5.787779337,8.897755568,10.236088035,9.676966886,6.49976480333,9.846082676,11.111514089,8.498431517,11.08759894,7.76437589,10.74006345,10.79887295,9.036799417,11.31587145,10.79293283,7.81250003,9.162423509,7.77724799867,7.52460701833,10.18746996,9.65374576,8.174296834,8.27137096,7.37892838867,7.428802086,10.75081188,5.61092011767,8.4298445465,8.687254178,BRCA
9.65659519,10.13087976,6.56370622733,9.7897153685,11.62609927,7.588864934,7.815256994,10.16944939,8.12538379433,10.56036654,6.914777148,10.07094309,8.291356205,9.6679097305,8.51521500375,6.66739253233,10.91785336,9.905613067,8.649382947,11.27693876,10.27729935,10.82131183,6.7861813475,5.37574431,8.933248873,9.399502844,8.440677237,7.443588263,8.94526175,10.70804518,6.67226088033,11.23150106,8.874233892,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,10.75721104,10.46760584,10.61193798,10.1735444895,5.967636237,10.72897086,7.763645816,10.92743375,10.64202486,7.594880712,10.07718328,5.461570507,7.199626033,7.482110082,6.647844913,11.04197755,5.586773185,9.603413599,7.417907274,9.878403925,7.895663993,10.610476212,10.5738760075,8.119526238,10.3976482,7.03452697,11.19671294,11.00516506,8.360672771,10.59236386,10.39442548,6.716651865,8.767076337,8.399936504,7.41438813233,9.948462553,9.386455921,8.4740299995,8.203569621,7.05079206433,7.696636917,10.262932,6.038152094,9.0057770885,9.755547386,Control
9.597587563,10.32564307,6.89339379867,9.609644114,11.5343468,7.385858514,8.343586732,10.08514084,7.94777078533,10.41307283,6.873816658,9.900180431,8.473788053,9.4793664585,8.4743960065,6.611321398,10.89786457,10.0362427,8.621302014,11.62374676,10.38624004,10.75314175,6.421656707,4.988697465,8.832795987,9.933941823,8.230366588,7.108370574,8.413100175,10.61564829,7.06776618533,10.74113891,8.692426296,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,10.94214079,10.38657417,10.31149038,9.990578388,5.768456458,10.82015126,8.062452471,10.93958309,10.7304916,8.136971065,9.664661106,5.40889121,7.541331155,7.9089913135,6.4494654445,11.03036559,5.88179384,9.597587563,7.8635533895,9.64691917,7.77843482767,10.636314754,10.616399227,8.81079744,10.64055928,7.487359976,11.01182496,10.93858741,8.259214953,10.61251863,10.56377331,7.454877335,8.575275572,8.58775546467,7.808609232,10.01897944,9.366858275,8.5940360615,8.296848686,7.08224194833,7.6335652745,10.17277787,5.883568509,9.0490950775,9.838321965,Control
9.617614907,10.82965558,6.44285074967,10.2684293485,12.20536419,7.491036185,9.167193021,10.93024227,7.86579001867,10.86107549,8.21182884,10.42441069,9.476443016,9.335713559,8.676235756,5.532633969,10.75119697,10.27390663,8.809061578,10.8441842,10.41629907,10.26546887,5.456076664,5.292792099,8.194979796,10.39216207,8.021123619,5.771628945,8.634194938,10.43185304,7.528050522,11.25158137,6.8058868985,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,11.03306523,10.54450111,10.9243451,8.9802119075,5.434637608,11.45582051,8.140013152,11.21259383,11.65493594,6.5096630735,9.932695001,4.764223297,7.53621054,8.503611181,5.567906116,11.09339134,6.146294365,9.949994866,6.315257659,10.21839405,7.36587860467,9.795833979,10.516066184,8.115591386,10.89528011,8.246623189,11.16381336,10.89425716,8.455040631,11.27673526,10.96223109,7.996531569,8.966845087,8.719877213,7.666812025,10.08608351,9.058033085,7.1655308455,7.970941527,7.432896607,7.1694392885,10.50921116,5.727254593,8.702210454,9.944778348,BRCA
10.07000053,10.50534045,6.41251149567,10.660615195,12.15837941,7.382495772,9.101470918,11.10864878,7.92189120167,10.85219028,8.521110748,10.5411695,9.123074542,8.8546680655,8.44966380175,5.76435993667,9.969494854,10.17328397,8.501002294,11.29154789,10.04182378,10.46916384,5.544020716,4.788047896,8.73696091,10.23091542,7.91332957,5.902683368,8.7754466,10.38874414,7.19143122567,11.382138615,7.0921794195,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,11.05830992,10.54330281,10.39647129,9.178354028,5.197719213,11.46815322,8.337634305,10.76657469,11.02462046,7.9992084575,9.794773703,5.076613872,7.553957774,7.632016503,5.488639607,10.32429902,5.775321383,9.318577337,7.002108506,9.772562477,7.46873679533,9.285516308,10.302435602,8.81729638,11.52630619,7.784227701,11.20355006,11.12353964,8.782311189,11.11778287,10.51325413,7.680255999,9.257317784,8.831702571,7.806351836,10.44466839,9.444156179,7.126664761,7.520699455,7.17593437867,7.2985705445,10.7777528,5.908306372,9.5844076055,9.793246096,BRCA
10.12919321,10.61911518,6.11022297267,10.3128701505,12.16931758,7.640236619,9.228344402,10.88769302,7.704054153,10.8300717,8.312317023,10.07411507,9.088471,9.390792679,8.47928568075,5.68797612733,10.66644619,10.45289528,9.069960645,11.30449979,10.80422,10.49127719,5.44209646,5.258529523,8.461204311,10.54330281,7.941049802,6.196042028,8.217813694,10.35884378,6.997489341,11.451104685,6.950345721,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,11.09848962,10.28660429,10.36660939,9.3849187865,4.778749175,11.05567579,8.315298042,11.69812525,11.65981099,7.293611673,9.791635483,4.969485815,8.049278334,8.372869433,5.8225642365,11.06473959,6.24317934,10.10988324,6.319694091,10.26730203,6.82128937267,9.9734791535,10.480290843,8.384234542,10.65863127,8.11647539,10.83660293,11.37070935,8.763263105,11.33541843,10.86526952,7.87986062,9.096966204,8.39322552767,8.077182341,10.51270618,9.423662793,7.207971487,7.877132455,7.13802204433,7.335258382,10.76039169,5.65225244667,9.0653599655,9.540516092,BRCA
10.19591385,10.980761,6.34199734433,10.175807248,12.11775357,7.5408424895,9.230129219,10.61346285,8.021174851,10.97955044,8.68863596,10.54993411,9.313099074,9.282241073,8.7950772585,5.68737918733,10.74066222,10.7304916,9.096966204,10.91383956,10.86526952,10.32819838,5.5223939415,5.533727829,8.260097569,10.42417183,8.0620596875,6.101719008,8.266787858,10.52622073,7.12570578567,11.184368605,6.673638385,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,11.01303318,10.7780979,10.42231215,9.3910323505,5.049425205,11.16548507,8.191603516,11.53538974,11.81532136,6.2559533555,9.878603173,5.098043929,7.695647856,8.516978346,5.851401107,11.20780763,6.104971499,10.21419195,5.8719675625,10.29166028,7.21432997467,9.902222107,10.222187605,8.149392911,10.9232534,8.441762661,10.88216751,11.23955693,8.718842038,11.26378871,10.91921737,7.79246679,9.213761077,8.36016220033,7.96397256133,10.38218389,9.357079711,7.3753302775,7.754388358,7.21968344067,7.4610238715,10.55686073,5.540239002,9.131055831,10.00201369,BRCA
10.21780056,10.42177586,6.342114179,10.077023151,12.10354363,7.5258128505,9.21184032,10.55979796,7.97594459867,11.07201887,8.612961657,10.31880295,9.744775458,9.51464464,8.33016453525,5.66673193633,10.98687328,10.58303601,9.182779884,11.3382407,10.72254311,10.85319669,5.5364636575,5.358089615,8.26545228,10.32995358,8.0192290835,5.913853554,8.794043061,10.87563823,6.915254259,11.366034325,7.0380508525,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,10.99992623,10.49748292,10.78613914,9.6266742225,5.562403668,11.15959405,8.216941185,11.49745034,11.36612562,6.8233046055,9.820626194,5.080243265,7.916478324,7.9607632885,5.8535803325,11.30872029,5.980317403,10.31961599,6.337928816,10.09627409,7.189610274,10.219585132,10.5831067445,8.419813926,10.93235154,8.231294544,11.01303318,11.2211885,8.958930467,10.85440892,10.73881029,7.763878152,8.813172827,8.67060928633,7.91466323133,10.60309338,9.449035705,7.5514060975,7.504284952,7.37319981933,7.4277826515,10.54623399,5.702195218,9.1480814945,9.734062262,BRCA
10.13564553,10.24730484,6.41663102767,10.3100047505,12.13627672,7.7309844595,8.758440706,10.83660293,8.11810553467,10.50876069,8.807082076,10.32054705,9.511130543,9.4055344625,8.99918270825,5.66898314867,11.06986277,10.49005891,9.118948289,11.17484162,10.84822018,10.60533161,5.15457292,5.286429541,8.169525606,10.54869216,8.015208768,5.669530862,8.485971282,10.62776211,7.283181094,11.360219095,6.998502507,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,10.96869939,10.34930366,11.08411429,9.742944362,4.958159726,11.28106518,8.01368714,11.62333067,11.71081731,6.2511141275,9.686960543,4.698514237,7.351604314,8.4428349015,5.77208709,11.42258795,6.083219352,10.41126499,5.752067338,10.30144507,7.41929702967,9.968129813,10.777725243,7.970452678,10.68460862,8.537219493,10.84878354,10.93189375,8.344585666,11.12692078,10.93816836,7.697282321,8.849890707,8.803648797,7.92980596633,9.717377026,8.963388234,7.2303432025,7.606111137,7.40786895833,7.330975552,10.44034522,5.87472931033,8.6367287865,9.672500978,BRCA
8.777182254,10.7116199,6.11201536833,10.3490182955,11.65291678,6.28713931,9.785984134,10.83158062,7.85652075367,11.27762466,7.57557919,9.36270062,9.319763063,9.262046048,8.80146232775,5.634660947,11.082442,8.982823296,8.280493715,11.73450229,11.03013967,6.387591412,5.321608753,5.052688948,8.512346531,10.32910148,8.145928049,5.781235931,8.170802781,6.319586888,7.292038499,9.3596569505,6.458489395,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,11.17748823,11.35464901,10.29619385,9.3806308365,5.212385731,11.87820241,9.001704532,11.51581946,11.1581191,7.2855589845,9.925925682,4.522411849,6.387591412,7.86446929,5.7447864355,11.58795809,5.901899413,10.08992748,6.5610379715,8.402085935,7.05964141433,8.596813159,11.464866038,9.57788249,11.59799678,9.532570767,10.00966108,11.53100625,10.49423086,11.49963678,10.64868139,8.105084975,9.920167156,8.30560416167,8.33272210267,11.4486069,6.656071297,7.3442798615,8.633341407,7.68656767567,7.842926264,10.78233917,6.35908817467,9.357835757,9.785984134,BRCA
