@relation thedata

@attribute 107 real
@attribute 108 real
@attribute 109 real
@attribute 111 real
@attribute 112 real
@attribute 113 real
@attribute 114 real
@attribute 115 real
@attribute 1385 real
@attribute 156 real
@attribute 196883 real
@attribute 23236 real
@attribute 2767 real
@attribute 2769 real
@attribute 2776 real
@attribute 3708 real
@attribute 3709 real
@attribute 3710 real
@attribute 5136 real
@attribute 5137 real
@attribute 5153 real
@attribute 5321 real
@attribute 5330 real
@attribute 5331 real
@attribute 5332 real
@attribute 5566 real
@attribute 5567 real
@attribute 5568 real
@attribute 5573 real
@attribute 5575 real
@attribute 5576 real
@attribute 5577 real
@attribute 55811 real
@attribute 801 real
@attribute 805 real
@attribute 808 real
@attribute 814 real
@attribute 9630 real
@attribute DependentVariable {BRCA,Control}

@data
6.45574924,7.091120961,12.17610621,6.551751032,10.29987056,7.499250204,6.134894093,8.179201405,11.005151922,4.987561048,10.90371263,6.4844860445,11.36612562,9.246622521,6.808774778,9.330368553,8.417642766,11.5968724,8.1632269465,5.970630084,6.47585956,6.313976471,7.616550911,5.199683385,6.8672911265,6.5859397695,5.0578073466,6.287994543,9.08887684467,7.988004536,8.176760488,5.492182674,6.104971499,12.72208073,13.38150649,12.59449147,4.650608089,6.563429392,BRCA
6.928720816,7.103762836,12.72821502,5.868767777,9.8796694575,7.346604868,6.137304345,8.316509092,10.78322175,5.529517425,10.62174996,6.6696596965,11.23978961,8.878435012,9.546605663,10.4353997,9.772677934,11.78113439,7.642822931,5.904129552,6.81214882,5.476714818,7.210454923,5.628781795,6.6906065225,6.027160675,5.3421536938,5.822227442,7.99293009967,7.5453142,8.94526175,5.564539174,5.698920794,12.77087865,13.60583775,12.7232493,4.9725463575,6.288640599,Control
6.6365159435,7.148098063,12.31128435,6.993564335,10.337719898,7.516962875,6.679413681,8.597597398,10.4041484903,4.913979924,10.76919343,6.8308282135,11.54241539,8.70989467,9.998851701,10.86238187,9.630713575,11.47029296,7.398956807,6.108059818,7.821488802,5.605339686,7.225668073,5.637792259,6.47943359,6.4244788405,5.4913025734,5.416511492,9.194411155,7.626842693,9.004516227,5.301049141,5.252865266,12.97797754,13.47298527,12.52742331,4.8612079925,5.916841601,Control
7.5681815995,6.757360421,12.08630553,6.859476161,10.5431463085,7.537142914,5.930152602,9.210044899,10.5074705227,5.139972076,12.10567621,6.0566410755,11.88448737,8.919415413,9.061277435,11.40394419,9.432772131,12.30526243,7.06888056575,7.658516996,7.033371033,5.276507133,8.314312607,5.427447991,6.1256933725,6.619283011,5.4387987878,5.237842121,8.633415693,7.240984771,7.750842834,5.268482349,5.961629839,12.99135537,12.16391545,13.2860567,5.0582051015,6.469727786,BRCA
8.248473233,6.790319577,12.52742331,6.528184984,10.581626049,7.828646059,5.826428522,8.774277353,9.90083481867,5.133205159,10.84257057,6.1713175965,11.6188926,9.589230319,9.803614982,10.55627639,10.64514978,12.12065594,7.357786553,5.729968205,7.340408994,5.421737703,7.715929611,5.661643617,7.150427771,6.1288615465,5.8117429202,5.913135501,8.41487604833,7.292669322,8.335480939,5.287261033,5.545977053,13.22427159,12.44601199,13.16228672,4.8425685345,7.034802057,BRCA
7.7603213985,7.210990588,11.98243759,6.908335947,9.8093092945,7.272725709,5.809164401,9.115954722,10.2584479883,4.762629799,10.00516175,6.211869299,12.24637996,9.006446093,8.90929393,11.43117909,10.02677279,11.98934847,6.955476123,7.473910928,6.887498235,4.909306588,8.095424881,5.276693226,6.6456791705,6.5537420015,5.3283454926,5.754627826,8.30846996767,7.370450116,7.540595216,5.765409598,5.579701547,12.53522562,12.2076581,13.15138292,4.860483971,6.193383055,BRCA
8.9607456695,6.696275996,11.37035382,6.506728574,10.2967908845,6.904728314,5.495384375,9.223803305,10.0323493423,4.657378453,10.70640129,5.8868527975,12.05836733,9.226822258,8.5896522,11.63501532,10.62223972,11.82192354,6.6420054865,6.925528107,6.991921791,5.034316149,8.03491053,4.800655715,6.090948927,6.61609541,5.4065428568,5.634165776,8.24833877567,7.801516189,7.582482852,5.66903474,5.967636237,12.56790862,12.15610687,13.15138292,5.241351489,6.767724723,BRCA
8.247227253,6.830360313,12.05450776,6.567237875,10.2833042595,7.245317684,5.626885346,8.75759096,9.692770319,4.903774919,10.12880025,6.0972822555,11.74635698,9.710479778,8.886520521,10.51995589,10.68629503,11.43832419,6.98194092875,6.512784404,6.930030968,5.172938736,7.95691498,5.321757891,6.3105461925,6.6313943815,5.5295343186,5.620154746,8.653406271,7.587367101,7.646560735,5.325990094,5.799353673,12.61931219,12.43207997,13.08540943,5.350576023,6.442492064,BRCA
9.5775018565,6.904427271,11.82446468,6.427820369,10.2474442945,7.331949525,5.584068992,9.221769032,9.570767933,5.460587974,10.77554879,6.0356141115,11.79550409,9.810861239,8.45292188,10.92093732,9.595686927,11.71457622,6.91262310675,6.351695128,7.166165908,5.501288856,8.341164221,5.532793245,6.1597871345,6.8628717035,5.4814391052,5.341284192,7.64956818833,8.135646608,7.576259705,5.707781006,5.984140004,12.52524557,12.39881323,13.04201932,4.804413236,6.718296974,BRCA
6.364286878,7.048353701,8.501728854,7.081832585,10.35590611,8.493075988,5.980260273,9.31063614,10.2933462963,4.537176254,12.03158587,5.0579964415,11.7820728,10.57174817,9.284894137,10.58930965,10.11297736,8.747421913,7.1733495545,6.303329264,6.861555705,5.167730486,8.136146677,5.255700175,7.305777696,6.2169798845,5.1210123436,6.445516183,8.42010759833,7.493457452,7.632470217,5.002940155,6.520033725,12.50816376,8.929717871,10.82365605,4.9212815895,5.80517071,BRCA
