Instance10	10.73828676	8.968033945	13.29267684	9.496375025	10.63957159	11.120786735	9.226822258	10.59585913	10.43232295	6.389484251	7.829407408	14.08054111	12.15346979	8.279449386	13.85125179	10.082569521	8.9650452595	13.33778081	5.59106726	9.087620074	8.7062533825	12.66384721	6.268944869	10.452444576	10.56852647	7.344234712	8.368136601	10.09936791	10.73177959	11.4650143593	7.6060092145	12.12241722	6.309212057	8.355856072	10.50407936	5.0296796805	5.6700720455	5.48859383833	11.7534184995	9.5666536195	5.609726032	10.64603237	10.84633682	9.558296876	10.89941001	8.580466923	15.0375366233	7.46897512175	11.344543655	6.537727525	9.284031921	5.467474128	9.171950551	6.942488481	11.98277091	7.6760296936	6.152087694	7.505618187	11.46007714	10.30796271	9.142611992	5.82707699667	6.7969048565	11.9663518167	10.13612637	10.306045464	10.04462674	12.66642048	13.23871974	12.7295762	13.34981755	9.735649574	10.235967185	7.503244585	6.07284305833	7.0389208815	7.79137073733	8.51577119267	5.954086504	9.671824591	9.064285452	9.706263374	7.786353156	11.69149721	5.853503721	9.7508485965	4.77031556	4.993460669	8.632641862	5.27672013975	8.020912072	10.30930613	7.162394161	6.20494726733	9.28959884	7.162394161	9.923803275	10.5220521	8.841946788	10.25455658	9.871366677	8.37384459333	14.36769016	8.2903863185	6.488023506	7.240984771	6.052030675	11.01620259	9.17034375925	8.133892711	8.216189434	5.71081418	9.392784894	9.278322331	5.160402629	5.593362174	8.112613925	9.575728848	11.11536902	8.9027815345	9.49202824933	10.11313043	7.425134323	7.620111894	10.80520803	7.65162541167	10.93590557	6.645878602	5.308713308	10.61251863	12.52393564	9.041249229	5.093621972	5.813403636	7.911450455	7.582877963	9.562147541	6.021041727	5.653839004	6.80438681	8.7876083315	11.92740031	7.88713234333	11.8471671	7.394509459	BRCA
Instance11	11.22708057	9.222372974	13.71343219	9.718379234	9.964240181	11.41613712	9.292000111	11.31587145	10.52622073	6.452684887	8.970768202	14.36769016	12.55918115	8.413195399	13.7606441	10.141140676	8.7376194635	13.67421216	5.6362406355	9.4877935725	8.677037688	12.20475003	7.601327189	10.0194872325	10.79293283	7.462446238	8.627160965	9.900855914	10.91785336	11.1249790243	7.1416488745	12.07125127	6.02794338367	8.61824620425	11.08759894	5.833623693	6.1513659055	5.62568286533	11.6297132135	9.818578763	5.424684545	10.79887295	10.74006345	9.946446178	11.06244102	6.908756251	14.7314657267	7.48824263525	11.578368635	6.94398321	8.4298445465	5.0000665	9.157329163	6.753454532	12.01615373	8.2594568202	6.429620671	7.428802086	11.56894428	10.709210915	9.457525103	5.66449832767	7.3429965865	12.3868685633	10.60335306	10.461675505	10.45470056	12.88951828	13.51771248	13.37889296	13.52332736	9.966632025	10.79562083	7.79970309167	6.02195798167	6.9314624695	8.22629228433	8.24996801767	6.003833401	9.389707223	9.586554187	10.10422562	8.121573825	11.76992885	5.224977213	8.8768597915	5.713978422	5.123305363	8.687254178	5.35738892375	8.006874612	10.11070551	6.554209422	5.61092011767	10.09936791	7.637423908	10.38269998	10.46181223	8.4755435315	10.75081188	10.14489117	8.332256242	13.96951021	8.657829719	6.713243056	7.506647013	6.938671367	11.20184229	8.66235487175	8.4085451865	8.214296199	5.087262599	9.329427	9.794140105	5.940299781	5.743832178	8.521723868	10.48283344	11.09277384	8.5542168845	9.6215956	10.49490585	8.165310429	8.469917638	10.67427198	7.52460701833	11.32592956	6.658286918	5.123305363	10.95382925	12.02694363	8.700908799	4.772743736	6.13976173	7.15454072767	7.81250003	9.35588024	6.309345038	5.480544292	7.046135187	8.040570222	11.70577504	7.77724799867	11.976813	7.197843196	BRCA
Instance12	10.75721104	8.291356205	13.55093015	10.18342483	10.17588668	10.85869598	10.07094309	10.59236386	10.70804518	6.67226088033	7.891086675	14.81202536	12.04611629	9.077897964	13.96600025	9.604246865	8.9778490945	13.60139652	4.9107340725	9.7897153685	8.874233892	12.83366697	6.67299497	10.533213672	10.39442548	6.996007696	8.94526175	10.05503195	10.44933468	12.2412676467	7.76869199125	11.97407764	6.47958239867	8.126741237	10.3976482	5.5407591155	5.6823837905	5.47665000267	11.641617918	9.6679097305	5.373145696	11.00516506	11.19671294	9.330839099	10.67406669	8.955723366	14.33388577	7.60255580625	11.695638555	6.870460665	9.0057770885	5.185872878	8.741107955	7.536560251	12.05932765	7.9728525534	6.267072826	7.696636917	11.94944384	10.221190975	9.271043421	5.81429641567	6.262386045	11.7029016793	10.32396703	10.223474295	10.1038422	12.68497545	12.76915812	13.01183005	12.93579034	10.24378721	9.9684356005	8.12538379433	6.121537477	7.588864934	8.04211853267	8.46787438767	5.6098519	9.138144503	8.402480371	9.339995336	8.210063853	11.96720294	4.779011934	9.403909674	5.309441109	5.336650487	9.755547386	5.34676988725	6.914777148	10.42534997	6.818777479	6.038152094	8.730318239	7.371278148	10.46760584	10.56036654	8.210168089	10.262932	9.145824624	7.889411487	14.46406102	8.6399303195	6.56370622733	7.943571398	6.174282191	10.93533103	8.79847150725	9.014469078	7.631852081	5.631549051	9.191664504	9.849022335	5.35786645	5.205950825	8.7856169255	10.0730708	11.01840556	8.440677237	9.469288839	10.21491439	7.789959259	7.889977115	10.36808656	7.41438813233	10.72897086	6.411854672	5.330568483	10.86805107	12.34260121	8.798262085	5.3035191055	5.838328613	7.402280551	6.716651865	10.61193798	5.967636237	5.5597844735	6.8185740935	8.1060649605	12.12152875	8.399936504	11.80861644	8.9804095015	Control
Instance13	10.94214079	8.473788053	13.8452715	9.713172168	10.35566524	10.925465935	9.900180431	10.61251863	10.61564829	7.06776618533	7.707102194	14.29545473	12.15122597	8.733728122	13.94334633	9.8263898165	9.093935031	13.62077142	5.521543841	9.609644114	8.692426296	12.60628034	6.979857081	10.2038753665	10.56377331	7.6206664715	8.413100175	10.0481807	10.44156469	11.94389764	7.99378231275	11.95147243	6.04115152933	8.09491549125	10.64055928	5.094926583	5.903516441	5.483809238	11.266543636	9.4793664585	5.215337298	10.93858741	11.01182496	9.309226859	10.9162977	8.451284404	14.6624771067	7.47339560875	11.66689529	6.919134835	9.0490950775	5.013461109	8.6023404515	6.677406495	11.88931963	8.3242653246	5.816478911	7.6335652745	11.66819594	10.28677672	9.431613101	5.85680443167	6.0901417335	11.712241593	9.540118894	10.134824195	10.22501492	12.59315889	12.80568549	13.07861622	13.00468928	10.03024679	10.11402493	7.94777078533	6.29956120667	7.385858514	7.90933980433	8.167342191	6.019374585	9.34467935	9.203152892	9.390792945	8.121431366	11.6799266	5.558735431	9.453475106	5.062004299	5.380687246	9.838321965	5.707866661	6.873816658	10.07904508	6.73030412	5.883568509	9.069739167	7.708516836	10.38657417	10.41307283	8.309817391	10.17277787	9.230129219	8.08509134733	14.08845827	8.490118018	6.89339379867	7.913280075	6.083006551	10.83272413	8.845796234	8.642302247	7.60485179	5.266422307	9.274833037	10.03475121	5.3921094825	5.168332398	8.649537995	10.11313043	11.05666838	8.230366588	9.54517899033	10.16250498	7.554514269	7.772530879	10.44585319	7.808609232	10.82015126	6.517083235	5.507803557	10.99053322	12.51631937	8.735937695	4.514816041	5.814108966	7.37679594167	7.454877335	10.31149038	5.768456458	5.8898060515	6.87215747	8.1092002055	12.00831666	8.58775546467	11.74966846	8.8767917085	Control
Instance14	11.03306523	9.476443016	13.78304532	9.557488173	10.04412807	12.42250973	10.42441069	11.27673526	10.43185304	7.528050522	7.65031782	14.33042537	12.15241487	8.85784972	14.04206419	10.5463097655	9.421344375	13.59555882	5.296964961	10.2684293485	6.8058868985	12.97428108	6.928136739	9.582219576	10.96223109	8.1267106895	8.634194938	9.880571175	11.34473713	11.82660373	7.8614020395	12.5850741	6.263791972	8.5641207665	10.89528011	5.1129510075	5.8466831775	5.14320456167	10.2053931195	9.335713559	5.5481047735	10.89425716	11.16381336	9.446194768	11.45792732	10.04501599	14.79328702	7.7427866865	11.742295275	6.278733439	8.702210454	4.718790793	7.5375974835	6.801647336	12.22921997	8.612782042	7.268614806	7.1694392885	10.73701092	10.0177309595	9.371407008	5.74658956733	5.7655104585	12.0951006	7.504801363	10.28155282	10.75607697	12.79680929	13.26439572	12.95454627	13.52549699	9.098789513	10.4281707	7.86579001867	6.10873114567	7.491036185	7.565709867	9.02742552833	5.979345877	9.715173149	9.6928862	9.527242952	8.731116297	11.50137708	5.69544494	9.141415743	6.411558123	5.481404906	9.944778348	5.49993524175	8.21182884	9.748763576	5.172738766	5.727254593	9.726082368	6.721137221	10.54450111	10.86107549	8.6354921205	10.50921116	10.5151728	8.533758809	13.84737503	9.1728338105	6.44285074967	7.470295104	5.903165591	10.83615712	8.7183871875	6.947980686	8.449087887	6.010114749	8.645920584	9.210044899	5.606543603	5.748602952	8.2346120725	9.76786627	11.21226855	8.021123619	9.92931727	10.90549628	6.443859917	8.091145926	10.95523962	7.666812025	11.45582051	6.073504957	5.026591217	11.59799678	12.65253473	7.356850554	5.176023809	5.99379393	5.949464551	7.996531569	10.9243451	5.434637608	5.7756310965	6.733097426	7.267971464	12.3793121	8.719877213	11.62934992	8.760703219	BRCA
Instance15	11.05830992	9.123074542	13.37610779	9.590699844	11.38258365	12.116804585	10.5411695	11.11778287	10.38874414	7.19143122567	7.469094598	14.27361389	12.70249961	9.173128136	14.34873163	10.0394737835	9.40519805	13.91975024	5.107609878	10.660615195	7.0921794195	12.2658041	6.685803961	9.417006308	10.51325413	7.4052555255	8.7754466	8.702805674	10.93533103	12.14359696	7.2235006385	11.60634056	6.18280779433	8.65826985425	11.52630619	5.1887208665	6.1477640075	5.077547085	10.3790157535	8.8546680655	5.5380908965	11.12353964	11.20355006	9.494776162	11.51840741	8.486725558	15.08994499	7.31115178375	12.29822262	6.668959864	9.5844076055	5.317449516	7.4461365475	6.805328332	11.96367651	8.7252260394	6.909746482	7.2985705445	10.71515145	10.900117245	8.745221468	5.85120390633	5.7488140055	12.2835782367	8.431853925	10.46266074	10.05747773	13.1007987	13.10574654	13.16916718	13.99825372	8.685879829	10.492245895	7.92189120167	6.24472413433	7.382495772	7.87444804233	8.271822598	6.221302541	9.076816348	9.992998904	8.981339747	8.940211632	11.51153662	4.591324374	9.2069863055	5.68566776	5.174337751	9.793246096	5.30045657175	8.521110748	9.371014877	5.545977053	5.908306372	9.272076349	7.772382418	10.54330281	10.85219028	8.190424922	10.7777528	10.45207161	7.81030592667	14.46406102	8.7551738165	6.41251149567	7.657106049	6.556357083	11.57472137	8.7418376535	7.5529313175	8.901810533	5.818908863	8.991529729	9.383110854	5.5814397285	5.757564188	8.238517619	9.919057394	10.13027811	7.91332957	9.62846827367	10.21155408	6.056047647	8.334453331	11.15442592	7.806351836	11.46815322	5.964982644	4.633753851	11.34927862	12.26795863	8.580617665	5.0651056545	5.68566776	6.23907221867	7.680255999	10.39647129	5.197719213	5.7180678965	6.8850350255	7.806673757	12.45384813	8.831702571	11.8295207	9.060720718	BRCA
Instance16	11.09848962	9.088471	13.59555882	9.637789147	10.15718937	11.86154965	10.07411507	11.33541843	10.35884378	6.997489341	8.17951245	14.17314893	12.43700564	8.65664038	14.08054111	10.4308296955	9.172135025	13.80581744	5.2643122405	10.3128701505	6.950345721	13.18229429	7.355551793	9.7227620015	10.86526952	7.795450056	8.217813694	9.861979055	10.95206435	11.3588390883	7.7918103	12.79680929	6.12570751733	8.2623949255	10.65863127	5.447643127	6.113729239	5.06845493067	10.27975169	9.390792679	5.3960390905	11.37070935	10.83660293	9.091846003	11.12646913	9.748038139	14.8142739967	7.44048999975	11.96106931	6.63205414	9.0653599655	5.0040779895	7.628050567	6.631035599	12.44183936	8.3649315842	6.953268513	7.335258382	11.06374916	10.639767645	9.696742033	5.68017962	5.7172924965	12.0185825167	7.578488036	10.559448475	10.49534568	13.00320258	13.35270561	13.16411975	13.83906107	9.05396736	10.527638255	7.704054153	6.23853554867	7.640236619	7.957705743	8.83120415933	5.661429849	9.976349717	9.352121312	9.707333731	8.619102198	11.83572685	5.110625549	9.5955284835	6.085664318	5.571078532	9.540516092	5.36852598825	8.312317023	9.546378973	4.735808811	5.65225244667	9.749023471	7.235394693	10.28660429	10.8300717	8.2849524935	10.76039169	10.39630003	8.71131906233	13.96600025	9.2113615035	6.11022297267	7.647892114	6.083219352	11.10392395	9.1783638005	6.9821526775	8.608976566	6.013915124	8.929969316	8.984704068	5.6682050805	5.909299837	8.3865993725	10.20252214	11.2302278	7.941049802	9.84971994	10.6161723	6.251819079	8.11816389	10.72626524	8.077182341	11.05567579	6.215781112	4.262415973	11.74013292	12.94317143	7.698359359	4.940022913	4.795210185	6.38720504767	7.87986062	10.36660939	4.778749175	5.85105611	7.2658847515	7.4350664265	12.49713337	8.39322552767	11.92795395	8.2772208465	BRCA
Instance17	11.01303318	9.313099074	13.86388477	9.283748834	9.887301022	12.103700275	10.54993411	11.26378871	10.52622073	7.12570578567	7.645984623	14.21113545	12.42339047	8.979097265	13.96294256	10.475278206	9.5225865085	13.83906107	4.7722227	10.175807248	6.673638385	13.18898907	7.137660093	9.727002921	10.91921737	8.116154282	8.266787858	9.852381692	11.14152621	11.3672132267	7.83154808125	12.68387193	6.082888337	8.31187329725	10.9232534	5.214980911	6.027980656	5.422572499	10.0762471735	9.282241073	5.3483684195	11.23955693	10.88216751	8.969718285	11.39699552	9.64951268	14.8283203433	7.692839981	11.48537546	6.767724723	9.131055831	5.5615476575	7.328256679	6.816283298	12.40276968	8.1836947834	7.470295104	7.4610238715	10.72897086	10.09977533	9.685204814	5.38284228333	5.3286058865	11.94985429	7.660568443	10.364759465	10.56431651	12.94803322	13.32947056	13.09870741	13.76961631	9.138758883	10.730720215	8.021174851	6.14767871	7.5408424895	7.59650558	8.73974096067	5.76368461	9.916671122	9.588630847	9.715383392	8.660014728	11.73885977	5.128676184	9.185502342	5.139767484	5.547674422	10.00201369	5.63118440925	8.68863596	9.459309233	5.531234258	5.540239002	9.857095022	7.223039054	10.7780979	10.97955044	8.2858484155	10.55686073	10.61564829	8.75750425333	13.7976418	9.043457461	6.34199734433	7.900385515	5.561487483	11.07544591	8.98986023775	6.587042577	8.523190576	5.926421279	8.517650813	8.85739099	5.6587200005	5.570471469	8.3917456235	10.1371324	11.26599019	8.0620596875	9.81801840933	10.48418878	6.343323981	8.043931078	10.76332881	7.96397256133	11.16548507	6.251156317	5.68566776	11.62416272	12.89271362	7.382107644	5.300374126	5.688048317	6.192455052	7.79246679	10.42231215	5.049425205	5.660901376	6.655350557	7.238032131	12.46187723	8.36016220033	12.05538931	8.585680925	BRCA
Instance18	10.99992623	9.744775458	13.73047547	10.31014159	10.34889994	11.553989245	10.31880295	10.85440892	10.87563823	6.915254259	8.243782269	14.66423422	12.69058957	9.171077398	13.99825372	10.337582237	9.248119949	13.94334633	5.5008898215	10.077023151	7.0380508525	13.12983363	7.761021136	9.5860204495	10.73881029	7.884349434	8.794043061	10.04336266	10.87078104	11.273639684	7.5914202035	12.54548466	5.97245056367	8.358305307	10.93235154	5.5285104635	6.060362704	5.14771792733	10.606262274	9.51464464	5.1527800375	11.2211885	11.01303318	8.928474794	10.94132297	10.15620355	14.55115067	7.71343604575	12.03870085	6.811538864	9.1480814945	4.698060075	7.4991580795	7.164230976	12.13864308	8.7840044206	7.096691768	7.4277826515	11.29880451	10.78685608	9.811896893	5.82996512633	5.8996369945	12.3173743267	7.966939601	10.563024325	10.41142654	13.15586736	13.41290062	13.17144427	13.90066922	9.074115449	10.744144	7.97594459867	6.30431626767	7.5258128505	8.01162467867	8.66013989733	5.658433761	9.899825581	9.564845477	9.953964008	8.709412238	12.15346979	5.37574431	9.260673788	5.217920145	5.559500416	9.734062262	5.3737888675	8.612961657	9.189639964	5.48205062	5.702195218	9.760670523	7.704562712	10.49748292	11.07201887	8.230518034	10.54623399	10.45670378	8.73669388067	13.98649851	9.035920511	6.342114179	7.687552619	6.052139389	11.27433609	8.8629890165	6.913846672	8.018313037	5.9029245	8.755572891	9.550891589	5.400961582	5.221114603	8.365964621	10.60435889	11.26378871	8.0192290835	9.72344819033	10.62124171	6.500687047	8.28785217	10.68336774	7.91466323133	11.15959405	6.173632793	4.435721265	11.37751302	13.02126635	7.86996565	4.881336211	5.782219336	6.20491623067	7.763878152	10.78613914	5.562403668	5.9002229945	6.817027869	7.455206284	12.13627672	8.67060928633	12.10871075	8.8270504055	BRCA
Instance19	10.96869939	9.511130543	13.46969908	9.573941152	9.79703776	11.905777185	10.32054705	11.12692078	10.62776211	7.283181094	7.863692456	14.97957035	12.47414328	9.168829493	14.03833906	10.6361310425	9.3236546435	14.02134875	5.5432517045	10.3100047505	6.998502507	13.24869779	7.431583526	9.8341941585	10.93816836	7.764611582	8.485971282	9.546605663	11.16291071	11.6748578833	7.67109926025	12.26985874	6.139072477	8.26751803975	10.68460862	5.394493189	5.750902375	5.04884258833	10.4569383835	9.4055344625	5.3737958005	10.93189375	10.84878354	8.847011233	11.42163372	9.639657761	14.4637265633	7.77410946625	11.67464133	6.327153462	8.6367287865	4.9207066345	7.200782863	6.681523496	12.01512763	8.3036168842	6.963592971	7.330975552	10.90909074	10.57745993	9.597866858	5.66377286567	5.6768842575	12.1941623033	7.737756253	10.465946615	10.74349669	13.08540943	13.47944813	13.34505663	13.90556143	9.099151268	10.70036432	8.11810553467	6.18977178967	7.7309844595	7.53985346133	9.01276269433	6.056697995	9.686457248	9.474446754	9.826159608	8.695994791	11.72922572	5.299584672	9.183644055	5.579701547	5.682019293	9.672500978	5.27650997875	8.807082076	9.205164682	5.279296008	5.87472931033	9.877790685	6.544273338	10.34930366	10.50876069	8.0597458195	10.44034522	10.38874414	8.77533716533	13.78618183	8.9359344845	6.41663102767	7.722126358	5.922204539	10.67386138	8.51482474025	7.0698850955	8.362887493	5.816350905	8.253411568	9.28115408	5.4633693985	5.941699827	8.5692768835	10.40280453	10.86047424	8.015208768	9.947900308	10.3854637	6.478086528	8.063477494	10.4984955	7.92980596633	11.28106518	6.109888752	5.362129031	11.58210918	12.90226493	7.437629589	4.7986164265	5.80723335	6.22312114833	7.697282321	11.08411429	4.958159726	6.040107841	6.852565729	7.2204108565	12.19504004	8.803648797	12.05089371	9.2045451555	BRCA
Instance20	11.17748823	9.319763063	13.85986526	9.742389917	9.212168732	11.30731523	9.36270062	11.49963678	6.319586888	7.292038499	8.676081478	14.07409548	12.13760287	8.257825211	13.83559602	10.4145259685	7.8530605675	13.74850791	5.0158799165	10.3490182955	6.458489395	13.09426251	7.975462708	9.8960193215	10.64868139	8.22907201	8.170802781	10.41961292	11.10294695	9.79775974967	7.97831046975	12.82188064	5.67352651867	8.31909203125	11.59799678	5.494521765	6.651174226	5.630739277	8.549825384	9.262046048	5.8327989795	11.53100625	10.00966108	6.58304938	11.32380085	9.15137249	14.8852306733	7.34984499225	11.95127413	6.057131398	9.357835757	5.1119274735	7.287718462	5.814429456	11.22788531	8.4122590946	6.848156962	7.842926264	11.02648906	11.01511412	10.7144776	6.023308677	5.45682001	11.9354915367	5.002940155	10.68036075	8.442550769	13.13233509	13.63244094	12.97797754	13.09870741	10.11144907	10.822377505	7.85652075367	6.71441095733	6.28713931	7.63561587967	7.40948764133	6.337002435	10.43600385	10.29527565	9.761439504	9.314283643	11.84561169	4.466446628	7.0657082555	4.928502089	4.726302606	9.785984134	5.71246347575	7.57557919	6.520033725	4.659234823	6.35908817467	10.5103837	8.231726545	11.35464901	11.27762466	8.2935326065	10.78233917	10.86415153	9.455009081	13.46017433	6.8565885325	6.11201536833	7.553285857	6.114372881	5.953737396	7.32288854625	5.9710529315	9.004881345	6.232090496	10.19143901	9.435519799	5.8289766095	5.657076342	9.011024092	10.77336613	11.55095369	8.145928049	9.049555476	10.61443405	6.51033347	8.704639545	11.2089234	8.33272210267	11.87820241	6.501563046	4.990286948	11.92126273	12.90606669	8.730980488	5.1279821635	5.255700175	6.564269378	8.105084975	10.29619385	5.212385731	5.790238379	7.5710033425	8.7566404745	9.226822258	8.30560416167	11.81753744	7.8304421715	BRCA
