Instance10	8.9886134345	10.86708973	7.2350482035	5.79657999767	11.79340834	10.73727294	9.50033457	8.427795888	6.362956922	10.59751514	9.256605664	8.368136601	8.28907450867	10.09936791	10.10317669	10.50202152	12.93044173	10.73177959	7.053766063	7.21895040767	9.1813739735	10.88785292	6.719187291	9.558296876	10.70560671	11.69988051	6.537727525	12.892541355	11.93178472	8.677967226	8.434003819	8.411537856	11.32464765	11.67556248	12.30454677	11.98277091	8.958263513	11.0196222	7.6760296936	10.4796405723	5.91717168	12.16730219	10.71182636	10.53462901	8.83564079	5.279507372	7.503244585	11.2551704	7.79137073733	8.51577119267	11.22820258	10.51411267	7.240984771	8.211244807	11.78375755	10.624983	11.25679855	7.296207587	11.15926312	8.165293947	10.552954845	10.4353997	9.811764924	10.05680742	9.652486999	8.142414874	12.67203307	12.50103733	8.6419748955	11.97407764	11.94944384	7.966824273	10.55295269	9.107940046	7.7909732495	9.642736992	13.01560762	7.826518497	7.518970032	8.64876303	9.0726402415	11.44205205	12.88068749	6.052030675	12.238261945	10.4232455135	10.03012262	5.838328613	9.22844269733	8.545216568	8.94185541	6.8053251065	10.64831289	8.169463531	10.68855655	11.24621696	11.30524968	5.062004299	9.701311282	9.810427489	9.274427351	11.58397843	6.9796198708	10.32215382	13.20549015	10.97903948	11.38494305	6.645878602	11.70336494	9.9296773635	11.294817165	11.66632289	12.49390804	10.3373317983	13.588464355	12.84571551	8.456437714	10.676356389	12.52245777	7.677358111	7.091597036	8.7876083315	9.3040700025	9.16520380275	12.16189092	11.44340995	BRCA
Instance11	9.194060441	11.2302278	7.0436771605	5.847564024	12.45248586	10.76058089	9.874758982	9.03001262	6.056481245	10.88698849	8.976124817	8.627160965	8.32536594533	9.900855914	10.5358394	10.43916109	12.75717127	10.91785336	6.494260087	6.90741831967	8.8176146935	10.98390052	7.418318837	9.946446178	11.14152621	11.69370922	6.94398321	13.60992767	11.83915468	8.90929393	8.562873108	8.71934424267	11.4353683	11.28265136	12.16730219	12.01615373	8.641727659	10.55708099	8.2594568202	10.3654309477	6.284205605	12.10010062	10.43647761	10.44673727	8.706980396	5.618081393	7.79970309167	11.7044031	8.22629228433	8.24996801767	11.30872029	10.95307261	7.550787421	8.358795271	11.88601099	10.59389087	11.80678735	7.321885546	11.29653841	8.180192492	9.9827365075	11.37640504	9.631810874	9.542955006	9.70697128	8.031123768	12.216605	12.58150432	8.139763042	12.01315176	11.56412699	9.084237789	10.95523962	9.470052751	8.1430100805	9.3853204015	13.45145845	8.064205358	9.305993955	9.413057256	8.80157023875	10.58194931	12.81545941	6.250587993	12.123937315	10.2180718405	8.635646596	6.73853522	9.423892277	8.75759096	9.665123195	7.2120204945	10.87078104	8.0178925075	10.70897201	11.1705545	10.88615784	5.063515075	10.23861107	9.831679796	9.417663408	11.40803792	6.245646113	10.67862239	13.18898907	11.15778289	11.37306376	6.658286918	11.64638017	9.8841075105	10.6877391985	11.60131362	12.79847895	10.3454840987	13.165696105	13.02343475	8.324744376	10.288257045	12.35583566	7.159423477	7.105230531	8.040570222	9.6251874875	9.440681042	12.21133327	11.59799678	BRCA
Instance12	8.875620703	10.62399145	7.5492409965	5.97292448567	11.53336151	10.09588524	10.29527565	9.189046878	5.543891185	10.60627128	8.825235331	8.94526175	8.71738420633	10.05503195	10.30263925	9.942089671	13.0583047	10.44933468	6.727822201	7.43055415933	9.471872742	10.77919838	7.154972811	9.330839099	11.13223641	11.3345919	6.870460665	13.09917276	11.59917377	8.038481623	8.913054791	8.195936721	11.97142151	11.25294051	11.89497319	12.05932765	9.439405556	11.00415042	7.9728525534	10.7561628917	5.6919020225	11.94030819	11.45329393	10.09798967	8.953397026	5.4382978325	8.12538379433	11.38871439	8.04211853267	8.46787438767	11.38801744	10.3180516	7.465772744	8.129207177	11.42512686	10.72598418	10.90476277	7.707602652	11.435288555	8.0366759675	9.942444886	10.50605987	10.5203005245	9.839944288	8.849265223	7.092337284	12.7295762	12.44065386	9.207237709	11.48354892	11.45906284	8.492885781	10.51346635	8.847168067	7.8460281065	9.677574201	13.57945564	7.044561126	9.414337005	8.215534365	8.9055802705	10.27665401	13.06098469	5.695027274	12.533700195	10.257335515	9.073720587	5.80517071	9.78348029767	8.126008927	9.436337353	7.794067543	10.33465909	8.2654643565	10.42688875	11.56247895	11.30718958	5.213358218	9.676230874	9.219919401	9.461368613	11.18404796	6.9524476514	10.1244836	13.074006	11.26201864	11.36217961	6.411854672	11.625661435	10.3427971665	11.341499225	11.62261253	12.376995	9.73742023733	13.527799245	13.31590529	8.700908799	10.707208044	12.42907592	7.84153763	7.591674041	8.1060649605	9.257510202	9.11433240775	12.66384721	11.69911488	Control
Instance13	8.9592916965	10.69211442	7.5318164065	5.70153059167	11.88601099	10.01526211	10.08429722	9.347572166	6.030066347	10.75081188	8.7118595325	8.413100175	8.59660525833	10.0481807	10.2159337	10.22337462	12.83993603	10.44156469	6.679413681	7.505643708	9.4681403765	10.8133766	7.250869519	9.309226859	10.96223109	11.34672441	6.919134835	12.982725195	11.41291396	8.122285912	8.426129627	8.18478136733	11.60575973	11.18114933	11.9729763	11.88931963	9.340440499	10.4663776	8.3242653246	10.545250775	5.8678835525	11.68152186	11.16600002	10.30642947	8.678284212	5.511644936	7.94777078533	11.5155078	7.90933980433	8.167342191	11.36386113	10.29642331	7.396906827	8.224557807	11.51246655	10.67884903	10.8875331	7.390665805	11.20424244	8.515904648	9.835657767	10.61404749	10.414272081	9.810861239	8.868005407	7.815000755	12.76703924	12.36549278	8.801356788	10.45621094	11.44004913	8.40571707	10.76359024	8.9851584535	7.833732652	9.189064928	13.64479198	7.341988248	9.232271688	8.640083234	8.940794028	10.56803712	12.80741335	5.025484272	12.34653506	9.8911802455	9.179325131	5.884360575	9.75288039733	8.076656792	9.731803154	8.0077252005	10.5070268	8.0706920685	10.49469589	11.282103985	11.11911153	5.069542407	9.583572263	9.426946689	9.2427161355	11.15153369	6.7932745254	10.11467972	13.17957018	10.94976857	11.17748823	6.517083235	11.53159418	10.304503741	11.11871584	11.12745936	12.63995684	9.85575963633	13.544191545	13.43392773	8.826676485	10.493467176	12.44389288	8.100447105	7.412868569	8.1092002055	9.135863983	8.9481840735	12.53522562	11.36448778	Control
Instance14	8.1282657085	11.24778827	7.5625464675	5.812886648	12.33906368	10.37177151	9.266611536	9.968674397	5.115003321	11.04119731	8.8393241195	8.634194938	8.309480267	9.880571175	10.36439217	10.98390052	13.04201932	11.34473713	6.684962905	7.660005269	9.8524245665	11.50205123	7.896016165	9.446194768	11.0196222	11.39833769	6.278733439	13.20710406	11.72159494	8.930930318	8.490450922	8.246285339	11.59917377	11.36386113	12.20624983	12.22921997	9.567718992	10.12919321	8.612782042	10.9227277437	6.484484077	12.09842044	11.41782366	11.16040108	6.350944152	5.6375958805	7.86579001867	11.77806492	7.565709867	9.02742552833	11.48278541	10.72254311	6.32224872	6.278733439	11.95778233	11.04849558	10.77336613	6.775581064	10.809142205	8.2369197305	9.628922111	10.87994333	10.3079602855	10.91276982	8.995541845	8.351249698	13.279028	12.67947906	8.0667841815	9.138598914	11.79461296	8.065202205	10.97310559	8.0691422925	7.895139978	8.745670996	13.85629375	7.309069579	9.13253901	9.461173034	8.60965297625	11.60457421	12.53234503	5.301232095	12.190939155	10.350627979	8.184182491	5.983399097	9.588165416	8.112141195	10.1786123	8.3949148965	11.48988071	7.7890051145	10.82235197	11.259062085	11.61638815	5.237842121	10.19263222	9.563520973	8.9977844955	11.48413324	6.8588425306	10.37394209	13.591191	10.85788793	11.81310789	6.073504957	11.900405455	10.5618128605	11.15899039	9.689378285	13.05669872	11.0440848817	14.16852811	13.60583775	9.632332352	9.711992858	12.6218253	7.403304156	7.03149755	7.267971464	9.2755697255	9.32598676825	13.12663112	11.09730811	BRCA
Instance15	7.264096159	11.34727825	7.101744613	5.839407714	12.04827069	10.17005684	9.212740233	9.423662793	5.292055848	11.21644291	9.206062861	8.7754466	8.91396736533	8.702805674	10.76155147	11.06986277	13.18229429	10.93533103	7.282836206	8.010599343	8.935019442	11.17614527	7.706221655	9.494776162	11.34599024	11.01404508	6.668959864	13.766019795	11.18554156	8.888919105	8.319504051	7.66317427267	12.02968073	10.94581345	12.13502955	11.96367651	9.599439206	11.40257259	8.7252260394	10.082422721	5.8282498515	11.48188533	11.07740677	10.61326715	6.710362624	5.784431887	7.92189120167	11.93859466	7.87444804233	8.271822598	11.06028744	10.49245938	6.603630517	6.339320583	11.05567579	10.51730058	11.16548507	7.041580102	11.322395405	8.0167698915	8.963946686	10.49590526	10.0610516075	10.88922276	9.357783524	7.156465194	11.99120482	13.04989878	7.9827875395	8.07586835	11.01054579	8.193218709	10.86047424	7.7611686765	7.695021623	8.6194691085	14.02134875	7.872784328	9.043848309	9.19777027	8.47477815975	10.257176	12.12152875	4.702259784	11.091923185	10.1494174885	9.428957399	6.279801496	9.63912755633	8.20072837	10.57487757	8.2073525535	10.64178559	7.9578261305	10.45289528	10.426390775	10.4306776	5.421737703	9.281014944	8.927023183	8.621000851	10.53323265	6.8137561756	9.379173172	14.17314893	10.96869939	11.70152102	5.964982644	11.596109925	10.336884971	10.2699583685	9.863923404	13.10298289	10.1481021253	13.91978853	13.60139652	8.886520521	9.1176722785	12.83366697	7.445891568	7.216336329	7.806673757	8.6109385525	8.7232184595	12.97797754	11.22892405	BRCA
Instance16	8.081798243	11.31728698	7.170061611	5.957275433	11.92269971	10.4715739	9.140153069	8.948652767	5.193979903	11.07460497	9.2441783885	8.217813694	8.28805577267	9.861979055	10.39216207	10.8409276	13.09561052	10.95206435	7.391761545	7.58326909233	9.341754095	11.34727825	7.305699546	9.091846003	11.12822333	11.90894245	6.63205414	12.883636945	12.05932765	9.004881345	8.68353955	8.07438190433	11.75195417	11.60957135	12.30875149	12.44183936	9.612896653	10.25831902	8.3649315842	10.9765418417	5.8469817725	12.23703672	11.22892405	10.95031916	6.645878602	5.272833213	7.704054153	11.92978186	7.957705743	8.83120415933	11.67278344	10.49035982	6.206433829	6.72451769	12.13864308	10.73380366	10.82171841	7.023868337	10.8743919	8.3368268805	9.56719054	10.68877508	10.1388079565	10.12558819	9.527897792	8.288302177	13.01334802	12.64120964	8.220173896	8.892854791	11.76435133	7.46332231	10.82290958	8.3163910215	7.761090158	8.392677918	13.28849775	7.488404794	8.66705043	9.211511834	8.5737802715	11.15959405	12.58650212	5.893308357	12.33433984	10.3826481615	9.200470222	6.470744782	9.54866310133	8.550055208	9.892501503	8.311717942	11.21152349	7.7113771775	10.82797402	11.34893977	11.61281105	5.613981872	10.35235277	9.445093046	9.074699978	11.53336151	6.8577905504	10.62285742	13.48222565	11.01054579	11.64198185	6.215781112	12.35089878	9.938015449	11.470671725	9.520157575	13.03973478	10.209151315	13.76499321	13.32090986	9.439779534	9.8817326245	12.72627038	7.528725991	6.90394547	7.4350664265	9.4764910815	9.389160191	13.14121392	11.08223906	BRCA
Instance17	8.054315355	11.15310882	7.263764947	6.026012268	12.27401999	10.14206911	9.423531492	9.557291911	5.045717348	11.10921707	8.681768135	8.266787858	8.32009508533	9.852381692	10.74815115	10.39216207	13.19976669	11.14152621	6.786077228	7.49909835033	9.724109558	11.50749997	7.349748135	8.969718285	10.8703264	11.61973409	6.767724723	12.77225221	11.80861644	9.18625115	8.410399542	8.30078256333	11.57190206	11.72339443	12.19216651	12.40276968	9.780614043	10.07372021	8.1836947834	11.0399392867	6.1457860575	12.14165544	11.34927862	10.72254311	6.270113663	5.471757618	8.021174851	11.90740908	7.59650558	8.73974096067	11.62203593	10.55539466	6.429202197	6.331325098	12.16626519	10.98307218	10.80014785	6.718707958	10.632263005	8.6888206365	9.590133938	10.83409988	10.3154866485	10.83114513	9.42725057	8.540884674	12.90226493	12.74140174	8.5062361755	8.651124474	11.56243576	8.005934842	11.04074197	8.1233197735	7.8338041045	8.3470542775	13.47574423	7.300400897	8.6137905	9.151492997	8.71657190225	11.68668229	12.8471739	5.439300032	12.263711105	10.3627597125	8.17452767	5.715077403	9.50332058367	8.148528855	10.06753558	8.282171868	11.48233544	7.655042665	11.20780763	11.563577495	11.55865044	4.765417294	10.39579682	9.587637423	8.905283371	11.96427598	6.5923766556	10.38358581	13.55093015	10.72951477	11.64933041	6.251156317	12.277163725	10.335740921	11.50938669	9.580847928	13.03258307	11.0526538427	14.007905805	13.37610779	9.589014912	9.864539634	12.48900128	7.802191444	6.967344797	7.238032131	9.38917153	9.4309410985	13.03973478	10.81174016	BRCA
Instance18	8.406988321	11.17035717	7.362973922	5.65285546233	12.01701203	10.44381412	9.662659976	9.343852558	5.35439155	11.15503025	8.9041037895	8.794043061	8.31866725367	10.04336266	10.65453335	11.23756269	13.2860567	10.87078104	7.040018762	7.51293610067	9.321718893	11.17261832	7.489167837	8.928474794	10.91921737	11.9684077	6.811538864	13.08508924	12.28299001	9.086203331	8.178442174	8.26129693267	11.95919971	11.92203438	12.41104094	12.13864308	9.78453716	9.762835094	8.7840044206	11.0984179767	5.861386237	12.33120955	11.54164129	10.71430158	6.765173778	5.5836844455	7.97594459867	12.03792277	8.01162467867	8.66013989733	11.79269688	10.21367569	6.418785008	6.300403471	12.44065386	10.93699877	11.34799239	7.090221279	10.837171495	8.393579787	9.304569574	10.59995958	10.2309074115	10.46377241	9.05331578	8.099428195	11.70381504	12.53395999	8.2113438665	8.163449829	11.70725139	7.314427184	10.63866242	8.166182069	7.750420775	8.735602428	13.57553219	7.437775215	8.514478475	9.164744253	8.5952903775	11.12792359	12.72471214	4.844249122	12.496295565	10.7617411185	8.517965696	6.132685436	9.47677250567	8.314969639	9.898586698	8.5350388165	10.84981969	7.9770463635	10.85195222	11.83439895	11.60634056	5.159378163	10.43742988	9.261978018	8.935370081	11.83572685	6.8375020644	10.74874028	13.58212966	11.08706186	11.68740205	6.173632793	12.475071945	9.9414282995	11.453289155	9.822077285	13.08056861	10.2692655413	13.35941783	13.46969908	9.605924446	9.9837311075	12.35733627	7.8530890995	7.180110866	7.455206284	9.772489968	9.175847835	12.97187766	11.06502412	BRCA
Instance19	8.109459033	11.14309317	7.817830275	5.69514885333	12.26689494	10.44103033	9.586361839	9.957508785	5.226808337	10.95031916	8.530904252	8.485971282	8.36286453467	9.546605663	10.48064156	10.52730133	13.40233131	11.16291071	6.933959475	7.44966871033	9.9694334985	11.30872029	7.413672616	8.847011233	10.81469083	11.4521693	6.327153462	13.231075175	11.81753744	8.888401653	8.379054618	8.609039475	12.10963326	12.0199261	11.66148208	12.01512763	9.327003038	9.680166591	8.3036168842	11.2646723167	5.7693304405	12.22921997	11.48554018	11.0791816	6.471761062	5.4693504585	8.11810553467	11.94781234	7.53985346133	9.01276269433	11.57911804	10.61845	6.239556166	6.533334113	12.1820747	11.1050886	11.53806051	6.782084567	10.754975555	8.4774251585	9.324127636	11.0724812	10.6138481405	10.46596965	9.134683726	8.177096982	11.01840556	12.28299001	8.327610717	8.047588997	11.90213211	8.724600075	10.74066222	7.8261510905	7.698986413	8.4616170495	13.33363132	6.972006536	9.351425774	8.877515073	8.70957175125	11.86027624	12.70943395	4.8589896	12.377151645	10.498601419	7.928875304	5.599177363	9.558835708	8.367503347	9.610268718	8.548070986	11.31701417	7.699718348	10.75938913	11.66995446	11.67803681	4.944168843	10.56208048	9.534264516	9.101775205	11.78375755	6.7296889102	10.75691093	13.45687162	10.72897086	11.37148006	6.109888752	12.121456355	10.4461685	11.31452808	9.405897257	12.82863739	10.7448573883	13.62724298	13.42739342	9.758490207	9.901903569	12.29328779	7.3846553455	6.608850353	7.2204108565	9.6638076875	9.549947425	13.0288437	10.80850192	BRCA
Instance20	7.7854302755	10.69711551	7.2832205535	5.70993320267	12.00209605	8.681871868	9.163725849	9.370252094	4.96556642	11.46815322	8.6392672425	8.170802781	8.89172003633	10.41961292	10.45645738	11.54310931	10.21801255	11.10294695	8.260556316	8.09872216933	9.957873685	7.353634535	6.573348488	6.58304938	11.55023948	13.05207472	6.057131398	11.966247995	9.065962091	10.08386525	8.891351684	8.120560585	11.2444532	11.9164133	13.44437567	11.22788531	10.10111594	6.546204289	8.4122590946	11.8348992767	5.4852736105	12.29328779	11.05137569	11.86074569	6.149041474	5.0134825815	7.85652075367	12.45867582	7.63561587967	7.40948764133	12.03029651	11.05451294	7.339318078	6.638874358	12.82346582	11.59444371	6.974761956	7.276057213	10.376921275	8.610212245	8.483183932	11.00930747	10.375311717	9.614958763	9.039673824	8.209186643	9.672182718	12.65135565	8.0155718405	9.159127807	12.43809276	6.725949438	10.88375084	8.621319833	6.2536370035	9.0397068175	13.19114487	9.141232957	7.960988197	9.969027107	9.1582011845	8.971091653	12.9597684	5.222467693	12.1397195	10.129139805	9.364802828	6.472573571	8.71385423433	8.561709067	10.38218389	8.61770872	10.90030477	8.0098603755	11.30008097	11.379702185	11.67763169	5.377654117	10.38738762	8.817064493	9.679733995	11.36547782	7.7890115262	10.80671094	13.91614961	8.023686617	11.6604752	6.501563046	13.25966858	10.3869902465	12.04234402	8.198299076	14.17314893	10.695971082	13.882006925	13.25616376	8.87169823	10.543174628	12.45954952	7.454799409	6.097511381	8.7566404745	9.395923663	8.54879539925	12.61421528	11.18378596	BRCA
