Instance10	7.469827229	13.30755735	10.74747575	6.432879816	9.438885981	6.39658479233	8.01888328	5.586623085	12.71572616	7.1430110225	5.18845344	6.80720535867	8.648142847	5.320314304	6.33921661733	5.36266394267	11.41782366	5.139972076	5.6670023095	8.076790383	9.13498516567	8.881007724	11.77144213	7.3779504	7.068028862	5.532413501	7.965165416	10.3594479	6.760856726	5.36300024667	7.9889049235	11.27693876	6.294120428	6.05337856	7.707257527	5.508516797	5.906897358	10.08234238	9.959553238	6.669475188	11.44285036	9.67905828	8.464924625	9.575728848	9.168196442	5.31231785267	5.797150007	5.9583987108	6.137304345	6.10240159	8.922124336	5.992208309	10.62563148	9.190776032	7.920146076	6.447005198	7.434463778	6.5848873225	9.653830832	5.941347708	8.067839179	6.919849909	9.331471853	7.606018576	6.850940421	8.72987657	8.2287174245	10.09533805	5.570775033	10.3604853	12.57561022	6.76752611	7.130779359	7.3060563712	12.27296951	9.329541657	7.20340588067	5.442621133	BRCA
Instance11	7.616550911	13.38150649	11.2546007	6.4844860445	9.646010114	6.39932068633	8.202296649	5.199683385	12.72208073	6.8672911265	5.10297379033	7.05454875233	9.034882252	5.445769113	5.56029591467	5.26968522767	10.57043948	5.996621069	5.8674058385	8.631178079	8.84358692833	7.961523672	11.5968724	7.707740679	7.236830112	5.271727943	8.045843088	9.65659519	7.147131452	5.20689315867	6.897645403	8.848561229	6.522938973	6.52880122733	7.071143553	5.279388878	5.758230711	10.00748325	10.23622984	7.123748812	9.330368553	8.417642766	9.000521984	9.101214823	8.537035018	5.62329709767	4.643018696	6.1450093882	7.603442983	5.764215595	9.955032716	6.664771254	10.20626383	8.924189817	7.541486042	6.774790765	5.449405582	6.986153858	9.658595819	6.759359347	8.187798825	7.356366407	8.258590913	6.657000843	6.80536058	9.15686751	8.709822916	10.37037168	4.832651143	10.25079911	12.59449147	6.847562044	8.745221468	6.9076540764	11.73774813	9.248703493	7.425856023	5.561334729	BRCA
Instance12	7.210454923	13.60583775	11.05666838	6.6696596965	8.443027573	6.68769140167	8.474558864	5.628781795	12.77087865	6.6906065225	5.032740448	7.03540299767	8.686361438	5.83447816	5.88849362133	5.844186457	10.97683637	5.507010655	5.3668121655	7.791425228	9.050098257	8.566664033	11.78113439	7.387201232	7.145017916	5.467324644	8.572833904	9.961934777	6.877901039	5.586147594	6.459457954	10.25881955	6.265948433	6.40134651533	6.234487549	5.545359333	6.146498034	9.471543702	8.943233566	6.4839944585	10.4353997	9.772677934	8.433398833	9.810861239	8.206625063	5.35532143167	5.797150007	5.9839218142	6.897183312	5.700724934	8.659524242	6.566895523	9.894151244	8.767457107	7.862360143	6.37868989	8.020912072	7.5330854625	10.53537772	6.988744679	8.847324498	7.798052338	7.980483962	6.822223857	7.215390118	8.195422808	7.877739246	10.77070542	5.59381033	9.912028972	12.7232493	6.739109305	8.678865174	7.509195938	12.16093036	9.554365986	7.13169345967	5.302694893	Control
Instance13	7.225668073	13.47298527	11.14309317	6.8308282135	8.801402107	6.24070564267	8.584390499	5.637792259	12.97797754	6.47943359	5.54587052633	7.170958966	8.376907994	5.816478911	5.76344894933	5.70626549967	11.39078175	5.499695432	5.6014980545	7.924992273	8.935734623	7.769244655	11.47029296	7.372475773	7.325532861	5.852601096	8.356497226	10.1682337	7.03504959	5.41441842633	6.8621092035	10.32860793	6.898030318	6.493127809	6.29655434	4.880699299	5.937527571	9.730436649	10.06933601	6.903695352	10.86238187	9.630713575	8.577127724	9.529333489	7.882002749	5.27459028167	5.524354632	5.9366084718	7.338716608	6.745241114	6.415070431	5.770572224	10.06419075	9.156677939	7.652775301	6.348821638	7.96091582	6.9452537555	10.73844933	7.010810952	8.662188695	7.503768357	7.190568257	6.672535396	7.548207573	8.126576876	7.919144247	10.77027594	5.139153532	10.01968841	12.52742331	6.521369295	9.044121624	7.3656981534	11.89182747	9.5625485535	7.342409258	5.844744204	Control
Instance14	8.314312607	12.16391545	11.40859261	6.0566410755	9.563025162	6.35314852433	7.646632733	5.427447991	12.99135537	6.1256933725	4.841972014	6.938698332	9.235386689	5.598582011	6.10848824267	5.60586024867	12.07288802	5.292792099	5.29827473	8.194979796	8.224021701	7.613183764	12.30526243	8.03086177	7.540808289	5.32592750033	6.792663829	10.34787632	7.075535639	5.70562864467	7.742340754	10.10277659	6.161087152	5.89200477	6.932218074	5.784773056	6.646238725	10.69117233	8.698601474	7.202903721	11.40394419	9.432772131	9.961283683	10.27622944	7.94892365	5.41464507733	5.638516463	6.9974548688	7.359993557	5.63307605	8.179338273	5.88130442	10.76155147	8.656497376	8.365973657	5.69544494	7.312272913	7.083855175	9.656380672	6.396738021	9.403811531	7.882277935	9.583882482	4.904979261	8.158055634	8.437316311	7.988942668	10.48711175	4.998433881	10.27344628	13.2860567	5.09930704	7.703144185	7.1534205814	12.03287579	9.8746000765	7.36712486867	5.930152602	BRCA
Instance15	7.715929611	12.44601199	11.16113206	6.1713175965	9.02738156	6.73899581333	7.883225397	5.661643617	13.22427159	7.150427771	5.40633466367	6.65807057733	8.685879829	5.327517838	6.33364331633	5.80572959367	12.11092378	5.670168482	5.9133235375	8.236482005	8.264926627	8.89464433	12.12065594	7.293727115	7.820180758	5.27580683367	7.613699466	9.658752001	7.451110377	5.31734707367	7.4539224815	10.79256076	5.822864756	5.99109333533	7.149902366	6.68067994	6.131451225	9.809000815	8.578524713	6.922138842	10.55627639	10.64514978	8.712854643	9.630713575	7.920890416	5.463891796	5.640759188	6.487311078	7.330471287	5.767794645	8.639920497	5.977286364	10.72489348	9.281014944	8.597224924	6.381115162	7.806776963	7.4312204595	10.45510657	6.924132926	8.73696091	7.781787745	9.387974825	5.472171943	8.167858571	8.637277967	7.9147536295	10.27293332	5.551140106	10.05449278	13.16228672	6.107798352	9.349160193	7.0222287176	12.93579034	9.66111062	7.332717495	5.560417864	BRCA
Instance16	8.095424881	12.2076581	11.14007262	6.211869299	9.580372172	6.39469361333	8.420129842	5.276693226	12.53522562	6.6456791705	5.04139332933	6.79542593967	8.928141645	5.520666802	6.13232226467	5.78023011233	11.88705885	5.558582385	5.669019838	8.360837347	8.194124458	8.212400476	11.98934847	8.454752828	7.558728975	5.38669330133	6.741740415	10.34647526	7.080607369	5.898044143	7.8305864715	10.16928652	5.821972438	5.76509599167	7.404633079	6.405912077	6.30204996	9.948696154	8.671931209	7.3833556585	11.43117909	10.02677279	9.153147365	10.03743752	7.767358716	5.35218808533	5.296743026	6.7937760674	6.976424143	4.847509986	9.341202521	5.328864506	10.20761871	8.824657385	8.184182491	6.087256632	7.103893941	7.0070054385	9.799419701	6.641730707	8.957226222	7.585715821	8.224316626	4.944168843	7.631688412	9.107714755	7.7272309565	10.41229492	5.398154738	10.22337462	13.15138292	6.07692847	8.767266735	6.9209080238	12.39411974	9.68450985	7.181751408	5.561792943	BRCA
Instance17	8.03491053	12.15610687	10.96945868	5.8868527975	9.67578115	6.135427533	7.621284726	4.800655715	12.56790862	6.090948927	5.12322289033	6.69441249767	9.162423509	5.874312082	6.094560163	5.58782852233	11.85977947	5.391811746	6.1122793265	7.506587513	8.23465789333	7.841330235	11.82192354	8.033975091	7.212450483	5.33246857467	6.503194172	10.39348729	7.346449741	5.105424091	8.021928383	10.15222181	6.140988854	5.786889755	7.700164201	5.86431694	6.244797292	10.16746241	8.594736194	6.847370537	11.63501532	10.62223972	9.409094477	10.20273027	7.504801363	5.19037459233	5.186868206	6.5384966832	6.942664411	5.214524337	7.609956448	5.217920145	10.51017103	8.252075374	7.687237663	6.186664587	6.776041872	7.106658528	9.411691645	6.351827612	9.358432047	7.92303197	8.224798947	5.538546893	8.19969826	8.783359349	7.5975884795	10.07347253	5.156650685	10.20782	13.15138292	5.439300032	9.235237084	6.8965544166	12.3239471	9.9414472575	7.16126879533	6.099195905	BRCA
Instance18	7.95691498	12.43207997	10.93386418	6.0972822555	9.217703977	6.82794277033	7.779918143	5.321757891	12.61931219	6.3105461925	5.22599000767	6.65947457433	8.783359349	5.061788345	5.95409748833	5.929164965	11.47374394	5.446761787	6.374923715	8.303724962	8.00920972233	7.846651776	11.43832419	7.652183735	7.624468551	5.49723380833	5.714390638	10.4353997	7.344742242	5.82461995167	7.2548069665	10.15284924	6.193580184	5.681394252	6.61058611	5.549831826	5.921609641	9.854946719	8.982538116	7.06272487	10.51995589	10.68629503	9.073606794	9.66161829	7.787871755	5.30500767367	5.238415487	6.5184741688	7.135609576	5.693076567	11.08324847	4.790135144	10.28510773	8.259791657	8.288302177	6.29655434	7.300583933	7.144211339	9.922525358	6.63862099	9.224514925	7.661780101	9.580758442	5.070616072	7.6455704	8.641727659	7.531468856	10.26509376	5.541027867	10.42901989	13.08540943	6.101508918	8.563578707	6.895239566	12.48900128	9.768108396	7.038305237	5.735529792	BRCA
Instance19	8.341164221	12.39881323	10.66951428	6.0356141115	9.181805189	6.69079792733	7.098719371	5.532793245	12.52524557	6.1597871345	5.427406861	6.967127772	8.750104935	5.54798282	6.02381230667	5.69762089533	11.68597092	5.836562468	6.049928204	8.375496855	7.90388439567	7.448118629	11.71457622	8.193452823	7.108292156	5.39187538033	6.571074265	10.00680332	7.273192116	5.58184248867	7.2102750205	9.429344557	6.019596982	5.69340337233	6.167423791	5.556131441	6.431794783	10.07805442	8.544366686	7.4150875045	10.92093732	9.595686927	9.64422634	9.94572954	7.675747359	5.310593427	5.406001929	6.6942567784	7.110407943	4.767934712	9.460589575	5.262669223	10.77710346	8.125130748	8.774738578	6.374870491	6.918538669	7.5523349435	9.905613067	6.452698896	9.557291911	7.935107761	8.416397618	5.353156751	8.275287778	8.719338441	7.8558007155	10.00575124	5.246228736	10.16124563	13.04201932	5.379907907	8.939638805	7.0040046146	12.05711016	10.0085810415	7.17596625067	5.742552812	BRCA
Instance20	8.136146677	8.929717871	11.87062298	5.0579964415	9.168415848	6.127634878	7.791197286	5.255700175	12.50816376	7.305777696	5.29161297567	6.87637514467	9.354762404	4.496310656	5.56658506667	5.43568630633	12.19466615	5.91922759	5.7398194195	8.848717702	8.31313759733	8.767266735	8.747421913	8.152476418	8.201463713	5.22393387367	6.618095924	10.83188538	7.915522581	6.157436291	8.1208793425	8.565760069	6.445516183	5.57400043567	8.255407641	6.565182543	6.345277161	10.04563037	8.717591714	7.356304207	10.58930965	10.11297736	8.819732939	10.39805989	7.818200484	5.41650888367	5.451714936	6.2899792544	6.396866433	6.600325977	5.953737396	5.255700175	10.67450813	9.341525008	7.938228627	6.360983667	7.159924617	7.256743793	9.850777208	6.352798794	8.22564262	7.399942501	9.284894137	5.027033758	7.498233163	8.95253824	7.6793168875	8.105084975	4.830371028	10.8955187	10.82365605	5.039808741	8.611542308	7.4112322548	12.34859823	9.3665018675	7.30158839	5.657076342	BRCA
