@relation thedata

@attribute 10376 real
@attribute 10381 real
@attribute 10382 real
@attribute 10383 real
@attribute 10574 real
@attribute 10575 real
@attribute 10576 real
@attribute 10694 real
@attribute 113457 real
@attribute 22948 real
@attribute 347733 real
@attribute 56604 real
@attribute 6950 real
@attribute 7203 real
@attribute 7277 real
@attribute 7278 real
@attribute 7280 real
@attribute 7846 real
@attribute 81027 real
@attribute 84617 real
@attribute 84790 real
@attribute 908 real
@attribute DependentVariable {BRCA,Control}

@data
14.25942553,7.529725554,5.316518,12.49153253,11.4911682233,8.502683773,11.93696372,12.23093318,6.402173659,8.522151037,11.12745936,8.803244092,7.95145228867,10.7752261585,8.773914859,5.287261033,7.413524535,13.477480985,5.199683385,10.2875579975,13.60771409,8.7904192335,BRCA
14.25434036,8.064030165,6.086885249,11.19443078,11.0887838397,8.398680773,11.78917304,12.45248586,6.0848206195,8.259038365,11.15310882,6.98248348,8.198299328,10.114833088,8.000255161,5.695027274,6.236115272,12.81391672,5.161294412,9.819936678,13.62684124,9.4509516275,Control
14.1941174,7.157223442,5.650485447,11.58824628,11.10156059,8.581201641,11.7416567,12.17821986,6.2876641315,7.800869372,11.65775177,7.621998953,7.89270244467,10.1536553565,7.832955068,5.127851204,7.241842864,13.1265014,5.162100493,10.736435525,13.63630348,9.120558287,Control
14.02134875,6.795036757,5.504788206,12.28574906,11.193982966,8.481558416,11.99463462,12.15504123,6.679659985,8.142159561,12.09367844,6.32224872,6.638002005,10.463284374,6.23333746,5.63307605,6.838514169,12.712837,5.434637608,10.0573814895,13.75481291,7.724539548,BRCA
14.35837925,7.539858901,5.640759188,11.38910174,11.1532372167,8.779424816,12.42339047,12.44521413,8.249354429,8.44605057,10.79813582,6.668959864,6.85626686933,10.9167613185,6.350855776,5.946269564,6.763946394,12.38147315,5.287261033,9.826966287,13.66928817,8.055752075,BRCA
13.94334633,6.987721977,5.178327476,12.0980404,11.0288394653,8.630750483,11.95277228,12.3915122,5.406919983,8.246005557,12.30040269,6.772153303,6.70538518033,10.7928144,6.342701959,4.853011634,6.477196153,12.3901302,5.439300032,9.698860734,13.60771409,7.6373240455,BRCA
13.62077142,7.215923955,5.520431088,12.02968073,11.0115026027,8.566664033,11.99166543,12.07015459,10.0343344085,7.618204007,11.85273637,7.115254705,6.54930168,10.2252214015,5.963596221,7.014079418,6.686679539,12.280089825,4.640418217,9.4097189055,13.85125179,7.4080844215,BRCA
13.95556321,7.478529234,5.259471408,11.85273637,11.180974831,8.999958525,12.16288073,12.33696264,6.701339488,8.279960041,11.19715849,7.055610869,7.03558250433,10.979131657,6.694953735,5.503993644,6.300403471,12.113930285,5.233822166,9.4946495545,13.74060563,7.901712276,BRCA
13.82037647,7.5151501,5.730919264,12.11639279,11.421646904,9.049209488,12.31403378,12.76570158,7.430270574,8.201561731,11.99463462,6.982198234,6.948213536,10.8479064855,6.364402262,5.95855924,6.2260322,12.36866559,5.052688948,9.427715021,14.48484431,7.9984266025,BRCA
10.81892586,7.728262586,4.916728914,9.933019721,9.974318006,7.992500966,12.10871075,11.66672787,5.2414990245,6.310890502,11.84647188,6.412997934,6.872727488,10.389599419,5.696558124,4.990286948,7.100665295,11.19253328,5.039808741,11.07069537,13.7210223,7.759649752,BRCA
