@relation thedata

@attribute 10747 real
@attribute 1675 real
@attribute 1828 real
@attribute 2204 real
@attribute 2209 real
@attribute 2212 real
@attribute 2213 real
@attribute 2214 real
@attribute 2215 real
@attribute 2266 real
@attribute 2357 real
@attribute 2358 real
@attribute 2359 real
@attribute 3075 real
@attribute 3108 real
@attribute 3109 real
@attribute 3111 real
@attribute 3112 real
@attribute 3113 real
@attribute 3115 real
@attribute 3117 real
@attribute 3118 real
@attribute 3119 real
@attribute 3122 real
@attribute 3123 real
@attribute 3125 real
@attribute 3126 real
@attribute 3127 real
@attribute 3383 real
@attribute 3426 real
@attribute 3586 real
@attribute 3683 real
@attribute 3684 real
@attribute 3689 real
@attribute 3858 real
@attribute 4153 real
@attribute 5340 real
@attribute 5648 real
@attribute 5724 real
@attribute 629 real
@attribute 6403 real
@attribute 6404 real
@attribute 712 real
@attribute 713 real
@attribute 714 real
@attribute 715 real
@attribute 716 real
@attribute 717 real
@attribute 718 real
@attribute 719 real
@attribute 720 real
@attribute 721 real
@attribute 727 real
@attribute 728 real
@attribute 9103 real
@attribute DependentVariable {BRCA,Control}

@data
5.108431835,14.6085367,6.361948707,7.354414826,6.1321228465,7.44349857425,6.990745361,5.991302987,7.180655551,5.10876104267,7.75815845,5.1366445505,7.952451696,9.34151206875,12.33906368,12.16828986,9.699746436,7.711014946,12.91282298,7.910644417,10.84714372,5.515077886,9.158313751,13.336444535,12.12065594,10.83822324,9.558860226,5.387510099,6.278129404,6.771493183,8.8805531315,8.083640375,7.841880566,11.530394835,10.81621191,4.541969328,5.545359333,5.4778574062,6.966104888,11.95147243,6.888746673,5.372961888,10.42491714,12.29067992,11.93949851,8.6908543205,10.722396093,9.202485753,10.13161943,8.138925953,6.120399247,5.338612717,9.094098227,7.904907218,4.866180084,BRCA
5.195554997,13.69550076,6.244559471,6.92513195533,6.4093690345,7.7881341515,6.644969464,5.2742827075,6.451446086,5.33171452,7.606111137,4.9496146385,8.747254058,8.74101390175,12.30321003,12.69228318,9.822443813,7.953456048,13.49077697,8.695855636,11.67143283,5.447257868,5.420222366,14.133262905,12.13760287,11.43314739,9.3921496365,5.257964097,5.65306808,7.792759594,8.629169544,7.288638004,8.411956995,12.19832114,11.30951346,4.645902559,5.26866948,5.5325586518,6.942165885,10.96190926,7.202983612,5.812248716,9.778192608,12.18670552,12.2764444,8.74075082525,10.9989298065,7.790610985,10.28695653,7.938625611,6.240701309,6.267072826,8.994976437,7.224631509,5.094670216,Control
4.79497450133,14.21113545,5.850881445,6.94477606833,6.1956474775,7.682896992,6.57234976067,5.7697544585,6.218541505,5.43919162867,6.391291392,5.3288477625,8.296206296,9.3153513945,12.51214052,12.18670552,9.650073918,7.021260744,13.12486126,8.086509293,11.58870072,5.279110251,5.457225929,13.717874695,11.35464901,10.4353997,8.7147983615,5.431465218,6.003552345,7.843106264,8.100279525,6.995431166,7.931344923,11.42839688,11.59893427,4.822489599,5.011016147,5.5947367508,7.243509918,10.97151861,7.310297228,5.790388412,9.674130959,11.8407859,12.2764444,8.549802914,10.931997676,7.996531569,9.936741399,7.366718081,6.832703733,7.355331548,9.503095822,7.594774559,5.212774804,Control
5.203892012,12.05151325,6.534112683,7.12812225267,6.846104412,7.27590876525,6.19467678467,5.467905727,6.4561918425,5.244861722,7.928579257,5.321801176,7.340698283,8.04091731275,12.74633592,12.32890637,9.942749483,8.077191083,13.36098494,8.864968521,12.06323168,5.333791561,10.3670273,13.99859808,5.168332398,7.780213504,10.631558985,5.431298057,5.726293954,7.854963612,8.0593538555,8.137837934,7.658516996,11.88734111,11.63838852,4.961404834,4.911225686,5.2789079548,7.40476079,11.61592857,6.136433016,5.190823476,9.521183826,12.1278268,12.23300553,7.8958760305,10.4345328875,7.831973999,9.100032254,7.392148078,6.209166382,5.774135558,9.507299682,7.238694025,4.628370421,BRCA
5.12373846333,12.81758135,6.678216748,6.58506398933,6.1840915005,7.38399020125,6.52577850267,5.0452076385,6.4224940225,5.892500193,7.68828725,4.897927172,8.066023413,7.80982781925,12.46516723,11.98345514,8.978768455,7.638474153,12.89109452,7.920890416,11.34473713,5.297201735,8.485971282,13.808752855,10.46950983,9.120018232,8.9144644015,12.3181333,6.147312423,7.47228696,8.1004276705,7.298133898,8.468217878,12.562740285,10.68336774,4.850638494,5.021047975,5.7051782334,7.156465194,11.92346873,6.418700692,4.772692515,9.220572483,11.82578773,11.74966846,8.507325823,10.481846613,8.593597591,9.202638794,7.935682389,6.472573571,5.224784328,9.933580429,7.288638004,5.089806641,BRCA
4.95714582967,12.11192472,6.332936692,7.05195908067,6.5878355685,7.076605583,6.239507039,5.662349564,6.021561813,5.01693401867,7.687552619,5.269284468,6.884235019,7.9815661525,12.2754728,11.75625619,9.262635828,8.117164017,13.08056861,8.101399429,11.41646783,5.555211263,8.63870843,13.981464,10.19314989,8.861467793,8.7313364485,12.4899797,5.870618247,7.665551106,8.34204317,7.850469917,8.093432255,11.681747475,11.56651327,4.762629799,4.873457956,5.4598011604,7.20735878,11.33767223,6.07692847,5.748737112,8.932112213,11.51777531,11.73619062,7.6698976835,10.1697156285,7.802356618,8.429700821,7.423160304,6.165716644,5.449157932,9.727627431,6.677300776,5.571078532,BRCA
5.390620698,12.21001994,5.998653184,6.947229223,6.542603195,6.9884888315,5.87926644467,5.3331597535,6.1419538545,5.221348673,6.953646832,4.9827071295,6.776041872,7.61933031375,12.43084983,11.64347756,9.503239959,7.258898404,13.05207472,8.205061485,11.61752958,6.078210195,9.87752231,14.06575512,4.91887665,9.566249648,9.449604418,5.472171943,6.067010094,7.534071575,7.8964651425,7.978912229,7.412995553,11.055174395,11.62476132,4.688758955,5.274831217,5.325793402,6.970109127,11.87463956,5.965386767,5.337899487,8.290607702,11.0083938,11.31639767,7.78074875825,9.3507208175,7.440414751,8.501002294,7.107455434,5.984140004,5.551986008,9.47543003,6.353416478,5.208879341,BRCA
5.033824754,13.7976418,6.239556166,6.686415364,6.0728105175,6.9832139785,6.33805474767,5.2235448575,6.184383749,6.427978353,6.225935832,4.8173149925,7.605629752,8.15839313775,12.23093318,11.65676462,9.574726497,8.263599169,13.41513704,8.03068248,11.60575973,5.57834344,8.920911903,13.712322535,5.394901009,7.643335147,10.225497431,6.025976276,6.381807349,7.465038051,7.6852114755,7.88932314,8.044026739,11.80706946,11.52829551,5.066101302,5.119367849,5.2999294774,7.167872523,10.65984455,5.835804886,5.43213367,9.494236145,11.65066148,11.88705885,7.51695507925,9.9387440065,8.219411924,9.230429477,7.535860745,5.782219336,5.242517955,9.214671934,7.049089233,4.95444207,BRCA
5.216817016,13.49883304,6.275477956,6.617224494,6.466986139,7.15521475375,6.65366873933,5.2628979625,6.5925688045,5.34856477533,6.584515816,4.7493426685,7.088605737,7.70107984425,12.13138765,11.71129928,10.12959893,8.503548623,13.40512953,8.137965979,11.84476863,5.238988625,5.599177363,14.275570095,11.24502395,7.749066799,8.854760398,13.57316849,6.298892537,7.615631706,7.728983218,7.960988197,7.836809583,11.67906498,11.59208337,4.37083793,5.375657441,5.2013286924,7.52958892,11.58622772,5.593959684,5.501288856,9.431989105,12.09904539,12.17862448,7.9804653435,10.2054917615,7.768880894,9.226111776,7.249542819,6.81458607,6.09909068,9.024766466,7.426665477,4.729297003,BRCA
5.47215116333,11.94385185,6.886279205,6.93348699633,6.1119349785,7.44290993975,6.38951030433,5.724226245,6.6876859255,5.01021263533,7.223135616,5.0695983035,7.586916939,8.58187666875,14.1941174,12.69058957,10.25507022,8.173903359,14.28224325,8.876978171,9.385733612,5.441376616,11.32825714,13.81356339,5.039808741,5.377654117,10.338725997,4.977521783,6.482691508,8.645767508,7.9403482215,8.527849483,7.747456426,11.705440355,12.46042141,4.779274646,4.817893448,5.670954472,7.406483789,11.50276234,6.396866433,5.312983894,10.04412807,10.90995328,12.22983432,7.6711712305,10.7857803675,8.423285204,9.522278016,9.103957277,6.924786158,6.924786158,9.68371449,6.247932852,5.418874061,BRCA
