Instance10	13.30755735	10.8838964373	12.71572616	5.411944154	7.078740911	5.844116484	11.4461297	7.897680799	10.95951862	6.6970331405	5.665486041	5.8513197535	6.746114963	6.877072814	11.77144213	11.74892461	5.091923254	10.47035412	7.907067338	12.53965448	8.389578647	8.399665163	5.550755441	9.227921381	8.922124336	14.68063948	11.61491238	7.016310012	7.599297253	5.5754035815	5.80413603267	6.3457281585	5.3589494338	8.352640608	5.913135501	8.55731348	9.331471853	8.1503973525	7.444947249	6.023594275	11.822357845	12.57561022	7.469827229	5.659004925	5.49843880575	7.892070953	8.633940747	6.432879816	10.0619138165	7.247645413	6.39658479233	10.28660429	5.586623085	8.01888328	6.072647808	7.1430110225	10.378351527	7.28371304933	11.8054921	7.24049622033	12.28213433	5.741744206	6.764278222	5.139972076	9.941260812	8.1813016325	8.3824199	5.822354928	11.64681981	6.271748387	5.838328613	8.796235248	5.215689515	5.748737112	9.69476318	6.666902575	9.242210154	5.868644328	6.181803869	5.404640262	9.608828239	11.96551025	9.747962555	8.873365133	7.14491598	11.551814785	10.342553279	13.88031822	5.416909793	5.308713308	7.74245236133	6.965931792	9.3125107395	6.859786731	15.06752912	8.3733873235	7.066307529	11.44285036	9.67905828	10.44466839	4.801959183	5.570775033	7.1410380525	5.672857555	5.295825171	12.275687156	6.431669443	7.035764447	6.0203434114	7.73696186	5.570775033	6.83702017467	4.649642211	5.442621133	BRCA
Instance11	13.38150649	10.22336532	12.72208073	5.564234295	7.609328588	5.518858678	10.33039065	6.841316277	10.53462901	6.534437602	4.990967619	5.870386066	5.920180882	6.461320332	11.5968724	12.0344036	5.515077886	8.587403553	7.853596491	11.36612562	8.5717472095	8.521216589	6.406337361	7.787443455	9.955032716	14.82748272	12.17610621	7.091120961	6.45574924	5.07159617	6.25170143567	6.5859397695	5.0578073466	6.808774778	6.287994543	8.86041017833	8.258590913	7.672602519	8.037104493	6.698083445	10.442008333	12.59449147	7.616550911	6.134894093	5.49713423	6.2150863915	8.179201405	6.4844860445	10.29987056	7.499250204	6.39932068633	10.23292486	5.199683385	8.202296649	6.551751032	6.8672911265	10.0373552035	7.160270403	9.592625743	6.73125880067	12.64120964	5.236694705	7.022426421	5.996621069	10.56208048	8.0707152215	8.137146296	7.31944887	11.94944384	5.911818141	6.313976471	9.252630621	6.366720539	6.522938973	9.736317839	7.242319362	8.584390499	5.90665689	5.584068992	5.573049727	10.90371263	12.01384441	10.5894170155	8.050520144	6.23055429	11.573459625	9.083050877	12.97965657	5.3645141865	5.028581582	8.06297051567	7.840024324	9.7124632	7.25903969	14.67256817	8.8189721535	8.126112207	9.330368553	8.417642766	10.54691402	4.8485523615	4.956069723	7.969672493	5.650772635	5.781891609	12.123539839	7.13494253	7.584664022	5.6092149268	7.968668413	5.007208117	7.55477452833	4.956069723	5.561334729	BRCA
Instance12	13.60583775	10.5429152553	12.77087865	6.008659014	8.872952717	5.851756067	11.22161448	8.010333857	10.19872162	6.8498031205	5.110416751	6.093682064	6.470053303	6.276408844	11.78113439	11.08816233	5.130530665	10.30371829	7.824689506	11.23978961	8.5570198115	8.191637632	6.117285305	9.08050051933	8.659524242	14.908272875	12.72821502	7.103762836	6.928720816	5.661461823	5.99641268433	6.027160675	5.3421536938	9.546605663	5.822227442	9.172881566	7.980483962	7.4082496475	9.144707758	6.358392415	11.0416377135	12.7232493	7.210454923	6.137304345	5.35124456525	6.7934792275	8.316509092	6.6696596965	9.8796694575	7.346604868	6.68769140167	10.11618835	5.628781795	8.474558864	5.868767777	6.6906065225	10.1639710175	6.75902851233	11.15088665	7.07032108	12.30040269	5.693634181	7.243129047	5.507010655	11.04119731	8.122214867	8.096347681	6.461320332	11.38105635	6.174282191	5.476714818	8.909706455	5.733904229	5.67215039	9.990983614	6.719187291	8.717266109	5.986189763	5.401230463	5.38008113	10.62174996	12.52245777	9.753951278	8.6720386075	7.662634777	11.32136754	10.4082624365	12.96993872	5.383915257	5.352274105	8.197304519	6.813848916	9.4301634735	6.479703985	14.57158262	8.6063282075	7.951592348	10.4353997	9.772677934	10.41792663	5.178952533	5.622060057	7.6123037765	5.218404609	5.822227442	12.134661438	6.620517224	7.405505549	5.730090117	7.20818832	5.440463287	6.964729076	5.696419023	5.302694893	Control
Instance13	13.47298527	10.9719932943	12.97797754	6.335440044	9.560390696	5.816478911	12.08138533	8.228615647	10.34930366	7.1246908185	5.51854399	6.2344696845	6.023816023	6.674054967	11.47029296	10.97417815	5.190823476	10.2343328	8.27787209	11.54241539	8.1488016765	8.1047122775	6.493139426	9.62072910933	6.415070431	14.93364114	12.31128435	7.148098063	6.6365159435	5.677618038	6.04948531967	6.4244788405	5.4913025734	9.998851701	5.416511492	8.796592193	7.190568257	7.5105573045	9.337113062	6.190817922	12.082478885	12.52742331	7.225668073	6.679413681	5.585943008	7.4553755765	8.597597398	6.8308282135	10.337719898	7.516962875	6.24070564267	10.13087976	5.637792259	8.584390499	6.993564335	6.47943359	10.946193935	6.97687083067	11.57831621	7.434109452	12.38074251	5.140994603	6.552558153	5.499695432	10.5358394	8.3340579265	7.953790677	8.973741217	11.33166731	6.073504957	5.605339686	9.158168561	5.748871259	5.612950486	10.29596436	6.816699294	8.680993366	6.077355838	5.587673458	5.579701547	10.76919343	11.84964955	9.775057581	8.2304741435	7.492256043	11.488573795	10.366966484	14.27762815	5.348668962	4.748208435	8.151507585	6.646706752	9.722421078	6.376000002	14.95162692	9.299821296	8.989622364	10.86238187	9.630713575	10.64948099	5.00957526	5.266422307	7.4683270625	5.502084908	5.411605257	12.160273944	6.038980014	7.771029062	5.6083855834	6.930119699	5.014814152	7.07433236567	4.721935965	5.844744204	Control
Instance14	12.16391545	10.1113292353	12.99135537	6.805554052	8.024060772	5.742822246	11.70152102	6.165666403	11.86074569	6.3490970425	4.643595993	6.6836249165	6.880995006	6.855868653	12.30526243	11.20436651	5.470546015	9.911706981	7.975217304	11.88448737	6.9824309615	9.115932728	5.818269799	8.49734289867	8.179338273	14.99771485	12.08630553	6.757360421	7.5681815995	5.251839337	6.46817475933	6.619283011	5.4387987878	9.061277435	5.237842121	8.711268495	9.583882482	6.91471303	7.6451809965	5.427447991	12.26098652	13.2860567	8.314312607	5.930152602	5.599856043	6.522482528	9.210044899	6.0566410755	10.5431463085	7.537142914	6.35314852433	10.76657469	5.427447991	7.646632733	6.859476161	6.1256933725	11.29332234	6.85179277033	13.14374197	8.231886873	11.64892389	6.000795094	5.948373802	5.292792099	10.87936138	8.5136732065	7.530837667	5.998088995	11.29445435	6.152087694	5.276507133	9.028818534	5.90527342	5.576606219	10.01433476	7.919550328	9.101726968	5.83390919	6.770039856	5.483986029	12.10567621	11.26783731	10.043198149	8.187557992	7.534071575	11.695521545	9.833185716	14.57970693	5.314734314	4.988243006	8.08129530567	7.582708643	10.1337083375	5.961629839	14.80269307	9.3889143075	7.559130645	11.40394419	9.432772131	10.56653005	4.9114149615	5.38008113	8.217590882	5.36790503	5.80000117	10.9667634565	6.563543793	6.93378248	5.4820246922	7.00517855	5.196047562	7.727279445	4.982321965	5.930152602	BRCA
Instance15	12.44601199	10.5806095157	13.22427159	6.728060379	8.434181095	5.729968205	9.63499302	6.754958049	11.20858205	6.4150652895	5.027807878	6.1187618665	6.2085325	6.771559209	12.12065594	11.03757117	5.139153532	9.667879322	7.759504455	11.6188926	7.555290803	9.223319527	6.938347917	8.274334497	8.639920497	14.68663905	12.52742331	6.790319577	8.248473233	4.738973163	5.891581837	6.1288615465	5.8117429202	9.803614982	5.913135501	9.207844615	9.387974825	6.907104035	8.1643346865	5.403021612	10.9654154825	13.16228672	7.715929611	5.826428522	5.76870043725	6.606060128	8.774277353	6.1713175965	10.581626049	7.828646059	6.73899581333	10.37973064	5.661643617	7.883225397	6.528184984	7.150427771	9.1132523685	6.49978576033	11.52544754	6.885535129	11.744773	6.518854253	5.853877943	5.670168482	11.02231599	8.362647345	8.541833388	5.670168482	11.28106518	6.347670638	5.421737703	8.473788053	6.805328332	5.627687994	9.712540381	7.855929176	9.303010758	5.197719213	5.78712633	5.263796174	10.84257057	12.19216651	9.957884427	8.928412814	7.90593017	11.206231375	10.7947163275	14.01211384	5.041107287	5.528267534	7.95451796533	7.291081176	8.9561743435	7.042811547	14.94673156	7.240537659	7.931980129	10.55627639	10.64514978	10.45621094	5.356475401	5.421737703	7.5972482345	5.701972633	6.608000179	11.161025592	6.314293769	7.548708501	5.709045354	8.07586835	5.229790979	7.183012295	5.268856586	5.560417864	BRCA
Instance16	12.2076581	10.7464890027	12.53522562	6.546165695	6.738839176	5.930625731	11.71707458	6.390947607	11.52169626	6.5701748625	5.304521308	6.234057094	7.276545808	6.67359573	11.98934847	11.64933041	5.276693226	9.854946719	7.6567115775	12.24637996	7.1053956975	8.596734373	5.162201222	9.17804262733	9.341202521	14.951050205	11.98243759	7.210990588	7.7603213985	5.294109989	6.10179918267	6.5537420015	5.3283454926	8.90929393	5.754627826	8.61201467833	8.224316626	7.043698385	6.9745006025	5.301049141	12.892175915	13.15138292	8.095424881	5.809164401	5.69055395675	6.7413607975	9.115954722	6.211869299	9.8093092945	7.272725709	6.39469361333	10.55366796	5.276693226	8.420129842	6.908335947	6.6456791705	11.388335305	6.75918551067	13.25616376	7.98642372267	11.37964115	6.647750264	6.14553035	5.558582385	10.4516596	8.2700591175	8.438761839	5.511128997	11.36168902	6.201051201	4.909306588	8.879339047	5.859106883	5.826873374	9.812386363	7.990970633	8.874183054	6.219222378	5.65306808	5.874558002	10.00516175	11.58443655	9.9873893335	8.353445219	7.129157097	11.49634678	10.7933292205	14.77756767	5.5127359245	5.602001935	8.00665617633	7.541331155	9.04580086	7.199405188	14.78933242	8.5115667375	8.262460319	11.43117909	10.02677279	10.37355608	5.288142473	5.52701656	8.04604315	5.777361355	5.988691076	10.9770287015	6.236019575	6.8817904	5.594450355	7.032710081	5.16953547	6.95788567333	5.520666802	5.561792943	BRCA
Instance17	12.15610687	9.46103177967	12.56790862	7.092072953	7.318861647	5.724521526	10.99992623	5.819036642	11.69911488	5.774834685	5.07383228	6.549194233	6.930799789	6.936287895	11.82192354	11.58929079	5.307438771	9.997137528	7.5260455805	12.05836733	6.970794802	8.4342113255	5.636632776	8.42402514667	7.609956448	15.00329297	11.37035382	6.696275996	8.9607456695	5.079366726	6.121026384	6.61609541	5.4065428568	8.5896522	5.634165776	8.82288182267	8.224798947	7.1263689325	6.7422321415	5.726293954	11.993800445	13.15138292	8.03491053	5.495384375	5.60421470375	6.7795959815	9.223803305	5.8868527975	10.2967908845	6.904728314	6.135427533	10.73881029	4.800655715	7.621284726	6.506728574	6.090948927	10.903625415	7.00616258367	12.43921023	7.58004871633	11.16916418	6.080237268	5.972699115	5.391811746	10.74617862	8.312353367	7.655961991	5.771893004	11.42163372	6.166118507	5.034316149	8.897861429	5.985791427	5.533727829	9.916141133	7.396478754	9.192268846	5.582263377	7.156439912	5.265109838	10.70640129	11.25022455	10.2225047675	8.118317225	7.147258675	11.796022585	9.7563207925	14.11502538	5.1437083085	5.782022708	7.86577453733	7.501620515	9.426147642	6.885577796	14.67555382	9.2776302105	7.471535256	11.63501532	10.62223972	10.29305807	5.280602475	5.584369709	7.890831703	5.331822758	6.380249461	10.812047926	6.18913825	6.952569817	5.4985915144	7.330359238	5.547674422	7.42533658167	5.038272922	6.099195905	BRCA
Instance18	12.43207997	9.41031929367	12.61931219	8.447539034	7.511142096	6.410159284	11.41291396	6.462793134	10.51325413	6.410482986	5.172938736	6.1807120225	7.362340844	6.811538864	11.43832419	11.88149458	4.555946662	9.397172503	7.962070869	11.74635698	7.221473383	9.083914411	6.162799782	7.96689849	11.08324847	14.97262993	12.05450776	6.830360313	8.247227253	5.501397992	6.17095187233	6.6313943815	5.5295343186	8.886520521	5.620154746	9.12620744833	9.580758442	6.7347825315	7.4241269665	4.91887665	11.8896793435	13.08540943	7.95691498	5.626885346	5.89661451625	6.7639472735	8.75759096	6.0972822555	10.2833042595	7.245317684	6.82794277033	10.51457134	5.321757891	7.779918143	6.567237875	6.3105461925	10.646117668	6.901094345	12.73729283	7.326118762	11.66819594	6.415746521	5.346612346	5.446761787	10.81621191	8.109774842	7.971200262	6.263978634	11.31587145	6.202227307	5.172938736	9.093306057	6.615670554	5.705018031	10.0322459	7.439417699	9.086614694	5.417355711	5.716724307	5.9029245	10.12880025	11.48628211	10.030525935	8.5388542275	7.034802057	11.46459896	10.563856947	14.46865842	5.3743260885	5.456815387	8.01917131267	7.479903767	9.147207638	6.712049318	14.33991264	8.311566145	7.994411603	10.51995589	10.68629503	10.26043183	4.983456508	5.268482349	7.522682319	6.052139389	6.098669702	10.6804132185	6.269038407	7.914327012	5.9268852016	7.943805792	5.094670216	7.05176361233	5.159378163	5.735529792	BRCA
Instance19	12.39881323	9.440756648	12.52524557	6.985105106	7.344964109	5.775453081	11.07588374	6.132068463	10.99848485	5.7227833185	5.193782829	6.616753136	7.685521692	6.9630149	11.71457622	11.60457421	5.072332275	8.744817969	7.680914872	11.79550409	7.2319628505	8.888639558	6.116193835	8.16545528467	9.460589575	14.68731091	11.82446468	6.904427271	9.5775018565	5.1174393135	6.13321395633	6.8628717035	5.4814391052	8.45292188	5.341284192	9.14021016267	8.416397618	6.5993611955	7.142113704	5.593959684	11.9101965635	13.04201932	8.341164221	5.584068992	5.78231942	6.5624381805	9.221769032	6.0356141115	10.2474442945	7.331949525	6.69079792733	10.54450111	5.532793245	7.098719371	6.427820369	6.1597871345	10.97209831	6.869329802	12.77497238	7.33359646733	11.52630619	6.298892537	5.564234295	5.836562468	11.03215615	7.834274642	8.079246259	6.621286787	11.57272404	6.027691096	5.501288856	9.245018504	6.772153303	5.935819934	9.833428205	7.662634777	8.822746975	5.501288856	6.065072081	5.626666364	10.77554879	11.6005403	10.396135035	8.3318037535	7.354251862	11.5411915	10.61544299	14.40318784	5.1623883885	5.402254249	7.890844983	7.511142096	10.056297462	7.021149678	14.01689273	8.946251593	7.870782555	10.92093732	9.595686927	9.881695635	5.118782462	5.813403636	7.729813148	5.644873832	6.181157848	10.7327467605	6.337626919	7.596415509	5.6524072034	7.926860989	5.372961888	7.59954643233	5.609556449	5.742552812	BRCA
